title,content,department
자가키트 코로나 양성 나오면 어떻게 해야 돼요 ,코로나 자가키트 했는데 양성 나오면 병원 가서 신속항원검사를 해야 하잖아요 근데 신속항원검사에서도 양성 나오면 집에서 격리 해야 하나요  아니면 선별진료소 가서 pcr 검사도 해야 하나요 ,신장내과
투석을 진행하게 되면 소변을 보나요 ,투석으로 혈액 속 과잉축적된 수분을 배출하는데 소변을 만들 수 있나요 ,신장내과
왼쪽 아랫배 땡김,앉아있었는데 갑자기 왼쪽 아래서 갑자기 쥐어짜듯이 아프다가   초 정도 뒤에 괜찮아졌는데 멀까여     허리는 계속 아파요 앉아있어서 그런건가여,신장내과
오른쪽 골반 아랫배가 아파요,골반 중간쯤의 오른쪽 아랫배가 아픕니다 평소에는 아무렇지 않은데 아침에 일어나면 통증이있고 그 후에는 배에 힘주면 통증이 있습니다 일상에 불편함이 없어서 그냥 넘겼는데 한달이 지속되는데 병원을 가야할까요 가야한다면 어디로 가야하나요 ,신장내과
소변검사수치문의,소변검사를 했는데 수치를 정확히 몰라서요  정상수치와 결과지를 보고 병원에 가야하는지 궁금해서요 전문샘의 답을 부탁드립니다 ,신장내과
건강검진 후 요잠혈 나왔는데요 이정도면 심한건가요 ,건강검진 후 소변검사지에서 요잠혈 나왔는데요 검사당시 약간의 방광염 비슷한 아랫배가 묵직한 느낌정도 있었어요 지금은 괜찮구요  아빠가 신장암 이셨어요    가벼운 방광염이 요잠혈   정도 나올수 있는 수치일까요   다시 검진을 해야한다면 비뇨기과를 가야할지 신장내과를 가야할까요 ,신장내과
코로나 자가키트 양성인데 신속항원검사를 받아야하나요 pcr을 받아야하나요 ,궁금합니다  양성 자가키트 들고 pcr만 받으러 가야할까요  신속항원검사도 받고 그 이후에 pcr도 검사 받아야할까요 ,신장내과
신체구체여과율 수치가 너무 높은거 같은데 이대로 둬도 괜찮은건가요  ,너무 높으면 생기는 증상같은게 어떤게 있을까요 ,신장내과
간 이식 환자 무알콜 맥주,간 이식 한지  개월 됐는데 날 것이나 자몽 제외 여러가지 단백질 위주로 식사를 하고 있습니다  의사 선생님 말로는 날 것  술  자몽 약 때문  이렇게 제외하고는 다 먹어도 된다고 하셨습니다  근데 가끔 너무 맥주가 먹고 싶은데 맥주가 간 때문에 안된다는건 알아서 먹지는 않겠지만 탄산은 자주 먹는데 혹시 무알콜 맥주는 먹어도 되는지 궁금합니다  무알콜 중에서도    n  들어있는 비알콜과 정말      인 맥주맛만 나는 탄산음료인 무알콜이 있다고 알고 있습니다  혹시 무알콜 맥주는 마셔도 되는지 의사선생님들 답변이 궁금합니다 ,신장내과
오른쪽 아랫배가 어제부터 아픈데,오른쪽 아랫배가 어제부터 계속 아팠는데 검색해봤더니 맹장염일수도 있다고 해서 엄마한테 말했는데 뭐든지 아프다고해서 맹장이라고 생각하지 말라는데 검색했었을때 오른쪽아랫배에 맹장에 관한 신장밖에 없었거든요 눌렀다 땠다했을때 엄청아프고 움직일때나 걸을때도 좀 아픈데 맹장염인지 아닌지 전문의분들이 알려주세요 그래야 병원갈지 안 갈지 정할거라서요,신장내과
건강검진 신장 질환 문의드립니다  신사구체여과율 ,안녕하세요 건강검짐을 받고 결과지를 받았습니다   밑에 첨부했습니다   신장질환 부분이 정상으로 되어있는데  신사구체여과율   이더라구요  작년 건강검진에서    정도였고  원래   이하면 신장기능 의심이 아닌지 괜찮은지 문의드려요  상황에 따라 컨디션에 따라 신사구체여과율이 올라갔다 내려갔다 할수 있는 수치 인가요     지금 제상황이 어떤지 문의드려요  신장기능을 회복하거나 좋게 만들기 위해서  식사는 어떤방향으로 해야 하는지 전체적인 방향을 말씀해주시면 감사하겠습니다   현재 비만인데 살을 빼면 신장기능  신사구체여과율도 좋아질수 있을까요 ,신장내과
콩팥에 염증이 생겨  개월째 치료를 받고 있으며 지난주 목요일에는 입원해서 리툭시맙주사까지 맞고 금요일에 퇴원했습니다 다리부종이 심해 이뇨제도,콩팥에 염증이 생겨  개월째 치료를 받고 있으며 지난주 목요일에는 입원해서 리툭시맙주사까지 맞고 금요일에 퇴원했습니다 다리부종이 심해 이뇨제도 먹고 있는데 이번에는 특이하게도 한쪽다리는 너무 심할 정도로 살이 빠졌는데 한쪽은 붓기가 안빠지고 딱딱하고 아픕니다 왜일까요,신장내과
코로나 확진 판정 받고 삼일이 지났는데 목 아픈게 더 심해지네요      너무 아파요      약을 먹어도 안 나아서 어쩌면 좋을까요 너무 아파,코로나 확진 판정 받고 삼일이 지났는데 목 아픈게 더 심해지네요      너무 아파요      약을 먹어도 안 나아서 어쩌면 좋을까요 너무 아파요,신장내과
단백뇨 특징,얼마 뒤에 거품이 사라지면 단백뇨가 아닌가요  거품 양이 좀 많아도 얼마 뒤에 사라지더라구요 혹시 단백뇨 인가요 ,신장내과
센시아 팔에도 효과 있나요 ,엄마 팔 다리가 많이 부우셔서 센시아를 사드렸는데 다리에는 효과가 있는걸 알지만 팔에도 혈액순환 효과가 있나요  검색해도 안나와서요     ,신장내과
코로나 질문,코로나에 걸렸어도 또 걸릴수 있나요 ,신장내과
급성 췌장염 질문,급성 췌장염이 요로결석으로 인해서 발병할 수 있는건가요  그리고 폐쇄성 담도질환 중에 요로결석이 포함되나요  바터팽대부가 쓸개의 담관과 췌장의 췌관이 만나는 지점인가요 ,신장내과
코로나 코로나 코로나,코로나 자가키트 양성 뜨면 pcr 말고 신속항원검사 가능하죠    거기서 양성나오면 바로 격리고요  ,신장내과
단백뇨  임신  소변검사,임신  주차입니다  제일 처음 혈액검사시 pro   mg nti    mg 나왔는데 전혀 이상 없다고 하시더군요   일후 방광쪽이 시큰긔려 갓더니 단백뇨 검사를 다시하고   mg 나왔다고 nti    mg으로   신장에 이상잇을수 있고 임신중독증가능성까지 들었습니다  어쩔수없이 항생제  일치 먹었으며   일후 다시 확인했더니 pro  nti 음성으로나왔는데  이게 가능한건가요  몇일사이에 단백뇨 수치 정상이 되는것도 맞는건지 애초에   mg 나왓으면 미리서 말을 해줫어야 하는거 아닌지    앞으로 저는 어떻게 식단관리를 해야할지 고민입다,신장내과
몸 가려움증과 발 부종을 동시에 동반하는 질병이 있나요 ,저희 아버지가 몇달 전부터 건조하신건지 가려우신지 몸을 곧잘 긁으시더라고요  한번 긁으면 피부가 벌개질 정도로 벅벅 긁으세요  손톱자국을 따라 피부가 부어오르기도 하고요  그렇게 한번 벌겋게 부어오르면   분  시간 정도는 가는 것 같아요  어떨 때는 더 길게 가기도 하고요  그러던 중 오늘은 우연히 아버지 발을 봤는데 평소보다 엄청 부어있는 느낌이 드는 거예요  발목 부분부터 해서 발 전체가    건장한 체격이시긴 하지만 약간의 복부 비만을 빼면 뚱뚱하신 편도 아닌데 발이 부어있는 걸 보니 걱정이 되네요    사무직이신데 오래 앉아있는 시간이 길어서 그런 걸까요     개월 전쯤 회사에서 한 건강검진에선 다 정상 소견 들은 걸로 알 거든요  혹시 몸에 문제가 생기신 걸까요  몸이 가렵고 발이 부으면 신장에 이상이 있는 걸 수도 있다는 말을 주워들은 적 있어 걱정입니다  아버지는   대 초반이세요 ,신장내과
간기능검사 결과 문의드립니다,안녕하세요  건강검진에서 간기능검사 결과가 질환의심으로 나와서 문의드립니다  공복을 잊어버린채 아침식사 후 검진을 받았습니다 식사때문에 저런 결과가 나올수 있나요   작년에는            이런 수치 였습니다  순서동일  나이는   살이고 음주 일체 하지 않습니다  비만도 아니고 오히려 저체중입니다  먹는 영양제 비타민d      일 정  년째 복용 중 마그네슘      일 정  년째 복용 중 비타민c      하루 정  년째 복용 중 비타민D많이 먹으면 수치가 높을수도 있다고 하던데 맞는 말인가요    AST     ATL      GTP   ,신장내과
건강검진 질문,Hb H      ALT H    Ast는   임    해석좀 부탁드립니다 ,신장내과
칼슘은 정상  인 수치는 높다고 나옵니다  아시는분   ,칼슘과 인의 수치는 서로 역관계라고 하던데    혈액검사결과 칼슘은 정상  인 P  은 높다고 나왔습니다  이상해서 재검사했는데 동일합니다  칼슘     인      이게 의미하는게 뭔지 아시는분 계실까요     참고로  개월전 동네병원검사에서 단백뇨가 조금 나와 아산병원갔더니 단백뇨 아니라고 하셨어요  그런데도 소변은 완젼 버블버블 한가득 입니다  소변거품만으로 단백뇨라 말할수는 없다고 하시면서 걱정되면  년뒤 다시 체크해보라 하셨습니다  아직도 소변거품은 여전히 많습니다  남중생입니다 ,신장내과
코로나에 걸렸어도 부스터샷을 맞을 수 있나요 ,제가 코로나에 걸린이후 부스터샷을 맞으려하는데 맞아도 되나요 ,신장내과
코로나검사 질문,코로나 검사에도 종류가 있잖아요 침 코 등등    이 방법들은 검사결과가 다 같나요      예를 들어 병원에서 코랑 구강검사를 동시에 했을때는 양성 판정이 나오고  자가검진 키트  타액만 하면 음성 판정이 나오는데  코로나 수치가   정도로 낮고 증상도 없는 상태에서    real time RT PCR  LAMP  TMA  TRC  SMART AMP  NEAR  Next generation sequence  CLEIA   여기서 검사별로 결과가 조금씩 다를 수가 있나요    양성 판정뒤에 바이러스균이 죽었다 해도 음성으로 뜨는 검사방법이 이중에서 있나요  ,신장내과
제가 코로나 걸린지  일차인데요 약을 먹어도 목이 따끔거리고 밤에 잠을 못자겠어요  기침을 계속 해서 그런가요  해결책좀 알려주세요  ,제가 코로나 걸린지  일차인데요 약을 먹어도 목이 따끔거리고 밤에 잠을 못자겠어요  기침을 계속 해서 그런가요  해결책좀 알려주세요  ,신장내과
왼쪽  오른쪽 아랫배,안녕하세요 제가 엊그제는 왼쪽 아랫배가 너무 아파서 걷지도 못하는 지경까지 간 적이 있어요 약은 안먹었는데 시간 지나니까 괜찮아지더라고여   근데 어제는 이무렇지 않다가 방금 아랫배가 엊그제처럼 콕콕 쑤시듯이 아픈데 왜이러는 걸까요  약은 뭐먹어야 할 지 몰라서 안먹었어요   맹장은 아닌 거 같아요  현재 생리중입니다 생리통 아니에요  ,신장내과
남자 오른쪽 아랫배통증문의요   ,일주일정도 됐는데요 평소엔 아무통증이 없는데 운동을 하거나 힘을쓸때에 오른쪽아랫배가 쿡쿡 쑤시네요  평소 걸어다닌땐 아무렇지도 않고요  왜그런걸까요   ,신장내과
최장 염증수치 아밀라아제 수치가 높다는데요 어찌해야될까요 ,안녕하세요    월말쯤 건강검진을 했는데  피검사에서 아밀라아제 수치가    로 높으니  병원을가봐라 해서  일후 작은 병원으로가  피검사을 다시 했습니다    주일후 아밀라아제 수치가    정도로 높아젔습니다   췌장 염증수치도 높다고 하시던데  병원 의사분께선    주후에 다시와서 피검사을 한번 더해보자고 하시는데  이걸 어찌해야될까요   몸상태는 아랫배 조금 땡기는 느낌과 건강검진 위염 위용종 신장과 전립선 석회화 조금있다고 합니다  얼마전까지 소변 냄새가 화학약품냄새같이 많이 났구요   암튼 시골이라 서울로 올라가서 췌장에 정밀검사을 해야될까요   만약하면 어떤식의 검상을 하는지도 알수있으면 좋을듯싶습니다   그럼 답변 부탁드립니다  감사합니다 ,신장내과
코로나 자가격리,이제 코로나 걸려도 자가격리 안 하나여  ,신장내과
코로나 밀촙접촉 자가격리,코로나밀첩첩촉자 자가격리 며칠이에요  저희언니가 양성뜨고 저는 음성인데 음성일때 자가격리며칠해야하나요,신장내과
Pcr 양성 문자 오기 전에 격리 ,자가키트 양성 나와서 pcr검사를 했는데 검사 결과가 내일 나올 거 같습니다  양성뜰거 같은데 그러면 pcr 결과 문자 뜨기 전까지는 자가격리를 할 의무가 없나요 ,신장내과
코로나 접촉자 질문,지인이 코로나 자가키트로 양성판정 받아서 어제 검사하러 갔는데 지인이 pcr에서 양성나오면 저도 자가격리 해야하나요  오늘 자가진단키트 해봤을때는 음성나왔어요,신장내과
코로나 동거인 확진,동생이 감염돼서 pcr검사 받고 기다리는데 엄마가 오늘 양성이라고 결과를 받았어요 전 음성이고요 근데 제가 서울로 음악 레슨 받으러가야해서 결과 듣자마자 엄마가 악기 챙기고 버스 타러 가라 하셨는데 가도 되는 건가요 ,신장내과
맹장염일까요,아침부터 배꼽기준으로 우측하단부분이 땡기고 누르면 개아픈데 맹장일까요    반대쪽 왼쪽부분은 하나도 눌러도 안아픈데 가만히있으먼 그부분 개땡깁니다,신장내과
코로나 인후통,코로나 양성판정 저는   살 학생이고     일 병원에서 검사를 받은결과 양성이 떠서 보건소에서 pcr검사 받고     일 양성판정을 받았는데요      일 화요일 저녁부터 목이 아프더니 지금까지 목이 너무 아픕니다  코로나 인후통인것을 알게되고 음식먹는것도 조심하고 물도 따뜻한 물로 마셨는데 낫질 않아요   병원에서 준 약도 먹고 있는데 효과도 별로 없구요  열도 나면   도 이상은 기본이고  좀 괜찮아질 수 있는 방법이 있을까요   ,신장내과
가족중 코로나 확진시,위에 제목처럼 저희 아버지가 몸이 안좋으셔서 병원에 자주 가십니다  그래서 병원에서 pcr검사까지 하시고 오시는데 이번에 양성 판정을 받으셔서 마스크 쓰시고 방에서 격리하고 계십니다  제가 궁금한 것은 저희 가족들 전부 차 백신을 맞았는데 저희들도 다 격리하는지가 궁금합니다  그리고 저희들도 pcr검사을 꼭 받아야하는지 궁금합니다  안받고 싶은건 아니고 보건소나 병원에는 워낙 코로나 확진 의심자분들이 오시기도 하고 사람이 많이 모이다 보니 검사하러 갔다 밀접 접촉을해서 혹시 걸리지 않을까 싶기도 해서 걱정됩니다  ,신장내과
코로나 명치통증,언니가 코로나에 걸려서 어제 pcr을 받고 결과를 기다리는 중인데 어제 아침부터 계속 명치가 아파요   막 숨을 몰 쉬겠거나 그런 건 아니고 몸을 움직일 때마다 근육통이 있는 것처럼 아픈데 코로나 증상 중 하나인가요   약간 뻐근하고 움직일 때 조이듯이 아파요   ,신장내과
CT 촬영후 당뇨약,오늘오전   시쯤 CT 촬영후 당뇨약 복용하는지 물어보셨고 하루이틀정도는 메타포르민 당뇨약은 복용하지 말라고 신신당부 하셧는데  정말   습관이 무서운지 제가 저녁을 먹고 바로   약을 먹었습니다     신장 콩팥에 안좋을수 있다고 먹지말라고 햇는데     먹고나니 왜 기억이 나는건지 괜찮을가요   병원가서 검사를 해봐야할지  ,신장내과
코로나 확진 받은 적 있으면  주 후에도 pcr검사했을때 양성 뜨나요 ,코로나 확진 받았으면  주후에 검사했을때도 양성 뜨나요 ,신장내과
등짝이 뜨겁고 열나는 느낌은 왜  ,저희 아버님이 올해로   세이신데     달 전부터 잠잘때 등짝이 후끈후끈하고 다리도 약간 저리시다고합니다   특히 잠잘때 화장실 가기전에 심하시고 소변을 보고난후 덜하시다고합니다   밤에 화장실을    번 자주 가시고 낮에는 그럭저럭 괜찮으시다 합니다   병원에 모셔가 봤는데 신장이 안좋아서 그럴수 있다 허리쪽에 문제가 있어서 그럴수있다   방광쪽에 문제가 있어서 그럴수 있다 라고 초음파 검사를 해봤는데     방광비대증이라서 그럴수 있다라고 약을 드시는데  달가까이 지나도 효과는 미비하시고  점점 심해 지셔서 잠을 잘 못 주무심니다   걷는것도 잘 걸으시고 앉았다 일어났다고 잘하십니다     개월전에 대학병원에서 일주일 입원하면서 검사를 받아보셨는데 특별한 이상은 없다고 합니다   신장은 안좋으신지 좀 돼서 약은 꾸준히 드시고 계십니다   허리도  년전에 디스크 수술도 받았구요  도대체 왜 등짝이 후끈하고 열나는 느낌이고  특히 밤에 잠잘때 심하고 소변을 보고 나면 통증이 많이 가라앉고하는 이유가  무엇일까요    ,신장내과
복부초음파 결과,안녕하세요       년 상복부 초음파 결과 우측 신장 upper pole에 hypoechoic  lesion이 의심됨   mm  이후 복부 ct 촬영결과 이상 없었는데요  가성 종양       년 상복부 초음파 결과 우측 신장에 뚜렷한 국소 점거성 병변은 현재 관찰되지 않으며  prominent column of Bertin 두꺼운 신장 기둥  소견이 관찰되어  년후 복부 ct 추적 검사를 받으라고 결과지를 받았는데요      두꺼운 신장기둥이     년 가성종양이 보였던 것과 같은 경우일 수도 있나요      두꺼운 신장기둥 소견은 많이 위험한건가요  예를 들어 악성 종양 소견   갑자기 너무 걱정이 되어 질문 드립니다   ,신장내과
만성신부전에서 급성신부전,과거력으로 만성신부전이 있었는데 나중에 입원시 급성신부전이 진단이 될수도 있나요  ,신장내과
가족 중 코로나,가족 중에 피씨알 검사해서 코로나 양성 나오면 동거 가족들은 피씨알 권고한다고 하는데 의무가 아니니 안 해도 되는 건가요 ,신장내과
코로나 확진 동거가족 격리해야하나요 ,아빠가 확진이 된 상태구요  같이 살아요  전 백신 미접종자인데 어떻게 해야하나요 ,신장내과
코로나 양성 얼굴부종 목 발진,코로나 양성판정  일째 아침 눈이랑 코의 붓기가 다른사람인것처럼 심하게 부었어요 쌍수한것처럼요  거기다 목은 계속 발진이 올라오는데 괜찮을까요 ,신장내과
카나브정과 같이 먹으면 안되는 영양제 있나요 ,단백뇨와 혈뇨  갑작스러운 혈압 상승으로 병원 내원 후 사구체신염 진단받고 카나브정   mg 복용 중에 있습니다 현재 총  종류 먹는 중인데 이중 함께 복용해서는 안되는 영양제가 있는지  먹으면 안되는 영양제가 있는지 알고 싶습니다  칼슘 마그네슘 비타민D 이노시톨 프로폴리스 비타민C 밀크씨슬 오메가  ,신장내과
배가 아파요,어제부터 계속 생리통 같이 배가 너무 아파요  생리통 할 날짜도 아닌데 거기에다가 속도 울렁거리고 배에서 꼬르륵 소리가 계속 나요  혹시나 코로나일까 자가키트로 검사를 했는데 코로나도 아니예요 도데체 왜 이럴까요 ,신장내과
뇌졸증 증상 후 담배를 펴도 되나요 ,뇌졸증 증상이 한번 봐서 몸을 반정도 못움직이다가 입원 치료 후엔 발을 좀 절지만 그래도 걸어는 다닙니다  근데도 담배를 계속 피는데 뇌졸증왔던 환자가 담배를 피워도 되나요   투석환자라 투석을 받으러 병원을 가야하는데 가끔 자고 일어나면 얼굴도 붓고 일어나지도 못해서 혼자 투석을 받으러 가지도 못합니다   당연히 담배때문에 계속 악화되는 거라고 생각하는데  의사선생님의 정확한 의견을 여쭙고 싶습니다    p s 혹시 고혈압 투석환자인데 제가 해줄 수 있는게 있을까요  좋은 음식이 있나요 ,신장내과
알레르기 때문에 코로나 자가진단 키트로 양성이 나올 수 있나요 ,집에 두명이 알레르기에 의해서 양성이 나왔다고 주장 하는데 어떡하나요,신장내과
코로나 동거인 양성 문의,제가 코로나 양성 판정받은 이후 동거인 가족 어머니가 양성으로 나왓을때 다같이 자가격리 시 바이러스가 없어지는데 오래걸리나요   ,신장내과
코로나 거품뇨,코로나와 거품뇨가 관련이 있나요  양성 받은 이후로 거품뇨가 나옵니다   많이는 아니고 조금 ,신장내과
코로나 확진 동거가족,저희 아빠가 코로나 양성이라서 pcr검사 받았는데 음성 나왔거든요 그러면 바로 이제 학교가고 학원 가도 되는건가여 ,신장내과
코로나 신속항원 양성 PCR은 음성이면 코로나 확진이 아닌가요 ,자가키트  신속항원이 양성이라 피씨알 검사를 했는데 결과가 아직 안나와서 여쭤봅니다 피씨알이 정말 운이좋게 음성이면 확진이 아닌건가요  증상은 목감기 증상이 있습니다,신장내과
코로나 오미크론 pcr검사 후 자가격리,증상은 전부터 있었고 증상 며칠 후 자가키트 검사로 두줄 뜨면 pcr검사 받고 난 후 일주일 자가격리인가요 아니면 증상 있던날부터 자가격리인가요 ,신장내과
아랫배가 아파요,전 여자구요 처음에 오른쪽 골반이 아프다가 오른쪽 아랫배로 통증이 조금 아프다가 지금은 그냥 아랫배 전체가 아파요 완전 아랫배 똥배 밑에가 아파요 생리 예정일은 아직 좀 남은 상태구요 화장실에 앉으면 엉덩이랑 배쪽이 찌릿찌릿하구요 변기에 앉으면 대변은 안 마려워요 변비는 아닌거 같고요 맹장일까봐 무서워요,신장내과
복부ct문의,혈뇨문제로 복부ct를 찍었는데요 다음내용이 어떤내용인지 확인좀 부탁드립니다 혹시 방광에 대한 얘기도 있는건지요,신장내과
갑자기 살빠짐,  대 남성입니다 최근 코로나 걸리면서 자가격리를 했는데 격리 풀리고 오늘 몸무게를 쟀는데 일주일만에  kg이나 빠져 놀랐습니다 격리 평소의 먹는 양보다는 많이 먹지는 않았고 요즘에는 입맛도 쫌 없고 또 최근 어떤 일 때문에 스트레스 받고 갑자기  kg빠져 놀랐습니다 운동이나 뭐 하지도 않았는데 큰 병은 아니겠죠 ,신장내과
코로나 자가격리 끝난 후 기침이 안멈춰요,코로나 확진 판정을   일에 받고   일에 해제 했습니다 그런데 몸은 다 괜찮은데 기침이 많이 나와요 약도 챙겨 먹고 하는데 기침이 왜이렇게 많이 나오고 안 멈출까요  확진 판정은   일이지만 증상은 그전부터 있는걸로 보아서   일인거 같습니다 기침이 너무 많이 나와요 너무 많이 해서 아랫배도 땡기고 구역질도 나올정도로 할때도 있습니다 최대한 빨리 답변 받고 싶어요 약도 챙겨먹고 뜨신 물은 자주 마시고 인삼차도 마셔보고 했어요 근데 몸이 이상하게 머리도 자주 아프고 식욕이 없어졌어요 밥 몇 번    번 뜨면 배가 거북하게 불러요 속도 자주 안좋아요 원래 식도염이 있었는데 다른 느낌으로 쓰리고 그래요 병원을 가야할지 고민도 돼고 왜그런걸까요 ,신장내과
대장 용종 조직검사,용종 조직검사 결과지 입니다  제자리암 청구가능한가요 ,신장내과
코로나 확진이후 미각 후각,코로나 걸리고  일후부터 단맛 짠맛 이런건 나는데 음식의 향이 안느껴지고 모든 음식 냄새가 역하게 나요   음식냄새만 맡아도 토할것같아서 밥도 못먹겠어요     병원가서 약처방 받으면 괜찮을까요   ,신장내과
코로나 자가격리,코로나 양성 떠서 일주일 후에 자가격리기간 끝났는데 기침 증상이 남아있는데 학교 가도되나요  다른 증상은 없어요,신장내과
코로나 자가키트 검사 양성,검사하고    시간 지났는데 이렇게 떠있어요 검사한지   분 정도 후에는 한 줄 이었는데   이거 양성이에요  ,신장내과
아랫배 통증 및 꾸르륵 소리,엎드려 누워있다가 갑자기 배가 아파서 화장실로 와서 앉아있는데 누가 쥐어짜는듯한 느낌이 들면서 꾸르륵 소리가 크게나요 변이나 피가 나오지는 않는데 배만 아파요 무슨 증상인가요,신장내과
코로나 목 부음,현재 코로나 확진 판정을 받았고 목이 많이 아픈데 목이 부은건지 헐은건지 잘 모르겠어요 도와주세요  ,신장내과
