title,content,department
배아프고 구토 복통 설사  ,아침   시경에 엄마가 만들어준 김밥 라면 섭취  그 이후 물 이외 x  저녁시간  시까지 배고픔x 증상 x  배고픔이 전혀 없었습니다 그래서 소화안되나보다 하고 딸기  알 섭취 당일마트에서 구매   딸기섭취하자마자 비치게 복통이 옵니다  시경  차 구토 딸기 약간의밥알  물  그후   시경에 누어있다가 구토할거같아서  차 구토    시경  차 구토   설사  설사가 물처럼 나옵니다  처음 싸는 설사  이후 복통은 좀 없어졌는데 그냥 지치네요  이유가멀까요,소화기내과
위 내시경 검사 후 명치 통증,안녕하세요  제가 오늘 위 내시경을 했습니다  용종 하나 제거했고 염증이 미미하게 있다 하셔서 조직검사를 위해서 채취를 했습니다  위내시경을 하고 집에 돌아와서 점심을  시간 뒤에 먹었는데요  먹은 후  시간 정도  지난 다음 죽을 먹어서 그런지 금방 소화가 된 거 같은데 공복이 되어서 그런가 명치부분이 좀 신경쓰거나 할 때 쓰리고 아려옵니다  지속적으로 그러진 않고 잠깐 그러다가 마는데요  그래서 저녁을 다시 죽을 먹었는데 증상이 좀 괜찮아 지긴 했지만 트름을 할 때 마다 위산이 올라옵니다  조직검사랑 용종을 제거한 후  시간 지나서 미역소고기 죽을 먹었는데 혹시 이것때문에 그런걸까요 ,소화기내과
식후 복통 질문드립니다 ,배가 그저께 밤부터 조금씩 계속 아픕니다  그저께 밤에 회를 먹은 뒤 자려고 누웠을 때 배가 조금 불편했지만 설사를 하거나 잠에서 깰 정도는 아니었고  어제는 아침에 토끼똥 같은 변을  번 정도 눈 후 조금 괜찮아졌어요   그러다 오후부터 뱃 속이 부글부글거리며 콕콕 쑤시는 듯 아팠고  그 증상이 오늘 아침까지 계속 이어졌습니다   그렇다고 설사를 하는 것도 아니고   오늘 아침에는 그냥 평범한 변을 눴어요   배가 너무 쑤시다가 변을 눈 후로는 아무렇지 않았는데  혹시 몰라서 계속 식사를 안 하다가  시간 전에 밥을 먹었는데 또 그 가끔씩 쑤시는 증상이 있네요    증상 부위는 왼쪽 오른쪽 배꼽 주변이며  체한 느낌이나 구토는 없습니다  그냥 계속 묵직하고 불편해요  가끔 쑤시는 느낌과 함께     금요일에 혹시 몰라 초음파 검사를 받아보기로 했는데  무슨 증상일까요 ,소화기내과
맹장터졌을때,초기엔 배꼽쪽이 아프다던데 전 골반 위쪽 이 아프구요   맹장 터지면 늘 아픈 건가요 아팠다 괜찮아졌다 그러나요     어제 줄넘기를 했는데 그거때문에 그런거일 수도 있나요  ,소화기내과
  살 비알콜성 지방간,  살에 지방간이생겨서  년동안 그냥 신경안쓰고 치킨피자라면 이런거 다먹고 살았는데 지금부터라도 관리해보려고 하는데  년만에 간경화나 지방간염 이런게 생기진 않죠   지금부터라도 관리하면 정상 간으로 완치 되겠죠  ,소화기내과
위염 처방약을 받았는데 혹시 타이레놀을 먹어도 될까요 ,제가 오늘 위염 진단을 받고 일주일치 약을 처방받았는데요  열이 좀 나서 그러는데 혹시 타이레놀을 먹어도 큰 문제가 없을까요 ,소화기내과
식중독에 걸렸습니다,군데 정확한 원인을 모르겠어요 의심되는 것     알바가게에  일동안 놓고갔는데 랍 씌우고 뚜껑 닫아놓은 탄산수    시들시들한 시금치를 사용한 시금치 무침    조금 신맛이 나는 버섯 볶음  근데 식초넣어서 원래 났음     만들고 냉장고에 바로 넣어버린 짜장    냉동밥  어제 하고 냉동 시켜놓은    아마 알바 할 때 부터 배가 아팠는데요 탄산수로 식중독이 걸리기도 하나요    유통기한 안지났는데 밑에 밥 둘은 알바 끝나고 먹은 것들인데 구냥 배아프고 꾸루룩 되길레 밥 먹었는데 더 심해졌어요 처음엔 코로나인가 하고 놀랐는데 기침 없고 복통 두통 발열 설사 증상이 있더라구요 아침에 토스트랑 연유를 먹긴 했는데 몇시간동안 별 탈 없었어요   먹은 음식 정리  아침 토스트 아아 점심 도넛 두개  매장에서 알바 탄산수 저녁 짜장밥이랑 윗 반찬들  아프기 시작한 것  알바 하면서부터 복통을 느낌  오늘 삼차 백신인데 몸 상태가 너무 안좋아요 취소하는 게 나을까요 ,소화기내과
위내시경 결과 판독 전문가 답변 부탁드립니다 ,코로나 시작 직전인     년   월에 받았던 위내시경 결과지 판독  전문가 답변 받아보고 싶습니다   당시 결과 설명 들을 때 의사선생님왈  별 이상 없고 위에 염증이 약간 보이는데  일반적인 수준이니까 크게 신경 안써도 될 듯 함  정도로 들었던 것 같습니다   결과지에도 결과는  정상 인데 관찰소견에 위염이 적혀 있네요   코로나 확산으로 작년에 검사를 미뤄서  년  개월 정도 돼서 다음 달에  내시경을 받을 예정입니다  지난번 검사 결과를 다시 보고 싶어서 조회해 봤는데   위염이 관찰되고  년 후에 검사를 권하는  것으로 적혀 있네요   년이 넘었으니  좀 걱정이 돼서 질문 올립니다   이 정도 검사 결과면  년이 지나서 받아도 괜찮을까요  올해 만   세 남자로     년에 만   세 넘었다고 내시경 받으라고  공단에서 통보가 와서 처음으로 내시경 받았습니다   평소에 과민성대장증후군이 좀 있는 편이고 소화불량도 가끔씩 있는  편입니다   개월 전에 외식을 한 뒤    일 정도 설사를 심하게 하고  복통 명치 주변 이 이틀정도 지속된 적이 있습니다  죽 먹으면서 버티니  병원은 가지 않고 증상이 나았습니다  먹은 음식이 좀 오염돼 있어서 급성 위장염이 왔던 걸로 생각하고 있는데요  최근에는 소화불량 증상이 조금씩 있었다 괜찮다 하기도 하고 명치 부근이 조금씩 결리거나 쓰리기도 하는 것 같습니다   다음 달 정도에 내시경 할 계획인데 큰 걱정은 안해도 될까요   년  개월 전  있었던 위염이 악화되거나 그랬을 수 있을지 좀 걱정 되네요    ,소화기내과
치루 수술후 두통이 너무 심합니다,지난 토요일에 치루 수술을 했는데 어제 오후부터 두통이 너무 심하고 속도 울렁거려요 제가 고등학생이라 학교도 가야하는데 어떻게 해야하죠 ,소화기내과
식도염 소화 질문 바로채택함 ,식도염을 앓고있어도  변을 볼 때 설사를 안본다거나 좀 묽긴하더라도 길쭉하게 변을 잘본다면  크게 소화에는 문제가 없다고 봐도되는거죠     빠른답변부탁드립니다,소화기내과
구토하고 배가 꼬이는 느낌,오늘 아침에 밥을 먹고   분만에 토했습니다  일단 밥 먹자마자 배가 너무 아팠어요 장이 꼬이는 느낌  허리도 제대로 못 폈어요       속은 아주 괜찮았는데 토만 했습니다  왜그런걸까요    막 급하게 먹지도 않았는디 ,소화기내과
만성 위축성 위염 진단 받았어요,만성 위축성 위염 진단 받았어요  주 넘게 상복부 불쾌감이 계속 되고 있어요 병원 약은 먹고 있는데  제가 유방암 환자여서 페마라와 칼테오 칼슘제 를 먹고 있는데 둘다 위장 장애 부작용이 있는데 계속 복용해도 괜찮은지요,소화기내과
간 초음파상 거친에코상 ,이 거친에코상도  관리를 잘 하면 깨끗이 없어지나요   아니면 휴터처럼 계속 남아있나요 ,소화기내과
복부초음파를 하면 지방간이 있다고 하는데  피검사 수치에서는 간수치가 괜찮다고 합니다 ,복부초음파를 하면 지방간이 있다고 하는데  피검사 수치에서는 간수치가 정상범위입니다   이럴 경우   뭐가 맞는걸까요  지방간이 맞는 걸까요    밀크시슬을 먹어볼까 하는데 어떤지도 알려주시면 감사하겠습니다  ,소화기내과
커피 마신 후 속쓰림,안녕하세요   제가 항상 커피만 마시면 속쓰리면서  자꾸 화장실만 가고  명치쪽이 답답하면서  머리도 어지럽고  토나올것 처럼 위액이 나온다고 해야하나요        자꾸 트름은 아닌데 윽  하면서 올라오는 그런게 있어요   막 커피만 마시면 갑자기 이런 증상들이 나타나면서 몸이 갑자기 힘이 축 빠진것 같이  그러는데 왜그런가요    이럴때는 그냥 소화제 먹어도 되는건가용        내공 ,소화기내과
크론병 스테로이드제,제가 크론이 심해져서 소론도정과 아자프린정 펜타사를 먹고있는데 소론도정효과가 언제쯤 나타날까요 오늘이 먹은지  일인데도 배도 아프고 화장실도 자주가고 그래서 무섭네요  ,소화기내과
대장내시경후 용종      mm발견 수술방법 궁금합니다,저희 아빠가 대장내시경 받았는데    개정도 용종 발견했고      mm너무커서 상급병원가보라고 하시네요 악성일확률이높을까요   의사말로는 모양은 괜찮다고하시긴했는데 내과쪽 내시경으로제거가되는지 아니면 복강경이나 외과쪽수술로 절제를 해야하는지 궁금하네요,소화기내과
상급병원 간초음파 검사 질문,동네병원 혈액검사에서 이상발견되어서 상급병우너 간초음파 검사 받게되었습니다 근데 제가 원하는 날짜에는 전문 간질환 보는 의사분이 예약이 안되고 췌장  담낭  담관  간담도 질환  췌담도 치료내시경 및 내시경 초음파 이렇게 전문으로 보시는 분만 되는데 저분한테 간 초음파 검사 받을수있을까요 ,소화기내과
놀텍정   mg를 실수로  일  회 복용 했어요 ,역류성 식도염으로 처방 받았는데 아침 식전  회 복용인데 너무 아프고 정신없이 듣고 와서 식전 복용인줄 착각하고 이틀동안  회식 복용했는데 어떡해야되나요  주말이라 처방받은 병원에 문의가 안되네요 ,소화기내과
헬리코박터균  차 약 다 먹고나서 다음날,위경련약 먹어도될까요 재균제는 다 먹었는데 그것과는 별게로 위경련이와서요,소화기내과
대장내시경검사, 월 일 대장내시경 예약 했는데 정전신경염  약을 복용을 계속 해도되나요  주말이라 병원문의도 어려워서 올립니다,소화기내과
위 대장 내시경,어제 위 대장 내시경 검사받았습니다 그리고 밤에 좀 속상한 일 때문에    술을 좀 마셨습니다  참았어야 했는데  오늘 아침부터 위가 쪼여지는 느낌 이 들었죠     분 간격으로   누가 위를 잡고 쥐여짜내듯이 아프네요     이거 분명 잘못된거 맞죠  어떡하면 좋을까요  주말이라 병원도 진료끝났구요    방법 좀 알려주세요  ,소화기내과
헬리코박터 제균치료  차 약을 한번 까먹었는데 치료 실패인가요 ,하루에  번  아침 점심 저녁 식후 취침전 먹습니다  저번주 화요일부터 복용을 시작했구요  이번주 금요일 저녁까지 빼먹지 않고 잘 먹었습니다  근데 금요일 취침 약을 까먹고 먹지 않았고 그 이후 토요일인 오늘 아침 약은 까먹지 않고 하나 먹었습니다  이 상황에서 질문이 있는데요      이 한 번 때문에 제균치료가 실패할 수 있나요      원래같으면 월요일 취침전 약으로 복용이 끝날 예정이었는데 하나가 남게되어서 화요일날까지 남은 하나를 먹게되었습니다  이 남은 취침전 약을 그냥 화요일 아침 식후에 먹어도 괜찮은가요 ,소화기내과
간염 접종 중에 타투해도 되나요 ,몇주 전에 a형 간염  b형 간염  차접종을 했는데 타투해도 상관없나요 ,소화기내과
대변이 초록색 입니다 ,중학생 입니다 방금 학교 화장실에서 대변 했는데 변 색이 연한 초록색 인겁니다 아침에 음료 하나 먹었고 배가 계속 아파서  번 들낙거리기도 했어요 평소에도 자극적인 음식 먹으면 배가 아프더라고요 ,소화기내과
눕거나 취침시 배에서 꾸르륵 소리 나는 현상,평상시에는 덜한데 눕기만 하면 배에서 꾸르륵 소리가 심하게 납니다  잠을 설칠 정도로 배에 가스가 차고 꾸르륵 소리가 나고 설사도 조금씩 자주 하는데    주전 항생제  일치 복용   평소 소화불량  잦은 트림 증상있음   병원 가서 내시경 해야하나요   누우면 꾸르륵 소리나는건 한  달정도 된거 같습니다,소화기내과
변 중간중간 검정색,요즘 변을 보는데 변색깔이 갈색인데 표면 중간중간 검정색 흑갈색 빛도 보이는데 혹시 이것도 흑색변으로 봐야하는지    걱정이돼서 문의드립니다 먼가 좌측 옆구리 에서 아랫배가 불편한데 장이아픈느낌은 아니고 소화불량도 없이 잘 쌉니다  몇달전에 변을보고 따가워서 봤더니 휴지에 피가 많이 묻어서 병원갔더니 치열이라 해서 약먹었고 그뒤로는 피는 나지 않습니다  인터넷 찾아보니 직장암 일수도 있다고 해서 그뒤로 변을 관찰하는데 요즘 변에서 뭔가 검정색이 있는거 같아거 문의드립니다    위내시경은 정상이였습니다    ,소화기내과
식도염 컨디션 질문 바로채택함 ,혹시 식도염이있으면  컨디션이 떨어져서 몸살난것처럼 피로하다던가 피곤하다던가 하는 몸에힘이없는 증세도나타나나요 ,소화기내과
담석 인가요,제가  달넘게 소화불량으로 고생하고 있습니다  병원에 방문해서 과민성 대장증후군 진단받고 약을 복용하면 조금 괜찮아지지만 약을 먹지않으면 너무 힘드네요   증상  변비 시원하게 변이 안나옴 화장실은 많이가요  가스가 차고  무엇보다 명치가 너무아픔 답답하고 헛트림이 너무 심함 트림 계속해도 불편하고 미치겠어요   정말 과민성 대장증후군 일지  담석이라는 증상과도 비슷한데 제가 이주전 혈액검사해서 간수치가 두배정도 올랐고  우루사 간 개선제 먹고 수치는 정상화 되었는데 간수치랑 담석이랑 관련이 있을까요  그냥 이대로 계속 과민성대장 증후군 역류성식도염 약을 먹어야하는지   다른 검사를 해볼까요 ,소화기내과
검은똥 흑변,한번정도 싼건 괜찮나요 ,소화기내과
복부ct 위내시경으로 식도암 여부 알수있나요 ,제목그대로 복부ct 위내시경  검진으로  식도쪽 이상여부를 알수있을까요 ,소화기내과
안녕하세요 혹시 이 사진이 내시경인데 기관지 내시경인지 혹은 식도 내시경인지 등등 알 수 있을까요   아는 분 알려주세요  ,안녕하세요 혹시 이 사진이 내시경인데 기관지 내시경인지 혹은 식도 내시경인지 등등 알 수 있을까요   아는 분 알려주세요  ,소화기내과
십대 췌장암,제가 체중감소 황달 등 그런 증상은 없고 체중은 그냥 비슷한데 위가 아픈 거 같고 배아플 때 허리 쪽이랑 왼쪽 갈비뼈쪽이 가끔씩 그런데 괜찮은 건가요 췌장암은 아니겠죠 너무 신경쓰면 안되겠죠 ,소화기내과
  살 간수치,Ast    ALT    인데  두달안에 정상 범위로 낮출 수 있나요  많이 심각한건가요 ,소화기내과
복통이 하나도 없는데 기름섞인 설사가 계속 나옵니다,현재  일정도 진행중입니다 증상시작일부터  일정도 완전한 물똥이 나왓고 점점 기름이 섞이더니 어제는 흰색 고체기름변을 보고 오늘 다시 흰색섞인 설사가 시작됏습니다 복통은 하나도 없습니다 아니 온몸 다 뒤져봐도 아픈데가 하나도 없어요 변이 시도때도 없이 나오는게 아닌 하루에 한번 정상적으로 나오기는 하는데 그 외 시간에 계속 뱃속이 부글부글 끓으면서 가스가 나옵니다 이미 변을 봣음에도 대변감이 들어서 화장실에 앉으면 방귀만 계속나옵니다  비슷한 사례로 검색을 해본결과 췌장염  대장암 등의 예시가 나와 통증이 심하다는 점이 다르긴 했지만 혹시나 몰라 병원에 가보니 콜레라or이질일수도 있다는 말을 하셨습니다 해외 나간적도 없고 부모님이 양성판정을 받아 저도 같이 집에서  주일넘게 멍때리고 있기 때문에 콜레라or이질 가능성은 없는 것 같습니다  흰죽  누룽지죽만  일째먹는중인데 낫지도 않으니까 정신이 나가버릴것만 같습니다 대체 뭐가문제인건가요 다른거먹고싶어서 돌아버릴거같은데 다른거 뭐먹어도되나요 ,소화기내과
암인경우 ct찍으면 나오나요 ,작년부터 심한 장염도 자주 걸리고 올해는 맹장터져서 수술도 했는데 그 후에도 장염이 너무 자주 걸리는게 기분이 찜찜합니다  기분 나쁘게 며칠동안 배도 슬슬 아프고 기름기 있는 설사가 나와요    어제 기름진 음식을 먹긴함요     최근에 맹장수술 하고나서 씨티도 찍고 혈검도 했는데 만약 문제가 있었다면 씨티에 다 나오나요  아니라면 무슨 검사를 받아보는게 좋을끼요  나이는   대 중반이에요 ,소화기내과
장 건강 고민   ,제가 오래 앉아있는데 정말 배에 가스가 계속 차서   분 주기로 자꾸 방귀가 나오는데  이 가스 지옥에서 탈출할 수 있는 방법이 없나요   한약은 못 먹어요   ,소화기내과
만성b형간염 dna,dna 개수가   억개라는데 많은 건가요 ,소화기내과
 년전 대장내시경을 하고 정상소견을 받았는데, 년전 대장내시경을하고 정상소견을받았습니다 용종도없었구요 그런데오늘아침 처음으로 혈변을봤습니다 어지럼증도있구요 암일확률이높나요 ,소화기내과
혈변을 봐요     심각한건가요 ,변을 보는데 이렇게 나왔어요     한두달전에도 이런적이 한번있었는데    너무 무서워요   죽을병인가요   대중반입니다,소화기내과
위내시경사진,역류성 후두염  식도염으로 굉장히 고생을 많이 하고 있습니다  혹시 식도열공탈장이 있는지 하부식도괄약근이 많이 느슨하지 않은지좀 봐주시면 정말 감사하겠습니다   어떠한상태일까요 ,소화기내과
맹장이 부었습니다,오른쪽 아랫배가 아파서 병원가서 ct찍었는데 소화장애랑 맹장이 부은거같다고 조심하라고 하셨는데 수술을 해야하는건지 아니면 시간 지나면 다시 돌아오는지 궁금합니다  조금씩 찌릿찌릿 해요 ,소화기내과
급성췌장염,안녕하세요  요즘 잦은 음주때문인지는 몰라도 급성췌장염에 걸려서  일정도 입원하고 퇴원하였습니다  병원에서는 기름진 음식은 피하라 했지만 퇴원후 기름진 음식을 먹어도 별탈은 없어서 과식은 안하고 잘먹고있는데요  퇴원후 술은 한잔도 안마시고 있긴한데  흡연은합니다  직업상 아예 술을 끊는건 힘들거 같습니다  혹시 간간히 주에 일회정도 음주를 해도 되나요  아예 안마시면 좋긴하겠지만  ,소화기내과
조금만 먹어도 금세 배가 부르고 배꼽주위 통증이 있어요,며칠 전부터 갑자기 그래요 평소 먹던 양 반도 먹지 않았는데 금세 배가 부르더라고요 그래서 그냥 위가 줄었는갑다 했는데 오늘은 갑자기 배꼽 주위가 아파요 그리고 좀 배가 묵직한 느낌이 들기도 해요 화장실은 잘 가요  그리고 이게 연관이 있는지는 모르겠지만 체력을 조금만 써도 너무 힘들어서 주저앉게 되고 그렇거든요 약간 현기증 나고 몸에 힘이 쭉 빠지고 숨이 차요 체력 조금 썼다고 주저앉고 그러는 건 생리 때문이라고 생각을 했어요 왜냐면 제가 생리주기가 되게 불규칙해서 한달에 한 번 할 거 언젠가부터  주에 한번씩 하고 그랬거든요  한번 할 때마다  주 동안 한 적이 몇 번 있었어요 양도 이 정도면 하혈인거 아닌가 싶을 정도로 많았고요 그래서 이 모든 증상이 생리 때문이 아닌가 싶긴 한데 조금 먹어도 금세 배부른 거랑 배꼽주위 통증은 별개로 봐야하는 건지    모르겠는데 그냥 혹시 모르니 참고만 하시라고 적어봅니다  일단 배꼽주위 통증이랑 조금만 먹어도 배가 부른 것만 보고 의심되는 질병이 있는 건지 궁금해요 왕성하던 식욕도 많이 사라졌어요 입맛도 딱히 없어요 좋아하던 치킨도 마다할 정도여요,소화기내과
대장내시경 하루전날인데요,포카리먹어도되나요,소화기내과
장 천공 증상이 궁금합니다,제목 그대로  소장 대장 부위에 천공이 발생했을때 생기는 공통적인 증상이 뭐가 있는지 궁금합니다,소화기내과
위내시경 천공,위내시경으로 식도나 위 천공이 발생할 수 있다고 들었습니다  제가 그냥 위내시경으로 역류성 식도염만 진단만받고 조직검사나 용종은 제거하지 않았는데 그러면 지연성 천공은 걱정할 필요 없는건가요          지연성 천공은 오지않나요  ,소화기내과
복부ct 중 담석 관련내용 번역 및 설명 부탁드립니다,저는 암환자이고 지금은 치료없이  월 간격으로 Ct촬영하고 있습니다   약  년반 전 판독지부터 A tiny GB 가 있다는 내용이 추가 되었었는데  이번ct에 이전에 없던 문구가 추가되어 상세한 번역과 설명을 부탁드립니다  담당교수님이 출산휴가이셔서 다른교수님께 진료보고난후 판독지발급받아봤는데 이부분에 대한 설명이 없으셨습니다  판독지 내용  A tiny GB neck stone with totally collapsed lumen  입니다    어떤 상황이며 어떤 조치를 취해야할까요   감사합니다,소화기내과
대장내시경 전날 물,내일 오전중에 대장내시경을 하는데 현재 저녁약 먹은상태이고 새벽에 다섯시쯤 약을 먹을 예정인데 저녁과 새벽 중간에 물 계속 마셔도 되나요 ,소화기내과
간수치 금식 질문,채용검진 하고나서 다음날에 결과지 받으러 갔는데 간수치가 높다하셔서 검진 결과지 바로받을려면 간수치보류로 받거나 아니면 피검사를 다시하고 이상없는지 확인 해볼지 정하라하셔서 보류는 좀그러니 바로 피검사 다시 받고 일주일치 약을 처방해주셨는데 언제와야하는지 깜박하고 못물어봐서 일주일 약다먹고 다시 가볼려고 하는데 간수치 볼려면 또 피검사 할텐데 간수치 검사도 전날 저녁이후로 금식해야할까요 ,소화기내과
삭센다 질문드려요 급해용,아무리 검색해도 안나오네요 삭센다 맞을때 변비약이나 차전자피 같은거 먹어도 되나요   아니 삭센다 자체가 장운동울 활발하지 않게 만들어서 식욕을 억제 시킨다는데 그 주사를 맞으면서 장운동울 활발하게 하는 무언가를 추가로 섭취하면 삭센다가 무슨 소용이 있나싶습니다 너무 급해요 답변부탁드립니다,소화기내과
위내시경 검사 결과 판독,위 내시경 결과 판독을 해석좀 해주세요      영어로 작성되어있어서 자세히 해석이 잘 안되네요       Conclusion   stomach  atrophic mucosa with unevenness  nodularity   mm sized ulcerative lesion with uneven surrounding mucosa and mucosal clubbing   Bx  G        mm sized ulcerative lesion adenocarcinoma  mixed type  poorly differentiated,소화기내과
병원토요일에도 간염검사해주나요 ,간염검사를 받으려고하는데 혹시 토요일도 하나요 ,소화기내과
간수치 질문,요즘피로함과 얼굴붓기가 계속되어 간수치 혈액검사를받앗는데 많이 좋지않은 수치인가요   술은 매일 먹는거같아요,소화기내과
대학병원  동네병원  어디로 가야할지  ,오늘 동네병원가서 급성 출혈성 위염 증상인 것 같다 라며 약을  일분 받았는데 그래도 아픈것 같으면 바로 대학병원 가야하나요  아니면 약으로 버티면서 자가치료 될 때까지 동네병원을 가는게 나을까요 ,소화기내과
췌장 물혹 치료,췌장 물혹치료 내시경으로 찔러서 에탄올넣어서 치료한다는데 입원을 해야하나요 아님 당일로 끝나나요,소화기내과
위내시경사진,많이 안좋을까요 ppi  달먹었습니다 ,소화기내과
HBsAg는 음성인데 Anti HBs 수치가 높아요 괜찮은 건가요 ,HBsAg 수치는 음성        인데 Anti HBs 수치는 양성         으로 엄청 높아요 괜찮은 건가요  B형 간염 예방접종은  년 전에 맞았어요 당시엔  회 접종 후에도 항체가 안생겨서  회 추가 접종까지 했었습니다 ,소화기내과
a형간염 접촉 후 예방접종,안녕하세요 남자친구가 a현간염판정을 받았는데요 증상발현된지는   일정도 됐습니다  증상발현 전후    주에 전파가 잘된다고 하던데 그 시기에 계속 만나고 음식공유도 했거든요   저도 전파되서 잠복기일 확률이 높을까요   잠복기가 평균   일 정도라고 하던데 지금 예방접종하는게 좋을까요  ,소화기내과
위가 안좋으면 피부색이 황달색처럼 누래지나요 ,몇일전부터 조금만 먹어도 상복부에 가스가 찬거마냥 부풀고 트름이 자주나오고 메스꺼워서 위에 문제가 잇는건가 싶어 내과에 진료를 받아 약을  일정도 먹었습니다 약을 먹어도 먼가 호전되지 않아 예전에도 이런증상이 빈번히 일어나기도 했고 오늘 위내시경을 찍었습니다 검사결과가 다음주에 나온다고해서 일단 기다리기로 했습니다 그런데 오늘 저의 몸을 보니 황달온것마냥피부색이 누래져있었습니다 아프고 나서부터 식욕이 없어 밥을 제대로 못먹어서 피부색이 바뀐건가 싶기도 하고 모르겠네요 병원가기전에 피부색이 변한걸 알았으면 의사 선생님한테 물어봤을텐데 원래 위가 안좋으면 황달온것마냥 피부색이 누래지나요     ,소화기내과
음식이 췌장에 들어와야 그제사 소화액을 내보낸다는데요,이해가 안가는 점은 췌장은 소화액을 내보내는 기관이지   음식물이 들어가는 공간은 아니지 않나요   췌장은 이어져있는곳이 없고 막힌 공간이잖아요 ,소화기내과
헌혈 내시경,내시경을 받으면  달동안 헌혈을 할수 없는 것으로 알고 있는데     일에 내시경을 받으면    에 헌혈을 할 수있는 건가요   달이라는게   일 이후에 헌혈을 받을 수 있는 것이 아니라   일이후에 헌혈을 받을 수 있는 것으로 받아 들이면 되나요 ,소화기내과
피검사전 위내시경검사,피검사 하기전에 위내시경하면 먹는거 하나와 목입구까지 가글하다가 조금 삼킴했는데 피검사 혈당수치에 차이가 있을까요 ,소화기내과
위내시경 천공,위내시경 할 때 구토 심하게하고 몸부림 치면 천공생기나요  ,소화기내과
위내시경 천공,수면을 했는데 마취가 안되서 그냥 깬상태로 위내시경을 했는데 막 토하고 몸부림치고 소리지르고 했지만 겨우 끝마쳤습니다   지금은 목통증 빼고는 아무 이상없는데 아무이상없으면 천공이나 그런건 걱정 안해도되죠     제가 생각해도 너무 심하게 움직이고 토해서     ,소화기내과
