,15,16,17
10,손가락 고름 통증 없애는 법 ,제가 며칠전에 손톱 옆에 살을 뜯다가 잘 못 건들었은지 다음날 피와 고름이 나오고 그러더라고요 그러고 그날 제가 고름 닦고 밴드를 붙였는데 오늘 다시 때 보니까 고름은 거의 없어지긴 했는데 속 살이 그냥 완전 부어서 튀어나오고 진짜 살짝 부딪히기만 해도 아픈데 이 고통을 없애는 법 없을까요 ,마취통증의학과
11,갑자기 허리쪽 통증이,아픈 위치가 엉치뼈 쪽이랑 왼쪽 허리  엉덩이 밑부터 허벅지 윗쪽이 엄청 아프더라고요 걸을때도 아프고 허리 앞으로 뒤로 움직여도 아프고 계단도 손잡이 잡고 오르락 내리락 했어요    원인이 뭘까요    설마 디스크는 아니겠죠 ,마취통증의학과
12,척추마취 수면마취 중간에,제가 복숭아뼈 철심제거를 하는데 폐쇄공포증 때문에 전신을 하려다 수술 시간이  시간이 안된다 해서 그냥 척추마취 하고 수면하게 해주신다는데 혹시 중간에 수면이 깨거나 마취가 풀릴 일은 없겠죠    중간에 깼는데 수술 소리 들리고 이러면 진짜 기절할거 같아여  ,마취통증의학과
13,빨리답좀요       ,혈관수술 정계정맥류  전신마취할때 튜브를마취하기전에 넣나요 ,마취통증의학과
14,척추 방사통 질문,허리가 안좋았는데 한달반전부터 갑자기 다리가 아프고 저리고 시리고 오른쪽 엉덩이가 쑤시는듯 아팠어요 신경차단술도 받고 해서 통증은 줄었는데 지금도 저리고 시리고해요 견딜만한데   암튼 이거 물리치료 받고 있는데 얼마나 받아야 다시 괜찮아질까요,마취통증의학과
15,팔을 피고 손을 뒤로 당기면 팔꿈치 뒤쪽이 찌릿하고 아픕니다  지퍼를 잠그려고 팔을 내려서 지퍼를 잡을 때도 아프고 팔을 피고 바깥쪽으로 비틀때,팔을 피고 손을 뒤로 당기면 팔꿈치 뒤쪽이 찌릿하고 아픕니다  지퍼를 잠그려고 팔을 내려서 지퍼를 잡을 때도 아프고 팔을 피고 바깥쪽으로 비틀때  무거운 물체를 들때 아픕니다  팔꿈치를 누를 때는 안 아프고 움직일 때 아픈데 이게 테니스 엘보인가요  병원을 가봐야 할 지 고민입니다 ,마취통증의학과
16,꼬리뼈 아픈이유 알려주세요,제가 어느날 부터 꼬리뼈 마지막 부분이 아프기 시작했는데 왜그런 걸까요    제가 비스듬하게 누어있긴 했는데 그 이후로 계속 아픈데 왜 그런거예요     ,마취통증의학과
17,할아버지 전신마취 위험성,올해   세 되신 저희 할아버지가 전립성 비대증으로 입원을 하셔서 이번주 금요일 수술을 할 예정이라고 하세요  근데 그 수술이 전신마취를 하고 하는 큰 수술이라고 들었어요  자세한 건 모르지만   대에 전신마취 하는 게 얼마나 위험한지 알 수 있을까요 ,마취통증의학과
18,허리 근육통 원래 이런가요 ,오늘 누워있다가 급하게 일어났는데 일어날때 주저앉을 정도로 왼쪽 골반위쪽으로 통증이 오더라구요그래서 걸을때 통증이 있지만 걸을순 있어 정형외과에 갔는데 단순 근육통이라고 하더라구요 근데 걷다보면 무릎쪽에도 통증 비스무리하게 저림이 나고 앞으로 조금만 숙여도 금방 아파서 이게 근육통이 맞나 싶네요,마취통증의학과
19,귀 안쪽에 통증이 있어요,통증이 생긴지는 약  일정도 됐는데 계속 지속되거나 심하게 아프지는 않고 가끔씩 따끔따끔 거리는 정도에요  평소에 에어팟을 자주 끼고 있고 최근에 음량을 높이고 들었는데 그거때문에 그럴까요    병원 가봐야하나요 아니면 자연스럽게 없어지나요 ,마취통증의학과
20,발날 통증   내공   ,걸으면 사진에 빨간색 동그라미 부분이 근육이 뭉치는 느낌이 들면서 계속 걷다보면 통증도 같이 와서 절뚝 거려요 어디 부딪치거나 다친적이 없는데 왜그럴까요 ,마취통증의학과
21,대상포진 접종후 왼쪽 겨드랑이 아래통증 밑 팔저림,저번주 토요일에 대상포진 주사를 맞았는데요  근육통은    일정도만가고 사라졌는데 월요일부터 겨드랑이 아래 통증이있고 화요일부터 팔저림이 생겨서요   겨드랑이 아픈부위엔 붓기도없고 깨끗합니다  접종부위도 통증없이 깨끗합니다  가려움이나 수포증세는없는데 오늘은 두통이 살짝있습니다  전 대상포진에 걸린적이 없으나 가족중 한분이 대상포진을 심하게 겪으셔서 혹시나 하는맘에   대 초반인데도 맞은거라 원래 대상포진주사를 맞으면 이런건지 부작용으로 대상포진이 온건가 싶어 문의드립니다 ,마취통증의학과
22,척추주변 통증,허리 주변에 일정한 심한 통증이 있는데 처음에는 허리가 아픈줄 알고 이리 저리 움직이고 누워도보고 했지만 아무변화가 없습니다 일반적인 복통도 아니고 처음 느껴본 통증이고 너무 통증이 심하고 한시간 정도 지속되어서 응급실로 갔고 조형제ct 엑스레이 피검사 소변검사 까지했지는 혈뇨 증상 빼고는 아무 이상 없다고 하네요 통증은  시간 반정도 지나고 나니까 갑자기 사라졌습니다 또다시 통증 증상이 나올까 걱정되네요 저와 같은 증상인 사례가 있는지 궁금합니다,마취통증의학과
23,무릎 통증,작년쯤에 무릎을 크게다쳐 한동안 움직이지 못했습니다 그러다보니 자연스럽게 다라근육이 많이 빠졌고요 그후로도 무릎 통증이 사라지지 않습니다 예를들어 아빠다리를 하거나 무릎을 쪼그리고 앉으면 통증이 심합니다 그래서 병원에 가봤더니 무릎인대가 조금 찢어져있지만 통증이 있는정도는 아니네요 그래서 제가 궁금한거는 다리근육이 빠지면 과도한 움직임을 주면 통증이 있을수있나요 아니면 아직 덜 나은 건가요 글이 길어진 점 죄송합니다,마취통증의학과
24,무릅 통증,제가 어제 직장에서 쓰레기 버리러 가다가 무릅을 부딛히면서 넘어졌는데 그뒤로 걸을때마다 무릅이 아파요    근데 참을만하거든요  많이 아프지는 않고 사진으로 보이다시피 왼쪽보다 오른쪽 무릅 뼈쪽이 좀 툭 튀어 나온거같아요 무슨 큰 문제있을까요  골절인건지 아님 파스만 바르면 되는건지 파스 멘소래담 로션  바르긴 했는데 병원을 가야 할까요 ,마취통증의학과
25,프롤로 주사 ,제가 오늘 통증의학과에서 손가락 손목 발목 프롤로 주사를 맞았는데요     거리가 멀어서    집 근처 병원으로 옮겨서 프롤로 주사 맞아도 되나요 ,마취통증의학과
26,왼쪽배 통증,엇그제부터 왼쪽윗배가 쥐어짜듯이  아팠다가 안아팠다가 계속 하루종일 그렀습니다  이유가뭘까요  한번통증이 나타날시    초정도구요  한시간에 한두번 안아플땐    시간에 한번 정도나타나요  현재 이틀지났습니다 아픈지    체한걸까요  아님 뭘까요 ,마취통증의학과
27,마취통증의학,오늘 마취통증병원에서 엉치뼈랑 허리 랑 엑스레이랑 신경주사 맞았는데 원래 약 처방전을 안주나여 ,마취통증의학과
28,혀에 검은 점이 생겼어요    발견한건 금일   시쯤입니다  가려움증 같은건 없구 눌렀을때 통증이나 만져지는 촉감도 없는것 같아요 그냥 혀만지는,혀에 검은 점이 생겼어요    발견한건 금일   시쯤입니다  가려움증 같은건 없구 눌렀을때 통증이나 만져지는 촉감도 없는것 같아요 그냥 혀만지는 느낌이에용 답변주시면 정말 감사하겠습니다,마취통증의학과
29,반복적인 일을 하다가 손목도 아니고 동그라니 친 부분이 붓기도 심하고 통증이 너무 심해서 엄지손가락 힘주는것도 안되고 주먹 쥐는것도 힘든데 왜그,반복적인 일을 하다가 손목도 아니고 동그라니 친 부분이 붓기도 심하고 통증이 너무 심해서 엄지손가락 힘주는것도 안되고 주먹 쥐는것도 힘든데 왜그런지 궁금합니다 저 부분이 어떤 부위인지  몇일째 나아지지않습니다,마취통증의학과
30,가슴 위 가운데 통증,허리를 항상 숙이고 있어서 자주 스트레칭 해주고 어깨를 펴주는데 갑자기 어깨를 쫙 피는 순간 가슴 위 가운데가 콕콕 쑤십니다   어깨를 펴도 허리를 숙여도 아프고 누워서 일어날 때도 숨 크게 내쉴 때도 계속 콕콕 쑤시고 아파요  근데 누워있을 때 옆으로 누으면 좀 괜찮긴 합니다 그래도 걱정 되서 그러는데 왜 그러는지 알 수 있을까요     ,마취통증의학과
31,손이랑 손 사이 통증,파란색으로 칠한 부분   갑자기 통증이 생겼어요 움직일때마다 아픈데 왜그런가요 ,마취통증의학과
32,수면내시경 전신마취,수면 위내시경 하는데 수술받을때처럼 전신마취로는 안돼나요  수면내시경은 주변 물건 및 사람이 많이 다치고 비수면내시경은 애초부터 그 물건이 입에 들어왔다는 느낌만 들어도 헛구역질   구토    둘다 의사가 포기했어요 간호사 멍들고 난리도 아니네요  맹장수술할땐 멀쩡한거보니 전신마취를 하면 괜찮을거같은데 가능하나요  ,마취통증의학과
33,발목 통증,제가 샤워를 따뜻한 물로 하고 나오면 발목 통증이 한   분정도 지속되다가 없어지는데 그냥 가만히 앉아있어도 통증이 있어서요 이게 병인가요 아니면 겨울에 원래 있는 자연스러운 통증일까요  ,마취통증의학과
34,하반신 마취 부작용,하반신 마취 후  일 지났는데 두통  매쓰거움 전혀 없는 데 어지러움이 좀 있는 것 같아서요 부작용 맞나요  어떻게 해야하나요 ,마취통증의학과
35,허리가 아파요 병원가면 나을 수 있을까요 ,저 지금 허리가 아파요   자고 일어난 후에 생기긴 해서 큰 문제가 아닐 것 같고 시간이 지나면 좋을 것 같긴 한데   계속 허리가 아파요 그러니까 괜한 생각이 드는데 이거 병원에 가면 나을 수 있을까요  지금 앉아서 일도 하고 있는데 아침보다 좀 더 심하게 허리가 아파요    도와주세요        ,마취통증의학과
36,비골근건염 관리방법 알려주세요 ,발목이 아파서 병원에 갔더니 비골근건염이 있다고 하는데요  처음 들어 보는 병명이라 어떻게 관리해야 하는지 자세히 좀 알려주세요  병원에서는 쉬라고 했고 약 처방받고 물리치료 받았어요  그리고 보호대 있냐고 해서 있다니깐 그거 착용하면 된다고 하는데 그럼 비골근건염이 저절로 낫나요  스키장도 가야하고 등산도 가야 하는데 비골근건염이 있다고 하니 우째 해야 할지 모르겠네요         ,마취통증의학과
37,발목수술전문병원 치료도 하는 데로,저랑 아빠 둘 다 발목이 안 좋아서 발목수술전문병원을 찾고 있습니다  저는 인대파열이고 아빠는 연골파열이요  둘 다 치료를 했는데 좋아지지 않아서 치료도 하는 발목수술전문병원에 가서 진료를 보고싶은데요  갈 때 어떤 서류를 가져가면 될까요  그리고 발목수술전문병원 추천 부탁드립니다 ,마취통증의학과
38,발목 통증 자주 접지르는 거랑 관련이 있는지,얼마 전부터 러닝을 시작했는데 발목 통증이 상당해요  막 심하게 아파서 병원에 갈 정도는 아닌데 걸을 때 불편함이 계속 있는 정도의 발목 통증입니다  우선은 파스를 붙이고 집에서 온찜질도 해주고 있는데요    제가 발을 자주 접지르거든요  그렇다고 해서 심한 발목 통증이 있거나 붓는 건 아니라 괜찮다고 생각했는데 혹시 관계가 있을까요 ,마취통증의학과
39,야구 팔꿈치통증 치료랑 수술 중 고민,작년 말부터 야구 팔꿈치통증이 있어서 병원에 가니 뼛조각이 있다고 하더라고요  우선은 치료를 했는데 야구 팔꿈치통증이 속 시원히 낫지도 않고 마음껏 운동도 하지 못하니 그냥 수술을 할까 고민 중입니다   야구 팔꿈치통증으로 힘들기도 하고요   제 자에게 객관적인 입장을 듣고싶어서요 답변바랍니다 ,마취통증의학과
40,팔꿈치 통증 겉으론 아무 이상 없는데,몇 주째 팔꿈치 통증이 있는데요  답답한게 겉으로 봤을 땐 아무런 이상이 없다는 겁니다  찾아보니깐 무슨 운동을 해서 생기는 팔꿈치 통증들만 뜨고 그래서 더 답답한데 왜 갑자기 팔꿈치 통증이 생겼을까요  치료방법도 알려주세요 ,마취통증의학과
41,무릎 옆 통증 왜 이러는지 아시는 분 ,엄마가 예전부터 무릎 옆 통증이 있다고 했는데 아직까지 병원에 안 가봤다네요  저는 자주 말을 하지 않아서 괜찮은 줄 알았는데 무릎 옆 통증이 계속 있었대요  혹시 이거 왜 생겼는지 아시는 분 계실까요  엄마가   대 후반이고 관절염이 생기기엔 좀 이른 나이같아서요 ,마취통증의학과
42,추벽수술 꼭 해야 하는 상황인지,추벽증후군 치료를 받았는데 계속 아파서 병원에 가니 추벽수술을 하자는 진단을 받았는데 지금 상황이 너무 이해안가고 당황스러워서요  추벽수술을 꼭 해야 하는 상황인지 그리고 추벽수술이 뭔지 궁금해요 ,마취통증의학과
43,무릎인대재파열 증상 좀 알려주세요  급해요 ,무릎인대재파열이 되면 어떤 증상이 나타나는지 좀 알려주세요  엄청 아픈 건 아닌데 통증이 있고 불안정해요  혹시 무릎인대재파열이 된 건가 해서요  전에 축구하다 다쳐서 인대파열 됐을 때처럼 엄청 아프진 않은데 그럼 무릎인대재파열 아니겠죠 ,마취통증의학과
44,여자 생식기 통증,약간 설명하기 힘든 통증     뭔가 소변을 봤는데도 완전히 말끔하게 안 본거 같은 약간 따갑고 불편한데 이게 뭘까요    그리고 다리를 구부렸다가 피면 무릎쪽에 통증이 오는데 관련 있는걸까요   통증이 시작된건 일주일 안된거 같아요,마취통증의학과
45,결석제거vs쌍수 부분마취 고통,제가 마치안약을 넣고 결석을 제거해본 적이 있었는데 그때 너무 아팠어서요    결석 제거도 엄청 아팠는데  쌍수 부분마취 국소마취  많이 아플까요     ,마취통증의학과
46,허벅지 바깥쪽 찌릿한 통증,허벅지 바깥쪽이 찌릿한 느낌인데 처음에는 가려운 느낌이랑 내 살이 아닌 것 같은 느낌에 불쾌해서 막 긁었어요 그래서 살이 좀 한달정도 긁은 자국이 있다가 이제 거의 사라졌는데 두달이 지나니까 찌릿한 느낌이 더 커진 것 같아요 뛰어다닌다거나 그 부분을 톡톡 치명 그래요 이게 긁어서 세균이 감염된 거일까요    찾아보니까 허리문제라고 하던데 심각한 병이에요   통증클리닉 같은 곳 가서 진료봐도 되나요 아직 핛생인데 허벅지 전체가 그런 게 아니고 딱 주먹만한 부위가 느낌이 이상해요 허리도 안 아픈데  무섭네요     왜 이런 걸까요 너무 무서워요 정확한 답변 부탁드려요   ,마취통증의학과
47,손바닥과 손목사이 통증과 멍이요 ,이틀전부터 저부분에 이유없이 멍이 생기더니 동그라미친부분 전체가 통증때문에 너무 아파요  왜그럴까요    한번씩 저렇게 멍들고 아프다가 또 괜찮아지고를 반복하는데 이유가 있을까요   ,마취통증의학과
48,여자 오른쪽 옆구리 통증,저번주 토요일부터 갑자기 아프다가 안아프다가 했었는데 월요일부턴 심하게 아프다 안 아프다 하는데 뭔가요     물 마시고 많이 뛰었을때처럼 아프고 과격한 운동 할땐 그렇게 안 아파요,마취통증의학과
49,어깨 통증   회전근개파열  내공   ,자다가 어깨회전근개가 파열 될 수 있나요   제가 항상 왼쪽으로 새우잠을 자는 버릇을 가지고 있는데 왼쪽 어깨가 아픈지  개월 정도 됐거든요 그  개월동안 왼쪽으로 많이 자기도 했고요   어깨를 못 돌릴만큼 큰 통증은 아니지만 오른쪽 어깨보다 훨씬 불편해서요   회전근개파열 증세를 쳐보니까 해당 되는게 많던데   답변원해요 수면자세가 잘 못 돼서 회전근개가 파열 될 수도 있는건가요  아니면 충격이 있어야만 퍄열 되는 건가요   급성으로 일어나는 파열은 아니라고 해서요   전   살 입니다     ,마취통증의학과
50,명치 통증  목통증,제가 간식같은거 먹을때 침대에 엎드려서 맨날 먹는데 그거 때문인진 모르겠는데  어느순간 명치가 통증이있고 목도 살짝 뭐가 걸린듯한 불편감이 있더라고요  누우면 더 심해짐   혹시 위에 습관땜에 그런건지 아니면 다른 이유라던지 있는걸까요  내과 가보는게 좋을까요  아님 무슨 병일까요,마취통증의학과
51,무릅 통증,제가 아까 직장에서 쓰레기 버리러 가다가 넘어졌는데 그뒤로 걸을때마다 무릅이 아파요    근데 참을만하거든요  많이 아프지는 않아요 무슨 큰 문제있을까요  파스 멘소래담 로션  바르긴 했는데 병원을 가야 할까요 ,마취통증의학과
52,가슴 통증,평소에도 가끔씩 왼쪽 중앙 오른쪽 부위 가슴에 위치가 계속 바뀌면서 아프다 하기에는 약한 통증 있는데요 통증이 오래 지속하지는 않고 몇초 정도입니다 코로나 확진 이후에 통증 빈도가 늘어났습니다 큰 병 일 수 있나요  무슨 병원으로 가야하나요 ,마취통증의학과
53,걷다보면 정강이가 아퍼요,  세 남자 직장인 입니다   며칠전 약속시간에 살짝 늦는거 같아 좀 빠른 걸음으로 걸었더니 정강이에 통증이 오더군요  처음부터 그런건 아니고   분이상 빠른속도로 걷다보면 그렇습니다  통증을 참고 걷다보면 나중엔 살짝 다리를 절으면서 걸어야 하는데 좀 앉아서 쉬다보면 괜찮아집니다  이번만 그런건 아니고   대때 처음 헬스장을 가서 알았습니다  런닝머신에서 좀 빨리 걸어도 그랬었구요  그때 다니던 헬스장에선 정강이에 근육이 없어서 그렇다고 해서 그런가보다 하고 그냥 살았습니다   걷는걸 그다지 싫어하는편도 아니고 평상시 속도로 걸으면 두어시간을 걸어다녀도 아무렇지도 않은데 유독 빨리 걸으면 정강이에 통증이 있습니다  오래 걷다보면 종아리가 아프지 정강이가 아프진 않잖아요        이제 살좀빼려고 걷기를 하려하는데 통증땜에 망설이게 됩니다  도움말씀 기다리겠습니다,마취통증의학과
54,누워있다 일어나면 등 통증,안녕하세요  요 며칠 누워있다 일어나면  왼쪽 정확히 하부 광배근부터 등 쪽이 쭈아악 너무 아픕니다 지금 한  일 정도 그렇습니다 제가 잘 때 꼭 엎드려야 잠에 드는데 혹시 자는 자세가 안 좋아서 그런 걸까요 그리고 병원은 어디를 찾아가야 할까요  ,마취통증의학과
55,손목이 아파요,   년전에 고양이가 손목을 긁었는데 그때 그 긁힌 손이 오른손에 비해 차가워지고 통증이 있었어요 근데 그 이후로  년에    번 꼴로 긁혔던 손목이 너무 아파요 통증은     분인데 진짜 손목이 끊어질거 같이 너무 욱신거리면서 아파요 혹시 손목이 끊어질거 같이 아픈게 예전에 고양이한테 긁혀서 그런가요 아니면 다른 이유가 있나요  ,마취통증의학과
56,코물혹제거 수술로 전신마취후 일상생활 바로 해도되나요 ,전신마취로 코물혹제거술했는데  일째인데 계속 두통이 있고 몸이 다 쑤시네요    머리가 종일 아프구요 열감이있는데 재보면     정도로 열은 거의없어요   몸살 초기처럼 몸이 힘들어요 회사 출근해서 일중인데  코에 녹는솜이 있어서 이러는건지  마취 후유증인지  시간이지나면 나아질지 좀 더 쉬어야하는건지 궁금하네요  타이레놀먹으니 조금 낫네요,마취통증의학과
57,발목이 아파요,아침에 일어났는데 갑자기 발목이랑 무릎잎쪽이 나무너무 아픈거에요   이게 이번이 처음이 아니라서 놀랍진 않은데 예전보다 통증이 더 심해요   이거 무슨 병인가요    운동도 안했고 아무겄도 안했어요   ,마취통증의학과
58,욕창 치료,꼬리뼈쪽 사진 입니다  생리식염수 소독 레피젤만 바르고 있습니다  심각한가요  소독은 어떻게 해야 할 까요 ,마취통증의학과
59,명치 윗쪽과 뒷목 오른쪽부분이  주넘게 아픕니다 많이 아픈건 어니고 시간이없어 병원은 못가고 있는데 통증이 너무 오래 지속되서 걱정입니다 뒷못 ,명치 윗쪽과 뒷목 오른쪽부분이  주넘게 뻐근하게 아픕니다 많이 아픈건 어니고 시간이없어 병원은 못가고 있는데 통증이 너무 오래 지속되서 걱정입니다 뒷못  명치 통증을 동반하는 질병이 있나요 ,마취통증의학과
60,수면마취 부작용,쌍수 일반마취약이 아프다고 해서 잠깐 잠드는 수면마취를 했습니다   수술이 다 끝나고 주차장까지 가는데 아무문제 없이 잘 걸었습니다   금식을 해야된다해서 금식하고 수술 진행했습니다   배가 고파서 병원 주변에서 먹으려다 집가서 먹자고 하고 차를 타고 집에 가는 도중에  속이 너무 뒤집어지고 토나올거같고 어렸을때 겪었던 빈혈 증상처럼 세상이 초록 노랑 앞을 제대로 쳐다볼수도 없이 어지러웠어요    그래서 근처에서 밥먹고 가자고 해서 좌회전만 하면 식당이 있었는데 신호 기다리면서 바람 쐬던 중 정신을 잃었습니다    어머니 말로는 갑자기 아무말도 안하길래 봤더니 눈을 감고있어서 자려고 하는줄 알고 툭툭 치면서 정신차리라고 했는데  갑자기 눈동자의 흰자가 보이면서 경기   을 일으켰다고 해요     근데 저는 전혀 기억이 없고 어디선가 엄마가 저를 부르는 소리가 났고 그 소리가 점점 가까워지면서 정신이 번쩍 들었어요   수면마취 부작용인가요  살면서 처음해보는 수면마취였습니다   기절도 살면서 처음해보구요  ,마취통증의학과
61,  세 여성 왼쪽 허리 통증  사잔 첨부 ,제목과 같이   세 여성 입니다  참고로 저는 오른쪽 요도와 신장을 약  년 전쯤 제거 했습니다   일주일 전부터 왼쪽 허리가 잠 잘 못잔거 마냥 뻐근하더니 사진 부위를 누르면 아프고 안 누르면 간헐적으로 찌릿찌릿 합니다   혹시나 왼쪽 요도에 염증이 생겼을까봐 지난주 목요일 성모병원 응급실에 가서 피검사와 소변검사를 했는데 염증은 나오지 않았습니다  진경제를 처방 받아서 먹었는데 낫지는 않고 있고요   오늘은 동네병원을 가볼까 하는데 어떤 병원을 가야 할까요  도와주세요  ,마취통증의학과
62,무릎 피부 통증,한달전쯤에 스노우보드를 타다가 무릎으로 크게 넘어졌습니다  다음날 정형외과 바로가서 X Ray 찍고했는데 단순 타박상이라고 멍든거라고했습니다  근데 한달이 지났는데도 무릎을 꿇거나 무릎 피부를 당기거나하면 베이는 것 같기도하고 쓰라리고 불편한 느낌이 듭니다  병원을 간다면 어디 병원을 가야하고 멀 찍어봐야 알수있을까요 ,마취통증의학과
63,코로나 가슴통증 발차가움,안녕하세요   코로나  완치후 양쪽갈비뼈가쑤시고 중앙도부분도 뭔가 쎄하고아파요   가슴전체적으로 불편해요 후유증인가요  아니면 심장병      그리고 발과 손이 코로나에걸린이후로 차가워진거같아요 코로나이거나 가슴통증에문제로 손발이 차가워질수있나여    많은답변 부탁드려요  ,마취통증의학과
64,코로나 편도염,제가 코로나와 편도염을 같이 걸겪는데 편도염 통증이 너무 심해서 편도염 치료를 받고싶은데 방법이 있나요  ,마취통증의학과
65,몸 오른쪽이 전체적으로 부었어요  특히  오른손 팔 어깨와 얼굴 오른쪽 일부가 왼쪽에 비해 부었는데 왜 그런가요  통증은 팔 어깨 쪽에 살짝 느,몸 오른쪽이 전체적으로 부었어요  특히  오른손 팔 어깨와 얼굴 오른쪽 일부가 왼쪽에 비해 부었는데 왜 그런가요  통증은 팔 어깨 쪽에 살짝 느껴져요 ,마취통증의학과
66,무릎 윗 부분 삐끗,오늘 저녁 무릎 윗 부분을 삐끗 했습니다  처음 삐끗 했을 때 뚝  소리가 나고 통증이 지속 되었는데 지금은 무릎을 필때 조금 통증이 있고 통증이 점차 사라지고 있습니다  그리고 걷는 것도 잘 걷구요  근대 조금 부은 듯한 느낌이 드는 데 파스 붙이고 있으면 괜찮겠죠  걸을 때는 하나도 안 아파요  무릎에 힘도 잘 들어갑니다  힘줄 때 약간 뻐근한 느낌이 있는거 빼구요  사진에 파란색으로 표시 된 부분이 부은 듯한 느낌이 들고 무릎을 필때 좀 거슬리는 부위 입니다 ,마취통증의학과
67,사마귀 제거 후 마취 안풀림,피부과에서 사마귀를 제거 한 후  시간 정도 경과하였는데 아직까지도 마취가 풀리지 않았습니다  발가락에 감각이 없습니다    평균적으로 마취는 얼마정도 지난 후 풀리나요 ,마취통증의학과
68,앉았다 일어설 때 무릎 통증,학생이고요 제목 그대로 앉았다가 일어서는 과정에서 힘을 주면 왼쪽 무릎에 통증이 느껴집니다 부위를 정확히 따지자면 무릎 앞쪽에 가까워요 평소 다리를 꼬거나 무릎을 세워 앉는 습관 때문에 이런 걸까요    치료는 어떻게 하나요,마취통증의학과
