,12,13,14
12,무릎 뒤쪽이 아파요,한 일주일 전에 야외에서 달리기를 한 뒤로부터 무릎 뒤쪽 오금이 계단을 오르내릴 때마 약간 경사진 곳을 걸을 때 너무 아프더라구요   그래서 정형외과에 가서 엑스레이도 찍었는데 아무 이상이 없어서 약 먹고 괜찮아 지는 듯 하더니 오늘 다시 운동하니까 지금은 그냥 걸을 때도 오금이 너무 아파서 제대로 걷지도 못하겠어요   이유가 뭔지도 모르겠구   정형외과를 다시 가야할까요 아니면 통증의학과를 가보는 게 좋을까요   ,마취통증의학과
13,간수치랑 전신마취랑 무슨 관계인가요  ,제가 높게 나오거나 그런 건 아닌데  간수치가 높으면 전신마취에서 못 깨어나거나 그럴 수도 있는 건가요  두 개가 어떤 관계가 있고 어떻게 영향을 미치길래 간수치가 높으면 전신마취 같은 것을 못 하는 건지 궁금해요,마취통증의학과
14,골반치료 다시 틀어져서 또,전에 틀어진 골반때문에 도수치료를 받았고 좀 다리저린거나 아픈게 좋아져서 골반치료를 그만했거든요  근데 최근에 또 다시 아파와서 골반치료를 해야 하나 싶습니다  근데 이거 왜 이렇게 잘 생겨요  아무리 그래도 골반치료를 했는데 빨리 생기니 그냥 참을까 싶은 생각도 들어요 ,마취통증의학과
15,측만증 수술 하게 될까 무서워요  ,예전부터 측만증 수술하기 싫으면 바르게 앉고 운동도 열심히 하라는 이야기를 들었어요  청소년기부터 측만증이 있었거든요  근데 설마 측만증 수술까지 하겠어라는 생각으로 지내다 보니 진짜 많이 나빠져서 측만증 수술을 해야 하나라는 생각까지 드는 요즘입니다  엑스레이로 봐도 너무 심해요  겉으로 보기에도 티나고   저 이대로 수술하게 되는 걸까요    ,마취통증의학과
16,허리디스크 운동 허리가 더 아프면,집에서 허리디스크 운동을 하고 있는데요  어쩐지 허리가 더 아파요   옆에서 보던 언니는 뭐 이게 뭐 운동 자극  이라고 하는데 제가 보기엔 아닌거 같거든요  참고 허리디스크 운동 계속 하는게 맞을까요 ,마취통증의학과
17,무지외반증 심해지기 전에 관리하려는데 ,수술할 정도의 무지외반증은 아닌데 제가 서비스업에 종사하고 있어 구두를 신어야 하는데요   무지외반증때문에 아플 때 병원에 가긴 하는게 이거 말고 평소에 해줄 수 있는 무지외반증 관리법 같은 거 없을까요  더 심해지면 수술해야 하는 병이라 무서워서요  ,마취통증의학과
18,족저근막염 치료 후 회복시기 언제쯤일까요 ,얼마 전부터 족저근막염 치료를 받기 시작했는데요  제가 좀 심한 상태라 바로 좋아지기 힘드니 족저근막염 치료 열심히 받으라고 하셨거든요  그럼 그 기간은 얼마로 잡으면 될까요  제가 영업직이라 발로 뛰는 일이 많아 힘들 때가 많습니다  대충 그 시기라도 알고싶어요  오늘도 족저근막염 치료로 체외충격파 받으러 가는데요  언제쯤 좋아질까요 ,마취통증의학과
19,발목통증 운동만 하면 아픈 이유가,아빠가 발목통증이 있는데 이게 뭔지 인터넷에 찾아보라고 하셔서요  복숭아뼈 아래쪽에서 발목통증이 있는데 운동을 많이 한 날에는 더 아프다고 합니다   그러다가 쉬면 또 금방 좋아지고 이런 발목통증은 원인이 뭐죠 ,마취통증의학과
20,어깨수술병원 어떤 부분을 보고 고르죠 ,어깨수술병원은 어디서 하는게 좋을지 고민입니다  엄마가 나이가 들어 인대가 파열되었다고 진딘을 받으셨고 괜찮은 어깨수술병원로 모시고 싶은데 저도 수술을 해본 적이 없고 그래서 어떤 어깨수술병원을 갈지 많은 고민인데 어떤 부분을 보고 고르는게 좋을까요 ,마취통증의학과
21,손목염좌 치료 후에도 증상이 있어,지난 번에 손목염좌을 입었고 더 이상 깁스는 하지 않아도 된다고 해서 안하고 지내는데 손목염좌 생겼던 부위가 아직도 아프고 뭔가 시큰하더라고요  아직까지 손목염좌가 다 낫지 않은거 아닐까요 ,마취통증의학과
22,연골재활 의미가 있을까요 ,연골재활 궁금한 점이 있어서요   연골이 다 닳으면 관절염에 걸린다고 들었어요  저는   살로 이번에 반월상 연골 수술을 받고 지금은 연골재활을 하고 있는 건데요   그럼 저 열심히 재활을 받아도 어차피 관절염에 거리는 건가요  열심히 운동하는게 큰 의미가 있을까요 ,마취통증의학과
23,보드 무릎인대파열 수술했지만 다시 타고싶어요 ,보드 무릎인대파열 후에 언제부터 탈 수 있어요  이번 겨울에 다쳐서 수술을 받았는데 또 보드가 타고 싶어요  수술해주신 선생님은 그냥 타지 않는게 좋다고 말리셔서 보드 무릎인대파열 재활 얼마나 받고 시간 얼마나 시나야 탈 수 있는지 물어보지 못했는데요   보드 무릎인대파열 많긴 하던데 탄다고 해서 무조건 파열되고 이런 건 아니잖아요  그쵸  꼼꼼한 답변 부탁드려요  보드 꼭 타고싶거든요  ,마취통증의학과
24,허리 숙일때 통증이 너무 심한데 병원가서 엑스레이를 찍어봐야할까요 ,제가 약 한달간 제품검사 때문에 하루종일 허리 굽히고 일을했는데 평소에는 사무직이라 앉아있는 시간이 많기도 합니다  그 후에 허리를 숙이면 통증이 되게 심하더라구요 그래도 그냥 굽히지 않을때는 괜찮았는데 요새는 점점 심해져서 가만 있어도 통증이 조금씩 있네요 괜찮아지려나 싶어서 냅뒀는데 거의 한달동안 지속되네요 허리에 문제가 생긴것같아 무섭습니다    우선 병원가서 엑스레이나 엠알아이를 찍어보는게 좋겠죠 ,마취통증의학과
25,치루 수술 헌혈,올해  월 초에 하반신 마취 척추마취  후 치루 수술을 했고   월 초에 약물 복용을 마쳤습니다    월 말에 헌혈이 가능할런지요 ,마취통증의학과
26,운동 후 어깨통증 질문있습니다, 개월 정도 홈트로 가볍게 턱걸이와 어깨운동 선 채로 아령  kg 들고 양팔들었다 놨다하는   하는데 언젠가부터 어깨에서 뚝 뚝 하는 소리가 나고 심하진 않지만 은근히 통증이 느껴져서 걱정되어 가벼운 운동조차 하고 있지 않은 상태인데 원인이 뭔가요     자세잘못인지  운동속도  동작을 좀 빨리하는 편인거 같습니다만  가 급해서인지 원인을 모르겠습니다 무거운 중량을 드는것도 아닌데 말이죠   알려주세요,마취통증의학과
27,의사선생님 무릎이 아파요   , 일정도 됬습니다  오른쪽 무릎이 겁나 아파요 걷기 힘들고요 무릎뼈 앞쪽을 만졌을땐 통증이 없는데 사이드 움푹패인곳 을 손가락으로 누르면 겁나 아파요 또 무릎을 구부릴 때 보다 다리를 필때 통증이 더 심해요    지금 누워서 병원갈지 말지 고민중에 있습니다  나이   에 퇴행성 관절염이나    류마티스 이런건 아니겠죠  왼쪽 무릎은 이상이 없습니다 ,마취통증의학과
28,꼬리뼈 허리 통증,얼마 전부터 눕거나 앉거나 저 빨간색 부분에 지탱을 하게 되면 아프기 시작했어요 저 빨간색 부분이 아프니까 주변 노란색  부분이 좀 뻐근해요 제가 평소에 의자에 앉는 자세가 안 좋아서 거의 반쯤 누워서 저 빨간색 부분으로 많이 앉긴 했거든요 그거 때문일까요  병원 가면 나을까요    ,마취통증의학과
29,쇄골 밑  목  귀 통증,안녕하세요  어제부터 가만 있어도 쇄골 밑  승모근  왼쪽 목 통증이 있고   간혹 왼쪽 귀에 중이염같은 느낌의 통증과 왼쪽 갈비뼈에 통증이 옵니다  그래서 뜨거운 찜질팩으로 쇄골 어깨쪽을 따듯하게 해주고 진통제를 하나 먹고 잤더니 어제보다는 통증이 줄었습니다    최근에 어깨쪽 운동을 평소보다 살짝 과하게 하긴 했습니다   혹시 운동때문인지 모르겠고 통증 해결할 수 있는 방법을 알고싶습니다  ,마취통증의학과
30,허리  꼬리뼈통증   대초반남,여지껏 살면서 바른자세를 취한적이 없을정도로 불량한자세로 지낸 탓인지 몇년전에부터 허리근육이 자주아프더니 한달전부터 허리가 아파오고  주전부터 꼬리뼈도 심하게 아파옵니다  주로 업무땐   kg이상 물건을 들기다반사이고 퇴근후엔 장시간 앉아지내고 자는자세마저 불량한 자세로 잔적이 많습니다  간단히 집에서 최대한 응급적인 치료법과 추후 병원에서 취해야할 조치가 알고싶습니다 ,마취통증의학과
31,발목 통증,어제부터 갑자기 발목통증이 있네요 찌르듯이 아프고 붓기는 없습니다   이것때문에 걷는게 힘들어요   아직 젊은 나인데  왜 그런 걸까요 ,마취통증의학과
32,발가락 통증,오른발 두번째 발가락이  주 전부터 약간 통증이 있어요 염증이 생길때 아픈것처럼 콕콕 쑤시기도 하구요 약간 삐었을때처럼 아프기도합니다 병원에서 엑스레이 상으로는 괜찮다고 하시구요  이럴때 테라마이신 안연고 같은거나 피부에 바르는 박테로신 같은거 바르면 효과가 있을까요,마취통증의학과
33,가슴가운데 통증  ,어제부터 가슴가운데 통증이 찌릿 하게 있는데 병원 어디로 가야될까요  지방이라  ,마취통증의학과
34,손목 통증,사진의 동그라미 친 부분이 자주 아픈데 무슨 증상 인가요  ,마취통증의학과
35,왼쪽 가슴팍에서 귀 윗쪽까지 찌릿한 통증,저번주까지 위염이 좀 았어 약을 먹고 나은 상태입니다  오늘 아침부터 계속 가슴팍이 쿡쿡 쑤시듯 통증이 오더니 이젠 귀 윗쪽까지 쿡쿡 꺼립니다  계속 통증이 있는 건 아니고 쿡쿡 쑤셨다가 몇초뒤에 또 쿡쿡 쑤십니다  지금 느낌은 커피 많이 마셨을때 가슴이 약간 두근거리고 부한 느낌이 있습니다  전 오늘 커피 안마셨고 물만 마셨습니다  무슨 병원을 가봐야할까요 ,마취통증의학과
36,프롤로 주사 후 진통제와 근육이완제 복용,허리통증때문에 오늘 프롤로주사를 맞았는데 근이완제 에페리날서방정이랑 아라펜세미정 진통제 복용해도 괜찮을까요 ,마취통증의학과
37,어깨 통증 원인, 일전에 지우개로 빡빡 쌔게 지우다 어느 순간부터 어깨가 아프더군요  그후로도 지우개로 뭔갈 지울때마다 오른쪽 어깨에서 통증이 느껴집니다  탈골인가 의심해봤지만 지우개로 지우다 탈골되는건 어처구니가 없어서 왜 그런건지 감도안잡힙니다  좀 도와주세요,마취통증의학과
38,허리 밑 통증,운동 시작하면서 허리가 아파졌는데 그때까진 운동 때문인 줄 알았는데 운동을 쉰 지 꽤 됐는데도 아프고 점점 통증이 내려가서 엉치뼈 쪽이 너무 아픕니다 병원은 다 알만한 말들만 해주기도 하고   분 앉아있기도 버거울 정도로 아픈데 혼자 할 수 있는 재활 스트레칭 있을까요 ,마취통증의학과
39,고강도레이저를 허리에 받았는데요 ,화요일에  차받고  금요일 오늘  차를 받았습니다   처음엔 비슷한 통증이더니  시간쯤 지나곤 아픈허리가 더 아파졌고  등이아픈건지 허리가 아픈건지 싶게 통증넓이가 넓어졌습니다   손발다리도 살짝 저린게  느낌이 꼭 몸살난 느낌이예요  열재보니 열은 없지만  몸살느낌이 납니다   고강도레이저 HILT  부작용같은거 일까요  부작용에 대한 이야기들 들은건 없습니다   응급실에 진통제 맞으러 가고싶을 정도입니다  답좀 주세요 ,마취통증의학과
40,목 스트레칭 후 통증,제가 팔을 꼬아서 펴서 쉬원하게 목 쫙쫙 돌리면서 스트레칭을 했는데 오른쪽 어깨  목  부분이 너무 아파요    갑자기 뽝 아파서 깜짝놀랬는데 살짝 고개를 오른쪽으로 해도 너무 아파요      누워도 통증을 느껴요 되게 땡기는   아픔인데 잠도 못 자겠어요 그냥 목을 움직여도 아파요   병원을 가봐야하나요    가면 어디 병원을 가야할까요     ,마취통증의학과
41,발 티눈인가요 사마귀인가요   사진 있음 ,생긴 지는 꽤 되었고 통증이나 불편함  이물감은 전혀 없습니다 그래서 그냥 놔두고는 있는데 계속 방치해둘 수는 없고 이게 사마귀인지 티눈인지 궁금해요 그리고 병원을 가지 않고 치료할 수 있는 방법이 있나요 ,마취통증의학과
42,명치 통증,  세 여자입니다   며칠 전 부터 명치 쪽에 통증이 생겼어요  얇은 뾰족한 걸로 찌르는 느낌도 들고요  찌르는 느낌은 몸을 뒤척일 때나 가끔씩 나타나는 통증이고  아픈 부분을 치거나 만질 때는 그냥 아파요   백신 부작용은 아니고 모르겠어요    사진에 빨간걸로 표시해둔 부분이 통증 부위입니다,마취통증의학과
43,  살 왼쪽 가슴 통증,  살 남학생입니다  갑자기 왼쪽 가슴이 아픈데 왜이러는건가요  숨쉬는데 불편한거는 없고 통증은 뭔가 속이 쓰린듯이  아픕니다 누가 멍 든 곳 때리는느낌은 아니에요,마취통증의학과
44,앞쪽 목 안에서 통증,안녕하세요 제가 사실 최근 며칠 목에 힘을 주는 틱을 했는데요  지금은 안함  그런데 목이 좀 아파서 앞쪽 목 오른쪽 부근을 마사지 했는데 무슨 물 소리가 나면서 그러더라구요 그후로 침을 삼켜도 너무 속에서 아프고 말을 해도 아픕니다  어떡하면 좋을까요    왼쪽은 괜찮은데 앞쪽 오른쪽 목 안에서 아픕니다 ,마취통증의학과
45,걸을때 무릎이 처음에만 시큰,좀 스트레칭하거나 걷다보면 통증이 사라집니다 왜그런건가요 ,마취통증의학과
46,여자 겨드랑이 안쪽 통증,팔을 쓰면 겨드랑이 안쪽이 아픈데 근육통일수도 있나요  아니면 다른 의심되는 병이있을까요 ,마취통증의학과
47,대상포진 약만 먹고 나을 수 있을가요 ,약만 먹는 중인데  통증은 계속 있어요  초기 전보다 심하지는 않구요  마취통증의학과 가서 신경주사 맞을 필요없이 약만 먹어도 괜찮겠죠       걱정돼요,마취통증의학과
48,전신마취후 질문이요, 일전에 전신마취하고  시간정도 발목 수술을 했습니다 근데 소변은 나오긴한데 예전과는 다르게 나오다가 마지막쯤엔 줄줄 새듯이 나오고 힘을 줘도 더 세게 나오거나 그러지가 않고 대변은 진짜 조금만 나오네요 배는 아플때가 있고 화장실가면 가스만 엄청나오고 대변은 안나와서 걱정입니다 시간이 지나면 소변 대변 둘다 해결되겠죠  ,마취통증의학과
49,오른쪽 엄지발가락 밑에 발바닥 튀어나온대있잖아여,거기 통증이 있는대 이건 어디가 아픈건가요   ,마취통증의학과
50,어깨 통증과 팔 저림, 일전에 어깨 바깥쪽 통증과 안쪽어깨를 누르면 너무 아프고 팔까지 저렸고 움직이는것도 아예 안되고 아팠는데 지금은 통증이 살짝 있고 안쪽어깨는 여전히 누르면 아프고 지금은 움직이는 가동범위가 조금씩 나오고 손가락까지 저리고 왼쪽 승모근이 오른쪽 승모근보다 위로 올라와있는데 별거 아닐까요  ,마취통증의학과
51,수면마취 후 얼굴 붓기,수면마취 하면 얼굴이 빵빵하게 붓기도 하나요  눈가 수술했는데 얼군 전체가 부어서요,마취통증의학과
52,복숭아뼈가 가려워요,복숭아뼈가 멍들고 모기물린것처럼 생겼고 가려워요 계속 가려워서 긁었더니 더 가려워 져요 어떻게하면 낳을수 있나요 ,마취통증의학과
53,타박상 통증 지속  내공     ,안녕하세요   살 여학생입니다 다름이 아니라  월   일 기준 한 달 반 정도 전에 오른손 주먹으로 화장실 벽을 마구 친 일이 있었습니다 그 날 화가 좀 난 상태였고       좋은 방식은 아니지만 당시 주체할 수가 없어서 주먹을 혹사시켰습니다  결론적으로 오른손 주먹의 너클부분  아시죠 주먹쥐면 뾰족 튀어나오는 뼈부분    그 부분이 뻘겋게 부어오르고 움직일때 욱신거리게 되었습니다     이후 멍도 빠지고 통증도 가라앉았는데  문제는요    계속 아파요  한 달이 지났는데도 누르면 아프고요  기분탓 아니냐 싶은데 왼손에 비해 아파서    외적으로는 손에 문제가 없는데 뼈나 관절에 이상이 있을까요    병원에 가야하나요     내공냠냠 신고합니다   ,마취통증의학과
54,골반쪽 통증,며칠 전부터 골반쪽배가 아픕니다  엄청 아프고 그런건 아니지만 약간 신경쓰이게 아파요  최근에 고구마를 많이 먹어서 가스가 많아졌는데 가스가 차도 여기가 아플 수 있나요 ,마취통증의학과
55,근육통 질문,원래 다음날 통증이 오지 않나요   왜 저는 다다음날에 근육통이 더 심하게 올까요,마취통증의학과
56,왼쪽 허리 통증,제가 데드리프트를 하다가 허리를 삐었다고 생각했어요  그런데  달이 지났는데도 허리가 불편하다는 느낌이 들고 살짝 무거운 물건만 들어도 허리에 무리가 엄청 많이 가고 있어요  뛰거나 걷는데에는 아무 지장이 없어요  어떻게 해냐 하는지 모르겠어요  그리고 앞으로 굽히는 것과 앉는 것이 많이 불편하고 통증이 생겨요  또한 골반 쪽도 뻐근한 느낌이 들어요 ,마취통증의학과
57,  세 남성입니다 작년부터 한쪽 손등이 붓기시작했습니다 시리고 저리며 콕콕쑤시는듯한 통증이 수반됩니다 하루쯤 부풀었다가 아주 서서히 가라앉습니다,  세 남성입니다 작년부터 한쪽 손등이 붓기시작했습니다 시리고 저리며 콕콕쑤시는듯한 통증이 수반됩니다 하루쯤 부풀었다가 아주 서서히 가라앉습니다 또 한 열흘쯤 있다가 같은 증상이 반복반복됩니대학병원 어느과로 가야할까요,마취통증의학과
58,오른손 네번째 손가락마디 통증,네번째 손가락 끝에서 두번째마디가 필땐 괜찮은데 접을때 멍들었을때 만지면 아픈통증 비슷하게 오고 마디가 살짝 부운것같아요 제가 물건 나르는 직종에 일을하고있습니다,마취통증의학과
59,수면마취 마약,안녕하세요 제가 토요일에 수술 할 일이 있어서 수면마취 상태에 들어갔는데요 수면마취 약이 들어오면서 의식이 흐려져 갈 때 마약하는 기분이 뭔지 알 것 같은 느낌이 들면서 엄청 기분이 좋더라구요 그리고 깼을 땐 또 하고 싶고  원래 수면마취가 그런 건가요  제가 마약을 한 것 같아서 너무 죄책감도 드네여,마취통증의학과
60,목이 아파요,목이 감기때문에 아픈 느낌이 아니라 목이 쉬어서 칼칼한 느낌인데 심킬때 통증은 없구요 기침은 잘 안나와요 열은 없어서 코로나 인지 잘모르겠는데 왜이러는걸까요  ,마취통증의학과
61,왼쪽 명치 갈비뼈 부근 통증,갑자기 몇 일동안 아침에 일어나면 왼쪽 갈비뼈 명치쪽에 통증이 심하게 납니다 두꺼운 나무 막대로 꾹 누르고 있는 느낌이에요    아침에 그러다가 또 나아지고 잠깐 다시 아프다가 말쩡해요 아침에 젤 신하고 그 뒤로는 무난해요   제가 몇일 전 코수술을 하고나서 이러는 것 같은데 무슨 문제가 있는지 답답해요   ,마취통증의학과
62,왼쪽 옆구리 뒤 통증,제목 그대로 왼쪽 옆구리 뒤 통증이 있어요  한달 전부터 윗몸일으키기나  복부운동을 많이 하긴 했는데  왜 그런거죠 ,마취통증의학과
63,무릎 시림과 통증,무릎이 엄청 시리고 통증이 계속 있습니다 자기 전에는 너무 시려서 잠도 못자네요    나이는   살인데    큰 병원을 가려고 하는데 큰병원의 과는 어디로 가야 하나요   대학병원은 아니더라도 중앙병원 이런 곳에 과는 어디로 가야할까요  ,마취통증의학과
64,손가락통증 수포  ,손가락 바닥면에 조금씩 간지러우면서 빨갛게안에서 부어오르네여   이게뭘까여   만지면 되게아파요퓨,마취통증의학과
65,목 통증,어제 자고 일어났는데 목이 너무 아팠는데 그냥 좀만 지나면 나아지겠지 하고 지내고 있는데 이 상태로 운동을 해도 괜찮나요 ,마취통증의학과
66,갈비뼈 통증,가슴 아래 옆구리에 가까운 갈비뼈가 아파요    자꾸 찌릿찌릿하고 콕콕 쑤시는 것 같아요 오른쪽은 아무렇지도 않고 왼쪽만 그래요 갈비뼈랑 뼈 주변이 다 아픈 것 같아요 병원에 가야 할까요   혹시 심각한 건 아니겠죠   통증 느낀 지    일 정도 됐어요,마취통증의학과
67,손목 통증,제가 너머져서 손 목 인대가 늘어나 병원도 기고 물리치료도 받고 있는대 게임할 때마다 손 목이 아픕니다 게임을 줄이는게 좋겟죠   그러면 몇 일 정도 쉬면 될 까요 ,마취통증의학과
68,백신  차 화이자 통증,어제 백신 맞았는데 조금의 목 아픔과 두통이 좀 있는거 같은데 괜찮은건가요  ,마취통증의학과
69,손바닥 통증,사진에 동그라미 되어 있는 부분이 가끔씩 커터칼 같은게 손에 찍혀서 계속 파고 드는 느낌  이 들어요  가시나 그런 거 박힌 것은 전혀 없구요  혹시 병 같은 건가요 ,마취통증의학과
70,여자 왼쪽 아랫배,  대 여자구요 왼쪽 아랫배에 조금씩 통증이 있는데 극심하게 통증을 느끼는 수준은 아니고 찌릿한게 계속 신경이 쓰여요  이런지도  년이 넘었는데 주기성을 띄는 건 아니고 수시로 이럽니다  그동안 종합검진  대장내시경도 해보고 산부인과도 갔는데 이상이 없다고 하더라구요  근데 요근래에 좀 더 콕콕 하는 느낌이 더 자주 있는 것 같아서 따로 검사를 더 해봐야 할 부분이 있을까요    ,마취통증의학과
71,옆구리 살 통증   ,옆구리 통증이 오래됬는데 병원을 가보니 다 옆구리 부근에 있는 장기나 뼈  모두 문제가 아니랍니다  그래서 유심히 아픈곳을 만져보니 살이 아픈거였어요   옆구리의 살을 끌어당겨서 그 끌어당긴 그 살 부분을 누르니 그 딱 아픈부분이더라구요    왜 살이 아픈걸까요   이게 살이 아픈건데 근육통이 맞나요  혹시 살쪽에 문제가 있는건지 살에 염증이 있어서 아픈걸까요    ,마취통증의학과
72,어깨 통증,제가  일전에 헬스를 하다가 어깨에서 찢어지는 소리가 들리고 통증이 계속 되었는데 좀 통증이 완화 되어서 푸쉬업을 하였는데 이제 팔을 움직일 때마다 관절 움직이는 소리와 결리는 소리 가 납니다 지금 당장 병원을 가지 못하는 상황이서 그러는데 어깨회전근개파열을 아니겠죠  통증은 아직도 있습니다,마취통증의학과
73,손다치고 저린느낌,청소하다가 손바닥에 유리가 박혔는데 찔릴때 엄지손가락이 찌릿거렸는데 병원에서는 아무이상이 없다고 하셨는데 일주일이 지나도 아직 쥐난거처럼 저린느낌이 있고 누르면 좀아파요 지금은 꼬맨상태입니다 좀부었어요,마취통증의학과
74,오른쪽 가슴부터 팔까지 통증,제가 자다가 새벽에 오른쪽 가슴 안쪽부터 팔쪽까지 너무 아파서 깼어요   어제 담배 필 때부터 좀 느낌이 있긴 했던 거 같은데 왜 이러는 거죠     진짜 아파 죽을 거 같은데     불러야 하나요 ,마취통증의학과
75,오른쪽갈비뼈 아래통증,안녕하세요   살 남자입니다 어쩔때마다 종종 갈비뼈 아래가 찔리는 느낌이 들어서요 어디병원을 가야하죠 ,마취통증의학과
76,왼쪽 어깨 찌릿한 통증,이제 중 인 학생인데요   요즘 들어 가끔씩 왼쪽 팔을 위쪽으로 움직일 때마다 찌릿한 통증을 잠시 느낍니다  대체 왜 이런 걸까요        옛날부터 목을 돌리면 항상 뒷목 쪽에서 뚜두둑 소리가 났었는데 이거랑 관련이 있는 걸까요      이런 찌릿한 느낌은  온 냉 찜질 같은 걸로 예방이 될까요      찾아보니 석회화건염  어깨충돌증후군 이런 병들이 있던데   이런 병들일 가능성이 있는 건가요      만약  번과 같은 병이 발병 될 수 있다면 위 병들은 위급한 건가요   질문이 많아서 죄송합니다  ,마취통증의학과
77,한 일이주전부터 발바닥이 멍든줄 알았는데 점점 커지고 안에 멍울 같은게 있는데 병원 가봐야 할까요     통증도 있구용,한 일이주전부터 발바닥이 멍든줄 알았는데 점점 커지고 안에 멍울 같은게 있는데 병원 가봐야 할까요     통증도 있구용,마취통증의학과
78,왼쪽 가슴 통증,밥 먹다가 왼쪽 가슴 통증을 살짝 느꼈는데요 한   분뒤에 왼쪽으로 누웠더니 가슴 통증이 또    왼쪽 가슴쪽을 압박하면 통증이 있더라고요 숨을 깊게 들이마시고 내쉬면 통증이 있고요 늑연골염인가요   이런 적은 처음인데 정형외과를 가봐야하나요  모레 백신맞아야되는데 맞아도 되는지      자연스럽게 사라지는 경우도 있다고 하는데 며칠 지나야하는지 궁금해요,마취통증의학과
79,왼쪽 갈비뼈 통증,운동을 하거나 무리하게 움직이거나 부딫히지 않았는데 왼쪽 갈비뼈가 너무 아파요  통증이 벌써 일주일이 되가고요  내과 정형외과 가서 X ray  CT 찍었는데 이상이 없다고 하네요  앉아있지 못 할 만큼 통증이 심하고  오래 걷지도 못해요  그런데 누워있으면 그나마 통증이 없어요  왜 그런걸까요   처방 받은 약을 먹고 있는데 똑같아요  어디 병원을 또 가봐야 할까요   정말 짐작도 안가서 답답합니다   ,마취통증의학과
80,발가락 증상 좀 봐주세요,무슨 질환일까요   가려움 열감 정도 있습니다,마취통증의학과
