,18,19,20
10,델타바이러스 증상인가요 ,목이 좀 아프고 두통살짝 열은없고 기침도 살짝있어요 콧물도 좀 나구요 가래는 없구요 요즘 걱정됩니다,가정의학과
11,백신 부작용,안녕하세요 화이자  차   월 초쯤에 맞고 팔 아픈 정도였고 한 달뒤쯤 두통 열이 오르락 내리락했고 오한 팔다리 관절에 허리통과 호흡 곤란을 겪었고  달 뒤쯤 똑같은 증세가 있었어요 두 번째때는 무서워서 병원에 갔었는데 의사 선생님께서도 흔히 부작용이라고 말하는 증상과 같다고 하셨구요 그런데 이제는 생리를 안하네요 원래 불규칙했었지만 일주일정도 차이였고 이렇게 보름이 지나도록 안한 건 처음인데 부작용은 아니겠죠     생리 부작용이 이렇게 두 달 뒤에 나타날 수도 있는 건가요 ,가정의학과
12,운동할때 우득거림,운동할 때 스트레칭을 하고 시작해도 어깨와 골반  발목 등이 돌릴 때마다 우득우득하는데 무시하고 계속 운동해도 괜찮을까요    운동을 오랫동안 안 하다가 이번 연도부터 시작해서 짬짬이 시간 날 때마다 했어요  ,가정의학과
13,엄지발톱 흑색종,샤워하고 발톱깎다가 발견했는데 병원에 가서 진단을 받아봐야하나요  발톱에 검은색 줄이 생겼어요 이거 뭐죠 너무 무서워요,가정의학과
14,위경련 질문,오늘 아침   시쯤 밥을 먹고 나서 학원에 가서 공부하는데  시 반쯤부터 배가아팠습니다 그래서 참고 참다가 방금 집에돌아와서 구토를 했는데 아직 아픕니다 지금은 약국에 갈수없을것같은데 집에서 어떻게 할수없을까요 ,가정의학과
15,백신패스 예외적용 질문드립니다,안녕하세요   년  월  일 화이자백신  차 접종후 이상반응으로 대학병원응급실 치료를 받았고 검사결과 이상없음으로 귀가조치를 받았고 대학병원에서 이상반응 의심신고를 해주었습니다 이후 각종 병원을 다니며 원인을 찾았으나 찾지못했고 결국  차접종을 하고 현재까지도 원인모를 두통 현기증 근육통에 시달리고 있습니다 백신 접종에 대한 변명으로는 회사에서 집단 감염으로 암묵적 강요가 있었고 어쩔수없단 생각으로 백신을 맞았습니다 하지만  차접종은 도저히 맞을 자신도 없는 상황인데 백신패스로 너무 힘들게 하네요 혹시 저같은 경우도 백신 이상반응 대상자로 백신패스제외 대상자가 될수있나요 ,가정의학과
16,코로나 백신접종 후 어지러움,제 남편이 코로나백신 차 접종하고 한달다되어가는데 아직도 어지럽고 나른해서 일상생활 힘들어해요 병원에 방문해서 검사도 받았는데 의사쌤은 크게 문제는없다고 하시고 어지러움증 약만 처방받아 먹고있는데 효과는 없고요 언제까지 지속될지도 모르겠고 너무 답답하네요 아시는분 있으시면 제발 좀 도와주세요     ,가정의학과
17,갑자기 눈 감기고 속이 안 좋아지는 증상  ,오늘 오후쯤 갑자기 눈이 감길 정도로 피로해지고  속이 안 좋아지는 증상이 있었습니다   점심 식사 후 바로 그런 건 아니고 식사 이후    시간 이후에 일어났고  잠을 워낙 안 자서 속이 안 좋아지는 거랑은 좀 별개의 느낌이었습니다   잠은 일찍 자고 일찍 일어나는 편입니다  앉아서 가만히 있으니 더 눈이 감기고 평소 루틴 어제 같은 시간대에는 안 피로했음  속은 더 안 좋아지기 시작 어지러움이 동반되었습니다  중간에 나가서 타이레놀 먹고 바람 좀 몇 번 쐬니까 조금 괜찮아지긴 했습니다   지금은 피곤한 건지 어지러운 건지    이게 어디가 안 좋아서 그런건지 가늠이 안 되어서 지식인에 여쭤봅니다  갑자기 이런 증상이 나타나 좀 당황스럽고 힘들었네요       ,가정의학과
18,카페인 부작용  과다섭취    ,안녕하세요   세 여자예요 원래 커피 안 마시고 카페 가면 맨날 에이드나 이런 거 마셨는데 요즘 아인슈페너에 맛 들려서 오늘 친구 만나서 아인슈페너 두 잔을 마셨어요 원래 커피 안 먹던 사람이 갑자기 커피를 두 잔을 마셨는데 집 돌아오니까 좀 어지럽고 심장이 빨리 뛰고 손에 힘이 잘 안 들어가고 좀 떨리는데 이거 카페인 부작용인가요     아니면 백신 부작용인가   차 맞은 지   일 지났어요 ,가정의학과
19,발 흉터질문,현재   살이고  살때 저쪽에 유리가 떨어져서 꼬맸는데 보기가 흉해서 여름되면 두렵고 짧은양말도 못신겠어요 흉터 없앨수있을까요  정발 스트레스고 콤플렉스에요    내공   걸어요,가정의학과
20,목감기일까요 아니면 다른 질병인가요 ,어제 코로나 검사를 해야할 일이 있었어서 검사했는데 오늘 음성이라고 문자가 와서 코로나는 아니에요 삼키기가 조금 어렵고 불편해요,가정의학과
21,건강검진 항목에서 Blood routine 이 무엇을 의미하나요 ,안녕하세요   외국에서 근무를 하고 있습니다   건강검진결과 Blood routine이 정상적이지 않다고  재검이 필요하다고 합니다   제가 지금 한국에 와있는 상태라 한국에서 재검을 하고 싶은데    Blood routine이 정확히 무엇을 뜻하지는 몰라서요   답변해주시면 감사하겠습니다 ,가정의학과
22,속이 매스껍고 토할 거 같은 느낌이 계속 들음,언제부터인지는 정확하게 잘 모르겠는데 한 일주일  된 것 같아요 다른 증상은 딱히 없는 거 같고 계속 음식을 먹으면 토할 거 같은 느낌이 들어요 토는 안 나오는데 가슴이랑 목 사이에 계속 뭐가 있는 느낌이에요 최근에 자기 전에 배가 이상하게 아팠고 살도 갑자기 빠졌어요 왜 이럴까요  또 병원을 간다면 어디에 가야할까요 ,가정의학과
23,멀미와 키미테에 대해 질문드립니다 ,안녕하세요   저는 신입 구급대원인데 구급차 뒷좌석에 매일  시간  많게는   시간동안 앉아서 일해야합니다  그런데 첫날부터 멀미와 구토증상이 심해서 도저히 약 없이는 버틸 수가 없겠더라고요  그래서 매일 먹어도 몸에 무리가 가지 않는 멀미약이 있는지 알고싶습니다  붙이는 키미테를 사러 가서 약사에게 키미테는  일동안 효과가 지속되니  일에 한 번씩 붙히면 되냐고 물었더니  그렇게 쓰는 거 아니라는 답을 들었습니다  그래서  년 이상 매일 사용해도 무리 없는 약과 복용법을 알려주신다면 감사하겠습니다   추운 날 건강 조심하세요    ,가정의학과
24,백신 부작용 관련,   차 모두 화이자 맞고  차   월   일 맞았습니다   세 남자 입니다  요즘 가슴쪽이 답답한 느낌이 있을 때도 있고 괜찮을 때도 있습니다  원래 침대에서 잠을 자다가 일주일전에 한주간 바닥에 이불 깔고 자고 나서 이후로 허리도 아프고 가슴쪽도 아프고 그렇습니다  딱딱한 바닥에 잠을 자서 뭉친거라 생각 하고 있는데  지금은 가슴쪽만 조금 불편하다 정도네요  병원에 가봐야 할까요,가정의학과
25,b형간염 예방접종  일후에 코로나백신을 맞았는데 항체형성에 문제 있었을까요 ,병원에서 피검사했더니 b형간염 항체가 없다고 예방접종하라고 하더라구요 그때 상담에서 곧 코로나  차백신 맞을건데 괜찮냐하니까 텀 안둬도 문제 없다 하셨어요 그래서 b형간염  차 예방접종하고  일후에 코로나백신을 맞았는데 검색해보니  주간격을 두라고 하네요 그 병원에서는 왜 그렇게 말했는지 모르겠습니다 이럴 경우에 b형간염  코로나 둘다 항체형성에 문제가 생겼을까요  속상하네요  ,가정의학과
26,입술아토피,제가 입술아토피가 있었는데 요즘 면역이 떨어졋는지 살짝 올라왔더라구요 입술이 조금 가려운데 듀오클로 크림 발라도 되나요  ,가정의학과
27,넘어져서 쓰러짐   ,원래 세게 넘어지면 정신을 잃어서 쓰러지나요    제가 엄청 세게 넘어졌는데 그뒤로 앞이 안보이고 다리에 힘이 풀려서 그대로 쓰러져서요   이런 경험 처음이라 궁금해서 써봅 니다  ,가정의학과
28,코로나 백신 접종 후 팔 운동 흔들기 하면 통증에 효과가 있나요 ,안녕하세요  코로나백신 접종 관련해서 궁금해서 지식인에 질문 올립니다  백신 접종 후 팔을 흔들면 움직이거나 풍차 돌리기 등 팔 운동 을 하면 팔 통증을 줄이거나 완화시키거나 아예 통증 유발을 막을 수 있나요   효과가 있다면 왜 있는지  효과가 없다면 왜 없는지 알고싶습니다   전문가들 답변 부탁드립니다 ,가정의학과
29,흑색종 위험도,제가 왼쪽 팔목에 점이있는데 어릴땐 작다가   살정도 되니까 꽤 커지긴했는데 거기서 멈췄어요  위험한건가요  어른들은 복점이라고 하던데 어떤 사람은 시술해야한다 하고   크기는  cm남짓합니다,가정의학과
30,체혈하고 계속 팔이 아파요,    체혈을 했습니다 그 전엔 한 번도 그런 적이 없었는데 그 땐 팔이 뻐근한 느낌이 들더라구요 나중에 보니 체혈 부분에 멍도 들었었습니다  지금 몇 주가 되었는데 아직도 왼쪽 팔  정확히는 그 체혈한 부분  팔 접히는 부분 이 아파요 팔을 접었다가 펼 때 가장 아픈데   이유가 뭘까요 찾아보니까 가끔 신경을 건들면 아플 수 있다고 하더라구요 그럴 때도 이렇게 몇 주씩 아픈 게 말이 되는 건가요   심하진 않은데 은근히 아프네요,가정의학과
31,계단타기 일째인데 몸무게증가,키   센치 몸무게  키로가 됬어요 원래먹는양 많구 먹고눕고 잘했고 항상 스몰사이즈 였어요 갑자기 얼마전부터 한달정도 만에  키로가 쪘어요   운동 해본적도 없구   아파트사니까 계단타기 해야겠다  결심하구  일째했는데 몸무게 그대로에요   먹은건 오늘 점심때 삼선간짜장 한그릇 저녁에 사과한개 이게다에요     그러고선 밤에 계단타기  층까지 올라갔다 내려갔다를  세트했어요 근데왜 안빠져요  다리는 더부은같아요 지금 너무 배고파서 잠이안와요       낼부턴 낮에 홈트레이닝 한시간 밤에 계단타기 세트씩 하려구 하는데 낼부터 하루먹는양은  아침겸점심  수제어묵   그램 생선살   쌀     삶은계란 개 세송이버섯 개 점심겸저녁 밥반공기 백명란 개 목살       그램 동치미 저녁간식 사과 개 귤 개 아이스 아메리카노 잔 설탕X   점심겸저녁 반찬은 조금 달라질수있겠지만 매일 이런식으로 먹을거에요 운동이랑 먹는거 고칠거있나요 왜 몸무게가 안빠지는지 답답해요  계속이런식으로 하면 달라지는건지 제가 안심하고 포기하지않고 운동하면서 식단 계속할수 있도록 전문가분이 답좀해주세요    광고절대하지말아주세요,가정의학과
32,건강관리를 안하는 아버지를 바꾸는 방법이 있을까요,올해   세가 되는 아버지가 계십니다   도통 건강관리를 전혀 안하시는데요   다행이 담배는 안피우시지만  술은 거의 매일이고  몸무게도    kg에 가깝습니다   당뇨도 혈압도 있는데  건강관리 할 생각은 전혀 없어보이시네요     좋은 방법이 없을까요,가정의학과
33,런닝머신 화상 치료 내공     ,안녕하세요   제가 최근에 운동중에 런닝머신에서 넘어져서 돌아가는 런닝머신에 쓸리는 마찰화상을 입었는데  첫번째는 화상 후 몇시간 뒤 두번째는 이틀 지나고 약을 조금 발랐다가 다시 바르려고 걷어낸 사진입니다      화상 정도와 자가치료방법은 어떻게되나요     집에서 화상연고로만 치료하면 낫는건가요     화상연고만 바르고있는데 처음보다 점점 빨개지는데 정상인가요     병원에 가면 어떤 치료와 치료비는 어느정도 드나요     아직 통증이 있는 상태인데 앉아있다가 걸을 때 조금 심한 통증  상체 위주로 운동해도 되나요   답변 부탁드립니다 전문가분들   ,가정의학과
34,폼롤러 마사지 후 다리 저린감  무딘감,안녕하세요   제가 어제 러닝머신을 좀 타구 폼롤러로 허벅지 뒷부분을 마사지 했는데 갑자기 다리 특히 발끝 에 힘이 없는 듯한 느낌이  분정도 들더니 회복되었고 이후에는 정강이쪽과 발등쪽에 저린감  무딘감 이 있습니다  내 살같지 않은 느낌이요  심하지는 않은데 계속 신경쓰일만한 정도입니다  왼쪽 다리만 그렇습니다   일시적인 증상일까요  아니면 진료를 보는게 좋을까요  진료를 본다면 어느 과 진료가 나을까요 ,가정의학과
35,열이랑 기침도 옮나요   ,안녕하세요 병동에서 실습중인 조무사학생입니다 저번주에는 유독 무리한 실습업무와 열이 많은 환자가 입원을 많이 해서인지 는 모르겠지만  일에 걸쳐 열이 났었습니다 물론 혹시나 해서 코로나 검사도 했구요   음성이었습니다 그런데  일 지나고 몸이 멀쩡해지니 이제 다 나았나보다 했건만   바로 그 다음날 목젖아래 안쪽이 엄청 근질거리니 마른기침도 나오고 실습내내 눈치가 보였습니다 열은 안나는데   입원한 대부분의 환자가 호흡기질환이기도하고 식당에서 밥이나 물빼고 마스크 아예 안벗는데 왜 걸리는지 모르겠어요  실습시작하기 전에는 진짜 멀쩡했거든요 다 큰성인인데 좀 쪽팔리기도하고    민폐같아서   주절주절 말이 많았지만  진짜 열이나 기침도 옮을수있나요    ,가정의학과
36,백신 부작용의심 관련 질문,안녕하세요   월  일에 추가접종으로 모더나 접종받은 사람입니다    차 얀센  부작용 없었음   저번주 금요일까지 별다른 증상이 없다가  금요일에 석화를 먹고 토요일  일요일에 심한 복통   설사를 했었습니다   월요일 오전부터는 괜찮다가 점심쯤부터 몸에 힘이 없고 양쪽 다리 허벅지 윗부분이 엄청 저린 문제  식욕부진  복통이 잠깐잠깐 있었습니다   점심부터 밥도 못먹고 하루종일 누워있었네요  어떻게 시간이 지나고 오늘부터 몸에 힘이 없던 문제랑 다리 저리던 문제는 없어졌는데  오늘 오전부터는 배꼽 위쪽으로 엄청 심한 복통이 간헐적으로 옵니다    한 번 오면 약  분정도 못움직일 정도로 왔다가 괜찮아지고  두 세시간정도 지나면 다시 오고를 반복하고 있는데  백신 부작용일 수 있을까요    내일도 계속 이런 상태면 병원 가보기는 할건데   지금 궁금해서 질문 올려봅니다  그리고 병원가면 어느과로 가서 어떤 검사를하면 좋을까요 ,가정의학과
37,B형간염 예방접종과 화이자 차,제가 토요일에 b형간염 예방접종  차를 맞아야하는데 코로나백신 차가 다음주 화요일인데 이 일정대로 진행해도 되나요    아니면 백신 맞는걸 미뤄야 하나요,가정의학과
38,소변검사 케톤 낮추는법,제가 요저번에 소변검사에서 게톤이라는 수치가 높게 나와서 이번에 재검을 받으러 가는데요  이 게톤이라는 수치 일시적으로 낮출수 있는 방법이 없을까요   나머지 혈액및 소변에서는 다 정상이래요 ,가정의학과
39,머리가 아프고 속이 울렁거려요,요즘 일주일에 한번 씩 머리가 깨질듯이 아프고 속이 울렁거리는데 왜그러는 걸까요 제가 생각하는게  가지가 있는데 첫번째 자궁피임시술 때문에 두번째 일을 너무 열심히 해서 일주일에 일근무  새번째 코로나 백신 부작용  이중에 뭐가 가장 유력할까요    왜 아픈지 이유를 알고 싶네요 그래야 병원을 가던 말던 할텐데,가정의학과
40,나이는   대 초 입니다 건강검진 받고 이렇게 결과가 나왔는데요 다른 결과는 다 정상이었고 비만이랑 간기능 저하 라고 나왔어요 다이어트는 시작할,나이는   대 초 입니다 건강검진 받고 이렇게 결과가 나왔는데요 다른 결과는 다 정상이었고 비만이랑 간기능 저하 라고 나왔어요 다이어트는 시작할거구요  혹시 많이 심각한 수준인가요  간은 병원가서 치료 받아야 하나요  우루사  밀크씨슬 같은 것을 복용하면 될까요 ,가정의학과
41,조금만 뛰어도 어지럽고 숨이 차는 증상,제가 한  년 전부터 조금만 운동하거나 뛰거나 하면 숨이 엄청 차고 어지럽고 토할 것 같은 증상이 있는데 심장에 혈액이 공급이 잘 안돼서 그런건가요  사실  년 전부터 운동을 별로 안하고 누워있는 시간이 많았고 원래부터 맵고 짠 음식을 좋아했는데 이런걸 고치면 괜찮아질까요  이제   살 됐는데 불안하네요  ,가정의학과
42,다이어트 약물 처방,제가 체중감량을 하고 있는데 쉽지가않네요    심각하게 체중감량이 필요한 상황이라서 의학적인 도움을 받고자 하는데  동네 내과를 가려합니다   그런데 다른게 아니라  접수대에서 어떻게 오셨냐고 물으면 어떻게 물어봐야 할까요     다이어트 약 처방받고 싶어서 왔다고 하자니 좀 민망한데 방법이 없을까요  ,가정의학과
43,누워따 몸일일으킬때 다시누을때 심한어지럼증,코로나백신 모더나맞은지 정확히일주일 댓는데요 오늘갑자기 자고나서 몸을일으킬태나 다누을때 심한 어지럼증이 생겻어요 첨에 머지 왜이러지 햇는데 오늘 계속 눕거나몸을이르킬때마다 반복대요 그전에 전혀 없던 증상이라 백신접종과연관성이 있는건지 아님 다른 병명이라면 전초증상없이 갑자기 이런증상이 생기는 이유가 궁금합니다 또 어느과에서 진료를 받아보는게 좋은지도 알려쥬세요   머리도 무겁고 지금 너무 몸이 이상해요  ,가정의학과
44,의사선생님 어떤 약을 먹어야 하나요,인도에서 코로나 확진을 받았어요 감기 몸살인줄 알았더니 코로나 양성 판정 나오네요  다름이 아니라 약을 좀 먹고 싶은데 코로나에 어떤 약을 먹는 게 좋을까요  항생제를 먹어야 할까요  아니면 일반 감기약 먹으면 될까요   증상 추운 느낌 많이 들고  기침이 나고  가슴이 좀 아파요 코도 조금 막혔어요,가정의학과
45,얼굴에 열감 있는건가요,이정도 색깔이면 얼굴에 열 나는건가요 ,가정의학과
46,코로나 백신 접종 후 배아픔,어제 화이자 접종 후 이틀째인데 계속 배가 아프고 설사를 해요 이거 백신 부작용인가요  진짜 배가 너무 아픈데 ,가정의학과
47,갑자기 시야가 점점 어두워지는 증상,조금 아까 전철에 늦지 않으려고 집에서 역까지 전력질주를 해서 탑승을 했습니다 원래 땀이 많이 나는 체질인 걸 알아서 빨리 회복하려고 바로 짐을 칸 위에 올려두고 손잡이를 잡고 서서 휴식을 취했는데요 숨이 가빠 계속 심호흡을 하면서 회복을 취하는데  나아지지는 않고 아주 천천히 눈을 감았다 뜰 때마다 시야가 점점 가려지면서 결국 정말 무서울만큼 어두워지는 지경까지 가더라고요 결국엔 힘이 풀려서 주저앉았는데 앞에서 자리를 양보해주셔서 앉아서 쪼그린 자세로 쉬었더니 금세 괜찮아졌습니다  이게 어떤 증상이고  다시 같은 증상이 있을 때 어떻게 하면 빨리 회복할 수 있는지 알려주실 수 있을까요 ,가정의학과
48,계속되는 구토감,수요일 저녁을 먹은 뒤부터 속이 답답한 느낌이 나면서 계속 구토감이 있습니다  다음날도 식사하고 나면 속이 더부룩하다고 해야하나 몸의 중앙 가슴위부분  묵직하고 구토감이 있습니다  몸에 문제가 있는걸까요   작년 초부터 공황장애가 있긴 한데 공황장애로 이런 증상이 올 수 있는건지 아님 몸에 문제가 있는건지 잘 모르겠습니다   공황장애가 없는데 이런 증상이 생긴다면 어디가 문제이고 어떤 검사를 받아봐야 할까요  ,가정의학과
49,백신 차 접종 후 지속적인 고열증세, 월   일  화  화이자  차를 접종   접종 당일  다음날 까지는 접종부위만 욱신거림이 있었고 그 외 증상은 없었음   삼일째 목요일 저녁에 미열     도 있었고 반주 후 취침   금요일 아침 고열증세 시작    후반     후반 고열  pcr검사 진행 병원 x 전날 음주로 인해 해열제 복용안함   토요일 아침 결과 음성진단 후 동네 내과 외래진료받음 수액 및 항생제 타이레놀  그외 이름모를 약  일치 처방   목부음 침삼키기 어려움   토요일 저녁 약 복용 후에도 고열 지속     도  대학병원 응급진료 받으려 방문 고열로 인한 진료는 피검사 외 검사를 받아야 하는데 본인부담금이 어마어마하고 검사결과도 몇시간 후에 나와 아무런 조치받지못하고 귀가조치   일요일 현재 동네 내과 처방받은 약 복용중  약 복용 후      분 이후 열 가라앉다가 다시 고열증세    후반    후반   Q  증상 호전 안될 시 내일 월  오전에 종합병원 가서 진료받으러 가는데 이런 고열증세는 입원 또는 특별한 조치가 병원에서 없나요    백신 접종 후유증 같습니다 ,가정의학과
50,헌혈후 ALT수치, 달만에 이렇게 급상승 할수있나요   저때 당시 헌혈전에 자전거를 타고 와서 숨이 조금 찼는데 관련이 있을까요  ,가정의학과
51,공복혈당이 너무 높게 나왔는데 왜이런거죠 ,살이 쪘었는데 다이어트와 운동으로 살도 빠졌고 살빠지면서 공복혈당  당화혈색소도 모두 정상으로 내려왔었습니다   지금도 다이어트  운동 유지중인데  아침에 갑자기 혈당 한번 재보고싶어서 두번 쟀더니          가 나왔어요    높은수치인데 왜이러죠   물론 완전 공복상태는 아니었고  일어나서 삼십분정도 근력운동 깔짝깔짝했고 영양제   코큐텐 pqq 비타민c 유산균 당성분없는거  dha 오메가    이렇게 물한잔이랑 먹기는 했습니다만     먹고 한시간즘 뒤에 잰거에요    살도 계속 빠지고 있고 혈당 정상범위 들어갔었는데 왜이럴까요   지금은 정체기이긴하지만 ,가정의학과
52,발톱 관리 혐사 주의 ,안녕하세요  중  여학생입니다 제 왼쪽 새끼발톱이 너무 못생기고 얇아요   색도 좀 검붉고   신발 신을 때마다 새끼발가락이 눌리고  자주 뜯고 해서 못생긴 건 이해하는데요   오른쪽에 비해 너무 얇아요 무슨 무좀 걸린 사람 발톱 같어요    어어어어어   엄청 얇아요 이제부터 안 뜯을게요  어떻게 해야 할까요     순서대로 왼쪽  오른쪽입니다 비교하려고 넣었어요    두께 ,가정의학과
53,b형간염 비리얼 정 복용 중 베포리진정  mg 복용,비염 때문에 병원 갔는데 베포리진정  mg 을 처방 받았습니다 b형간염으로 비리얼 정  비리어드 정  복용 중인데 상관없을까요 ,가정의학과
54,손가락 시작되는 부분 피부가 빨감,손가락이 시작되는   주먹을 쥐었을때 튀어나오는 갈고리뼈인가  하는 곳이 붉게 변하더니 며칠이 지나도 그대로입니다  통증이나 가려움은 없는데 양손이 모두 이럽니다  주먹을 쥐면 뼈가 비춰지는거 같이 선명하게 보입니다  동상이 아닐까 하는데 아시는 분 있으실까요     ,가정의학과
55,올해   살 남자입니다  올겨울들어서 갑자기 몸에 한두개씩나기 시작하더니 자주 아물고 나는것을 반복합니다  몸 다리 팔 옆구리 부분적으로 나는거,올해   살 남자입니다  올겨울들어서 갑자기 몸에 한두개씩나기 시작하더니 자주 아물고 나는것을 반복합니다  몸 다리 팔 옆구리 부분적으로 나는거같구요 종기는아닌거같은데 이게 왜이러는지 병원내원하기전에 여쭤봐요  엄청 가렵습니다,가정의학과
56,몸이 쉽게 피로한이유,좀만 움직이고 활동하고 남들처럼 지내면 몸이 금방 무거워지고 졸려지고 피곤해지는데 이유가뭘까여   ,가정의학과
57,오한 두통 몸살  ,세벽에서 아파서 타이레놀 먹고 잤는   지금도 아파요 열나고 오한증상 몸떨리고 심장도 빨리뛰는거같고 어디 간적도없는   이차도 맞았는   코로나는 아니겠죠 중 이에여  ,가정의학과
58, 년동안 총   번도 술을 안마셨는데 간 수치가 정상범위에서 벗어났네요  개월전에 종합병원에서 검사하고 길버트증후군  일수도 있다고 대학병원가서, 년동안 총   번도 술을 안마셨는데 간 수치가 정상범위에서 벗어났네요  개월전에 종합병원에서 검사하고 길버트증후군  일수도 있다고 대학병원가서 유전자검사를 받아보라고 하더라구요 안해도 된다고 크게 문제될거없다고하면서 고텍스만 처방해줘사 먹고 있습니다  심각한가요 ,가정의학과
59,코로나 걸린 이후 미각 후유증,코로나를 작년   월    월  쯤에 걸렸었고 일주일 동안 생치 생활하면서 빠르게 완치가 됐고 사는데 별 문제가 없었었는데  한 달 전 쯤부터 음식을 먹을 때마다 뿐만 아니라 어떤 거를 냄새만 맡으면 그 냄새가 결국에는 온전히 느껴지지만  처음 딱 냄새를 맡을 때엔 약간 신  냄새가 섞여 나고 특히 계란을 먹을 때는 그 계란 특유의 냄새로 인해 계란 썩은 맛이 나는데  이 음식이 가장 이 현상이 증폭되는 음식이에요  강한 향의 음식을 먹을 땐 그 향에 냄새가 가려져서 안 나기도 하고요  제가 사용하는 치약에 문제가 있나 싶어서 바꿔봤는데도 소용이 없었고  제가 구강청결을 엄청 신경쓰기에 입냄새는 아닌 거 같아요  그 외에 입냄새를 유발하는 질병이 있는 것도 아니고    이 냄새  맛이 입에서 느껴져도 입냄새는 아닌 거 같더라고요   제가 몇 주 전에 백신을 맞았었는데  백신 부작용일 가능성도 있나요  아니면 코로나 후유증일 가능성도 있나요 ,가정의학과
