,15,16,17
12,척추측만증,제가 척추측만증이 있는데 어느 순간부터 왼쪽 허리만 척추 옆쪽으로 빨간색 부분 근육이 서로 엉키고 뭉친거 처럼 너무 아픈데 이거 측만증때문일까요    마사지볼로 풀려고 해봐도 안풀리는데 어떻게 해야할까요 ,재활의학과
13,발목을 다친지 보름 됐는데  아직도 통증이 있어요  어떻게 해야할까요 ,발목을 처음 다쳐봤는데  물어볼 곳이 없어서 질문합니다      원래 병원 진료를 이렇게 봐주는게 맞는지      지금 다른 병원을 가야하는지      정형외과  물리치료  한의원  어딜 가야할지     그냥 별 일 아니고 시간 지나면 낫는게 맞는가요   궁금합니다   보름전에 롤러장에서 롤러를 타다가 뒤로 넘어지면서 발목이 꺾였습니다   통증이 조금 있긴 했는데  심하지는 않아서  시간정도 롤러를 더 탔습니다   롤러를 다 타고 걸으려는데  걸을때마다 발목이 너무 아파서 잘 걷지도 못했습니다   다음날 병원에 가서 진료를 받는데    엑스레이 먼저 찍어보자 하셔서 찍고  뼈에는 이상이 없다했습니다   인대를 보려면 MRI를 찍어야하는데 찍을건지  일주일 경과를보고 선택할건지 물어보시더라구요   저는 별 거 아니겠지 하고  안 찍는다고 했습니다   약 일주일치 받고  깁스도  자형 탈부착 할 수 있는 깁스 하나 받고 끝났습니다   제가 쉬면서 해야할 조치  찜질이나 뭐 아무것도 설명 안해주고 그냥 보내주더라구요   그냥 무리하지 말라고 하신게 다에요  그래서 전 진짜 별일 아니구나 싶었습니다  아니 지금도 별일 아닌거 같아요   일주일이 지나서 다시 병원에 가서 MRI를 찍어봐야겠다는 생각이 들었습니다  진료받기 전까지도 긴가민가해서 의사선생님한테 물어봤어요  MRI 찍어도 되는지  그 정도로 다친거같지는 않다고 말씀하시더라구요  그럼 저 일 해도 되는지 물어봤는데  본인 상태는 본인이 가장 잘 느끼니까 잘 판단하라는 식으로 말씀하시더라구요  그러고  주치 약만 받고 나왔습니다   다음날 회사에 출근하는데  출근길부터 아파서 일주일 더 쉬었습니다   총  주 더 쉬고 회사에 출근했습니다  하루 일 해봤는데  많이 움직일수록 통증이 더 심해지더라구요  특히 계단 내려갈때 너무 아파서 한칸씩 내려가요  그래도 참을만 해서 참으면서 일했습니다   오늘 쉬는날이라 집에서 쉬는데  갑자기 발등이 아프기도하고  발목이 쑤시기도하고 괜찮아지기도하고 그러더라구요   별거 아닌게 맞나요  계속 일해도 될까요 ,재활의학과
14,누워 있으면 등 통증,자궁 선근증이 있어서 허리랑 골반만 아프다가 몇주 전 부터 등이랑 옆구리가 너무 아파요  산부인과 에서는 선근증 때문에 신경이 눌려서 아픈거라 했는데 췌장에 문제가 있을까봐 너무 걱정 되요   누워있으면 너무 아파서 잠도 못 자요   췌장에 문제가 있는걸까요 아니면 그냥 선근증 때문일까요  너무 걱정이에요   ,재활의학과
15,손가락 골절 수술 후 완치 가능성, 월 설날 전 주에 축구하다 다쳐서 약지와 새끼가 다쳤습니다   그리고 수술후  월   일에 철심을 뺐습니다  그 후 한주 지난 상태에서 지금 주먹을 쥘순 있는데 완전히는 못쥡니다   새끼 손가락은 많이 괜찮아졌고 약지가 지금 새끼보다는 별로인데  미는 힘도 많이 떨어지고 쥐는 힘도 많이 사라졌는데 이게 수술전처럼 완전히 회복 될 수 있나요  ,재활의학과
16,발목인대 늘어난거   프로 치료가됐는데요,제가모르고 쭈그려앉아서 머리를 감아버려서   분   분 쭈그려앉는거는괜찮나요 지금 걷기운동시간늘리면서하고있는데계속 걷기운동해도괜찮겠죠 ,재활의학과
17,몸 균형 맞추고 헬스,안녕하세요  다시 운동 시작하게 된 헬린이 입니다   근데 제가 골반이 전방 경사에 좌측으로 틀어져 있어서  오리궁뎅이에 허리는 꺽여있는 상태에다가 라운드숄더에 목은 거북목   일자목의 중간 정도인 상태고 자세  골반  틀어짐으로 인하여 좌측에 비해서 우측 뒷목과 승모근 날개뼈 사이 근육도 많이 뭉쳐 있는 상태로 전신 거울로 사진을 찍어봐도 한눈에 좌측 어깨는 직각으로 되어 있고 좀 길어 보이는 반면 우측 어깨는 밑으로 내려가 있고 짧아 보이는 형태고 가방을 메어도 왼쪽 가방끈은 잘 고정되는 반면 우측은 자주 밑으로 쓸려 내려 가는 현상이 있습니다   이러한 몸 상태에서 중량 운동은 하지 않고 골반을 먼저 스트레칭 및 교정 운동으로 교정을 하고 플랭크 및 브릿지를 통하여 기본적인 코어 운동을 통해 코어를 강화 시키고 마사지볼   폼롤러를 통해 허리   등   뒷목 승모근 근육 등을 마사지 해주고 풀어 주어 자세를 교정을 먼저 하고 나서 그 이후에 웨이트를 시작 하여 근육양을 늘리는게 나을지  아니면 이러한 몸 상태에도 불구하고 그냥 간단한 교정 스트레칭을 하면서 중량 웨이트를 하는게 나을지 궁금해서 지식 문의 올렸습니다  ,재활의학과
18,허리를 삐끗한거 같은데 상태가 많이 심각해요     내공    , 년전에 척추협착증과 측만증을 앓았어서 허리가 주사     방 놓는거랑 침 맞있었는데 그 이후로 재활치료 하면서 나아지고 군대도 문제없이 전역을 했지만 어제 잠깐 운동장에서 축구 요즘 원바운드     그거를 했는데 허리가 찌릿하면서 갑자기 아픈거에요 그때 당시에는 그냥 그런가보다 하고 넘기고  시간 조깅뛰다가 집와서 겜하다가 새벽  시부터 통증이 시작돼었어요 지금 상태는 일어나기도 힘들지만 일어나서는 걷는건 버틸만합니다  하지만 일어서보니 몸이 뭔가 많이 휘어죠있더군요 오른쪽으로   도에서   도 기울어진 느낌  억지로 몸 밸런스 맞추려고 하면 다리 겁나 저리고 통증이 못참을정도로 아픕니다  일단 내일 당장 병원가려고 하는데 시골에 살아서 전문병원은 찾기 어렵고 일단 물리치료라도 받아봐야 할까요  혹시 병명은 무엇일까요  지금 집에서 할수있는 고통을 줄이는 방법은 있을까요 ,재활의학과
19,망치수지 수술 후 재활,망치수지 때문에 수술을 하고 재활을 시작한지 한달 가까이 되가고 있는데 주먹이 완전히 쥐어지지 않고 손가락 부분이 구브러지지도 펴지지도 않습니다  재활을 잘 못 한거 일까요 ,재활의학과
20,언어재활사 편입vs대학원,유아교육과  년제 졸업했습니다  언어재활사에 관심이생겼는데    사이버대학 언어치료학과로 편입    일반대학 언어치료학과로 편입    대학원 언어치료전공 세가지 선택지가 있는데요  번  이 세가지 선택지모두 국가고시응시할 수 있는 자격이 주어지는게맞나요   번  국가고시만 합격하면 언어재활사가될수있는건가요   번  대학원에 진학하였을경우 연봉이 더 많다거나 하는 차이가있나요  ,재활의학과
21,초등학생 골반 틀어짐,겉보기에는 티가 많이 안나는데 걸을때 오른쪽 골반이 더 아래에 있는게 느껴질 정도 입니다 앞으로 더 심해질텐데 어쩌죠   통증은 없는데 홈트를 하고 나면 뻐근합니다,재활의학과
22,제 어깨가 상견인가요 중견인가요 하견인가요 ,제 어깨가 상견인지 중견인지 하견인지 모르겠습니다    내공 많이 드릴게여,재활의학과
23,안녕하세요,제가  달 전에 축구 하다가 넘어지면서 반월상 연골 파열이라고 진단을 받았습니다 처음 다쳤을때는 걷는거 조치 아파서 병원에 갔더만 의사선생님께서 봉합술로 꼬매야 할거같다고 하셔서  주 후에 수술이 잡혀있습니다  하지만 약  달 전부터는 무릎에 전혀 아프다는것을 못느끼고 지금은 뛰어 다녀도 다치기 전 처럼 고통도 없고 잘 뛰어 다닙니다  반월상 연골은 피가 안가서 재생이 힘들다던데 다시 붙은건가요  수술은 해야할까요  답변 부탁드립니다 ,재활의학과
24,아침만 되면 팔꿈치 살에 근육통이 생겨요,제가 오른 팔을 몸 야래로 깔고 잤는데 그것때문에 신경에 문제가 생겨서 손이 곱았어요 그건 그렇다치는데요 왜 아침만되면 그때부터 이럴까요 담걸린적 있는데 아직도 날개뼈가 조금 아파요 이것때문일까요 저녁엔 풀리는데 파스도 붙이고 하니까 그런지  아무리 저녁에 풀어도 아침만되면 이래요 대체 왜이럴까요 어깨 뒤쪽이 이럴때도 있어요,재활의학과
25,안녕하세요,제가  달 전에 축구 하다가 넘어지면서 반월상 연골 파열이라고 진단을 받았습니다 처음 다쳤을때는 걷는거 조치 아파서 병원에 갔더만 의사선생님께서 봉합술로 꼬매야 할거같다고 하셔서  주 후에 수술이 잡혀있습니다  하지만 약  달 전부터는 무릎에 전혀 아프다는것을 못느끼고 지금은 뛰어 다녀도 다치기 전 처럼 고통도 없고 잘 뛰어 다닙니다  반월상 연골은 피가 안가서 재생이 힘들다던데 다시 붙은건가요  수술은 해야할까요  답변 부탁드립니다 ,재활의학과
26,관절 튀어나옴,이렇게 뼈가 튀어나왔는대 왜그러는거죠  그리고 고치는 방법좀요     ,재활의학과
27,도수치료를 받아 볼까 하는데 병원은 어디로 가야하나요  서울 은평구 만  세 여 ,제가 척추측만증이랑 거북목을 앓고 있고 최근에는 어깨가 매우 심하게 아프고 골반도 아픕니다 혹시 도수치료할 병원을 잘선택해야 하는데 어느 병원으로 가야할지 모르겠어요,재활의학과
28,척추측만증 몇도 정도일까요 ,올해 고 이고 키는 안자란지  년정도 됐구요   년전에 콥스앵글 검사에서는   도가 나왔는데 더 휜 것 같아서요  몇도 정도 될까요 지금 ,재활의학과
29,십자인대 파열,안녕하세요 제가 체조선수인데요  착지하는 순간에 정말 살짝 밖에서 안쪽으로 뒤틀렸어요 파열음은 안났는데 십자인대파열일때 파열음 안나도 파열되나요  그리고 그 날에 점프 뛰기 착지 다했는데도 안 아팠는데 유독 한 쪽다리로 뻗정으로 섰을때가 제일 아프고 무릎에 힘주고 폈을때 아픈데 이것도 십자인대 파열 증상인가요  걸을때랑 뛸때는 안아파요 ,재활의학과
30,체외충격파 치료시 통증,어깨에 염증이 있어서 체외충격파치료를 받는도중 어깨 틍증 으로 갑자기 기운이없고 눕고싶고 식은땀도 나고해서 바로 중단하고 누워서 안정을 취했었던경험이 있는데 왜그런 현상이 나타난걸까요 ,재활의학과
31,뒷통수 아랫부분이 부었어요 살짝 만지기만해도 아파요   ,뒤통수 아랫부분에 처음에는 여드름같이 뭐가 났었는데 그게 없어지더니 갑자기 붓기 시작했어요 살짝 만지기만해도 아프고 잘때도 너무 아파요 이거 왜그런걸까요  알려주세요    확실히 부었어요    목 바로 윗쪽 뒷통수요  ,재활의학과
32,인대 파열 이후 땡김,제가 작년  월 말에 우측 무릎 내외측 인대  도 파열이후  개월 간의 주사치료로 치료를 마치고 대략  개월간 최소한의 활동만 있다가 이번 겨울동안에 다시 인대를 삐고 좌측 무릎도 내측이 삐었습니다  지금은 치료를 받고있지는 않고있는데 이게 요즘들어 자꾸 뻣뻣하다고 해지거나 근육이 땡기듯 땡기는 느낌이 듭니다  이번 겨울동안에도 이러다가 삐었는데 날씨 때문인지 대략  년간에 활동량의 저하로 근력이 떨어져서 그러는지 잘 모르겠습니다 ,재활의학과
33,  대 힘줄, 년 전에 아버지가 일 하시다가 힘줄이 끊어져 아직까지 일을 못하시고 계십니다  병원도 갖다왔고 그런데 낫지를 않으니까 일을 못하시는데 재활 훈련법이라던가 무슨 방법이 없을까요  힘줄 부위는 전완근 쪽 같습니다  ,재활의학과
34,발목인대파열,작년 월달에발목인대파열로수술했는뎌요 오늘 또넘어짐설마 재파열아니겠지요 ,재활의학과
35,측만증과 골반비대칭이 있을경우,아침키와 저녁키의 차이가 큰 이유가 무엇인가요 ,재활의학과
36,키가 작은데도 아침키 저녁키 차이가    cm로 크면,코어근육이 많이 약하기 때문인가요  남자고 성인입니다 ,재활의학과
37,다리가 뻐근함   종아리아픔 다리아픔,고 인데요   최근들어서 집에서 쉴때 잠잘때 다리가 전체적으로 뻐근하다고 하나   종아리뒤랑 허벅지 앞 옆 다 뻐        근 해서 주물러도 계속     아프고 뻐근해요    하      지금도 죽을겋같아 차러어프카내라차 생활패턴문젠가 식습과문젠가    아님 뭘까요    ,재활의학과
38,아킬레스건 파얼 수술후 재파열 증상,아킬레스건   년  윌  잏 수술후   월  일 통깁스하여  숼  일 깁스 탈거했습니다 재활한다고 발목을 앞으로 당기는 재활을 하고 수술 부위 손으로 주무리고 하면서 보조기구 없이 걷기도 했습니다  집에서 걷다 갑자기 가벼운 뚝소리가 나며서 통증이  분 가량 있었습니다  그전에 발목이랑 발이 부어 있었는데 재파열이 되었는지 모르겠네요 수술부위쪽과 인대방향 손으로 눌러 보면 파인 느낌은 없습니다  사진 첨부합니다 ,재활의학과
39,갑자기 다리가 너무 땡겨요    ,누워있었는데 어떤자세로 누워있었는지는 잘 기억이 안나는데요   갑자기 무릅부터 발목까지 땡겨요  종아리 말고 앞부분이요  그리고 발목 뒷부분도 살짝이 아니라 조금 쎄게 땡기네요    왜 이러는걸까요     검사받아보는게 좋을까요 오늘 처음 그러는데 좀 많이 오래가네요     분이상 가는것같아요  ,재활의학과
40,가슴답답한느낌,누워서 숨을 크게 들이 마시면 오른쪽 쇄골 아래가 가슴답답  뭔가 있는 느낌이 납니다 근육문제인가요  심폐기관지등 검사상 정상입니다,재활의학과
41,햄스트링 통증,왼쪽 햄스트링만  주전부터 통증이 잇는데 햄스트링 운동 계속해도되나요  통증 나으려면 쉬어야될까요,재활의학과
42,전방십자인대파열vs햄스트링파열,전방십자인대파열이랑 햄스트링파열중에서 뭐가 더 고통스럽고 아픈가요 ,재활의학과
43,수고하십니다  운동좋아하는   세 청년입니다 질문입니다 ,풀업  턱걸이  을 하거나 덤벨 레터럴 레이즈   프론트 레이즈 자세를 취할때  회전근개 쪽에서 뭔가 기포 터지는듯한 소리같기도 하고 마찰음 같기도 하고 꾸르르륵 르륵 하는 소리가 납니다  통증은 없는데 소리가날때마다 진동이 느껴집니다  팔을 어깨 전면 각도나 측면 각도로 들어올릴떄 납니다  후면으로 들어올리면 소리가 조금 덜하구요  운동 자세가 문제일까요  아니면 운동을 너무 무리하게 진행한걸까요  사람이 어차피 나이들면 아픈게 정상이라지만 예방을 할수있다면 하고싶어서 여쭤봅니다  그리고 제대로된 관리법이 있다면 그렇게 하고싶어서 여쭤봅니다  감사합니다   ,재활의학과
44,모더나 차휴우증,아들이 월  일 차모더나 오후 시맞았는데 새벽에오한이와서 아침에 타이레놀 알먹고 오한은 멈췄는데 골이 계속 흔들린다고합니다 타이레놀을 먹어도 소용이 없는것같아요 이것도  차 휴유증인가요 ,재활의학과
45,뼈 균형과 키의 관계,제가 발쪽이 아파서 정형외과를 가서 검사를 받았거든요  근데 평발인것도 있는데 제 뼈 균형이 불균형하다고 하더라고요  그래서 물리치료를 받고있는데 이게 약 먹으면 낫는것처럼 딱 낫는것도 아니고 꾸준히 해줘야 낫는거잖아요  근데 키가 크는 시기가 한정되어 있다보니 걱정이 되는데 뼈 균형이 안 맞으면 키가 안 클까요 ,재활의학과
46,발목 인대 재활 질문,안녕하세요 병원에서 발목 완전 파열진단을 받고  주 깁스후  주 재활을 하고있습니다 오늘이 딱  주입니다 유튜브보면서 재활하고있는데 걸을때 좀 아프네요  바깥쪽 발목을 다쳤는데 안쪽이 아파요    종아리랑 발등도 아프고 왜 이러는거에요  수술은 안했습니다 안하면 좋겠구요  ,재활의학과
47,정형외과 물리치료 비용,오늘 진료받고 물리치료만 받았는데 비용이  만원 넘게 나왔는데 바가지당한건가요 ,재활의학과
48,의사선생님 안녕하세요,재활의학과 선생님 안녕하세요  제가 뭐좀 물어보고싶은게 있는데요   제가 선천적으로 뇌가 이러는데 이건 무슨장애일까요   그리고 아빠 장애인학대신고할수있나요 ,재활의학과
49,등 디스크 질문드립니다,운동하다가 잘못해서 등을 다쳤는데 그이후로 걸을때나 일상생활할때는 상관없는데 스트레칭 즉 등 구부리는행동  할때 등이 아픕니다   이런경우 디스크인가요    지금 일정도 증세가 지속되고있는데 이러다가 멀쩡해지기도하나요  ,재활의학과
50,거북목자기 혼자서 치료하는 방법,거북목때문에 고생하고있어서 글을 남깁니다   최근에 병원에가서 거북목이 심해져서 추나요법을 받을려고 하였습니다만 한번하는데 비용이 만만치가 않더라고요 그래서 가능할지는 모르겠지만 저혼자서 거북목을 고치려고 하는데 어떻게 하면 돈 안들이고 거북목을 자가로 치료을 할수있을까요   질문   거북목치료는 병원의 도움없이 개인혼자서 치료가 가능한가요    목교정기가 거북목치료하는데 도움이 될까요    추천하는 유튜버가 있을까요    일상생활중에서도 조심해야하는게 있을까요    폰 티비같은것도 가능한 필요하지 않는이상 사용안하는게 좋나요 ,재활의학과
51,왜 sitting이 분사인가요 ,      ,재활의학과
52,아침에 일어나면 매일 팔꿈치살이 아파요,근육통인지   찜질하거나 파스붙이면 나아졌다가 아침만되면 아파요   왜이런거죠 ,재활의학과
53,코로나 밀접촉자 관련 문의,오늘 새벽 남자친구가 코로나 증상이 있다고 말을 했고  아침에 일어나서 자가검사 키트를 사서 했는데   줄이 나왔습니다  선별진료소 가서 둘 다 신속항원 검사를 받고  남자친구 친구도 와 있었어서 같이 받았습니다   자차이동   남자친구 친구랑 저랑은 신속항원검사  줄이 나왔고  남자친구는  줄이 나와 pcr검사를 받고  지금 따로 격리중입니다  이럴 경우 저도 pcr검사를 받아야 한다 생각이 들어서 선별진료소 관계자분께 말씀 드리니  신속항원검사  줄이 나와야 하거나 보건소에서 연락이 와야 pcr검사를 받을 수 있다고 안내 주시더라구요    여기서 제가 궁금한건 남자친구가 거의 확진 판정을 받을 것 같은데 내일 보건소에서 연락이 올 지   만약 보건소에서 연락이 오지 않는다면 어떻게 해야하는지    그리고 저는 저도 따로 집에서 자가격리를 하고 다시 검사를 받아야 한다고 생각을 하는데 남자친구는  신속항원검사 음성판정이 나서 일상생활 해도 된다고 하고     저는 이해가 가질 않습니다  같은 공간에서 있었는데 어떻게 일상 생활을 해도 되는건지    백신은  차까지 맞은 상태이며 금일            기준    일 경과입니다       신속항원 음성이 떴다고 일상생활을 해도 되나요      보건소에서 연락이 안 오면 어떻게 해야 하나요      지금은 음성 떴지만 나중에 양성 뜰 수도 있으니 집에서 자가격리 해야 하는거 맞죠 ,재활의학과
54,왼쪽 턱 근육에 통증이있어요 자고 일어났을때나 오랫동안 입을 쓰지 않을때  공부할때 등  뻐근하고 아파요이를 꽉 깨물어서 확인해보면 왼쪽턱만 아,왼쪽 턱 근육에 통증이있어요 자고 일어났을때나 오랫동안 입을 쓰지 않을때  공부할때 등  뻐근하고 아파요이를 꽉 깨물어서 확인해보면 왼쪽턱만 아파요 턱운동 하고 손으로 마사지해주면 좀 풀리기는한데 며칠째 아프네요 어디 병원에 가야할까요,재활의학과
55,필라테스 하면 다리 불균형 좋아지는가요,재활의학과에서 양쪽 다리길이가 다르다해서 깔창을 맞췄습니다 무릎과 허리통증이 있어가지고 나아진것 같긴한데 필라테스 가 도움이 되는가요,재활의학과
56,제가  주정도 고관절 통증이있어 MRI찍고 무혈성 괴사가 양쪽에 있다고 진단을 받았습니다  아직 초기 단계라고 하는데 초기단계에 혈액공급을 원활,제가  주정도 고관절 통증이있어 MRI찍고 무혈성 괴사가 양쪽에 있다고 진단을 받았습니다  아직 초기 단계라고 하는데 초기단계에 혈액공급을 원활히해주는 시술이 있다고 들었습니다 어떤건지 궁금합니다  그리고 어떤 운동을 어느정도의 강도로 해야할지 궁금합니다 ,재활의학과
57,재활병원 연하장애치료를 받으면 경관식 그만할 수 있을까요   서초구   대초반 여 재활병원치료 ,최근에 어머니께서 뇌졸중 후유증으로 재활병원 입원을 하셨습니다   후유증 탓에 연하장애도 함께 와서 재활병원에서 경관식을 하면서 연하장애 치료도 함께 한다고 상담받았는데요   혹시나 평생 어머니께서 경관식을 해야할까봐 걱정이 됩니다   재활병원 연하장애치료를 받으면 일반식이 가능해질 수 있나요 ,재활의학과
58,제가 다친뇌쪽이 증상이 혹시뭔가요 ,저희 담당교수님은 제가 다친쪽에 딱히 말을 안해주고 진단서에서 좌측 열공 연수 뇌경색이라고 적혀있는데 부위가 별로 크지 않다고 괜잖다고 하시는데 아직도 일년다되가는데 어지러움으로 인한 균형장애 걸을때 한쪽쏠림이 안없어지는데 원래 이런건가요 ,재활의학과
59,종아리 알 빼는 법,종아리을 열심히 마사지 하고 걸음걸이도 바꾸고 스트레칭도 해서 엄청 말랑해 졌는데요   말랑 해지기만 하고 왜 얇아 지진 않죠    내일 모레 개학인데    어떡하죠 안쪽이 뽁 튀어나와서 진짜 엄청 두꺼워 보임여   들어가기만 하면 얇아 보이는데     ,재활의학과
60,다리가 저려요,금요일에 운동 후 스트레칭을 하는 도중 종아리쪽이 좀 뻐근했는데 이게 스트레칭때문이겠지 하고 버텼는데 끝나고 나니까 종아리부터 발바닥까지 엄청 저리고 찌릿찌릿했어요  집가서 다리 스트레칭 좀 더 해주고 시간이 지나면 해결되겠지 했는데 일요일까지 계속 저리고 아직도 찌릿찌릿한게 안풀리네요  시간이 해결해 줄까요 ,재활의학과
61,자가격리후  일 격리해제,  일   시 부터 해제됬는데 따로 보건소가서 뭔갈 해야하나요  스치듯 본건데 그냥 일반병원에서 신속항원만 하고 음성받은걸 제출하면되는건거요 ,재활의학과
62,제가 입 안 물혹 제거수술을 했는데 입이 안 열려요,수술 한지는 약  주 됐는데 재활  운동이라고 입 열리는 연습을 하래요 근데 맘처럼 되질 않고 입을 벌리면 얼굴 뼈가 부서질 듯한 느낌이 들고 근육이 찢어질 듯이 아파요   근데 재활운동을 하지 않으면 앞으로 이대로 지내야 한다면서 아프더라도 하라는데 어떡하죠   무서웡요,재활의학과
63,허리디스크 운동,제가 허리디스크 탈출증인데 다이어트를 하고 싶거든요 특히 복부 쪽으로 할건데 혹시 허리디스크 환자가 하면 안 되는 운동이 있을까요 ,재활의학과
64,어지러워요   제가 불과 몇주전에만 해도 별로 안심했는데 갑자기 심해졌어요 몇주전에는 그냥 너무 오래 누워있으면 좀 어지러워서 앞이 조금 안보였,어지러워요   제가 불과 몇주전에만 해도 별로 안심했는데 갑자기 심해졌어요 몇주전에는 그냥 너무 오래 누워있으면 좀 어지러워서 앞이 조금 안보였던 정도 근데 갑자기 요즘은 일어날때마다 어지러워요 심각한거 아니겠죠  백신  차 를 최근에 맞긴 했어요,재활의학과
65,손목터널증후군 ,요즘 손목이 너무 아파여 한번 손목 돌려주면 더 아퍼짐    먼가 찡 하면서 아픔   이거 손목터널증후군인가여,재활의학과
66,손목 골절,손목이 골절돼서  수술 안해도 될 정도  깁스를 일단 햇는데 지금 팔꿈치 위로 올라오는 통깁스   를 햇는데 반깁스로는 안되는 건가요  그라고 석고깁스를 하면 석고깁스도 반깁스처럼 짧게 할 수 있나요  ,재활의학과
67,발바닥 다침 ,제가 침대에서 백공중을 하다가 침대딱딱한곳에 쌔개부딫여서 아픈데   분지다고 보니 다친곳이 걸을때 아파요 왜그러죠,재활의학과
68,잡생각 때문에 빨리 못자요 ,제가 잡생각이 많아서 매일    시간 잡생각하다가 잠드는데 왜이럴까요   고 이고 일어날때 상쾌하게 일어날 때보다 몸이 무거운 적이 많은 것 같습니다  잡생각 안하는 방법 있을까요 ,재활의학과
69,어깨랑쇠골쪽 인대다쳤는데 멍이늧게올라왔어요,멍이없다가 갑자기 멍이올라왔어요 최대한빨리 대답해주세요   ,재활의학과
70,다리비율이 너무 이상한데 종아리 길어지는 법 있나요,무릎을 기준으로 위아래가     이정도에요      정도가 가장 이상적이라고 하던데 종아리만 길어지는 법 있을까요    하비는 아니라서 종아리 살 뺄 이유도 없는데 검색해보면 종아리 살 빼는 영상만 나오더라고요     이해를 도울 사진 첨부해요  ,재활의학과
