0,1,2
라미네이트 가격은 치아  개당인가요 ,인터넷에 검색해보면       만원 정도로 보이는데 치아  개 가격인가요 ,의치  임플란트
양치하고 난후 갑자기 이빨이 간지러워요,진짜 가아아아끔씩 그러는데 양치후 이빨이 간지럽다해야하나 간지러운느낌이 들고 살짝 욱신거림 이 느껴져요   뭐죠   ,충치  치아질환
치과 약처방,제가 잇몸염증때문에 저번주에 약  일치를 받아왔는데요 근데  일치를 다 먹어도 계속 아파서 치과가서 진료말고 약처방만 따로 할수있을까요  ,잇몸질환
앞니 치아 깨짐,안녕하세요    살 여자입니다  제가 갑자기 앞니 앞부분이 사진처럼 깨졌는데요 레진하면 비용이 얼마정도 나올까요      안 떼우고 그냥 있어도 될까요  깨진부분이 살짝 불편하긴해요,치아 유지  관리
이빨 상태,이게 썩은건지 궁금합니다  물먹다가 갑자기 살짝 통증  같은게 와서 봤는데 뭔가 검게 있길래 뭔가 싶네요,충치  치아질환
매복사랑니 나기 전 어금니 잇몸에 구멍이 났어요,매복사랑니가 나려고 잇몸에 구멍이 나는 건가요  어금니 바로 뒷쪽에 구멍이 나있어요    고춧가루인 줄 알고 이쑤시개로 건드려보니 구멍이더라구요  ,치아 유지  관리
앞니 충치치료 후 시림,한    주전에 앞니 충치치료를 받았는데요 치과에서 일주일정도 지켜보고 그래도 이가 시리면 그때는 와서 신경치료를 받아야된다고 했는데 아직까지 이가 시려요    일주일 지나고도 아픈 상황인데 치과가서 신경치료 해야되나요  앞니 충치치료 받을때 마취가 앞니쪽이라 엄청 아팠거든요  ,충치  치아질환
충치와 이가 썩는것의 차이,치아가 썩는다는게 충치가 생기는건가요  흔히 이가 썩었다고하는것은 충치가 생겨서 썩었다고하는건가요  썩은것과 충치가 생긴거랑 같은건지궁금해요 ,충치  치아질환
레진 치료 치아 질문 합니다 ,안녕하세요    월 말경 하관 어금니 충치로 인한 레진치료 하였읍니다    월 중순까지는 별 이상없이 잘 지내오다가  치료받은 치아에 혀가닿을시 이질감  이느껴집니다    뭔가 붙어있다고 해야할까요    아프거나 그런건 아닌데 무슨현상인지 원인이 궁금합니다   치료받은부위가 변형된건지   가르쳐주세요 ,충치  치아질환
사랑니 발치에 관해서,안녕하세요 의사님 여기로 질문하면 의사님이 답변해주시는 것 맞죠   여튼 저는   살인데     년 전쯤에 사랑니가 났습니다 근데 사랑니가 되게 가지런히 났어요 마치 맨 끝에 어금니가 하나 더 난 것 처럼 똑바른 방향으로 자랐는데요 그래서 그런지 정말 약간의 통증도 없었습니다   최근 들어 갑자기 궁금해졌는데 이런 경우 발치를 해줘야 하나요  사랑니가 정말 정말 어금니처럼 자라서 어금니와 사랑니 사이에 이가 끼거나 불편한 것도 없어요 그냥 나중에 더 나이먹고 불편해진다면 그 때 발치해도 상관없는 건가요  혹은 영원히 이렇게 살아도 되나요   답변해주시면 감사하겠습니다,치아 유지  관리
천안 치과,천안에 교합 잘 맞추는 치과좀 알려주세요 먹을때 마다 불편하다길래 궁금해서 여쭤 봅니다 ,치아교정
윗니가 아랫니보다 앞에 있는데    ,대부분 사람들이 윗니가 아랫니보다 앞에 있잖아요 그런데 저는 어렸을 때 부터 아랫니가 윗니보다 앞에 있는데 괜찮나요 ,치아교정
치아 교정,제가  월에 치아 교정을 하러 가는데 걱정이 되서요 제가 비위가 약해서 본뜨기가 제일 걱정이네요   발치 많이 아픈가요   본뜨기 많이 힘든가요   본뜨기 교정 하는 동안 평균적으로 몇번 본 뜨나요    충치치료 많이 아픈가요    치료시간은 어떻게 되나요,치아교정
덧니 교정 안 하면 어떻게 되나여 내공  ,제가 오른쪽 윗 잇몸에 덧니가 있는데 제가 예전에도 교정을 했는데 다시 안 하니까 아랫니가 윗니보다 더 튀어나와있거든   그래서 그런것도 교정할겸 덧니도 교정할려 그랬는데 아무튼 안 하먄 어떻게 되나여,치아교정
턱관절 디스크가 빠졌을 때 어떻게 해야하나요 ,정형외과 갔더니 뼈는 문제 없다고 해서 치료만 받았고  치과에선 전기치료 정형외과랑 비슷한 치료 로 통증만 없애고 끝냈습니다  제가 한쪽입이 너무 올라간 것 같다니까 원래 다 대칭은 아니라고 하고 보내셨습니다  턱에 변화 있으면서 치아 문제도 생겨서 여러번 갔지만 턱 통증없다니까 더이상의 치료는 없었습니다  치아교합 이상한 것도 이 쓰다보면 나아질 거라는데 몇개월이 지났지만 계속 불편합니다     이상 있는 턱쪽의 이는 많이 닳았어요   그래서 한의원에 갔는데 제가 불편한 걸 딱 알더라고요  왼쪽턱 디스크가 빠진 거라고 하셨습니다  제가  년 정도 안좋은 습관을 가지고 있었는데 그거 때문에 이렇게 된 것 같습니다    그래서 침맞고 추나치료 중인데   한의원 다니면서 전보다 낫긴 한데 그래도 꽤 갔는데도 왼쪽턱이 오른쪽만큼 잘 열리지 않더라고요   마우스피스 껴서 열리고 있게 하자고 하셨는데 마우스피스로 열리는만큼은 잘 열리지만 그 이상이 잘 안 됩니다   그래서 다른 방법이 필요한 것 같다고 걍 혼자 생각함  그래서 검색해보니까 비슷한 경우에 치과에서 근이완제 처방받는 사람들이 많더라고요  근데 제가 간 동네치과 세 곳 중에서 턱치료한 곳 빼고는 자꾸 턱에 문제 없다고만 해서 처방 안 해줄 것 같습니다    턱을 오른쪽으로 하면 열리긴 해서 별문제 없다고 생각하는 것 같습니다  근데 잘 때 진짜 이에 뭐라도 안 끼우면 이끼리 닿아서 자면서 뒤척이다가는 더 갈릴 상태입니다    너무 스트레스인데 혼자 약국 가서 근이완제 사서 먹으면 좀 나아질 수 있을까요  가끔씩 턱 찜질은 하고있습니다  턱에 이상이 생기면서 교합  치아에 문제가 생긴 것 같아 교정도 생각하고 있는데 턱을 고친 다음에 교정 상담을 받아보는 게 맞겠죠    치료받으면서 턱이 조금씩 움직이다보니 교합이 엉망입니다   턱이 이상한 와중에 크라운 치료도 받았어서 지금 다 불안정해요  ,치아교정
개방교합 교정을 했는데 앞니 옆 치아와 송곳니가 안닿아요 ,제목 그대로 개방교합교정을 다 했는데 앞니 옆치아와 송곳니가 닿질않는데 그래도 별문제 없나요  앞니만 닿으면 되는걸까요 ,치아교정
치아교정 중 원래 턱이 더 삐뚤어져요 ,치아교정 중 점점 하관이 왼쪽으로 틀어지는데 정상인가요   ,치아교정
이빨 조금 파이고 이빨 가루,오늘 아침에 일어나보니 입에 이빨가루가 있더군요 그래서 그냥 지나갔는데 아랫니중 앞쪽에 있는 이가 위가 좀 파이고 가루가 떨어지고 좀 아프더라고요 나이는 중 이고 아래는 교정 안하고 위만 교정중 입니다,치아교정
교정기에 음식물 깜,사진처럼 교정기 안에 박혔어요   칫솔로 계속 비비니까 자리 이동 했는데 계속 안 빠져요 어떡해요   치과 못 가요 한달동안     ,치아교정
치아관리대해,아주 미세하게 아랫니가 윗니를 덮을려고 하는데 어떻하면 좋나요 ,치아교정
tba장치를 끼다가 오픈바이트가 생기고 교합이 너무 안 맞는데 안 끼면 돌아올 수 있나요 ,아주 오랜만에 치과에 갔다가 한쪽 이가 망가져있는 것을 확인했습니다  잘못된 습관으로 인해 한쪽 턱에 문제가 생긴 거였고 통증은 턱관절을 보는 치과에서 전기치료로 해결했습니다  그런데 턱은 계속 이상한데 더 치료해주시지 않아서 다른 걸 찾아보다가 한의원에 갔습니다  간단한 진료를 생각했는데 추나치료 침치료로   주간    만원가량의 돈을 내고 턱관절뿐만 아니라 척추 골반 비대칭도 잡는다고 하였습니다  자세가 안좋아서 척추가 휜 것도 맞기에 같이 치료해보자라는 생각으로 결제했습니다  침치료 추나치료는 만족스러우나 제가 걱정되는 건 tba라는 턱교정 장치였습니다  처음에 몇시간 낄 때 이가 너무 아파서 말씀드렸더니 그래도 오랜시간 끼는 게 맞다고하셨고 거의 하루종일 꼈습니다    그런데 오픈바이트가 눈에 띄게 생겼고 원래는 정상교합으로 보였습니다  치료 전에 사진을 찍어둔 게 있는데 너무 다릅니다   교합이 이도저도 아니게 되었습니다  닳지 않은 한쪽 이는 턱이 틀어져있을 때 크라운 맞춘 거라 더 안 맞을 수도 있긴 합니다   아무래도 오픈바이트가 제일 걸리는데 다시 돌아올 수 있나요    치과에서 교정하는 수밖엔 없을까요    문제없이 살다가 약  년간의 습관으로 턱이랑 이가 망가져서 시간 돈 쓰니까 너무 스트레스받아요     한의원 기간도 많이 남았는데 너무 걱정입니다,치아교정
상악 교정  일차,일단 상악에만 발치를  개하고 교정기를 단 상태로  일차 입니다  근데 뭔가 이가 움직여서 그런지 왼쪽 어금니가 아래 위로 전처럼 딱 맞닿지가 않아서 이가 살짝씩 부딪히는데 한달 뒤에 아래 교정기 다는데 그냥 계속 부딪히면서 살아도 되는건가요   ,치아교정
돌출교정 발치교정,제가 위쪽 이빨 두 개를 빼고 교정을 한다는데 상담하고 사진 찍고 이것저것 다하고 이제 장치만 붙이면 됩니다 치과에서 나오기 전에 장치 붙이는 날에 이빨도 같이 빼냐고 물어봤는데 아니라고 하셨어요 혹시 이빨 빼고 장치 붙이는 건가요 아니면 장치 붙이고 교정 진행이 어느 정도 된 후 발치하는 건가요,치아교정
이빨뒤에 철사,제가 교정 끝나서 이빨 뒤에 얇은 철사를 붙혔거든요  철사 한쪽 끝이 자꾸 혀를 찔러요 치과는 갈꺼구요 오늘 주말이라서 치과가 문을 안열었어요   안찔리는법 없나요,치아교정
교정 너무 아파요 도와주세요,제가 치아 가지런히 하는 교정을 한지 오늘부로 딱    일 됐는데 어제 제가 치과를 가서 예전에 공간이 많이 없어서  못 붙였던 교정장치를 앞니 두개에 붙이고 고무줄을 양쪽으로 하고 왔더니 어제 저녁부터 지금 까지 너무 아파요   제가    년 전에 다른 교정을 했었는데 그 교정 보다 더 아픈 것 같아요      진짜 어카죠  내일 학교 가서 밥 못 먹을 정도로 아파요    참고로 오늘 약 한번 먹었어 요 ,치아교정
무턱 인비절라인,인비절라인 교정  개월짼데 무턱도 인비절라인으로 어느정도 교정이 가능한가요 ,치아교정
무턱인가요,많이 무턱인가요  교정받으면 교정기간이 얼마나 될까요 ,치아교정
교정질문   ,제가 교정을 해서 무슨캡 인가 그거랑 클리피씨 인가 그걸 부착했거든요  근데 되게 아픈데 조인건가요 아니면 그냥 조이지않은건데 첨이라 아픈걸까요 ,치아교정
돌출입  무턱  턱관절  부정교합  안면비대칭,경미한 돌출입  심한 무턱  한쪽턱은 아예 성장하지 못하고 관절이 거의 다 닳아서 심한 턱관절 장애 스플린트 교정중   부정교합  안면 비대칭 이렇게 증상을 가지고 있는데 어디서부터 치료를 시작해야 되는건지 막막하네요     양악수술을 하면 위 증상들 중에 뭐가 치료되나요     교정을 먼저 해야될까요 양악 후 교정을 해야될까요     무턱은 교정과 양악 모두 하고 난 후에 해결해야 되겠죠   광고성 답변은 신고합니다 제발 도와주세요,치아교정
교정 중에 아랫니가 시려요,다른 치아는 안 그런데 아랫니에서 앞니가 굉장히 시려요   주일 전만해도 안 그랬는데 갑자기  일전 정도 부터 그러길래 충치인가 싶었는데 혀로 건들고 윗니랑 아랫니랑 서로 부딪히면 시리고 아파요  이게 교정 중 있을 수 있을 만한 현상인가요 아니면 충치가 생겨서 그런 현상인가요  교정한지는 한  년 정도 됐습니다  치열도 고르게 자리잡힌 상황이구요 ,치아교정
치아 미니스크류 질문,현재 교정중이고 한 보름 전에 양쪽어금니 뒤쪽에 스크류를 식립하고왔는데 조금 흔들리는거같습니다  월진료까지   일정도 남았는데 그전에 안가도될까요  치과까지가려면 일 하루쉬고가야해서 고민이됩니다 ,치아교정
임플란트 발치 잇몸,중간에 흰색 저건 뭘까요 살짝 덜렁덜렁 거리기도 하고   발치하고 식립까지 한 상태입니다,의치  임플란트
앞니 재 치료 추천, 년전 앞니 잇몸염증이 심하여 발치하고 임플란트 하였는데 잇몸퇴축이 심하여 심미적으로 보기에 않좋고 보철물도 안맞아서 불편하고 발음도 세는 듯 합니다 다시 치료하고 싶은데 다시임플란트를 해야할지 브릿지가 나을지요 ,의치  임플란트
당뇨 치아치료 문제 문위드려요,당뇨가 높고 조절이 안되서 거의  년째 어금니가 썩어도 발치도 못하고 있어서 오른쪽끝 윗니 다썩어서 살리지 못한데요   단국대 치대병원도 당뇨조절 안되면 어렵다고 하는 시기에   그 옆   어굼니꺼지 썩는거 같은 느낌이에요  보철이 반쯤 떨어지면서 혀로 만져보면 홈이 생긴 느낌인데  귱금한건 그 앞니라도 살리고자 치료를 하고싶은데 이게 가능할까요  그 옆에 이가 썩었지만 발치를 못한 상태에서 레진이나 츙치 치료를 가했을때 다시 썩을 확률이 높죠    제가 잘 모르고 자꾸 거부당하니까 알아보고 가려고 여기에 조급하게 글을 올려요    의사선생임이나 치위생선생님  아니면 이런경험이 있는 당뇨환자나 일반환자뷴들    답글로 저에게 소중한 의견을 공유해주세요,충치  치아질환
수면 사랑니 발치,수면 사랑니 발치가 뭐에요 ,치아 유지  관리
치아 공간유지장치 이동,치아를 뽑아야 하는 상황이 생겨서 뽑고 임플란트는 어리다고 못해서 유지 장치했는데 그쪽으로 씹었더니 유지 장치 위치가 바뀐 거 같아요 뭔가 바깥쪽으로 움직인 거 같은데 어떡하나요 이거 치과 가면 비용 드나요 ,의치  임플란트
임플란트 한후 피  ,비어있는 두곳을 임플란트 나사  심을 심었는데 중간에 있는 이 잇몸에서 피가 나네요   이제  일차인데 박은 두곳 꾀맨곳에서는 피가안납니다   보통 이런식인가 싶어서 이렇게 질문합니다   보시면 하얗게 됐는데 저것도 아무는가요   두군데 임플란트를 했는데 그 사이 이빨이 좀 욱신하고 아픕니다 목요일 오전에 수술했고요   전문의님들 답 좀 주세요,의치  임플란트
투명교정중 대학병원에서 사랑니 발치를 했습니다 ,투명교정중 대학병원에서 사랑니 발치를 했습니다  아랫 쪽에 매복치가 있어  일 전  제거 수술을 받았습니다  다만  투명교정기를 언제부터 착용해도 되는지 궁금함에 적게 되었습니다   볼이 부풀어 올라와 어금니 부위를 감싸고 있습니다    지금은 윗 쪽만 투명 교정기를 착용 중인 상태입니다   사랑니 제거를 한 대학병원 간호사님께서  일뒤에 교정기를 사용하는 거를 추천한다 라고 말씀하시고  교정기 담당 의사선생님 최대한 빠르게 착용하는게 좋다고 말씀하시네요   사랑니 발치 후  투명 교정기를 바로 착용해도 괜찮을까요    채택 받으려고 답변을 쓰시는 분들은 지나가주세요  올바른 답변을 해주신다면 감사하겠습니다  ,치아교정
윤곽수술 코수술 후 임플란트,지금 성형수술한지  주차입니다 성형수술 후 임플란트를 계획하고 있었는데 어금니가 없어진지는  년정도 됬습니다 무서워서 치과진료를 미루다가 성형수술할 기회가 생겨서 수술을 했는데 지금 어금니쪽 통증이 있어 빨리 치과치료를 받아야 할거같은데 지금은 입이 안벌려집니다 언제쯤 치과진료를 받을 수 있을까요 ,의치  임플란트
치아교정 고민,예전엔 건치였는데 사고 때문인지 입을 벌리고 자서 그런지 완전 돌출입이에요    제가 사고로 몇 년전 앞니  개가 부러져 레진에 신경치료 까지 했는데 교정하면 이가 더 약해지진 않을까요   그리고 치아 교정할 때 아프면 진짜 많이 아프나요     제가 엄청 예민한 편이라   엄마가 이제 고등학교도 가고 시험도 자주 치는데 어떻하려고 그러냐면서 심하게 반대하셔서요   아빠는 하자고하시고   앞니가 튀어나와서 진짜 입이 잘 안 다물어지고요   신경치료해서 치아가 약해져있는데 부딪히면 다칠 확률도 크고 콤플렉스에요    다른 치아는 잘 났는데 왜 하필 신경치료한 이  개가 튀어나와서   ,치아교정
주걱턱인가요 ,옆태가 넘 맘에 안 들어요    주걱턱인가요 아니면 돌출입 ,치아교정
돌출 앞니 교정,치과에 갔는데 돌출 앞니라고 교정을 하라고 하는데    년이 걸린다고 하더라고요   차교정이라 위 아래 이 모두 교정해야하는데 웃을 때 너무 티나고 안예쁘잖아요  그래서 해야될지 안해야될지 고민이 너무 되는데    년 동안 이 안예쁜 상태로 다니긴 싫고 근데 이가 돌출인것도 싫고  너무 고민되는데 어떻해야되죠   교정하면 너무 안예뻐지지않나요   한다면 아래 이는 투명으로 하는 게 좋을까요 아님 철 로 하는게 좋을까요  ,치아교정
부정교합 절단교합 치아교정 관련 질문 드립니다,사진에서 보시다 시피 저는 치열은 고른 편인데 부정교합  절단교합  을 가지고 있습니다  혹시 치아 교정을 하면 정상 교합으로 바꿀 수 있을까요  가능하다면 교정 기간은 얼마나 걸릴까요  또 제가 주걱턱을 가지고 있는데 혹시 치아 교정으로 안되고 양악 수술까지 해야하나요  평소에 말할 때 발음이 좀 새는 편이며 말 할때 침이 많이 고이는데 절단 교합을 교정한다면 발음이 좋아지는데 효과가있을까요   답변 부탁드립니다  ,치아교정
안쪽 어금니 임플란트,왼쪽 가장 안쪽에 있는 어금니가 다 썩어서 겉으로 봤을땐 반절이 날아갔고 안쪽은 비어있는데 임플란트 꼭 해야 할까요,의치  임플란트
이빨 교정한 뒤에 양악수술,치과에 상담받으러 갔는데 턱이 비대칭이라고 하더라구요 양악수술 추천해주시던데 제가 이빨도 위아래 둘다 교정이 필요한 상태입니다 보통 양악 수술뒤에 이빨을 교정하나요  비용문제 때문에 그런데 이빨 교정뒤에 양악 수술을 해도 될까요 ,치아교정
치아 임플란트 꼭 해야할까요  ,  살 여자이구요  교정하면서선천적 영구치 안난 이빨  개 발치 했습니다 마지막으로 사진상에서 밑 오른쪽에서  번째도 유치라서 이빨이 뿌리만 남아있는 상태라는데 이거까지 뽑으면 총  개나 임플란트 하는거라 최대한 쓸수있을때까지 쓰고싶은데    치과에서는 머리만 남아있어서 지금 뽑아야한다는데 뽑는게 맞을까요  ,치아 유지  관리
임플란트 하려는데 너무 걱정됩니다 ,저는 용산구민인데요 제가 예전부터 잇몸이 좋지않아서 임플란트를 생각하고 있습니다 용산쪽 이태원쪽에 임플란트 잘하는 병원 있을까요  한   개 할것 같은데 평균 가격도 알고 싶네요  그리고 무통임플란트면 더욱 좋을거 같습니다  주말 잘보내시고 답변 꼭좀 부탁드립니다 ,의치  임플란트
사랑니 발치 및 교정치료,안녕하세요 현역 육군으로 복무중인 병사입니다 제가치과 진료목적으로  박 일정도 청원휴가를 나갈예정인데요 드러난 사랑니 이외에 매복사랑니가 있는지 여부의 검사 및 발치 그리고 아랫니 치아교정치료를 목적으로 휴가를 나갑니다 그런데 이모든 진료를  박 일 월요일휴가출발  그다음주 화요일복귀 안에 다 받을 수 있을까요  가능하면 월요일부터 토요일사이에 다 받고싶은데 말이죠  만약 받을 수 있다면 총 몇일정도 통원해야할까요  치과의사 전문가분들의 도움의 손길이 간절합니다 ,치아교정
이빨 깨졌는데 신경치료,이빨이 깨진건지 레진이 깨진건지 모르겠는데 깨진지  주정도 지났어요 근데 혀로만지만 구멍뚫린거같고 깨진 구멍안이 누래요 신경치료해야되나요        ,충치  치아질환
턱이 아파요,제가 오늘 치과에서 제일 안쪽 어금니 충치치료때문에 입을 몇십분동안 크게 벌리고 있었는데 집와서 왼쪽으로 누우니까 불편하고 왼쪽 이빨들 아구가 안맞는거같아요 위에 치아들이랑 아래 치 아들이 딱 편하게 맞는느낌이 안들어용   오늘 충치치료는 오른쪽 제일 안쪽 어금니 했는데 왜이러는걸까요   ,충치  치아질환
틀니 나사빠짐,틀니안에 있는 나사   같은게 빠졌는데 치과가서 다시 끼워 넣으면 되는건가요  아니면 다시 새로 해야하나요   어떤 치료를 해야되는지      연세도 있으시고 지병으로 약도 많이 드시는데다가 혈전약까지 드시니 더 걱정이네요  ,의치  임플란트
반대교합인데 교정비가 어느정도   ,반대교합인데 심하진 않습니다 교정비가 어느정도 인지 알 수 있을까요  대충이라도,치아교정
안산 상록수 치아교정,치아교정하고싶은데 상록수쪽에 괜찮은곳있을까요  교정비 월 납부 가능한곳으로요  일시불할돈은없어서  ,치아교정
치아교정중 딱딱한거잘못씹었을때,안녕하세요  지금 교정중이구요 시작한지 얼마되지않아서 장치부착하구 발치 개예정중 아래 개 뽑은상태입니다 그러던중 위에 발치예정인 치아에 튀김을 잘못씹다가 통증이생겼습니다  누르거나 하면 아프면서 시린정도 인데  주정도 뒤에 발치예정인데 내버려두는게 나을까요 아니면 일시적인 아픔인지 기다리면 나아지는건지 알아보고싶습니다  질문   잘못씹은쪽만 아프고 잇몸에무리가있는건지 내버려두고  주뒤 발치하는게 나을까요 아니면  빨리가서 검사라도 받아보는게 나을까요  질문   아래  개 발치를했는데 발치한곳 옆치아가 흔들리거나통증이있을수있나요  정상인건가요 ,치아교정
치아교정 아팟다가 안아팟다가,왜 어떨땐 어금니씹늘때 아프고 또 자고일어나몀 아랫니가 너무 아프고 그러는데 원래 아프면 쭉 아프지앦나여 근데 아팟다 안아팟다 이러죠 ,치아교정
벌어진 턱 치아교정으로 교정 가능 한가요 ,사각턱인데 근육때문은 아닌것같고 이게 턱뼈가 양옆으로 벌어져있는것같아요 애들 보면 턱이 사각턱인 애들은 양옆으로 턱이 좁혀져있어서  앞은 갸름한데 옆태는 사각이거든요 저도 그렇게 되고싶은데 이거 치아교정으로 교정가능한가여 ,치아교정
교정 후 어금니 안닿음,앞니 벌어진거 때문에 교정을 하고 뺀지  년 정도 된거 같아요 그 이후론 유지장치 꼈는데 요즘은 끼고 있지만 그동안은 꾸준히는 안꼈었어요 근데 정기검진때는 큰 문제는 없지만 열심히 끼라고 했었는데  요즘에 유지장치 뺀 상태에서 입 다물때 오른쪽 위아래 앞니만 위 개아래 개  닿더라고요 세게 다물어야 어금니가 닿는데 이때 앞 아랫니가 앞 윗니 뒤로 밀려 가거든요 이게 정상적이진 않아보여서 담주엔 교정한 치과에 가긴 갈건데 궁금해서 질문드려요    남이 찍어준 사진에서 세게 다물면 안면 비대칭으로 보이고 이거 때문일까요     두번째 사진은 세게 다물때 사진입니다,치아교정
사랑니 염증    사진    세 남,입 벌릴때 턱이 아프길레 거울로 보닌까 보닌까 뭔가가 나오고 잇몸이 하얗게 헐었다는   동네 치과에 가봤더니 난이도는 어렵지 않다길레 다음 주 금욜에 뽑기로 하고 나왔는데 무섭다는     여기서 질문     치과에서는 난이도 쉽다고 했는데 다른 분들이 보기에는 어떤지      사랑니 뽑으면 많이 아픈가요   보통 통증은 며칠정도 가나요     어제부터 입에서 짠맛이 느껴지는데 이것도 사랑니 염증 때문인지  ,치아 유지  관리
매복 사랑니 발치 후 잇몸 붓기  염증 ,오늘 매복 사랑니를 엄청 힘들게 발치를 했습니다  거즈를 뺐을 때는 봉합부위가 안 붓고 깔끔했는데  죽 먹고 양치하고 나니깐 잇몸이 정말 이 정도로 부을 수 있을까 싶을 정도로 부었어요   잇몸이 부어서 입도 못 다물고 헤  이러고 있을 정도  근데 이게 부은 게 아니고 커다란 물혹 같은 게 달려 있는 느낌이거든요  그 부은 곳에 실밥이 원래 있었는데 풀렸는지 안 보이고  누구한테 줘 맞은 것처럼 피멍도 있어요   좀비한테 물린 것처럼 생겼음  바늘로 누르면 탁하고 터져서 피가 나올 것처럼 완전 빵빵한데 이거 염증인가요  아님 시간이 지나면 자연스럽게 사라질 붓기일까요   치과에서 처방해 준 약도 먹고 그래도 아파서 방금 타이레놀도 먹었습니다  제가 내일 소독하러 치과를 못 가는 상황이라 더 걱정되네요   ,치아 유지  관리
치유나사 체결 후 통증 및 빠짐 질문,앞니 임플란트를 발치 후 바로 식립하고 절개 후 다 아물고 치유나사를 체결해놓고 한달 두달 정도 지내고 본을 뜨기위해 통증으로 마취 후 치유나사를 제거하고 본을 뜨고 다시 체결 그 후에 마취 풀리면서 계속 욱씬거리며 통증이 동반되었습니다   일 후 새벽에 자는동안 치유나사가 빠지는 일도 있었으며 다음 날 바로 마취 후 다시 체결 도중 잇몸이 살짝 덮어  레이저로 제거하고 체결하였습니다만  마취 풀리면서 통증이 어마어마합니다  따로 처방받는약은 없고 약국에서 치통 진통제 사서 복용중인데  이게 정상인가요   치과에서도 일단 경과지켜보자고 하시는데 너무 아파서 정신이 혼미할 정도입니다  추후에 문제가 될까요  ,의치  임플란트
잇몸 실밥 제거후,방금 제거했는데 피가나요 정상인가요  실밥있을때 피가났던부분이 나고있고 안나던 부분은 그냥 깨끗한데    걱정돼요,잇몸질환
