0,1,2
브릿지후잇몸,올해  세된 여성입니다 저는 윗앞니 왼쪽작은 대문니치아와 오른쪽 송곳니엽 치아 영구치가 나지않아서 앞니  개 사이가 각각 벌어져서   대초반에 왼쪽  개 오른쪽 개를 묶어서 브릿지를 했습니다 그러다가  년쯤 지나서 왼쪽송곳니가 썩어서 모두 뜯어내고 그후로도 신경치료와 브릿지를 여러번 하다가 브릿지한 치아들이 왼쪽으로 기울어지면서부터 턱이 틀어지고 음씩을 씹을수없어서 치아를 모두 발치하고 틀니를 했는데 틀니도 틀어져서 제대로 씹을수 없습니다 앞니발치한곳이 잇몸이 뭉쳐져 있고 소대도 비뚤어져 있고그곳이 위로 당기고 조여서 너무 고통스럽습니다 뭉쳐져서 좁아진 잇몸을 넓힐수는 없는건가요 ,의치  임플란트
사랑니 발치 드라이소켓,  일 밤에 사랑니 발치했는데 오늘 보니 혈병이 없어졌는데    드라이 소켓인가요    토요일 소독하러 갔을때는 있었던거 같은데   ,치아 유지  관리
치근단절제술 mta,제가 치근단절제술을 받았는데 뼈이식만 하고 mta재충전은 안했다고 하더라구요  신경치료에 문제가 있어 수술을 한건데 mta로 밀봉을 안하면 결국 나중에 또 재발하는거 아닌가요   치근단절제술 시 mta 재충전을 안하는 경우가 자주 있는건가요   만약 있다면 왜 안하는지 이유도 궁금합니다,잇몸질환
모유 수유중인데 이약 먹어도 될까요 ,로도질정 씨엠지모사프리드정 모사프리드시트르산염  록소리펜정 록소프로펜나트륨수화물  사랑니가 아파서 뺄려고 하는데 이약들 먹어도 될까요  하루치에요,치아 유지  관리
임플란트  차수술 잇몸구멍,임플란트  차 수술 뼈이식과 함게 진행후 뼈형성이 잘됬다하여  차 수술 하였습니다  잇몸을 조금 절개하여 나사머리같은걸 박아넣는 수술입니다   차수술후 바로 치아 본을 뜨려했으나 잇몸 상처가 많이나서 조금 아문다음 본뜨자 하였고  현재 이차수술후 한달정도 지났고 통증은 없는 상태입니다   사진찍어보니 잇몸에 구멍이 났고 병원에 사진보내 상담하니 그냥 본뜨고 진행해도 이상이 없다합니다  병원에서는 시간이 지나가면 잇몸이 아물어 채워져 문제없다는 입장입니다   제생각에는  차수술시 잇몸절개의 위치를 잘못하여 구멍이났고 그곳을 메우고 있는 잇몸뼈도 없어진것 같아요  그냥 진행하면 추후 임플란트의 강도에도 문제가 생기고 구멍을 가짜 치아가 덮고있을시 이물질이 들어가 잘 나오지않아 문제가 될것 같아요   전문가가 아닌 입장에서 전문가인 의사선생님이 문제 없다고 하는데 계속 문제제기를 할수도없고     의사선생님게 어떻게 말해서 어떤조치를 받는게 좋을까요      ,의치  임플란트
왼쪽 아래 어금니 인레이 부착과 동시에 오른쪽 아래 어금니 충치치료, 제가 저번주 금요일날 왼쪽 아래 어금니 인레이 치료를 들어가서 치아 삭제 후 임시약재를 수복해논 상태인데요  이번주 금요일날 부착 예정입니다  그런데 인레이 부착하는 당일 반대쪽 어금니 인레이 or 신경치료가 시작된다는데 괜찮을까요 ,충치  치아질환
뒤에서  번째 어금니가 한 개 흔들려요 초등학생  학년 ,올해 초등학생  학년 된 사람인데 뒤에서 두 번째 어금니가 흔들려요 카라멜 같은 식감에 사탕을 먹다가 흔들렸는데 이거 어떻게 해야하나요  참고로 손으로 흔들어보면 아파요 그리고 뒤에서 두 번째 어금니 사이와 첫 번째 어금니 사이가 부러졌는데 이거는 당연히 치과가야하죠  덧니 때문에 이빨이 콤플렉스인데 상태까지 안 좋으니 미칠거 같네용 ,충치  치아질환
악궁확장장치,확장은 끝나고 브라켓 붙이기 전까지 계속 달아놓은 상태고  주 뒤에 치과 가거든요    확장 끝나서 잠깐 제거하고 본 뜨고 다시 달아놓은 상태입니다 저번주 토요일에 치과에 갔었고 그때 너무 충격이 갔는지 지금 끼워놓은 반지가 갈라졌어요   어떡해요 ,치아교정
치과치료시 지어주는 약하고 임플란트시술후 지어주는 약이 똑같은데 왜 임플란트약이 비쌀까요  임플란트가 보험이 안되는거지 약이 보험이 안되는건가요,치과치료시 지어주는 약하고 임플란트시술후 지어주는 약이 똑같은데 왜 임플란트약이 비쌀까요  임플란트가 보험이 안되는거지 약이 보험이 안되는건가요 ,의치  임플란트
사랑니 실밥 제거 후 관리,사랑니를 발치 하면서 충치치료까지 하느라 발치 후에 거의  주만에 실밥을 제거했어요  병원에서는 딱히 뭔가를 조심해라 관리를 어떻게 해라 이런게 없었지만 쓸데없는 걱정을 크게 하는 편이라 궁금한걸 남겨봐요      발치 후 생긴 구멍에 음식물이 잘 낀다고해서 음식물 섭취 후에 물가글 하면서 압력으로 음식물을 매번 빼주려고 하는데요 강하게 여러 번 해도 괜찮을까요   괜히 기분이 음식물이 빠지고나면 잘 메워지고 있던 것들이 빠져 나가는 듯한 기분이 들어서요        음식은 치킨 떡볶이 마라탕 등등의 아무음식이나 먹어도 괜찮은 거죠     걱정되는 맘에  주간 거의 죽과 수프만 먹었더니 먹고 싶은게 너무 많아서 주의할게 있나해서요         구멍이 잘 메꿔지길 기다리면서 이런 증상이 나타나면 병원에 연락이나 방문해야한다가 있을까요      제가 왼쪽 오른쪽 매복 사랑니 두개를 한번에 빼서 회복 차이를 비교하게 됐는데 왼쪽에 입이 벌어지긴 하는데 턱라인 좀 위쪽    이면서 사랑니 있던 부분 쪽에 볼을 만지면 볼록하면서 딱딱하게 만져지는게 있는데 이건 점차 사라질까요  뭐라고 표현하기 힘든데 근육이 오밀조밀 원으로 뭉쳐있는 느낌처럼 남아있어요 그래서 턱을 들면 당기는 느낌이 들어요     이제 한달에 한번이상은 꼭 스케일링을 하려고 하는데 사랑니를 뽑았던 곳이 집이랑 거리가 상당히 멀어서 매달가간 힘들거 같더라구요  스케일링 정도랑 잘 아물고 있는지 상태 확인은 집 근처 치과로 가도 괜찮을까요      사랑니 뽑고 드라이소캣이 발생할 수도 있다고 들었는데 이건 실밥을 제거한 후에도 언제나 발생 가능성이 있는 건가요   뽑고    일 지나면 걱정안해도 되는건가요 ,치아 유지  관리
송곳니에 대해서 물어볼게 있습니다,지금 현재   살 여고생이고요 왼쪽 송곳니가 유치도 영구치도 안났습니다 아주 어렸을 때 치과 갔었을 때 유치와 영구치 모두 있다고 했습니다 그런데 아직도 안 났어요 별 다른 불편하게 없어서 계속 살았는데 왼쪽 송곳니 윗몸이 오른쪽 송곳니 윗몸보다 튀어나와있고 이빨이 있는 것 처럼 흰색이 비쳐요 이러다가 윗몸에서 이빨이 날까봐 아니면 신경을 건들까봐 갑자기 걱정이 되네요 아무리 인터넷에 찾아봐도 저같은 경우가 없어서 이럴 땐 어떻게 해야 하나요 ,치아 유지  관리
이 사이에 닭뼈가 빠지질 않습니다,뼈 있는 닭을 먹다가 이 사이에 작은 뼈가 끼었는데 완전히 맞물렸는지 빠지질 않습니다   양치는 물론 치실도 사용했지만 치실은 심지어 끊어집니다    이가 상할까봐 더이상 시도도 못하겠습니다  이거 치과는 가야할 것 같은데 이런걸 치과에서 어떻게 해결하나요  이를 갈아내거나 그럴 필요는 없겠죠  좀 걱정되어서 여쭙니다,충치  치아질환
치과 이비인후과 진료,한달전부터 우측 어금니 윗끝쪽 치통이 있어 참다 참다 보름전에 치과 진료를 봤어요  방사선 검사 없이 유관으로 진료를 본 치과에서는 치주인대가 늘어나 염증이 생긴거라면서 잇몸치료후 항생제및진통소염제 처방     약을 복용해도 그때뿐 통증이 안가라앉고  일전부터는 얼굴압통  귀안통증 치통도같이 동반되어 오늘 이비인후과에서 진료 얼굴 엑스레이를 찍어보니 우측 맨끝치아 뿌리가 속에서 썩었다네요     그동안 많이 통증이 심했을텐데 하며   발치할정도는 아니고 약을 열흘치 복용하라고 하시네요     이건 치과에서 유관으로 검사해도 모르는 부분이였나요 ,충치  치아질환
치과 치료기록에 인레이 충전 재료도 써있나요   치료확인서에 충전재를 기타로체크하고 아무것도 안적어놔서 보험금을 적게받게생겼어요,치과 치료기록에 인레이 충전 재료도 써있나요   치료확인서에 충전재를 기타로체크하고 아무것도 안적어놔서 보험금을 적게받게생겼어요    치료기록에 인레이 충전재 다 기재 되어있는지요 무슨 영어로써있는데 다 약어라서 하나도못알아보겠네요   안적혀있으면 치료확인서 다시받으러가야해서요  스트레스      금 도재 세라믹    만원  이외  만원  이렇게받는데  치료확인서에 기타에 체크만해놨습니다  병원에서   세라믹으로 충전했는데 기타에 세라믹을 써주던가         ,충치  치아질환
임플란트 수술시간 치료시간은 얼마나 걸리나요   부산   대후반 남 임플란트 ,이번에 어머니 임플란트 시켜드리려고 하는데요  보통 임플란트 수술시간이랑 치료시간 얼마나 걸리나요 ,치아 유지  관리
빠진 앞니  개가 흔들려요,어릴때 앞니 빠졌었는데 앞니  개가 흔들려요 왼쪽은 별로 안 심한데 오른쪽이 심하게 흔들려요 별일 아닌줄 알고 빙치했었어요  딱히 부딪히고나 그런적은 없는데 손톱 이로 뜯는 버릇이 있긴한데   치과 기야할까요  큰일 인가요 ,치아 유지  관리
치아 문의    이물끼임 ,음식을 먹다보면 치아사이에 이물이 너무많이 낍니다  치아가 조금씩 더 벌어지는거같구요   그래서 레진으로 벌어진곳 채워넣었던적이있는데    그래도 옆치아  등은 조금식 빈틈으로 이물이 너무많이 낍니다   앞니도 그렇구요 혹시 차이사이에 이물안끼게 하는 치료도있을까요 ,치아 유지  관리
잇몸 이거 무슨 질환일까요 ,   일정도 된거같은데 평상시엔 아프거나 그런건없고 양치하다가 저쪽부위 양치질할때 좀아파서 봤더니 꼭 긁히거나 충혈된것처럼 잇몸이 저래요  ,잇몸질환
치실 물로 계속 씻으면서 이용해도되나요 ,치실에 대한 영상보다가 사람들이 다들 길게 뽑아서 한 곳 치실질할때마다 손가락으로 감으면서 치실 다음 부분으로 넘어가더라고요  근데 저는 한 곳 치실질할때마다 물로 계속 씻어내는데 괜찮을까요   그리고 치실 제조년월이   년   월이라서 쓰는중인데 유튜브보니까 왁스 가 좀 묻어나오면 쓰지말라는데 약간 나오기는하는데 괜찮은가요 ,치아 유지  관리
  년 전에 앞니 깨졌었는데 깨진 범위를 알고 싶어요,  년전 대학병원에서 치료했고 그냥 붙여주셨는데 변색으로 최근에 크라운을 알아보다가 치과가 보니 잇몸 근처로 깨져서 남아있는 치아별로 없고 잇몸 안쪽까지 깨진경우는 크라운 안된다고하셔서 엑스레이상에서는 안 보이신다고 하셨거든요   년 전에 치료한 대학병원에 연락하면 진료기록이나 잇몸 안쪽까지 깨진 건지 알 수 있을까요 ,잇몸질환
입안에 이상한게 생겼어요   ,입안에 앞니 입술 위에 뾰루지처럼 이상한게 났어요  건들면 아프지는 않는데 딱딱해요  이게 뭔지  왜 갑자기 생겼는지  알려주세요    ,치아 유지  관리
치석제거 알맞는 주기는 몇년인가요,물론 케바케겠지만요  저는 잇몸이 잘 부어서 치석제거 하고 나면 잇몸 부은게 괜찮아져서 고등학생때부터 했거든요  근데 부모님은 이빨 조지는건데 너무 여렸을때 부터 했으니 정말 필요한게 아니면 자주하는거 좋지않다고       개인적으로 저는 스케일링하는걸 좋아해요 하고나면 잇몸부은것도 완화되는거같고 무엇보다 시원해요 하고 나서 당일 밥도 잘먹습니다      대 중반 치석제거 알맞는 주기   치석제거랑 잇몸부은는거랑 연관관계가 있는지,잇몸질환
아랫니에 원래 없었는데 오늘 거울보니까 갑자기 저렇게 이빨 옆쪽에 이   가 또 붙어있는데 저게 뭔가요    충친가요  양치해도 안떼지는데  ,아랫니에 원래 없었는데 오늘 거울보니까 갑자기 저렇게 이빨 옆쪽에 이   가 또 붙어있는데 저게 뭔가요    충친가요  양치해도 안떼지는데  ,치아 유지  관리
어금니에서 이상한게 나왔어요,최근에 난 어금니 뒷쪽에 사랑니 나기 전 잇몸에서 뭔가 까끌 거리길래 어금니랑 잇몸 사이 틈에 튀어 나왔길래 흔들다 보니 빠졌는데 이게 뭔가요 ,잇몸질환
사랑니 발치 후 치조골,사랑니 발치한지  주쯤 됐습니다   처음에도 저렇게 치조골이 튀어나와서 병원가서 절단을 했는데 시간이 지나니까 또 저렇게 튀어나왔어요   사진상 화살표 표시된곳  절단할때 엄청 아프던데 자연스럽게 들어가는건가요  자꾸 혀에 걸려서 거슬리고 불편해요   가끔 음식 삼킬땐 세게 눌려서 아프기도 하고요   또 제거해야할까요 ,치아 유지  관리
전   살이고 위에껀 뺐는데 밑에 사랑니는 안뺐어요 가끔씩 밑에 사랑니 자리가 부어오르고 저번에는 진물까지 나더라구요 그러다가 또 괜찮아지고 그,전   살이고 위에껀 뺐는데 밑에 사랑니는 안뺐어요 가끔씩 밑에 사랑니 자리가 부어오르고 저번에는 진물까지 나더라구요 그러다가 또 괜찮아지고 그랬는데 오늘 좀 통증있어서 보니까 사진처럼 양쪽다 잇몸을 찢고 나올것같이 돼있어서요 발치 해야할까요  안하려고 했는데     ,치아 유지  관리
사랑니가 부엇는데 어쩌죠 ,사랑니가 나고 있다가 갑자기 조금 하게 나오더니 점차 커지더라고요  원래 사랑니 날 때 이러는 건가요  전 학생이고 이제 막 사랑니가 나오기 시작합니다 어른들 말로는 원래 사랑니 날 때 다 그런다 하시던데 그 말이 맞을까요  아니면 사랑니를 빼야 하는 걸까요     제발 알려주시면 감사하겠습니다  ,치아 유지  관리
사랑니 가글,병원에서 가글 처방을 안 해줘서 따로 사려고 갔더니 처방전이 없으면 헥사메딘을 안 판다고 해서 케어가글 받아왔는데 사용해도 괜찮나요 ,치아 유지  관리
사랑니 지혈,안녕하세요 사랑니 지혈 관련 문제로 질문드립니다  바로 어제 사랑니 발치 하고 나서 거즈를 계속 물고 다녔는데 사랑니 발치 후 보다는 피가 현저히 줄어들긴 했지만 아직도 조금씩 나오는 수준입니다  주변에서는 괜찮다 괜찮다 하는데 아무리 그래도 조금 불안한 참이라 이렇게 질문드립니다  상태는 그냥 피맛이 약간 나는 정도고 휴지 같은걸로 넣어서 물어봤을 때 약간 묻어나옵니다  사랑니 발치 후   시간이 지난 상태입니다 ,치아 유지  관리
매복사랑니가 나는 건가요 ,어제부터 조금씩 붓기 시작하다가 오늘 보니깐 아프고 붓는게 더 커졌습니다  원래제가 양쪽에 매복사랑니가 있었는데 이거 나오는게 아닐까요  매복사랑니가 맞으면 지금 바로 치과에 가야하나요  아니면 더 기다리나요  또 발치를 해야하나요  도와주세요 ,치아 유지  관리
임플란트 표면이 거칠은것은 그냥 참아야 하나요 ,한달전 임플란트를  개 왼쪽 위아래  를 했고 마취가풀리면서 아래쪽  개중  개만 안쪽과 씹는면이 거친것이 느껴져서 금일에 한달검진으로 방문하였을때 증상을 말하였습니다  기능상에 문제가있는것은 아니니 안쪽 혀가닿는곳의 부분만 매끄럽게 해달라 했는데 가글하며 플리싱을  번정도 하더니    분도 안걸린것같은데 짜증내는 말투로 일어나라고 하더군요 써보고 불편하면 다시오라며 자신은 한다고 하는거라구요  나름대로 협의안 을 내서 신경쓰이는 부분만 매끄럽게 해달라고 한건데 무슨 진상 취급 받은거 같아서 그냥 다른병원에서 다시 받고 싶은데 방법이 있나요  다른병원에 진단서 확인서  같은걸 받아 간다면 교체를 하고 민원을 걸수있나요  교체를 다른 병원에서 할수도 있나요   쓰다가 그런것도 아니고 애초에 표면에 문제가 있는걸 이런식으로 대처받으니 황당하고 화가나서 문의해봅니다 ,의치  임플란트
임플란트 나사부러짐 ,임플란트가 흔들려 치과에 갔습니다  파노라마 시티 사진으로는 금간 모습이 보이진 않습니다  마취를 하고 포셉뺀지로 임플란트를 뽑습니다   위 과정이 맞는 진찰 순서 인가요   나사가 부러 졌으니  치과반 환자반 부담으로 재수술하자고 합니다  안에 식립된 나사가 풀렸을때도 이렇게 뽑는지 궁금 합니다 ,의치  임플란트
임플란트 치아 모양,토요일에 임플란트 치아를 했어요   그런데 음식물이 너무 껴서 사진을 찍어봤는데 입 안쪽이 저렇게 텅 비어 있네요 임플란트가 처음이라 원래 이런건지 모르겠네요   작년   월에 뼈이식 후 임시치아도 안하고 바로 임플란트 심었어요   원래 이런 모양이 맞는건가요      ,의치  임플란트
어금니 안쪽 레진 빠짐,뭐 먹다가 빠졌는데 오른쪽 어금니에 동그랗게 레진되어있던게 빠진지  주   주정도됐는데 치과가기귀찮아서 왼쪽으로만 씹었거든요 근데 음식끼면 시리고 불편한데 치과가면 신경치료를 받나요  아니면 레진을 다시하나요 ,충치  치아질환
치아 신경치료 술,오늘  일차 치료했고 아직 크라운이나 기둥은 안한상태입니다 지금 임시로 충전 시켜놓은것같은데 염증 생길수도 있기 때문에 못마시겠죠   치료 받기전부터 이미 약속을 잡아놨는데 못먹으면 어쩔수 없이 자리 있기만 하거나 그러면 되지만    요즘 술도 땡기다 보니 질문 올려봅니다   안마시면 좋죠 이런 답변말고 마시면 뭐가 안좋고 마셔도 되면 어떤식으로 조심해서 마셔야한다 좀 구체적인 설명으로 해서 답변부탁드려요  ,치아 유지  관리
가철식 유지장치 모양이 이게 맞나요,제가 교정이 끝난지  개월째가 되었는데 유지장치를 잃어버려서 다시 제작하러 갔어요 그런데 받은 모양이 이렇게 생겼더라구요 알고 봤더니 원장님은 제가 잃어버려서 온게 아닌  개월 이후에 온줄 착각하셨더라구요  그런데 원랜 철사가 치아 전체가 감싸지는 모양이었는데 잃어버려서 온거라고 다시 말씀드렸더니 사진속 유지장치로 원랜 하루   시간 이상 착용이었지만 밤에 잘 때만 끼라고 갑자기 말씀이 바뀌셨는데 그렇게 해야할까요   제가 잃어버려서 그렇지 원래 이 기간엔 전체치아감싸주는 유지장치를 하루종일 껴야했던 때거든요   다시 원장님께 문의 드리는게 맞을까요   신경쓰이고 이게 맞나 걱정돼서 질문드려요,치아교정
사랑니 발치 후 유제품 금지 ,어제 아침에 윗 사랑니 하나 발치했는데요 주의사항에 유제품은 피해달라고 적혀 있더라구요 이유가 뭘까요  하루에 한잔 정도 먹는건 괜찮나요 ,치아 유지  관리
교정하기 전 파란 고무줄,내일 치아 본 뜨러 오라고 했는데 그럼 이 파란 고무줄도 빼는 건가요  ,치아교정
교정 후 유지장치 레진이 너무 두꺼워요 ,교정 후 윗앞니 유지장치에 유독 하나가 레진이 너무 두꺼워서 혀에도 걸리고 아랫니에도 제일 먼저 부딪혀 너무 아립니다   처음에는 참다가 점점 그 부분 잇몸이 대칭되는 잇몸에 비해 튜브 모양 처럼 부어있는 것이 보이고 손으로 만져봐도 볼록해요   그리고 원래 그랬는진 몰라도 제가 보기엔 그 부분 치아가 대칭되는 치아보다 아래로 내려온 것 같이 보여요   그런데 다른 사람들은 봐도 잘 모르겠다고 하고 교정했던 치과에 가도 잇몸은 멀쩡하고 엄살 부리지 말라는 소리를 들었습니다    그리고 그 부분 치아가 원래 두꺼워서 아무리 얇게해도 이게 최선이라고 합니다   그치만 저는 잇몸이 너무 아려서 밤에도 잠을 잘 못잡니다  밤에 특히 더 심해져요   그냥 유지장치를 떼고 싶어요  유지장치를 떼면 앞니가 많이 벌어질까요     유지장치 없어도 관리를 잘할 수있는 방법이 없을까요  조언을 얻고 싶습니다 ,치아교정
교정 후 치아 벌어짐, 년전 교정 완료 후 치아 벌어짐이 보여서요 오른쪽 앞니와 바로 옆 이빨 사이가 벌어졌는데요 치과가서 가철식 유지장치 본 뜨고 왔는데요  Q   유지장치 끼면 벌어진 부분만 움직이게되나요  아니면 치아 전체가 다 움직이게되나요   Q   치아 전체가 움직여서 재교정이 되는거면  입이 지금보다 더 들어가게될까요 ,치아교정
교정기끼고 담배,인비절라인 투명교정  끼고 있는데요  끼고 비타치  회용 액상형 전자담배  피워도 되나요,치아교정
치아 반점치,제가 치아 위에 앞니랑 밑에 앞니에 반점치가 너무 많은데 치료가 가능할까요  현재 교정 중이고 교정 끝나면 할 생각이에요 레진으로 가능하다고 하는데 비용은 얼마나 될까요   부작용도 있나요 ,치아교정
평소에 어금니 물고있으면,얼굴형 안좋아지나요  어떻게 안좋아지죠  ,치아교정
교정 레진 접착제 제거,교정 끝난뒤 레진 접착제를 제거 하잖아요 잇몸 사이사이에 있는 접착제 까지 제거 했고  집에와서 양치하는데 너무 아픈게 느껴져서 뱉어봤더니 피를 토하더라고요 거울로 잇몸 봤더니 많이 붓고 상처가 나있네요 이거 원래 그런건가요  아물 때까지 기다려야 하나요  내공    이요,치아교정
교정 유지장치,청소년기에 교정하고 유지장치하면 몇 년 해야하잖아용 그럼 몇 년 동안 너무 불편하지 않나요   발음도 셀 것 같구  ,치아교정
치아교정 유지장치에 대해,제가 유지장치를 부착한 지    개월정도밖에 안 됐어요  윗니 유지장치 철사가 아까 떨어졌는데요    한쪽이 떨어짐과 동시에 휘면서 윗천장에 붙어버렸어요 그래서 궁금한 게 두가지 있는데    틀니유지장치가 안 맞아요   삐뚤게 끼워지는데 아에 안 끼우는게 낫겠죠     제가 월요일에는 치과 갈 시간이 없어요    화요일에 가도 괜찮을까요       화요일까지 틀니도 안 끼면 치아 변형이 심해지나요 ,치아교정
어금니 교정,안녕하세요 올해   살되었는데 하악 제 대구치가 매복 비슷하게 비스듬하게 제 대구치링 부딫혀서 자랐는데 그 부분만 부분교정 가능한가요 한다면 얼마나 걸릴까요  하악 제 대구치가 그렇게 나서 상악 제 대구치 나는데 방해해서 못나는거 같은데 나름 간절해요  제발 답변 좀 부탁해요  ,치아교정
치아교정 질문 진짜 급해요 내공    , 일전에 잇몸에 스크류를 삽입했습니다 고무줄 거는거 근데 오늘 확인해보니 잇몸 살이 스크류를 덮어서 아예 잇몸안에 스크류가 묻혀버렸는데 살짝 만져보니 아예 틈도 없는데 괜찮은건가요 제발 빠른답변 부탁드립니다  간단한 그림 첨부  내공    겁니다,치아교정
충치 엑스레이 인레이질문이요, 개월전에 인레이를했는데 오늘 다른치과가서 검진을하니 엑스레이 상으로는 인레이 자리에 밑에 약간 충치같다고 하셨는데 저는  개월전에 인레이로 했다고 얘기를하니까 그러면 엑스레이에는 그렇게 보일수도 있다하셨는데 충치가 덜 치료가 된거려나요  엑스레이상에도 충치가 있는거처럼 그렇게 보이는 이유가뭘까요  ,충치  치아질환
제발 도와주세요  답답합니다 ,제발 도와주세요  답답합니다    윗니 어금니   번 치아  개월 전에 인접면 충치 발견 되서 인접면 레진 치료 받았습니다   그 후로    개월동안 밥먹을때마다 이가 시렸거나 안 시렸거나 하면서 지냈습니다   불과  주 전  월 일 까지만 해도 이가 시렸는데  신경치료 할까  말까  고민 하다가  최근에 놀랍게도 이가 안시립니다   그러나   개월 동안 이가 시렸는지  이가 시리는거 고통 참다가 얼굴 전체 근육이 크게 발생 한거 같습니다   얼굴 전체 근육 인거 같아요   밥 먹을때 입이 움직이잖아요  크게 불편하지 않으나 좀   불편하고  양치할때 입 벌릴때도 좀 힘들어하고 불편 합니다   다시한번 말씀 드리자면  신경치료 할까 말까 고민 하다가 최근에 이가 시리는거 사라 졌으나  밥 먹을때 입이 좀 불편하고 입 벌릴때 좀 불편 합니다   이것도 신경치료 해야 하나요     신경치료 되도록이면 하지 말라고 하던데     미치겠네요 ,충치  치아질환
어금니 치통,약  년 전에 인레이를 어금니에 했는데요  당시 충치가 깊어 인레이 후에도 통증이 좀 있었습니다  그리고 괜찮다가 그쪽인지 모르겠는데 지금 또 아프네요  치료 후에 씹는게 불편감이 있었는데 지금은 가만히 있어도 해당부위가 통증이 있고 특히 자려고 누워있을때 잠도 잘 못 잘 정도로 아픕니다  해당부위와 근처 어금니로 씹을때는 불편하지 않습니다 차가운 물을 마셔도 시리지 않고요 뜨거운 찌개를 먹을때 통증이 옵니다  치과에서 엑스레이를 찍고 육안으로 꼼꼼히 봐주시고 저작검사   도 했는데 인레이 부위는 멀쩡하다고 하시네요    엑스레이상 인레이한 어금니와 그 뒤 어금니 사이에 충치가 보이나 얕은 정도라 그게 원인이라고 보기 힘들다고 하십니다  사랑니가 누워있는데 그게 문제일 수 있다고 약을 처방해주셨는데 차도가 없어요   ,충치  치아질환
