title,content,department
선생님 안녕하세요   답변 부탁드려요   ,선생님 저희 엄마가 갑자기 어깨가 몇개월동안 아프셔서 Mri를 찍어보셨는데 화면상 보이는 하얀 부분들이 다 염증이라고 설명하시면서 힘줄이 끊어진 사람들보다 염증 정도는 더하다고 그러셨대요  과격한 신체활동 전혀 없으셨고 백신 맞고 한달 반 정도 뒤부터 아픈거라 백신때문에 염증이 생긴거일수도 있다면서 일단 주사를 맞으신 상태고 최대한 어깨를 쓰지말라고 하시면서  개월에서  년 정도는 통증이 갈 수 있다고 하셨대요  선생님 mri상 염증과 어깨에 생긴 암으로 인한 병변은 구별이 가능한것이죠     보니까 염증과 암이 mri상에서 하얗게 나오는거는 비슷한 것 같아서요    ,외과
선생님 안녕하세요  답변 부탁드리겠습니다   ,선생님 저희 엄마가 갑자기 어깨가 몇개월동안 아프셔서 Mri를 찍어보셨는데 화면상 보이는 하얀 부분들이 다 염증이라고 설명하시면서 힘줄이 끊어진 사람들보다 염증 정도는 더하다고 그러셨대요  과격한 신체활동 전혀 없으셨고 백신 맞고 한달 반 정도 뒤부터 아픈거라 백신때문에 염증이 생긴거일수도 있다면서 일단 주사를 맞으신 상태고 최대한 어깨를 쓰지말라고 하시면서  개월에서  년 정도는 통증이 갈 수 있다고 하셨대요  선생님 mri상 염증과 어깨에 생긴 암으로 인한 병변은 구별이 가능한것이죠     보니까 염증과 암이 mri상에서 하얗게 나오는거는 비슷한 것 같아서요    ,외과
중 팔빠짐,제가  개월전에 팔이처음빠졌는데 그때는   초있다가 다시들어갔고  개월 전에도 한번 그랬는데 그때도 빠졌다가  초후에 다시들어갔거든요  근데 요번에 또 팔이빠졌는데  분동안 팔이게속 빠져있다가 뚝하면서 다시 들어갔어요 그리고 지금 들어가있는상태인데도 너무 아픈데 수술해야하나요  수술안하고 재활치료할순 없을까요 ,외과
커터칼로 손가락 베였는데 어찌해야 할까요,작업 하다 커터칼로 손가락이 베여서 급하게 물로 피 싯겨냈는데 물로 싯을때 손가락이 약간 너덜너덜한 느낌은 있었는데 지금은 잘 모르겠거든요 거즈로 지혈은 했는데 이정도면 병원가야 하나요  아님 집에서 소독만 잘 해주면 돼나요   소독 하는방법도 좀 알려주시면 감사드립니다,외과
목 뒤 가운데 혹,제가 목 뒤 가운데에서 살짝 오른쪽 즈음에 단단한 혹이 있거든요   겉으론 안보이는데 만지면 딱딱한    혹시 다른 사람들도 다 있는 건가요   ,외과
손가락 나무 가시 제거하러 외과갔는데,제가 못하겠어서 그냥 동네 외과를 갔는데 거기서 마취하고 그냥 살 도려내는 방법밖에 없다고 말하면서 그렇게 진행을 했어요 그리고 살 꼬맸구요 근데 이게 맞나요    그렇게 깊이 박힌 것도 아니었고 큰 것도 아니었는데 의사선생님 말로는 너무 작아서 헤집다 더 들어갈 수도 있다면서 살 도려내자고 하셨거든요 이주 정도 내내 너무 아팠는데  보통 가시 제거를 이런 방법으로 하나요   ,외과
흉쇄유돌근 양쪽이 조이고 땡기는 증상,흉쇄유돌근  쪽이 조이고 땡기는 증상으로      년   월 mri 할인 가격으로 검사했는데  기타 강상선초음파별 이상이없었고 그 다음  달 지나 같은 증상으로 땡기고 조이는 증상 목안쪼  흉쇄유돌근 근처 양쪽으로 조이고 땡기는 증상 연세 세브란스병원 이비인후과에서 두경부ct 조영제를 검사 하고 결과를 기다리고 있내요  만약  아무이상 없다하면 무슨과를 치료받아야 하나요     신지로이드는 신경써서 먹어야 할것 같아요   년 이상을 먹다보니 빈틈이 생겨 마음가짐을 잘못해서 그런건지 세브란스병원 갑상선 파 검사도 대충  하려다 이런 상태 까지 왔내요 다시 세브란스병원에서 치료 받고 있는데 금전 적으로도 지방에서 병원을  가야하지만 비용면 기타 제일 최우선 적으로 생각하고 있어야 한다는 것을 알았습니다 아무이상 없다하면 무슨과를 치료받아야 하나요    무슨치료를 받아야 하나요 목이땡기고 조이는 증상,외과
의료과실 맞죠 ,저번주에 손목 결절종 수술을했습니다 예전에 작은엄마가 손목 지방종인가 뭔가 수술 한적이 있어서 수술하기전에 이것저것 물어보았습니다  작은엄마는 두번 수술을 하셧는데  첫번째 수술할때 세로로 절개해서 수술 후 손목 사용할때 땡겨서 불편했었다고 합니다 두번째 수술할때 다른병원에서 의사가 누가 이렇게 수술 해놨냐고  누가 세로로 수술을 하냐고 했답니다 그래서 두번째 수술은 가로로  그래서 손목 수술자국은 십자가 모양   저희 언니는 가로로 수술해서 딱히 불편한게 없다고했어요 그말 듣고 저는 수술 예약할때 의사한테  이거 손목 주름있는 곳으로 가로로 수술해주세요 했더니 그럼요 최대한 흉터 안남게 해드릴께요 하더라구요 그러고 수술하고나서는 붕대가 감겨있어서 수술자국을 못봤었는데 소독한다고 붕대를 풀었을때 보니까 세로로 수술이 되어있는거예요 그래서 이거 가로로 수술해주신다고 했잖아요 했더니 제가 그랬나요 하면서 피식 웃으시는거예요  의사 뒤에있던 간호사랑 제 옆에있던 소독해주시는분은 순간 두분 다 당황한것 같았고   그러면서 근데 이거 그렇게 수술하는거 아녜요 하더라구요  그러고는 수술자국 보면서  소독해주시는 분과 간호사한테 이거 근데 좀 까맣다 하시고는 말 돌리고 나갔어요 제가 너무 어이가 없어서 멍하니 있었더니  소독해주시는 분이 반대쪽 손목 가로로 꼬집으시면서 손목 움직여보세요 세로로 꼬집으시면서 움직여보세요 하더니 세로로 꼬집었을때가 더 움직이기 편하시죠 하길래 그때는 네 했던것같아요 그랬더니 이게 근육이랑 인대가 세로로 있어서 이렇게 수술하는거예요 가로로 수술했으면 더 많이 찢었을거예요  물집이 위 아래 붙어 있어서 위 아래 많이 벌려야 수술을 할수있으니까요 하더라구요 퇴원하고 집에 와서 몇날몇일 아무리 생각해도 너무 어이없고 화가나네요 이거 의료과실 맞죠  의료 과실이라면 어떻게 해야하나요 ,외과
손가락봉합후벌어짐 급합니다,손가락마디를 봉합수술하고 수요일날 실밥제거후  일지났는데요 상처가 벌어졌거든요 어떻게 해야 할까요  일단 밴드로 감싸고 있는데 상처부위 열감도 느껴지고 상처부위 만지면 전기오듯이 찌릿찌릿하네요 담음주 화요일에 수부과 예약을 해놓았는데 그때까지 그냥 있어봐야 할까요  다른 손락은 잘 붙어서 만져도 안아픈데 가운데 손가락만 신경쓰이게 저리네요,외과
탈장후유증은 따로 없을까요  수술받으면 이전과 똑같이 생활 가능할지요,제 직업이 헬스트레이너인데요   서혜부탈장 때문에 다음주에 탈장 수술 예정입니다    근데 탈장 수술받고 나서 회복 기간이 좀 필요하다고 들었어요  회복 기간이야  뭐 수술받고 나서 당연히 있는건데  문제는 회복 후에도 탈장후유증이 있을까 걱정됩니다    직업이 직업인지라  운동도 꾸준히 해야하고  회원님들 가르치면서 몸을 계속 써야 하는데  탈장후유증이 남으면 안 될 거 같아서요   탈장후유증이 있는지  있다면 어떻게 나타나는지 말씀 부탁드립니다   감사합니다  ,외과
항문출혈이 보이는데 대장암   아니겠죠   원프랩  대장내시경 ,며칠 전부터 자꾸 항문에 소량씩 피가 묻어 나오는데요     처음엔 겉이 쓸린거라 생각했는데  계속해서 피가 나오고 볼일을 보고 나면  변에 피가 섞여서 나오기도 해요    항문출혈인 거 같은데  항문출혈이면 무조건 대장암 아니죠    대장암인지 확인하려면 대장내시경을 받아보면 될까요   너무 걱정이 되는데    대장내시경을 받는 게 맞다면  혹시 원프랩 약으로 진행하는 병원이 따로 있는지 궁금해요      대장내시경을 주기적으로 받는 편인데   초반에는 약 먹는 거 때문에 너무 역해서 자주 못 받았거든요   근데 원프랩으로 먹으니까 양도 적고 하루만 먹어도 돼서 괜찮더라고요    아시는 분들 이것도 같이 답변 주시면 감사하겠습니다  ,외과
대장질환 확인하려면 대장내시경이 필수일까요 ,최근 들어  대변보는 것도 힘들고  항문 쪽도 이상하게 아픈 거 같고   좀 걱정이 되는데요    대장질환이나 정말 혹시나 대장암일 수 있어 검사를 받아보려 합니다   대장 쪽 검사를 받으려면 대장내시경이 필수일까요    대장내시경 자체가 워낙 까다롭고 준비 과정이 길어 되도록이면 피하고 싶은데    대장질환을 알 수 있는 검사가 대장내시경 밖에 없을지요     만약 대장내시경을 꼭 받아야 한다면 약이라도 편한 걸 먹고 싶은데  혹시 양 적고 편하게 먹을 수 있는 약이 따로 있을까요 ,외과
맹장염초기증상 좀 봐주세요  급해요  ,배에 통증이 있어서 눌렀는데  특히 배 오른쪽 부근이 아프거든요     배 오른쪽 아래면 맹장이라고 알고 있는데   여기가 아프면 무조건 맹장염초기증상일까요    맹장염초기증상이 맞을 경우   바로 병원에 가지 않으면 어떻게 되는지요   ,외과
맹장수술잘하는곳은 다 거기서 거긴가요  어딜 가야 하는지  ,저희 부모님도 맹장수술을 받았고  제 동생도 최근에 맹장수술을 받았는데   저는 아직 맹장 관련 문제가 없어 받지 않았거든요  근데 언젠간 맹장염이 나타날 수도 있고    최근에 동생이 수술한 병원은 대처라든지   서비스가 별로여서 만약에 제가 맹장수술을 받는다면 다른 곳을 가고 싶거든요   그래서 맹장수술잘하는곳을 알아보고 있는데  정보가 너무 많네요   다 거기서 거기인지    아니면 특별히 맹장수술잘하는곳을 선택할 때 유심히 봐야할 부분이 있는지 궁금해요    ,외과
무인공막국소마취하면 전혀 통증을 못 느끼는 거 맞죠      ,탈장할 때 무인공막으로 하면 좋다고 들었거든요   근데 수술할 때 국소마취랑 수면마취가 있는데 국소마취해도 전혀 통증 못 느끼는 거 맞을까요     사실 수면마취하고 나서 울렁감이 좀 심한 편이고  지난 번에 구토도 계속 나와서 많이 힘들었던 적이 있었거든요   몇 시간 동안은 정신도 못 차리고     수면마취가 저한테 안 맞는 건지       되도록이면 국소마취를 하고 진행하고 싶은데   국소마취를 하고 나서 시간이 지나면  마취가 조금씩 풀려서 통증이 느껴질까봐 걱정돼요   그런 일은 없겠죠       ,외과
탈장연령대 상관없이 안전한 수술 맞나요 ,저희 아이  살 가 탈장인 거 같은데  완전히 어린 나이는 아니어도 아직 수술은 부담이 될 거 같아 걱정이 많네요   신생아나 고령이신 분도 탈장수술 받는다는 이야기는 들었지만  그래도 저희 애가 받는 거니 걱정이 커질 수밖에 없네요   탈장연령대 상관없이 안전한 수술 맞을까요  혹시나 아주 작은 확률이라도 잘못될 일은 없을지요  ,외과
무인공망수술이라는 걸 처음 들어봤습니다 ,어머니가 탈장이 있으신데 수술 부담 때문에 미루고 미루다가 이제야 설득해서 수술받기로 했습니다    어머니 연세도 있으시고  몸이 건강한 편도 아니라서 탈장 수술에 대해 알아봤는데 무인공막수술이라는 걸 보게 됐는데요   무인공막수술에 대한 장점들을 상세하게 적은 홈페이지였는데 의미 깊었습니다    근데  무인공막 수술이 좀 생소하기도 해서요   인공막 없이도 수술이 잘 될 수 있는 걸까요   어머니가 수술받기에 인공막수술 보다 무인공막이 더 안전할지도 궁금합니다  ,외과
탈장진단 셀프로 먼저 하려하는데요  ,사타구니 쪽에 뭔가 좀 볼록한 게 만져지는데 크기가 큰 건 아니라서 애매하네요      병원 가기 전에 일단 탈장진단 먼저 셀프로 해보고 싶은데  사타구니 쪽에 볼록한 거 외에 어떤 증상을 살펴보면 될까요    탈장인지  아님 단순 혹일지    애매하네요  확실하게 탈장진단 할 수 있는 방법 알려주세요   ,외과
성인탈장수술 후 고통이 클까요 ,안녕하세요   성인탈장수술을 앞두고 있는   대 남자입니다    제가 직장을 다니고 있는데 재택이 불가능한 직업이라  성인탈장수술 후 최대한 빠르게 회복을 하고 바로 복귀를 해야 할 거 같습니다    혹시 성인탈장수술 후에 고통이 얼마나 될까요   그리고 일을 할 수 있을 정도로 회복하려면 며칠 정도 잡으면 될까요    사무직입니다  ,외과
가시가 박힌거 같은데 안보여요,오늘 학교에서 나무 빗자루로 청소를 하다가 순간 가운데 손가락이 따가워서 가시 박혔나 하고 봤는데 박힌 흔적이 안보이더라고요 근데 계속 따가워서 깊게 박힌거 같아 병원을 가봤는데 박힌게 안보이면 못빼준다고 하더라고요 느낌은 만지면 계속 따가운 느낌인데 박힌 흔적은 전혀 안보여요 그저 박혔다가 빠지면서 난 상처 때문인걸까요  관련된거 아시는분 알려주세요,외과
모나드정 효과,모나드정 먹으면 머리카락 빨리 자라기도 하나요 ,외과
수술전 흔들리는 이빨의 유무를 물어보는 이유,몸에 한 금속품 반지 귀걸이등 다 빼라고 하고 화장도 다지우라고 하고 손톱 발톱에 한 매니큐어도 다제거하라는건 그냥 그렇다쳐도 흔들리는 이빨이있는지 물어보는건 왜인가요 전체마취하고 하는데요,외과
쇄골뼈 튀어나옴  멍울 ,언제부터인지는 모르겟는데 작년 여름부터 만져보면 쇄골뼈 위에가 약간 튀어나와있는것처럼  뼈처럼 만져집니다   아프지는 않구요  뭔가 뼈가 더 튀어나와있는 것 같은데 첫번째 두번째 사진처럼 튀어나와있어요   번째 사진은 왼쪽이구요      번째 사진은 오른쪽 튀어나온 사진입니다  작년   월에 유방초음파는 봤는데 별다른 증상은 없었거든요   가만히 있으면 볼록 나오는 티는 안나는데 만지면 쇄골뼈랑 붙어있는  뼈처럼 단단한게 만져집니다   병원 진료 받아봐야할까요   ,외과
발등이 너무 아파요,제가 몇일전부터 엄지발가락 이어져잇는뼈  거기가 갑자기 뭐한것도없는데 살짝 아팠어요 근데 오늘 체육 수행평가 그거 고무줄놀이로 노래랑해서 하는거 연습했는데 그게 계속 점프뛰는건데 그거 하고나서 걸을때마다 너무 아프고 누르면 아파요 이거 뭔가요  점프뛰고나서 너무 아프네요 사진으로 표시해놀게요 거기가 엄지발가락을 접았다가 필때 너무 아파요 엄지발가락 뼈 라인을 타고 올라오면 잇는 뼈  그게 너무 아파요,외과
오른쪽 하복부 통증이 있습니다 ,저번주에 내과를 한번갔을때 ct 피검사 소변검사했는데 이상소견이 안보인다해서 집으로 돌아왔는데 아직도 오른쪽 하복부와 왼쪽 복부가 아프더라고요 그래서 이번에 다시가서 얘기를하니 대장내시경과 위내시경을 같이하자는 얘기를듣고 했습니다  그런데 장이나 위가 전혀 문제없고 깨끗하다는데 그렇게 집으로 돌아와 지금 내시경한지  일정도 지났는데 아직도 통증이있는데 혹시 맹장염의 가능성이있을까요  그리고 대장내시경할때 충수돌기나 맹장염쪽으로도 기본적으로 다들 보시나요 ,외과
헥사메딘액 삼킴,가글하다 실수로 뚜껑 정도양을 삼켯는데 괜찮을까요 병원가야하나요  ,외과
복강경 충수돌기염 수술을 받았는데 장염까지 있었다고 했습니다  근데  수술한지  일 째가 되었는데        배만 심각하게 불룩하네요   방구,복강경 충수돌기염 수술을 받았는데 장염까지 있었다고 했습니다  근데  수술한지  일 째가 되었는데        배만 심각하게 불룩하네요   방구는 원래 많이 뀌는 편이라고 생각하지만 안들어가네요  왜 그런걸까요  ,외과
뒤로 넘어지면서,친구들이랑 울퉁 튀어나온데에 올라가서 장난 치다가 뒤로 자빠지면서 발목을 삐끗했는데요  뿌러진 건 아닌 거 같은데 걷기가 너무 힘들어요  그냥 근육이 놀란 건가요   그리고 병원에 가면 그냥 파스 같은 거만 뿌려주나요  ,외과
이증상이 뭔가요 목이 칼칼하고 몸에 힘이없     ,제증상은 이렇습니다  목이칼칼  두통  온몸에 힘이없음  어지러움 눈감을때 빙빙도는 느낌   피곤  춥고 덥고 를 왓다갓다  코로나 자가키트 최근 오늘까지  번 음성  자주 위산같은게 올라옴  최근  일간 이런증상이 있었고 두통은 오늘 처음입니다 정신과쪽인지 헷갈려서 어디병원가서 진료받아야하는지 막막합니다    만약에 의심이되는 병이면 건강보험 적용이되는지도    알려주세요      참고 저는 정신과 약물을 복용중입니다 근데 여러증상이 있는것같아 질문드립니다  진단명이아니더라도 병원 어디로 가야하는지 왜그런것인지 의심되는걸 알려주세요   제가 좀 해결해야지 마음이 편할것같아서요  빠른답변 부탁드립니다 ,외과
코로나 자가격리후 근육통,저번주 금욜날 양성 판정을 받아서 오늘까지 쉬고 내일부터 격리풀리는데용    갑자기 오늘 근육통이 엄청 왔어요    그것도 갑자기 자고 일어나서 온게아니라 책상에 앉아있는데 계속 아파오고있아요   점점 심해지는데 뭐 오미크론 후유증인가요  흐어어     완전 맞은것처럼 멍든느낌 진짜 아픈데 어카죠,외과
그네에서 떨어졌어요,일반 그네 아니고 다인용 그네인데  사진참고  A라는 애가 그네를 뒤집어 버려서 뒤로 그냥 떨어졌어요  충격이 가해진건 뒷통수랑 허리부근 인데 떨어진 당시엔 머리가 더 아팠으나    시간 가량 지나니 허리통증이 심하게 아파오더라구요  병원에가는게 날까요  아니면 그냥 냅두면 알아서 나을까요 ,외과
상처 난 곳이 뜨거워지는데 왜 이러는 걸까요,좀 전에 핀셋으로 작업을 하다가 새끼손가락을 찔러서 피가 조금 났는데 그렇게 큰 상처는 아니였거든요 다른 손가락은 차가운데 갑자기 다친 새끼손가락만 열이 오르기 시작해 궁금해서 질문 남겨봐요 무슨 이유가 있는 건가요 ,외과
벤츠 A    범퍼 라이트 수리비용 알려주세요  ,부산입니다 ,외과
피지낭종 수술 후 관리 질문이요 ,오늘 피지낭종 절개수술을 받았습니다  코로나 격리라 적절한 시기에 내원할 수 없어 소염진통제와 항생제만 겨우 처방받아  일정도 복용하다가 갔는데 상태가 많이 안 좋으니 째야겠다고 하시면서 바로 수술 들어갔습니다  수술 하는 동안에 너무 더럽다면서 봉합을 해도 붙을 수 있는 상태가 아니니 열어놓겠다고 하셨습니다   그리고 계속 고름이 나오는대로 짜야 될거같다고 하셨습니다   근데 제가 오늘 수술받고 오후부터 주말 내내 다른 지역으로 이동할 일정이 있어 아무래도 다른 병원을 가야할거같다고 하니까 그 지역 외과를 찾아가서 설명하면 무슨 말하는지 알거라고 하시더라구요   그러고 나서 약 처방받고 나왔는데 약간 불편한 정도랑 진통제 먹은지   시간 지나도 아직 막 크게 아프진 않은거같아요  부위가 가슴 쪽 부위인데 수술은 처음이라 샤워는 어떻게 해야할지 잘 모르겠습니다   또 주말은 어찌어찌 운영하는 병원을 찾아간다면 되겠지만 평일에는 이제 출근해야하는데 혼자서는 할 수 있는 방법은 없을까요   수술은 처음이라 아직도 환부를 못 보겠습니다  ,외과
목뒤 헤어라인 시작부분의 멍울 극심한 통증, 일전부터 생기더니  며칠 잠못자고 피로했거든요  시간 갈수록 통증이 극심해요  목을 돌리기만해도 아프고 누워도 아프고요   외관상으로 빨갛거나 하진 않은듯 한데 만져보면 멍울이있고 열감이 느껴져요  피지낭종이나 임파선염 같은데   외과를 가야할까요 아님 이비인후과를 가야할가여      ,외과
입술 상처 급함 ,지난주 수요일쯤 축구하다가 친구가 실수로 제 입술을 쳐서  아래 앞니 안쪽 입술 이 헐었습니다 근데 오라메디 바르고 하니까 헐은건 다 나아졌는데 어제부터 그 부위가 좀 올라와 있는거 같더라고요   왜그런걸까요   병원 가봐야되나요  심각한건가요  종양같은건가요   입술 다친적이 없는것도 아니고 꽤 있는데 이번거는 왜이렇게 오래갈까요   ,외과
그타 스토리모드에서 임무가 방해받았다고 뜨는데 어떡하죠 ,퍼시픽 오션에 B 연방수사국 임무가 방해받았다고 떠요,외과
쓰러지면서 머리에 혹이 생겨서 병원에,쓰러지면서 머리세 혹이 생겨서 병원에 갔더니 타박상이라고 하던데 계속 왼손이 저리는데 충격때문에 그런가요  몇일 있어야 없어지나요 ,외과
신경섬유종 외과 질문,가슴에 신경섬유종이 몇개있습니다   년이상된것도 있어요 미관상 불편하고 실생활에 지장없어서 여태두었네요  이제 치료해야할것같은데 신경외과 일반외과 졍형외과 피부과     이중에 어디로가야하나요 ,외과
허벅지 안쪽 몽우리,오늘 산책을 하다가 허벅지 뒷쪽이 좀 찌릿찌릿 한데 안쪽에 가로로 몽우리같은게 만져지는데 육종암 이런거일까요     초음파를 받아보고 싶은데 외과를 가야하나요  ,외과
발가락 염증,몇일전부터 발가락이 아파서 봤는데 이렇게 빨갛게 부어있고 누르니까 고름도 좀 나왔어요    발톱이 긴편도 아닌데 왜 그런걸까요  걸을때마다 조금 아프네요   혹시 발가락이 이럴때는 어디 병원에 가야하나요 ,외과
화상의 경험은 없는데 물집 이게 뭐죠 ,뜨거운거에 데인 기억은 없고 갑자기 손가락에 뭔가 만져져서 보니 데였을때처럼 물집이 잡혀있네요  아프지도 않고 그냥 저렇게 생길 수도 있나요  이게 뭘까요 ,외과
화상 도피부이식수술후,발뒤꿈치 화상 도를입고 자가피부이식수술한지 한달쯤 됐는데 걸어가다 부딪혀서  이식수술한부위 안쪽 동그랗게 파였는데 재생이 되나요   ,외과
바르톨린 낭종 질문,제가 볼땐 바르톨린 낭종이 맞는거 같아서 부풀어 올랐다가 터지면 고름이 나오구요 다시 가라앉았다가 부풀었다가 반복해서 너무 아파가지고 어제 처음으로 산부인과를 다녀왔습니다 냉도 너무 많이 나와서 겸사겸사요 근데 거기 의사선생님이 보시더니 위생장갑을 끼고 그냥 손으로 비틀어 짜시는데 너무 아파서 소리질렀어요 아는언니말론 주사기로 빼던가 수술을 한다던데 그선생님은 좌욕을 하면서 자기가준 아로마를 발라보라시더라구요 근데 제가 기숙사생이라 좌욕은 할수도 없구요 뭐 그 분 말로는 수술하면 도려낸 쪽이 움푹 파여서 몸의 무게중심이 안맞아서 걷는것도 절뚝대고 얼굴도 비대칭이 심하게 될수 있다 이런말을 하더라고요     이게 맞는겅가요   맘같아선 너무 불편해서 수술하고싶어요 그냥,외과
엄지손가락 상처 후 통증,엄지손  락 주름있는곳을 핀셋에 조금 깊게 찔린후  피가 많이 나고 그부분이 거뭇하게 변하면서 부었어요   시간정도 지난후인데 거뭇한건 없어지고 붓기도 가라앉았는데  엄지손가락 굽힐때하다 욱씬거리듯 아파요  가만있으면 괜찮은데 움직일때마다 통증이 있는데  괜찮을까요,외과
물병으로 친구 머리 맞혀서 혹,친한친구가 장난으로 제 머리를 쎄게 치고 튀어서 제가 친구의 머리를 물병으로 던져서 맞혔는데 혹이 작게 부풀고 만지면 아프다는데 괜찮겠죠    ,외과
신속 항원 검사에서 코로나 음성이 나와도 양성일 수 있나요 ,코로나 관련 증상이 있어서 병원에 가서 신속 항원 검사를 해서 음성이 나왔는데  증상이 갈수록 심해지는데 양성일 수 있는 건가요 ,외과
꼬리뼈 염증 통증,안녕하세요   저는   대 남자입니다  갑자기 열과 몸살이 나며 꼬리뼈부근에서 갑자기 너무 통증이 심했어요  그래서 병원가서 확인하니 염증이 생겨 핏줄 부은듯이 단단한 응어리가 있더라구요  병원측에서는 항생제 연고 주셨구   일 지나자 새벽에 설사에 위통 장통까지 칼로 찢는 고통으로  시간 지속되어서 심한통증에 항생제를 안먹었습니다  그 덩어리부근에서 노란 고름이 보이기 시작하여 일이 바빠서 고약으로  주일정도 사용했습니다  붓기도 빠지고 꼬리뼈 부근 통증도 많이 사라지구요 염증이 확실히 많이 갈아 앉았어요 혹시나 해서 병원 방문하니 역시나 또 항생제만 줍니다  제거 수술이라도 정확히 해주시던지 해야되는데 항상제만 묵어도 부작용으로 간수치에 설사에 심한 위통에 괴로워서 미치겠어요 수술을 해야된다든지 고약으로 염증이 좋아 졋으니 상처약 바르면 괜찮나 확인차 갔는데 항생제만 주시니,외과
손톱이 울퉁불퉁해요,왼손 네번째 손가락 뿌리부분이 울퉁불퉁해요  처음에는 찍혔나 생각했는데 새로 나오는 손톱 모양도 이상하네요 ,외과
허벅지 반점,두세달 전쯤 허벅지에 엄지손톱만한 반점이 생겼더라구요  가렵다거나 통증도 없고 더 이상 커지진 않는거 같아  조금 지나면 없어 지겠지 하고 놔둔게 두달이 넘어가네요  조금씩 흐려지고 있긴한데    뭘까요 병원에 가봐야 할까요 ,외과
입벌리고 죽는이유,영화같은데보면 노인분들 간혹가다 입 벌리시고 돌아가시던데 왜 입이 벌어진건가요 ,외과
턱 아래 쇄골 통증,사진에서 동그라미 턱아래와 쇄골에 통증이 있어요 턱아래 저 부분에 멍울이 만져진지  년정도 지났고요 왜그럴까요  쇄골부분도 갑저가 아프더라고요   대 여자입니다,외과
왼쪽 가슴 통증으로 잠을 설치고 있어요   강남   대초반 여 왼쪽 가슴통증 ,한  주 전부터 왼쪽 가슴 통증을 느끼기 시작했어요   처음에는 약간 따끔한 정도였는데  갈수록 심해져서 잠도 설치고 있습니다   주로 자려고 누웠을 때 아픈 것 같고  평소에는 많이 느껴지진 않아요   아무래도      집이 암 병력이 있다 보니 유방암이 의심스럽습니다   혹시 어떤 검사를 받아봐야 할까요 ,외과
