title,content,department
무릎 뼈소리 관절염인듯 ,솔직히 관절염이라는 확신은 없지만 무릎 뼈소리가 나고 나이도 있으시니깐 맞을거 같아서요  우선은 무릎 치료랑 수술하는 병원에 MRI 예약은 해뒀는데 무릎 뼈소리가 나면 관절염 맞죠  이거 뼈끼리 부딪히는 소리같아서요  통증도 좀 심하고 다리도 휘었거든요  아빠 말로는 무릎 뼈소리 난지 좀 됐다고 하는데 그럼 상태가 많이 나쁜건가요 ,마취통증의학과
무릎 뒤 당김 툭하고 끊어질듯한,지금 무릎 뒤 당김이 있는데 뭔가 불안해요  툭하고 끊어질듯한 느낌이거든요  그래서 여길 풀어주고 싶은데 무릎 뒤 당김이 계속 있으니 뭘 할 수도 없어요  막 아프진 않고 그냥 무릎 뒤 당김이 있거든요  이런거 때문에 병원에 가는 건 좀   오버인가요 ,마취통증의학과
관절경수술 안 어렵나요 ,연골파열로 관절경수술을 하는데 제가 알던 수술방식이랑 달라서요  요즘에는 다 관절경수술으로 한다고 하고 이게 여러 장점이 있다고 하는데 아직 익숙하지 않은 방법일까봐    관절경수술 너무 걱정됩니다  이거 어려운 수술 아닌가요 ,마취통증의학과
전방십자인대재건술 재활 끝났는데,전방십자인대재건술 재활 끝났고 저는 많이 좋아졌다고 생각하는데 병원에서는 아직 운동은 무리라고 하네요  전방십자인대재건술 재활이 끝났는데요   근데 제가 살살하면 괜찮은거 아닌가요  통증도 없고 근력도 좋아졌고요  보통은 전방십자인대재건술 재활이 끝나고 얼마나 지나야 운동할 수 있어요 ,마취통증의학과
손가락 통증,오른손은 안그러는데 왼손 약지를 내리고 새끼를 힘줘서 피려고 하면 손바닥 가운데 쪽이 아파요 왜그러는 거에요  ,마취통증의학과
엄지손가락 통증     ,오른쪽 엄지손가락 접을땨만 아파요     이거 왜 이런거죠      집에 파스 있는데 이거라도 잘라서 붙힐까요  내일 출근이라 걱정이네요    ,마취통증의학과
검지손가락 통증,제가 알바 중에 갑자기 왼쪽 검지 손가락이랑 오른쪽 엄지 손가락이 아파오기 시작하는 거예요 점점 아파졌고 오른쪽 엄지손가락은 좀 괜찮은 것 같은데 왼쪽 검지손가락이 어디 살짝만 눌려도 너무 아파요    어디 박거나 낑기거나 한 거 전혀 없고 진짜 갑자기 이래요 좀 있으니 통증 느껴지는 부분이 퍼렇게 변했네요    사진이 좀 어두워서 잘 안 보이긴 한데 실제로 보면 더 빨갛고 퍼래요    왜 이러는 건가요      ,마취통증의학과
종아리 근육 파열,분당 사는   대 입니다 어제 뛰다가 갑자기 종아리 근육이 뻑 하는 느낌과 통증으로 주저 앉게 되었고 오늘 병원에 가서 반깁스를 하고 약을 타왔습니다 일을 해야 하는데 오늘 나가지를 못햇습니다 당연히 걸을 수 없고 뒷굼치를 땅에 지지하지 못할정도 입니다  병원에서 초음파나 진단 없이 문진으로만 바로 깁스만 햇는데 이게 맞나 싶습니다 약물주사 같은 것도 없엇구요 빨리 나아서 일을 해야 하기에 빠른 회복 방법을 알려주시면 감사하겟습니다 다른 병원에 가서 초음파와 약물주사가 빠른 회복 방법인지 아니면 이렇게 있어야 하는지 궁금합니다,마취통증의학과
어깨뼈 견갑골   겨드랑이  광배  목 통증 질문,현재   살입니다     살 때부터 자세가 안좋아서 인지 이유는 모르겠지만 왼쪽 어깨가 살짝 불편한 감이 있었습니다    입대하고나서 헬스를 열심히 했는데 그때도 어깨운동이나 벤치프레스 등을 하면 왼쪽 어깨가 오른쪽보다  훨씬 빨리 피로해져서 불편했습니다   왼쪽 어깨만 화끈화끈한 느낌        이전에 위 사진과 같이 군대 훈련에서 구름사다리 같은걸 하다가 왼쪽 팔로 매달린 순간   무리하게 매달렸는지 심한 통증이 느껴졌고 그때 이후로 왼쪽 어깨  왼쪽 날개뼈와 승모근 어깨부분 모두포함 가 불편해서 운동은 고사하고 평상시에도 많이 불편함을 느끼게 되었습니다    최근    년동안 병원가서 사진도 찍어보고  약도 먹고 주사도 맞아봤지만 별 차도는 없었습니다    평소에도 많이 불편하여 의학적 지식도 없고 병원가도 어떻게 아픈지 명확히 설명도 못하겠어서 답답한 마음에 올려봅니다    아래는 제가 통증을 느끼는 부위를 색칠했습니다      등의 겨드랑이 부분 사진상 광배근 과 대능형근  견갑거근  소능형근  극상근 부분에 화끈화끈한 느낌을 가지고 있고 팔쪽으로는 삼두근 부분을 타고 팔꿈치 위쪽과 새끼  약지 손가락까지 모두 불편한 느낌입니다           승모에서부터 타고 올라가서 목에 색칠한 부분도 불편하고   이상하게 앞쪽에 가슴근육부분에 색칠한 부분도 불편하여 항상 마사지를 합니다  이부분을 누르면 등부분에 통증이 잇는 부분까지 연결된 느낌을 받습니다   이부분은 제가 지식이 없어서 착각하는 것일 수도      불편감 때문에 목스트레칭도 오른쪽으로 고개를 돌리거나 눕히는 방식으로 많이 하는데 왼쪽 목이나 어깨에서만 뚝뚝소리가 많이 납니다  오른쪽은 똑같은 자세로 스트레칭을 해도 나지 않습니다       유튜브에서 찾아보니 광배근을 다치면 위 사진과 같은 통증이 따라온다는데 저의 통증과 비슷하여   구름사다리 같은 팔을 무리하게 쭉 뻗는 행위로 근육이 다치거나 신경이 다쳐 저와 같은 증상이   생길 수 있는지 궁금하고 치료 방법이 궁금합니다    병원을  번정도 가봤는데 차도가 없어 한의원에서 침이라도 맞아야하나 생각중입니다  효과가 있을까요   일상생활이 매우 불편하여 꼭 해결방법을 알려주세요   ,마취통증의학과
몸 곳곳 통증,뒷 목 아래  등  옆구리 같은 곳들이 아파요  근육통 같은 느낌인데 이 부분에 자극이 조금만 가도 아픕니다  통증 정도는 참을만한 정도인데  몇 개월에 한 번씩 주기적으로 그래요   무슨 병인가요  치료를 꼭 받아야하는 증상인가요 ,마취통증의학과
누우면 무릎쪽이 불편합니다,뭐 통증 같은게 있진 않은데요  오른쪽 무릎의 접히는 약간 앞쪽 부분에서 말로 표현하기 힘든 불편함이 느껴집니다  앉아있거나 서있을때는 전혀 그런 감각이 없는데 눕기만 하면 그러네요  이거 때문에 며칠째 불편해서 잠도 제대로 못자고 돌아버리겠습니다  병원에 가서도 뭐라고 표현을 해야겠는지를 모르겠어서 일단 지식인에 올려봅니다 도와주세요,마취통증의학과
꼬리뼈 통증, 일 전 부터 꼬리뼈가 아프기 시작했어요 많이 신경 쓰일정도로 아프진 않았는데 다음 날 되니까 누웠다가 아파서 한 번에 일어나지도 못하겠고 숙이거나 앉으려 할때 통증이 커져요 제가 복싱을 다니고 있는데 운동을 잘못된 자세로 할때도 있는데 그 이유 일까요    그리고 병원 가서 진료 받으면 진료비는 어느정도 나올까요  ,마취통증의학과
허리재활병원 디스크 관리하려고,허리디스크가 있는데 저는 자세가 안 좋고 관리하지 않아 생긴 케이스입니다  그래서 허리재활병원을 알아보고 있는데요  다니면서 저한테 맞는 운동도 종 배우고 더 나빠지지 않게 막으려고요  시술이나 수술 안해도 허리재활병원에서 배워가는게 있겠죠  아 그리고 아신다면 괜찮은 허리재활병원 추천 좀 해주세요 ,마취통증의학과
협착증 결국 시술하기로,협착증때문에 다리가 너무 저리고 허리가 아픈거 있죠  그래서 결국은 치료를 끝내고 시술을 하기로 했네요  오랫동안 치료로 협착증이 낫길 바랬는데 나이는 못 속이나 봅니다  다음주에 협착증 시술로 신경조이는 거 풀어준다고 해서요  이 협착증 시술에 대해 알려주세요 ,마취통증의학과
발등 골절 피로가 쌓였다고,저 발등 골절인데요  이게 완전은 아니고 피로골절이래요  피로가 쌓였다고 그래서 한동안 유산소 운동을 못하게 되었는데   근데 발등 골절이긴한데 완전히 부러진게 아니니깐 조심하면 괜찮지 않을까요  사실 엄 청 발등 골절이 아프지도 않거든요 ,마취통증의학과
비골골절 비수술치료 실패,비골골절인데 뼈가 정상적인 모양으로 잘 유지되고 있다고 해서 손으로 좀 맞추고 깁스를 했거든요  말고 물리치료도 받았고요  근데 계속해서 비골골절 통증이 남아있는데 그럼 이게 비수술 치료 실패인가요  비골골절 부위 다시 엑스레이 찍어볼까요 ,마취통증의학과
발이 아파요 족저근막염인지 평발인지,발이 아파요 그래서 왜 이러나 싶은데 족저근막염아님 평발같아서요  근데 발바닥을 봤을 때 평편하진 않거든요  그럼 저 족저근막염때문에 발이 아파요  이게 걸을 때 발바닥이 아픈데 특히 운동하면 더 심하게 발이 아파요     근데 이상한게 족저근막염은 아침에 걸으면 아프다고 하는데 또 그렇지도 않아요  뭐죠 ,마취통증의학과
손가락 뼈 금 현관문에 끼어서 ,제가 어제 현관문에 손이 끼어서 손가락 뼈 금이 갔는데요  아직까지 좀 아픈데 이거 언제쯤 나아요  그리고 언제 손가락 뼈 금 간 부위가 붙어요  집에서 손가락 뼈 금 거 관리하는 방법도 알려주세요 ,마취통증의학과
어깨 팔 통증 움직이면 더 아파,몇 주 전부터 어깨 팔 통증이 있는데요  팔을 들거나 움직이면 더 아픕니다  처음엔 이렇게까지 어깨 팔 통증이 있지는 않아서 큰 통증없이 지나갈 줄 알았는데 계속해서 있네요  어깨 팔 통증이 생길 수 있는 병이 많아서 뭐가 뭔지 모르겠는데   혹시 추측이라도 해볼 수 없을까요 ,마취통증의학과
삼각섬유연골 프로그래머입니다 ,직업이 프로그래머인데요  일을 할 수 없을 정도의 손목통증이 계속 있어서 MRI를 찍으니 삼각섬유연골이 파열됐다고   치룔 해보겠는데 직업이 직업인지라 삼각섬유연골이 더 나빠질 수 있다고 해서 걱정되네요  저같은 직업을 갖고 삼각섬유연골파열이 된 분들은 다 수술을 하나요 ,마취통증의학과
무릎연골찢어짐 증상 하산하다 생긴듯,주말에 가족들이랑 등산을 갔었어요  사람들이 많지 않은 길로 다니려다 잘 정리되어 있지 않은 곳으로 내려오다 무릎을 삐끗 했는데 무릎연골찢어짐 증상이 있어서요  무릎이 살짝 돌아가면서 삐끗했거든요  아프고 붓기도 있어요  급하게 냉찜질을 해줬는데 낫지 않아 주말부터 쭉 집에만 있습니다    무릎연골찢어짐 증상 맞나요  맞다면 어떻게 해야 해요 ,마취통증의학과
무릎수술잘하는곳 전방인대파열 수술하려고요 ,무릎수술잘하는곳 안다면 추천바랍니다  운동좋아하는 남편이 축구를 하다가 전방인대파열로 수술해야 하는 상황입니다  찾아보니 무릎수술잘하는곳 가야지 나중에 또 다치지 않는다고 그래서요  이왕이면 좀 멀어도 무릎수술잘하는곳이면 가려고 합니다  부탁드려요 ,마취통증의학과
연골주사 맞고 아파요,  대이구요 어제 연골주사를 맞았는데요 당일은 괜찮았는데 자고 일어나니까 걷지를 못하겠다고 하시네요 부작용인가요   ,마취통증의학과
프롤로 주사  주에 한번이라는데   일만에 가도 되나요 ,  일에  차 시술받고  주뒤 오라했는데요 프롤로 시술받고 아픈게    일은 가더라고요   일 일에 일이 있어서  일에 시술받고  일정도 쉬고 싶은데   일 지난  일에 방문해도 괜찮을까요   내일 전화해보긴할건데 오늘 전화연결에 실패해서요    ,마취통증의학과
손가락 부러졋는데 질문입니다,정형외과 갓는데 수술해야된다는데 정형외과애서는 부분마취 밖에 못한다면서 큰병원에서 전신마취하고 수술해야된다는데 큰병원가서 전신마취하고 바로 수술할수 잇을까요   부분마취 한다고 해도 부분마취 주사 아파요  ,마취통증의학과
오른쪽 갈비뼈 아래 통증,어제 학교에서 점심시간 후 체육 수업때 풋살을 한 뒤로 계속 달릴때마다 오른쪽 갈비뼈 아래에 통증이 느껴지는데 어떻게 된것인지 궁금합니다,마취통증의학과
팔꿈치 쭉 필때 빠직 소리남,스트레칭 할때 손 깍지끼고 팔 쭉 뻗을때 팔꿈치에서 빠직 소리가 납니다 손가락 꺾어서 뚜둑 하는 느낌이랑은 좀 다른데 너무 무리하게 펴서 그런가요 ,마취통증의학과
항문농양 걱정입니다,오늘 진단을 받았는데 자연치유의가능성은 없을까요   그리고 혹시 수술후통증은요   수술마취통증이랑      무섭네요  ,마취통증의학과
꼬리뼈 통증 심해서 못 앉음,꼬리뼈 통증가 심해서 앉아있지도 못하겠어요  하산하는 길에 푹 넘어진 후로 계속 꼬리뼈 통증이 있습니다  병원에 갈까 말까 고민중인데 병원에 가면 꼬리뼈 통증 빨리 나을 수 있어요 ,마취통증의학과
발목 염좌 이번엔 좀 심함,발목 염좌를 입었는데 그동안 생겼던 것보다 더 심각해요  어제 집 계단에서 삐끗한 후로 외출도 안했거든요  움직이지도 않았는데 발목 염좌가 더 심해졌어요  붓기도 여전하고요  그래서 말인데 혹시 발목 염좌가 아니라 뼈가 부러진 건 아닐까요 ,마취통증의학과
팔꿈치인대손상수술 오래 참아서,팔꿈치인대손상수술 고민중인데요    제가 취미로 테니스를 치는데 팔꿈치가 아픈겁니다  그래서 테니스엘보인가 했는데 근데 알고보니 인대가 문제가 있었던 겁니다  심지어 팔꿈치인대손상수술을 해야 한다고 하는데 정말 이 방법밖에 없나요  병원에서는 치료를 해도 좋아지기 힘들거 같다고 하는데 팔꿈치인대손상수술 안하고 치료 좀 하면 큰일나나요 ,마취통증의학과
어깨 mri 회전근개 확인하려면,혹시 회전근개 확인하려면 어깨 mri를 찍어야 하나요  병원다니면서 약을 좀 먹고 가끔 물리치료도 받았는데 계속 아프다고 하니깐 오늘 어깨 mri를 찍고 가보는게 어떻겠냐고 해서요  마침 제가 다른 일정이 있어 어깨 mri는 못 찍었는데 꼭 찍어야 회전근개 상태를 알 수 있어요 ,마취통증의학과
무릎연골 재파열 또 농구하다가,또 농구하다가 다쳐서 수술해요  무릎연골 재파열인데요  너무 일찍 운동을 시작해서 그런거라고 무릎연골 재파열 수술하면 진짜 조심하라고 가능하면 농구나 축구같은 운동은 안하는게 좋다고 하는데    무릎연골 재파열 수술하고 다시 운동하는 분 안 계신가요 ,마취통증의학과
비만 무릎통증 살 빼면 나아지죠 ,비만 무릎통증은 살 빼면 좋아지는 거 맞죠  제가 평생 날씬해 본 적이 없어서 그래서 비만 무릎통증이라고 말한건데   아직   대이기도 하고요  무릎 질환이 생기기엔 이른 나이잖아요   근데 부쩍 요즘 무릎이 아파서 그런데 비만 무릎통증 살만 빼면 좋아지겠죠  월요일이니 진짜 이제부터 다이어트 좀 해보려고요 ,마취통증의학과
무릎인대접합수술 다른 사람꺼 쓴다고,아들이 군대에서 십자인대파열이 되서 수술을 하는데 무릎인대접합수술을 한다고 했대요  다른 사람꺼 사용할꺼라고 하는데 무릎인대접합수술에 대해서는 아들만 설명을 들었던거라   저는 더 이해가 안되는데요  무릎인대접합수술은 봉합수술 이런 건가요 ,마취통증의학과
연골찢어짐 축구 무릎부상이요,축구하다 다쳤고 그래서 연골찢어짐으로 수술 날짜 잡고왔는데 솔직히 수술을 해서 좋아진다면 상관이 없는데 다시는 축구를 못한다는 말이 있어서요  연골찢어짐수술을 늦게 하는 것도 아닌데 이럴거면 그냥 치룔 할 텐데  연골찢어짐으로 수술해도 축구 못 하는 거 사실인가요  ,마취통증의학과
손가락 통증,엄지손가락을 굽히거나 펼때 마다 아픈데 이게 혹시 어깨랑연관이 있나요 제가 어깨가 아프거든요,마취통증의학과
엄지 발가락 피멍,이거 어떡하죠   너무 아프고 걸을 수 가 없네요  ,마취통증의학과
엄지발가락 관절 통증  ,안녕하세요   대 남자 입니다 이틀전부터 갑자기 엄지발가락 관절이 아파서 좀 고민인데요  신발 신고 걷다가 느꼈습니다   참고로 집에 그냥 가만히 있을 때는 괜찮습니다  심지어 반대 발로 문지르거나 살살 눌러도 딱히 안 아파요  일부러 조금 세게 눌러도 딱히     근데    이게 신발 신고 걸으면 꽤 아픕니다    신발 발등이 엄지발가락 관절이랑 부딪힐 때 아픕니다  근데 이거도 신발 마다 다르네요     원래 신발을 좀 타이트하게 신는 편이긴 합니다만    아무튼  그래서 검색을 좀 해보니 통풍 얘기가 가장 많더라구요 안그래도 제가 일본거주 중이고 맥주를 좀 즐겨서  혹시 통풍인가 싶었더니 또 통풍사진들 보니까 대부분 엄지발가락 등 안쪽 부분보다는 바깥쪽 부분에 많이 생기더군요   참고로 제가 통증이 있는 부위는 파란 부분 입니다   그냥 최근에 좀 일이 많이 생겨서 정말 많이 걸어 다니긴 했는데   단순히 그 영향일까요      부탁드리겠습니다    ,마취통증의학과
왼쪽 골반 통증,걸을때마다 왼쪽 골반에 통증이 있는데 어떤 병원을 가야할까요 ,마취통증의학과
