,3,4,5
10,선생님 지주막낭종에대한 질문입니다 ,제가 엄청 예전부터 양안복시를 가지고있었거든요  걍 평소에는 안그러고 눈에 힘을 주면  개로보이는  그런거였는데  제가  년전쯤 지주막하낭종을 mri에서 발견했는데 사이즈가 좀 있다고하셨거든요  지주막하낭종이 신경을 눌러서 태어날 때부터 양안복시가 있었던걸까요  이거 치료해야할까요    년동안 아무일도없이 살았는데 그냥 살아도될까요  태어날 때부터 양안복시가 있는상태로 살아왔는데 굳이 지금와서 수술해야할까요  전 그냥 살고싶거든요   만약 지주막낭종이 신경을 누르는거라면 수술해야할까요  근데 양안복시가 일반적으로 살땐 생기지않고 초점을 풀었을때 생깁니다 ,영상의학과
11,복부 CT 판독소견서 해석좀 부탁드립니다    ,POSSIBLE FINDINGS OF ACUTE PANCREATITIS  BALTHAZAR GRADE E   R O INTRADUCTAL CALCIFICATION AND DUCT DIATATION OF PANCREAS  OTHER MULTIPLE PANCREATIC PARENACHYMAL CALCIFICATIONS  LT RENAL CYST  BILARERAL PLEURAL EFFUSION  ATHEROSCLEROTIC CHANGE OF ABDOMINAL AORTA AND BRANCHES   아버님이 배가 갑자기 아프셔서 병원에 간김에 CT 촬영후 받은 판독서 입니다   부탁드립니다 ,영상의학과
12,고기를 먹으면 회색빛이 도는 변을 봅니다  등통증도 있구요   췌장 MRI를 찍어봐야 할까요   경북 경주시   대후반 남 췌장질환 ,최근에 고기를먹으면 갈색에 회색빛이도는변을봅니다 등통증도 있구요  평소에 변옆에 하얀기름띠같은게 보입니다  세달전에 시티 이상없었는데 고기만먹으면  이런 변을 봅니다 아밀라제수치도 나옵니다  mri를 찍어야되겠죠 ,영상의학과
13,등과 허리 통증   췌장 쪽이 원인일 수도 있나요   서울 강동   대초반 여 등통증 ,안녕하세요     월부터 허리통증이 있었습니다   어딘지 정확하게 모르겠는데 걱정이되어  자궁쪽 이상인가 싶어서 자궁내시경에는 이상이없다하여 정형외과를 갔는데  디스크는 아니고 허리가 약하다는 소견받아서 도수치료를 받았는데 아픈 부위를 눌러보라하시어 눌러보니   등쪽도 아픈거더라고요    안누르면 아프진 않습니다  허리는 아픕니다    그러다   월에 식도염이 와서  치료하다 명치 쪽 뭔가 불편함이 있어 위내시경을 받았는데 담즙역류증단을 받았어요   한달이 지났는데 뭔지모를 불편감이 있습니다  속이쓰린것과는 다른    어제 검색해보다 췌장 쪽도 문제될수있나 싶어서요    이럴경우 추가 검진 뭐가 필요할까요  Mri나 ct를 찍어봐야할까요 ,영상의학과
14,임신준비 하려고 하는데요 같은날 CT 엑스레이 둘다 가슴을 찍었어요,임신준비 하려고 하는데요 같은날 CT 엑스레이 둘다 가슴 폐쪽을 찍었어요  CT찍을때 조영제는 안들어갔어요   촬영후  일뒤부터 가임기인데 임신준비 해도되는지 궁금합니다,영상의학과
15,ct영상에서 화살표 부분은 어떤 소견일까요 ,ct영상에서 화살표 부분은 어떤 소견일까요   궁금합니다   도움부탁드려요,영상의학과
16,두경부 MRI에 일산화탄소중독과 같은 모양이 있으나  연탄가스 중독의 경험이 없습니다 ,최근 회사 상사와의 갈등으로 인해  개월동안 상당한 스트레스를 받았습니다  그동안 감정의 변화가 굉장히 심해지고  글씨를 읽거나  쓰는 것이 어려워지고  해당 상사와의 미팅에서 머리속이 하얗게 되어 제대로 대답을 못하고  몇가지 일상생활의 기억이 지워진 경험을 하게 된 이후  신경정신과에 내원하여 불안장애 우울장애등의 진단을 받았습니다   신경정신과 주치의께서는 혹시 모르니  두경부 MRI를 찍어보자고 하셨습니다   결과로는    연탄가스 중독 경험이 없는데  일산화탄소 중독과 같은 현상이 선명하게 대뇌 MRI에 보이고 있다     같은 연령대 사람들보다 대뇌의 크기가 조금 작고  노화가 빠르다   신경정신과 주치의께서는 더이상 큰일이나 부작용  후유증은 없을 것 같으나     년내로 추적관찰을 하시는 게 좋다고 하십니다   해당 MRI 촬영본을 가지고  뇌전문의에게 내원하는 것이 낳은 것인지  아니면  신경정신과 주치의 소견대로 이후 후유증에 대해 걱정하지 않고  있으면 되는 것인지 걱정이 됩니다   현재 불안장애 약을 처방받아 계속 복용중입니다 ,영상의학과
17,머리에 혹  생긴지는 한  달정도 된것 같아요 ,어디 부딪힌 적은 없는데 머리에 물렁 딱딱한 혹이 생겼어요 외관상으로는 머리에 나는 여드름 같은건 아닌것 같은데 혹시 종양 같은걸까봐걱정되네요  만성 편두통이 있어서 뇌 혈관 넓혀주는 약을 한  년정도 먹고 최근  개월 정도 병원 안가서 안먹었는데 그게 문제인걸까 아니면 백신 부작용일까 걱정돼요   그리고 MRI랑 CT비용 좀 알려주세요  가끔 귀에서 삐소리도 들려요 이건 한  년 된것 같아요,영상의학과
18,양안복시 지주막하낭종,제가 엄청 예전부터 양안복시를 가지고있었거든요  걍 평소에는 안그러고 눈에 힘을 주면  개로보이는  그런거였는데  제가  년전쯤 지주막하낭종을 mri에서 발견했는데 사이즈가 좀 있다고하셨거든요  지주막하낭종이 신경을 눌러서 옛날부터 양안복시가 있었던걸까요  이거 치료해야할까요    년동안 아무일도없이 살았는데 그냥 살아도될까요  양안복시도 엄청예전부터 가지고있었고 지주막하낭종도 엄청예전부터 가지고있었던것같은데   전 양안복시 있어도 상관없는데 그래도 치료해야할까요 ,영상의학과
19,Mri 로 인한 청력손상,어제 세브란스에서 머리 mri를 찍었는데 소리가 진짜 크게나더라고요    분정도 찍었는데이걸로 난청이 오지는 않겠죠  후에 이어폰 사용해도 될까여  광고x,영상의학과
20,뇌 ct 검사,뇌 ct를 검사하기 위해 조영제를 투입하고 ct 촬영을 하였습니다  이렇게 검사해서 정상이면 뇌종양은 없는건가요  따로 mri를 찍지 않아도 될까요 ,영상의학과
21,영상의학과 선생님들 에게 질문이 있습니다,뇌에 첫번째 회색점판하고 하얀색 점이 있던게 그게 뭐인가요  맨마지막  번째하고  번짝하고 전두엽  색깔이 좀 검하던데 그게 왜그러는거죠   번째 뇌x자 된곳 하양색인데 그건 뭔가요  좀 가르쳐주시면 감사하겠습니다 그리고 제가 뇌량이 이상한거같은데요 뇌량은 정상인가요  마지막 사진에 소뇌가 좀 줄어든거같은데요  소뇌위축증인가요 ,영상의학과
22,뇌 하얗게 보이는데 이건 뭔가요 ,뇌가 이렇게 하얗게 보이는데 이건 뭐죠 ,영상의학과
23,지방간mri와 간mre 선택 고민이 니다 , 년 전 담낭제거하여 종합검진에서췌장mri 검사 받으며 간 관련된 검사를 추가로 받으려하는데  지방간을 정확한 수치로 알려준다는 지방간mri ideal iq 가 나을까요 지방간이 있는 자체는 지난 건강검진으로 알고 있습니다    아니면 간의 탄성도를 색상으로 알려주어 간경변 등을 검진할 수 있는 간 mre가 나을까요   병원에 물어보니 직접 선택하라고 해서 문의드립니다,영상의학과
24,제가 작년 복부ct를 찍었는데 올해 검진검진결과에서 좌측하부에 음영이 있다고 폐 ct권유 받았습니다  작년부터 몸이 안좋아 엑스레이도 여러번 찍,제가 작년 복부ct를 찍었는데 올해 검진검진결과에서 좌측하부에 음영이 있다고 폐 ct권유 받았습니다  작년부터 몸이 안좋아 엑스레이도 여러번 찍었고 ct를 또 찍으려니 방사선때문에 부담되서요  작년에 찍은 ct에서 폐쪽 이상이 있는지 알수 있을까요 ,영상의학과
25,동네의원 조직검사 신뢰할수있나요 ,초음파 찰영후 악성종양이 의심되어 총생검 검사로 조직검사를하였습니다   상급기간으로 보내어 결과를 알려준다고 하는데 상급기관이라는곳이 대학병원인가요   검사결과는     신뢰할수있나요  아니면 대학병원급으로 가서 재검사를 해야하나요 ,영상의학과
26,목  허리  골반 ct  mri,현재 골반과 허리쪽  목 통증에 시달리고 있습니다   Mri는 너무 비싸기도하고 그래서 ct를 알아보고 있는데 ct에서도 디스크나 신경눌림 등 잘나오나요   ,영상의학과
27,정형외과CT판독 부탁 드립니다 갈비뼈 선상골절,정형외과 오른쪽 가슴및 겨드랑이 쪽이 담 걸린것 처럼 아프고 기침할때 통증이 있길래 기흉인줄 알았는데 CT상 폐는 괜찮다고 하기에 안도의 한숨을 쉬었는데  모병원 응급실 내원후 CT촬영 의사샘이 음영으로 봐선 금간것일수도 있고 근육통일수도 있다는 애매모호한 답변과   근이완제 소염진통제 처방해주셨는데요 판독좀 부탁 드립니다,영상의학과
28,위와 췌장사이 질문이요,엄마가 어제 복부초음파를 보셨는데  위와 췌장사이에   원동전모양의 모양이 보인다고  하네요  그래서 ct 를 한번 찍어보라고 하는데 너무 걱정되네요  의사말론 인파선인것도 같다고 하는데 연세가  이 넘으셔서 본이도 걱정되시는지 우시네요  너무 걱정되는데 장기에 생긴건 아니라고는 하는데  이럴때 어떤 병명일수 있을까요 도와주세요  Ct는 다다음주에 예약되어 있어요,영상의학과
29,고기를먹으면 갈색에 회색빚 변이 천천히 가라안습니다,고기를먹으면 갈색에 회색빛이있는 변을봅니다 냄새도 안좋구요 고기를 덜먹는날에도 하얀가루기름띠같은게 보입니다 세달전에 시티 이상없었는데 다시 mri를 해야할까요  피검사에서 아밀라제수치가 높게나왔습니다 mri를 해야겠죠 ,영상의학과
30,영상의학과 소견서 해석 부탁드립니다,  Labral tear  anterosuperior   anterior  DDx SLAP lesion  Bankart lesion   Hill Saches lesion  humeral head  그리고 이럴때 무슨 수술 하나요 ,영상의학과
31,MRA MRI 사진판독,대구 개인신경과에서 진료의뢰서 들고 의뢰서에 나와있는 영상의학과 방문해서 뇌혈관 등 검사후    판독은  이상소견없음 깨끗함 이런상황에서 CD 들고 다시 처음방문했던 신경과가서 다시 진료를 봐야되는지   질문  신경과의사 선생님과 영상의학과 선생님의 사진판독에 있어 어떤 차이가있는지  ,영상의학과
32,고프로락틴 뇌하수체 조영 mri,안녕하세요 다음주 대학병원에서 뇌혈관 mri 조영검사 예정에있습니다   개월전 무월경으로 산부인과 검사시 고프로락틴혈증 을 의심받았고  대학병원을 가 소변 피 검사 결과 수치가 높아  개월 후인 다음주에 검사를 받을 예정인데요  검사시점에 제가 큰 스트레스 요인이였던 개인사정이 해결되자 며칠내로 바로 월경을 하고 규칙적으로 돌아왔습니다      월경이 규칙적으로 하게 되었는데 그렇다면 이상이 없는거같은데 굳이 검사를 받아야 하나요     정밀검사 인 조영mri는 비용이 꽤 나가는걸로 알고있습니다  뇌에 미세종양이 있으면 산정특례를 받는걸 로 알고있는데 이상이 없다면 전체 검사비를 그대로 내야하나요   실비보험 밖에 든게 없어 비용이 부담되는 상황이라서  월경에 이상없게 돌아왔으면 검사를 안받아도 되지않을까 생각이듭니다 뭐가 맞을까요 ,영상의학과
33,프로락틴 선종일까요 ,산부인과에서 피검사를 하였을 때  프로락틴 수치가    가 나와서 대학병원에서 식도염 약을 끊고 재검진 하였더니 피검사는 정상수치가 되었습니다  그런데 엑스레이상 뇌하수체가 커져 있다고 안에 뭐가 있는것 같다고 mri로 확인해봐야한다고 하네요  이러한 경우는 혹시 프로락틴 선종이라고 예상할 수 있는 것인지요   너무 무섭네요  전문가님들 답변 부탁드립니다  ,영상의학과
34,코일색전술,고령   세 의 어머님께서 MRI  혈관조영술 결과 뇌동맥류 크기가     mm로 나왔습니다  코일색전술 시술을 받아야 할지 고민 입니다  평소  다른 질병은 없으시고 건강은 좋으신편 입니다 ,영상의학과
35,회사에서 받는 종합검진안에 경동맥초음파가 없어요 대신 경동맥MRA 뇌MRA  뇌MRI검사가 있는데 경동맥 초음파와 가장흡사한검사는 경동맥MRI일,회사에서 받는 종합검진안에 경동맥초음파가 없어요 대신 경동맥MRA 뇌혈관MRA  뇌MRI검사가 있는데 경동맥초음파와 가장흡사한검사는 경동맥MRI일까요  아님 개인적으로 추가를해서 경동맥초음파를 봐야하나요 ,영상의학과
36,청신경종양,심박동이명을  달정도 되가는거 같습니다  달전에 청력검사 몇가지를 했고 고음성난쳥이라고 하네요 그래도  혹시 몰라 mri랑 ct를 찍어보자고  해서 예약해둔상태입니다 인터넷을 찾아보니 청신경종양일수도 하는데 증 상은 이명밖에 없는상태입니다 이명만으로도 청신경종 양이 걸릴수있을까요 너무 걱정입니다,영상의학과
37,간 초음파 검사전 금식 질문드립니다 ,오전   시에 간초음파 검사 있는데  내시경 검사가 아니라 금식 해야 되는지는 몰랐는데  금식을 해야 하는건가요  식사는 전날   시 부터 금식 했구요  아침에 일어나서   시에 사과  개  고구마 중지 사이즈  작은거 한개 먹었거든요    시 초음파 검사 가능할까요 ,영상의학과
38,건강검진으로 뇌mri 하고 심장초음파  경동맥초음파  둘중 어떤걸 선택하는게 좋을까요 ,  세 남자 입니다  비만 이구요      건강검진을 하는데 뇌MRI는 정했는데 초음파 둘중 하나 택일 해야 하는데 어떤게 나을까요  뇌MRI를 하니 경동맥초음파를 안하고 심장 초음파를 해야하나  아님 심장은 건강하니 경동맥초음파를 해야 하나  잘아시는분의 조언 부탁 드립니다 ,영상의학과
39,상복부MRI 찍으면 복부초음파 안해도 되나요 ,복부초음파로 알수 있는 내용은 상복부MRI에 다 포함이 되나요 ,영상의학과
40,엑스레이 방사능,제가 다리 문제로 다리쪽에 엑스레이를 작년 월부터  번 정도 찍은거 같습니다  최근 한달 사이 많이 찍음   다름이 아니라 엑스레이도 방사능이 나올텐데 이게 문제가 될지 걱정합니다   또 최근에 턱에서 모래소리가 나 치과를 가야하는데 그때도 엑스레이를 찍자니 좀 걱정되서    엑스레이를 이렇게 많이 찍어도 괜찮을까요 ,영상의학과
41,손가락에  cm 정도의 큰 혹이 있습니다  혈관종이라고 하는데 궁금해요,안녕하세요 저는   살의 남성입니다  왼쪽 손가락 검지에   cm에 두깨  cm 정도 되는 큰 혹이 있어  정형외과에 가서 의사분의 권유로 초음파 검사를 받았습니다    담당 의사분이 보자마자 혈관종이라고 하시더라구요  일단 의무기록을 뽑아보니  vascularity를 보이면서 명백한 arterial flow를 보인다고 하시면서 혈관종으로 임상적 추정을 하셨는데   여기서 다른 병원을 가보니  담당 의사분이 표정이 굳어지더니  혈관종이 아닐수 있다며 조영제 mri 근골격계 검사를 해서 어떤  질환인지 알아 보자고 하세요    mri를 검사해야 할까요   아니면 검지손가락 등 부분이라 혹시 바늘로 찔러서 조직검사를 한다면 일단 암인지 아닌지 확실하게 알수 있지 않을까요   궁금합니다    사진 첨부했습니다     혹은 대략   년이 넘었구요 거의   년정도 됐다고 보시면 됩니다  크기는 점차 커지면서 저렇게 커지더라구요   딱딱한 편은 아니고 저 혹을 손가락으로 돌리면 회전이 될 정도로 잘 움직이는 편이구요     당시에 초음파 검사때도 근육에 붙어있지 않는걸 확인했고 엑스레이 검사에도 뼈에는 이상이 없었어요    통증은 거의 없었구요,영상의학과
42,Mri 해석,무릎에 자꾸 피가 차서 mri를 찍게 되었는데 해석좀 부탁드립니다 ,영상의학과
43,병원 종합건강검진 ct촬영했는데요 종양 소견 발견하면,부모님이  차 병원에서 종합건강검진을 받았는데 폐랑 어디랑 CT촬영에서 종양이 보이는 거 같다   개월정도 기다렸다가 다시 찍어보자 했습니다  왜 기다리지  하고 인터넷 찾아보니 종양은 촬영하면 동네병원도 쉽게 보는데 암진단은  개월 기다려서 종양이 커지나 그런거 관찰해보고 그래야 확실히 알수 있나봐요  근데 사람이다보니 불안하고 이걸 기다려야할지 어차피 암이든 그냥 무슨 덩어리든 수술하려면 대학병원 큰 곳으로 갈거 같으니 지금부터 가봐야할지     대학병원 가보는게 더 나을까요  대학병원 가도  개월후 다시 찍어보자 하나요     대학병원 가는게 낫다면 여기 병원에서 CT촬영한거 복사해달래서 가져가면 되나요  거기가서 다시 찍을테니 복사해갈 필요없나요 ,영상의학과
44,안녕하세요 선생님,제가 누웟다가 일어나면 허리가 아파서 mri를 찍어봣는데 이상이 없다고 햇엇는데 엑스레이를 찍어서 나오는 경우도 잇을까요  보콩 엑스레이찍고 mri를 찍으니 mri에서 괜찮다고 햇으니 큰문제믄 없을까요 ,영상의학과
45,생후   일 되 애기 침대에서 떨어짐   ,머리 씨티 찍어야 하나요      ,영상의학과
46,혹시 치과에서 xray 사진 보관 기간,xray 예전 사진들이 필요한데 혹시 몇 년 정도 필수로 보관해야 한다 그런 게 있나요 ,영상의학과
47,코로나 후유증 뇌mri 검사 비용,  년   월 말에 코로나 양성을 받았었고  그 후에 브레인포그 증상이 심해서요  단어 생각이 안나고  제가 했던말들과 지인과 했었던 이야기들을 대부분 잊어버립니다  평소에도 생각을 별로 안하고 사는 느낌 이 들구요   생각을 일부러하려고해도 그게 오래가지 못해요  일할때도 지장이 커요  말과 생각을 많이 해야하는 직업이라서요    뇌 검사를 통해 제가 현재 어떤상태인지 알고 싶은데 실비보험은 들어져있구요  혹시 어떤 진료과에 가서 어떤 검사를 받아야할까요   비용은 얼마나 되는지도 궁금합니다   ,영상의학과
48,정계정맥류 시술과 수술 중에 어떤 게 더 부작용이 없나요   서울 영등포구   대후반 남 정계정맥류 , 년 전 초음파하고정계정맥류 진단을 받았는데요 지속적인 뻐근함과 당김 열감 때문에 진료를 봤다가 일이주 지나고 괜찮길래 지냈는데요 얼마전 열감과 뻐근함이 생겼습니다 이전보다 증상은 심한 거 같고 한달넘게 뻐근함 열감 당김이 지속되고있는데    초음파 비용 및 색전술 시술 비용이 궁금하구요 실비는 되는지 궁금해요    눈으로 보기에 멀쩡하고초음파에 고환크기도 별차이 없다고햇고근데 통증이나 뻐근함 열감은 잇고 보이진않아도 힘안줘도 만져집니다 이정도는 괜찮다고는 하는데 저는 한달넘게 지속되니 너무 불편해요    시술과 수술중 어디는 시술이 부작용 많고 재발률 높다하고 어디는 수술이 더 변수가 많다하는데 팩트가뭔가요 지식인에 뭐 색전술은 경화제인지 코일인지 잘못하면 흘러가서 순환해서 간무슨병 걸릴수도잇다고 겁주던데  색전술의 장점과 코일 경화제  그거를 평생 몸에 두고 살아야하는건지 그에 따른 부작용은 없는지 궁금합니다,영상의학과
49,판독비문의드립니다,타병원mri촬영이담긴cd를해당진료시에해당의사가mri영상을잠깐이라도보면판독비가나올수가있나요 아니면정식으로해당병원영상의학과에전달되어영상의학과의사가판독해야판독비가나오는건가요,영상의학과
50,조영제 부작용,조영제 사용해서 CT 촬영 후 간지러워서 긁었는데 두드러기가 이렇게 모기 물린 거 마냥 혹처럼 올라오기도 하나요   지금은 가라앉긴 했는데 궁금해서 질문 드립니다   ,영상의학과
51,MRI  X RAY 찍은 사진 받는 방법 군인 ,군인인데 몸에 이상이 있어 x ray와 mri 사진을 받으려고 하는데 받을 수 있는 방법이 있나요   핸드폰은 안 줘서 핸드폰으로 받을 수 있으면 받으려고 합니다  받는 방법좀 알려주세요   ,영상의학과
52,해석해주세요  ,의학용어라 힘드네요  ,영상의학과
53,  가슴답답,가슴이 답답한거 같기도하고 갑갑 하시도 하고 뭔가 기대할때 두근두근 걸리는거  처럼 이나 암튼 내일 mri찍어야 하는데 mri찍기전에 조영제 맞는데 가슴 답답 한 증상이 있는데 조영제를 맞아도 되나요   ,영상의학과
54,아기 ct찍을때,  개월 아기 브레인 CT를 찍을 당시에 재워서 찍으려고 했는데 실패해서 결국 빨간색    정확히 기억은 안나지만 약을 먹이고 재운후에 ct를 찍었습니다 전 그때 그게 조영제인줄 알고 있었는데 혹시 조영제는 먹는 약이 아니라 주사로만 가능한건가요  영유아인경우 따로 먹는 조영제가 있는게 아닌가요 ,영상의학과
55,미국 체류중인 한국인입니다  의사들은 자궁적출수술을 권하는데요   하이푸 시술로 치료가 가능할까요   서울 관악   대중반 여 자궁근종 하이푸 ,미국 체류중인 한국인입니다   한달 전부터 배꼽 오른쪽과 자궁부위가 볼록딱딱한데다 소변을 자주보고 방광이 비워지지 않는 증상이 있어서 산부인과 병원을 찾았습니다   transvaginal abdominal ultrasound와 pelvic MRI를 찍으니 자궁위 밖에    cm 길이의 혹과 자궁안에    cm의 혹이 있어  산부인과 의사 둘은 Lupron shot을 주사 후 삼개월 후 자궁적출수술을 권합니다   수술을 한 이후에나 암인지 판별이 가능하다고 하네요      하이푸 가능 여부 진단과 치료를 얼마나 빨리 받을 수 있는지       cm의 근종인 경우 MR 하이푸 치료가 얼마나 오래걸리고 개인부담 비용이 얼마나 되는지  회복기간은 어떤지 궁금합니다      미국 종합병원의 MRI 결과를 한국 병원에 제출하면 더 빨리 진단과 치료 진행이 가능한지      여기서 lupron shot을 얼른 맞고 한국에 들어가서 하이푸를 할 수도 있는지 궁금합니다 ,영상의학과
56,CT상에서 신장 종용의 악성 유무를 판별할 수 있나요  커지지 않으면 양성인건가요   서울 강동   대중반 남 복부CT ,안녕하세요  신장에 작은 종용이있어서 병원에 검사하러 가기 전  궁금한게있습니다  ct로 악성유무는 대부분 알수있다고 들었는데  신장 종양의 악성 기준이 있을까요  모양이나 위치같은거요  커지지 않으면 양성인건가요   궁금합니다,영상의학과
57,뇌ct 촬영 뇌졸증등,작년  월에 조영제투여해서 뇌ct를 찍었는데 이상없음으로나왔습니다  이번주부터 두통과 팔다리저림으로 뇌ct를 조영제없이 어제다시촬영했는데  조영제 없이 촬영한 ct가 뇌혈관도보이나요  작년 월에 조영제투여 뇌ct찍었는데  개월만에 이상이생길수있나요  나이는   입니다  전문가님들 답변부탁드려요,영상의학과
58,고프로락틴혈증 산정특례,E   코드 고프로락틴혈증 진단받았습니다 무월경 유즙분비로인해 피검사 결과    이 나왔고 산부인과 선생님께서 뇌mri를 권유하셔서 찍었습니다  결과는 영상의학과 선생님은 너무 작아 의심소견으로 말씀해주셨고 산부인과 선생님은 안보인다고 말씀하셨습니다  고프로락틴혈증 진단만 받았는데 산정특례가 안되나요  소급적용 되나요 ,영상의학과
59,이런 경우에 폐 ct를 찍어 보는 게 좋을까요 ,제가 지금   대 중반이고 담배를   년 피웠습니다  두 달쯤 전에 코로나 확진됐었고요  코로나도 폐를 망가뜨린다고 하잖아요  담배도 그렇고  그렇다 보니까 폐가 괜찮을까 걱정이 되는 겁니다 그래서 검사 한 번 받아 보고 싶고 이상이 없다고 하면 안심이 좀 될 것 같은데  지금 폐에 딱히 증상은 없습니다  계단도 잘 올라가고요    엑스레이는 찍어봤는데 이상이 없다고 하고요  폐기능 검사도 받아 볼 생각인데 만약 여기서도 이상이 없다고 한다면 굳이 폐ct까지 찍어 볼 필요가 있을까요  이상이 있는데 엑스레이에선 안 나온 걸 수도 있으니까 ct도 찍어 보는 게 좋지 않겠나 싶기도 하고 폐기능 검사 같은 거야 그냥 받으면 되는 건데 ct는 인체에 무해한 게 아니라는데 증상도 없는데 찍는 건 좀 오바 아닌가 괜히 긁어 부스럼 만드는 거 아닌가 싶기도 하고   가뜩이나  주 전에 엑스레이도 몇 번 찍고 복부ct까지 찍었었거든요  이 상황에서 또 폐 ct까지 찍으면 방사능 너무 많이 맞을 것 같은데 증상 없으면 굳이 안 찍는 게 좋은 거겠죠 ,영상의학과
60,건강검진 결과,뇌 mri 검사결과에서 피질하 백질에 다수의 작은 고신호 병소들이 보이는데 이는 정상적인 노화에 따른 변화로 보인다 하고 송과체에    cm 정도의 낭종이 있다고 하는데요   많이 심각한건가요    어떤건지 자세하게 설명해쥬실 분 있으신가요,영상의학과
61,두부 MRI 해석 좀 해주세요 ,IMPRESSION   CONCLUSION  Mild leukoaraiosis Brain atrophy with ventriculomegaly  No evidence of diffusion restriction No a bnormal enhancement in the brain   rec  clinical correlation,영상의학과
