,21,22,23
10,Mri금식,오늘 mri찍는데 어제 금식했어여했는데 모르고 밥먹고 아이스크림도 먹었습니다   오늘 mri쵤영   능한가요    뇌 mri 입니다,영상의학과
11,chest pa abnormality 진단명,진단명을 chest pa abnormality 이걸 받았는데  심각한 병명인지 궁금해요    자세히좀 가르쳐 주세요  심각해요,영상의학과
12,턱 바로 아래에 동그란 근육같은게 만져져요,이미지에 표시된 부분 근육이 동브랗게 만져지는데 큰 문제 없는건요  혹시나 갑상선문제일까해서요   사진출처https   www quora com The digastric muscle can be found directly under what body part,영상의학과
13,치과 엑스레이 방사선 영향,제가 치과 엑스레이를 찍었는데요 그것도 오늘하루만 부위별  번 전체  번을 찍었어요  근데 얼굴 전체로 돌아가는 전체 엑스레이때에 제가 눈을 안감았거든요   별 공지가 없으셔서   근데 다 끝나니  이제 눈을 뜨시고 라는 멘트가 나왔어요   눈을 안감았다고 해서 무슨 영향이 끼칠까요  ,영상의학과
14,서울에서 흉부ct촬영 가능한곳 ,늑연골의 석회화 여부를 판독할 수 있는 ct촬영이 가능한 병원을 알고싶습니다  대학병원에서는 상급병원이라고 제가 원한다고 마음대로 찍어줄수없다는 대답만 들었는데 왜그런걸까요  왜 제 마음대로 제 건강을 위해 검사를 받겠다는건데 거부를 당하는건지  어이가없네요 서울에 진료소견서 없이 환자가 원하면 흉부 ct를 찍어주는 병원이 없는걸까요  제발 있다면 병원좀 알려주세요  ,영상의학과
15,복수찬건가요 ,아버지 복부 ct사진인데 복수가 찬건가요 ,영상의학과
16,췌장에물혹있어요,췌장에뮬혹이   cm있어서서울대학병원에서암이아니다고걱정하말고 개월후추적관찰하자고한후이번에검사를했는데   cm정도로컸다고조직검사해보자고해서예약을해놓은상황인데걱정너무크고우울해요 좋은의견좀해주세요,영상의학과
17,가슴 몽우리,  살 여자인데 초등학생 때부터 가슴에 몽우리가 있었어요 아프지고 않고 생활하는데 문제도 없었고 크기 변화도 없는데 자연스러운 현상인가요 ,영상의학과
18,하이푸시술 후 백신 예정입니다   괜찮을까요   양천   대후반 여 자궁근종하이푸 ,    일 하이푸 시술 예약한 사람입니다   시술 후  주일 뒤      백신  차 화이자로 예약되어 있습니다   상담하실때는 괜찮다고 하셔서 시술 날짜 잡았는데     최근 뉴스  유튜브에 화이자 맞고 난 후 갑자기 부정출혈이 생기고  생리불순이 난 사례가 많아졌습니다   제 경우는 부정출혈이 심해 일상생활이 불편해서  하이푸 시술을 하려고 하는데 백신부작용 부정출혈이 생긴다면  어떻게 해야 할지 고민됩니다   하이푸를 백신   차 다 맞고 난 뒤에 해야 할지   아니면 예정대로 해야 할지   내용 확인하시고 답변 부탁드립니다 ,영상의학과
19,투석 자가 혈관에 인조혈관 연결은 어떤 경우에 하나요   서울 송파   대초반 여 투석혈관 ,안녕하세요  자가 혈관 동정맥루로 투석받고 있습니다  옆에 투석받는 환자가 자가 동정맥루끝에 윗쪽팔  인조혈관을 넣었다고 합니다  자가혈관은 계속 사용하더라구요  궁금해서 물어봤지만 잘 모르시길래 이렇게 글을 남겨봅니다    어떤 경우에 자가 혈관에 인조혈관을 넣나요      또 인조혈관은 동정맥루 어느 부위와 연결되며 인조혈관의 나머지 끝은 제 몸의 동맥과 연결되나요  정맥과 연결되나요      인조혈관을 넣어도 원래 있던 동정맥루 수술 부위는 막지 않고 그대로 두나요    그 분은 윗팔에 투석중인데 팔이 접히는 안쪽부분으로 인조혈관을 넣으셨더라구요  저도 투석을 하다보니 궁금해서 여쭤봅니댜,영상의학과
20,아랫배가 콬콬 쑤시고 쥐어짜듯 아프고  아랫배에 뭔가가 꽉 막혀 있는 느낌이 들고 골반통이 있어요   강동   대중반 여 아랫배와 골반 통증 ,안녕하세요   작년 건강검진 때 자궁근종 진단 받았고  올해  월에 생리과다   생리통   빈혈 증세가 심해져  미레나 시술을 받았습니다  받은지  개월 째   일주일 전부터 아랫배가 콬콬 쑤시고 쥐어짜듯 아프고  아랫배에 뭔가가 꽉 막혀 있는 느낌이 들고  골반과 골반 부근 허리가 너무 아픕니다   골반염인지 뭔지  자궁이 커져서 신경을 누르는 건지  자궁 외 다른 장기 이상인지 확실히 진단을 받고 치료를 하고 싶은데  병원를 가야하는지 내과를 가야 하는지 영상의학과를 가야 하는지 모르겠어요   어디서 무슨 검사를 받아봐야 하는지    도와주세요,영상의학과
21,무릎 뼈가 밀렸을때,제목 그대로 엑스레이를 찍어봤는데 왼쪽 위  무릎뼈가 안쪽으로    cm정도 안쪽으로 들어갔다고 하네요 정확한건 mri를 찍어봐야지 알겠다고 하는데 인대쪽에 문제가 있을거라고 하네요 단순히 인대가 늘어났다고 뼈의 위치가 바뀌나요  의사샘은 엑스레이 만으로 판단할 수 있는 상태가 아니라 mri를 꼭 찍어보자고 하는데 가난한 대학생이라 좀 많이 고민되네요       인대가 늘어났다고 뼈의 위치가 바뀌는게 맞나요     혹시 아니라면 어떤 증상들이 있을까요 ,영상의학과
22,요즘 뇌 MRI 비용,요즘 뇌 MRI 비용 어떤가요       년쯤에 뇌 MRI 찍을땐   만원대로 찍었었거든요  문재인케어   그거 때문에 싸게 찍었는데  요즘은 문재인케어인가 뭔가가 폐지되서 비싸졌다고 얼핏 들은거 같은데 맞나요     ,영상의학과
23,mri판독좀해주세요 ,발목을다쳐mri를찍었는대 소견서 판독좀부탁드립니다 ,영상의학과
24,hila eulayment 의심이라는데,이게 무슨 병증인가요      ct를 다시 찍어보라는데 심각한건가요  검색해도 나오지않아서요   ,영상의학과
25,경추 mri,우측 목 어깨 눈통증때문에 경추mri를 찍었는데요  왜 좌측이 이상이 있다고 나오고  눈통증은  번  번  번과 연관없지 않나요   목 통증부위는 우측  번  번 쪽이거든요  ,영상의학과
26,영상 판독 결과 해석 부탁드려요 Preserved continuity of right ATFL and CFL  with suspiciously,영상 판독 결과 해석 부탁드려요   Preserved continuity of right ATFL and CFL  with suspiciously uneven thickness ,영상의학과
27,도플러 판독,도플러 판독 결과인데 해석 좀 도와주세요      Suspected segmental DVT involving distal SFV in left distal thigh level  ,영상의학과
28,발목 영상판독결과 해석 부탁드려요,Preserved continuity of right ATFL and CFL  with suspiciously uneven thickness ,영상의학과
29,중 여자아이 뇌하수체 커짐,안녕하세요 이번에 중 학년된  살딸을둔 엄마입니다 키가 또래에비해 작아서  학년때 대학병원에서 입원검사하고 피검사 mri 이때 소견이 뇌하수체가약간위쪽으로 볼록하게 부어있듯보인다고하셨었어요 등을찍고 성장호르몬  가지중  개가 적게나오고있다고 판단되서 성장호르몬을  년간 맞아왔습니다 그리고 중 이되고    이되어서 보험적용이 되지않아서 겸사겸사 이젠 자연스레크게두자해서 호르몬치료를 종료하려해서 마지막으로 mri를 찍어보고 끝내자라고 소아과에서하셨습니다 그래서 신경외과에서찍고 소견을 말씀해 주셨는데 사진상 그때보다 좀 더 커졌다하시네요    그게어떤걸 말씀하는지도 잘모르겠고 예외의 소견이다라시며 시력이 떨어지진 않았느냐 이런말씀만하고 호르몬피검사를 해보자고 하시네요   근데 아이가 왼쪽은    인데 오른쪽은    이 나왔거든요 근데 근시면은 괜찮고 시신경이 눌리는거면 시력교정도 안될꺼다라고 말씀하시는데 제가 녹내장이 있어서 한쪽눈이 시력교정이안되고 있어서 불편함을 알기에 넘 불안한맘이 커지네요    생리는 저번달부터시작했고요 지금은 아직까지 안하고있습니다    선생님은 물혹이나 종양소견도 없다하시는데 사춘기엔 자연스레 그럴수있는건가요  계속 커지게되면 어떻게되는건가요 치료방법이 있을까요  선생님은 검사다항때까지 물어봐도 말씀을안해주시고 검사하고 결과나올때까지 제가 너무 초조해서 여쭤봅니다 감사합니다      ,영상의학과
30,의학용어,pelvic region and thigh와 hip joint의 차이가 무엇인가요   둘다 고관절을 뜻하는 건가요 ,영상의학과
31,신장혈종 초음파로 확인할 수 있나요 ,신장에 혈종이생긴걸 초음파로 식별 가능한가요 ,영상의학과
32,팔꿈치 인대랑 혈관 검사할려면 ct mri 무슨 검사 받아야하나요 ,팔꿈치 인대랑 혈관 검사할려면 ct mri 무슨 검사 받아야하나요   초음파 받아도 혈관 인대 상태 알수있나요,영상의학과
33,뇌하수체 크기가 크다고합니다,중  남자 아이며 편두통 증상 시야좁아짐  두통  구토 이    개월한번 씩 불규칙적으로 나타나서 CT 사진을 찍어봤는데 뇌하수체 크기가 크다고 합니다  호르몬 검사는 정상 수치로 나왔구요  MRI 찍기로 했는데 걱정이네요  CT결과 소견입니다  너무 큰거인가요 ,영상의학과
34,식욕억제제 궁금해요 펜디메트라진타르타르산염  펜터민염산염 차이점,기존에 복용하던 식욕억제제 펜디라정  펜디메트라진타르타르산염   mg   일  회  총 하루  알 정도 복용  아침  점심  저녁 전부 들어가 있었던 것 같은데 다 먹어서 기억이 잘      약이 너무 많았어요 저녁약에는    알 들어있었습니다   새로 처방받은 식욕억제제 펜트민정  펜터민염산염     mg   일  회  총 하루  알 복용  반알씩 아침  저녁으로 두 번   식욕억제제를 하루  알 정도 먹다가 하루  알로 확 줄여 버려서 조금 불안한데 펜터민계열 약은 되게 강하다고 하더라구요 하지만 아직 살을 덜 뺀 상태이고 심지어 지금 펜디라정 같은 경우 세 달 정도 꾸준히 복용하여 내성이 생겼는데 괜찮을까요   그리고 혹시 펜트민정 복용 시 오메가   비타민  마그네슘 등 영양제 함께 챙겨도 문제 없을까요 ,영상의학과
35,유방촬영검사에서 비대칭음영 소견으로,건강검진를 받고  유방촬영검사에서 비대칭음영 소견으로 유방초음파 검사 권장한다며 검사를 하라고 나왔습니다  초음파를 검사받았는데  초음파상  센치가량 혹이보인다고  조직검사를 해야한다고해서 받은상태입니다  종양이 악성이 아니게 나오도 혹은 떼야한다고 하는데  위치가 깊은자리라서 맘모퉁시술을 해야된다고 하네요  하루입원에 수술비        백만원 예상이라고 하는데  크기에따라 금액이 달라지는거죠  궁금한건  정말 단순혹인거면 꼭 떼야하는건지  금액이 다른곳에 비해 비싼건 아닌지  다른곳에 가서 다시 검사 받아봐야할지 고민이됩니다 ,영상의학과
36,손뼈 골절 엑스레이 찍을대 깁스하고 찍었던데 문제없나요 ,엑스레이 찍을대 깁스하고 찍었던데 문제없나요 ,영상의학과
37,상복부초음파문의,상복부초음파검사는 누워서초음파기기로복부를움직여서사진찍는검사인가요  상복부초음파검사는 초음파기기로움직여서사진찍고끝인가요 ,영상의학과
38,MRI 판독 좀 부탁드립니다  ,BRAIN MR   MRA   C I  mental change  sweating  dysarthria   Pulse Sequence  axial coronal T WI  axial T  FLAIR  axial DWI  axial coronal sagittal T WI  axial SWI  intracranial TOF MRA  neck TOF MRA    Brain MRI      Acute ICH in pons   x   x cm  and mild surrounding edema      Microbleedings in right basal ganglia  left parietal lobe      Otherwise no definitely abnormal finding  ischemic change  mass  hydrocephalus  atrophy  etc  in cerebrum  cerebellum  ventricles  extra axial space      Chest AP  portable    Coarsely accentuated bronchovascular markings   suspected from chronic bronchitis  atherosclerotic change of the aortic knob  Hypertensive heart or senile change is suggested with cardiomegaly  Rec Clinical and CT correlation ,영상의학과
39,조영제 없는 CT 촬영에 대해서 문의합니다,오래 병원 다니면서 조영제 없는 CT를 처음 찍어봤어요   그렇게도 찍는구나 싶었는데   조영제 사용 CT와 사용하지 않는 CT가 볼 수 있는 영역이나 기능이 다른 건가요    아니면 그냥 조영제가 인체에  저는 신장이 안좋으니 아마도 신장에   부담이 가서 뺄 수도 있는 건까요  ,영상의학과
40,등mri 찍으면,목 mri찍으면 등까지 나오나요 아님 목만 나오나요 등 중간은 어찌 찍나요 ,영상의학과
41,영상의학과 이것 좀 결과해석해주세요    부탁드립니다 ,  Report Abdomen CT  Perforated divertiulitis at descending colon causing peritonitis  pneumoperitoneum and pneumoretroperitoneum    Pericolic localized fluid collection with air fluid level   The other abscess adjacent to the bladder  left inguinal canal and left pelvic wall Colonic diverticulosis A few tiny low attenuated lesiions in the liver  too small to characterize GB sludge or sandy stones Both renal cysts Diffuse atherosclerosis Coronary arthery calcification S P vertebroplasty  T    L   L  S P PLIF  L     S   Rec  Clinical correlation,영상의학과
42,허리가 너무 아플때 어떡하죠 ,의자에 앉아있으면 허리가 아픕니다 MRI 검사 결과 문제 없다고 합니다  왜그런걸가요 ,영상의학과
43,CT 외부필름판독 ABDOMEN  판독결과 좀 해석해주세용  , REPORT    Reading    Report Abdomen CT  Perforated divertiulitis at descending colon causing peritonitis  pneumoperitoneum and pneumoretroperitoneum    Pericolic localized fluid collection with air fluid level   The other abscess adjacent to the bladder  left inguinal canal and left pelvic wall Colonic diverticulosis A few tiny low attenuated lesiions in the liver  too small to characterize GB sludge or sandy stones Both renal cysts Diffuse atherosclerosis Coronary arthery calcification S P vertebroplasty  T    L   L  S P PLIF  L     S   Rec  Clinical correlation   Comment,영상의학과
44,유방섬유선종 증식성 크기 cm,통증도 만져짐도 없이 부드러운데 조직검사결과 유방섬유선종 증식성 이랍니다 작년에도  cm 도 안되는 양성 덩어리를 제거했어요 시술을 꼭 해야할까요 추적관찰해보면 크질까요   세 입니다,영상의학과
45,수능 정도,궁금해서 그런데 막   일 동안 공부해서 의대를 들어가신 분들도 계신가요  노베는 아니고 어느정도 하시는 분들이요,영상의학과
46,Mri 판독지 해석좀 부탁드립니다  ,목이랑 허리 두군데 찍었습니다   번 판독지 Decreased cevical lordsis   Diffuse bulging disc at C       Lt  Subarticural disc protruison  Lt  Lateral recess stenosis and both UVJ Hypertrophy at C      번 판독지 L sipne mir  Decreased lumbar lordsis Bilateral facet arthrosis of L        S    Diffuse disc bulging  both foraminal disc protrusion and both neural foraminal stejosis at L     Central disc protrusion at L  S   No other remarkable finding   내공    넣을게요 해석 부탁드립니다  ,영상의학과
47,뇌 MRI 하얀 점이 뭐죠 ,뇌 MRI를 찍었습니다  이상소견 발견하지 못했다는 의사선생님 말씀을 들었는데요  사진을 보다가 오른쪽의 하얀 점은 뭔지 모르시겠다고 하네요  너무 궁금한데요    걱정이 되기도 하고  알수 있을까요  솔직한 답변 부탁드립니다  감사합니다 ,영상의학과
48,허리 디스크 진단 받았는데 영상 판독 부탁드립니다 ,  영상 판독 부탁드립니다,영상의학과
49,뇌 mri mra 조영제 질문드립니다,뇌 mri mra 검사를 했는데 조영제를 검사 끝나기  분전에 투약했습니다 원래 검사시작할때 넣는 것 아닌가요   잘못된건지 궁금합니다,영상의학과
50,췌장 복부 mri 검사를 하는것이 좋을까요   서울 서초구   대초반 남 MRI ,최근에 건강검진을 받았습니다   위 대장 내시경 실시하였고 딱히 문제없으나 역류성식도염이 있습니다   식도염은 계속 앓고 있던것입니다   그런데 최근에 명치를 기준으로 왼쪽 갈비뼈 아래쪽  오른쪽이 통증이 따끔따끔한  자주 있고   등뒤 윗부분쪽으로 따끔거리기도 합니다   거의 비슷한 위치에   그 외 몸 전체적으로 팔같은 부분들이 간혹 따끔따끔 하기도 하며  몸이 좀 자주 가려움이 생긴것같습니다   췌장 초음파도 해봤고  제가 췌장을 걱정하니 췌장암 혈액검사도 실시했는데 아무이상이 없다고 하시더라구요   아주 막 아프다거나 그런건 아닌데 잠을 못잘 정도는 되어서 걱정이 좀 됩니다   초음파나 혈액검사로는 그렇게 정확도가 높지 않다고들 하니 복부 mri를 한번받아볼까 하는데  조영제를 사용하는게 더 정확도가 높을지 궁금하기도 하네요 ,영상의학과
51,MRI 내용 판독 부탁드립니다,clinical information lateral medullary infarction  right imaging technique   intracranial TOF MRA contrast enhanced intracranial and neck MRA SWI high resolution black blood PD  T W   contrast enhanced T W  with axial coronal sagittal reconstruction for Vessel wall  Contrast media   Used FINDINGS  Stenosis and luminal irregularity in right distal VA Associated with intramural hematoma  Otherwise  no other significant stenosis  occlusive lesion or aneurysm in intracranial neck major arteries   CONCLUSION Right distal VA Vertebral artery  dissection,영상의학과
52,검사 결과 해석해주실 분 계신가요      ,   A   cm acute ICH in right frontal lobe      Acute SAH in right frontal sulci      Slight absorption of acute ICH in right frontal lobe    No change of acute SAH in right frontal sulci 해석쫌 부탁드립니다     ,영상의학과
53,소뇌위축증,혹시 뇌mri를 찍으면 소뇌위축증도 확인이 되나요 ,영상의학과
54,retroperium ct 결과 해석,retroperitoneum ct iv bolus bk cysts no facal lesion in liver  spleen pancreas both adrenal grands also nommal GB CBD  IHDS NO adnormal bowl wall thickening or mass no abdominal LNE no ascites S P Lt pneumoenctomy state  rec  clincal correlation   f u study  해석이 안되서 부탁드립니다 이게 무슨 소리일까요   ,영상의학과
55,게실염의 염증 정도는 초음파로도 가능한가요  ,조영제 부작용을 겪어 게실염 진단을 초음파로 하는 데  CT 처럼 전체는 못 보더라도 국소적인 부분을 보는 데  초음파로 게실염의 염증 정도는 어느 정도로 파악 할 수 있을까요  ,영상의학과
56,제 딸이 부유방이 있어요  서울 송파   대중반 여  부유방 ,제 딸이 한쪽겨드랑이에 메추리알정도의 부유방이 잡히는데 지금 수술해서 없애야하는지 아니면 성인이 된후 없애야하는지 궁금합니다   통증은 없고 비쥬얼만 조금 안좋아서요,영상의학과
57,Mri 판독 설명,안녕하세요 의사샘이 설명을 해 주셨는데 자세히 못들어서 의학적으로 해석 부탁드립니다 ,영상의학과
58,뇌실 비대칭,제 ct 사진입니다  아기때 한쪽으로자서 두상이 비대칭인대 ct를보면 뇌실 크기도 비대칭여서 혹시 이로인해서 문제가 생길 수 있나요  저같은 케이스가 많은지 궁금합니다 ,영상의학과
59,MRI 비용 관련 질문입니다 ,XRAY는 확인해야 할 부분이 여러곳이라서 여러번 촬영을 해서 그만큼 더 비용이 청구되었는데 MRI도 확인해야 할 부분이 많을수록 비용이 많이 들어가나요 ,영상의학과
60,어깨 mri 질문, 년전쯤 어깨 아탈구 를 경험한 후 잊을만 하면 한번씩 어깨가 들락 날락 해서 이번에 동네병원에서  주동안 주사  번 맞고 다른병원가서 mri찍어보라해서 mri를 찍었는데 어깨 연골인지 인대인지 좀 찢어졌다고 당장 꼬매기는 아깝고 일주일동안 약먹어보고 다음주에 주사한번 맞아보고 결정하자고 하는데 그냥 대학병원 갈까 고민중입니다 mri 씨디 들고 대학병원가면 받아주나요  아니면 다시 찍자고 할까요 ,영상의학과
61,CT 결과 해석  내공    , Brain CT  Lnown about infarctions in right MCA territory with susficious low densities  Brain DWI MRI  Focal diffusion restrictive lesion in right occipital lobe R O acute infarction  MRI Brain MRI MRA  Brain MRI눈 T  T  T  Flair  T  T  sagittal  T  loronal and T  gre sequence를 포함함 Clinical information left hemiparesis  minimal small stenosis in right MCA and ACA A  A therosclerotic vascular irregularity in left MCA  M   MRI Brain diffusion 단독  Multifocal diffusion restrictive lesions in right MCA territory   acute infarctions   Brain CT  Chronologic change ofinfarctions in right MCA territory with low densities,영상의학과
62,조영제 ct검사 에대해서,조영제 ct검사 수면인가요 아님비수면인가요 그리고 시간은 얼마나 걸리나요 간수치가 높아서 무엇이 문제인가 알아보려고 하는것 입니다,영상의학과
63,자궁근종을 하이푸로 치료 가능한가요   서울 송파   대 초반 여  하이푸 ,  자궁근종이  센치인데 하이프가가능한지요    MR하이푸가 엎드려서하는건가요   충칭하이프라고도하는데 같은건지요     한번만할수있다는것같은데 반복적시술이가능한지요     시술후 다음날부터 일상이가능하다는데 어느정도의 일상이며 조심은 언제까지 해야하는건가요     혹을 잘못건드렸다가는 더커진다는데 괜찮은가요 ,영상의학과
64,자궁근종 색전술후  개월이면 대략 몇센티 감소되나요   충남 아산시   대 초반 여  자궁근종 색전술 ,개인차가 있겠지만 색전시술 만 개월후엔 근종 축소가 어느정도 축소되는지 궁금합니다   그리고 색전술후 생리를 몇개월 건너뛸수도있나요 ,영상의학과
65,MRI검사로 복통 원인를 찾을 수 있을까요   충남 아산   대 초반 여  MRI검사 ,안녕하세요        제가 배꼽 오른쪽  cm정도 떨어진 하복부 부분이 쥐여짜는듯한 통증이 몇달째 계속되고있습니다   첨에 맹장염인중 알고 맹장도 떼여냈지만 통증이 사라지지않아 복부 ct 촬영도 받았고 간초음파 자궁초음파도 했지만 이유를 찾지못하고있습니다   배에 가스가 늘 차있어 잦은 방귀와 트림을 달고 삽니다   배가 아픈원인을 찾고싶은데 mri검사 받으면 그이유를 알수있을까요  b형간염환자이고 지방간이 있지만 배아픈 이유는 아니라는데 너무 답답합니다   어떤검사를 받아야할까요      답변 미리 감사드립니다 ,영상의학과
66, 월  일에 비파열뇌동맥류 개두술을 충북대병원에서 받게된   세 여자입니다 개두술이라고하니 무섭기도하고 긴장도돼는데요 무엇보다 병원비는 얼마나, 월  일에 비파열뇌동맥류 개두술을 충북대병원에서 받게된   세 여자입니다 개두술이라고하니 무섭기도하고 긴장도돼는데요 무엇보다 병원비는 얼마나 나올까요  수술시간은 보통얼마나걸릴까요  혹시 대략적으로라도아시는분계실까요  보험은없고 의료보험뿐입니다,영상의학과
67,저선량 폐ct 판독지 판독부탁드립니다,안녕하세요  그동안  번정도 검사했습니다  오늘 병원가서 저선량 폐 ct찍은후 검사판독지입니다     좌상 폐결절은  mm 변함없다는게맞나요  맞다면 양성이라고보면될까요  걱정안해도되는        기도 기관지내 가래추정 용종같이보이는건 검사할때마다 생겼다 없어지고 다른곳에 보이고 그러던데 이런건 흔한결과인가요  그동안  번찍었는데 보였던곳이 없어지고 또새로운곳에 생기고 또없어지고 계속반복하더라구요      부탁드립니다 잠이안옵니다 폐암확률은없겠죠 ,영상의학과
68,제가 큰병원에서 얼마전 건강검진을 했습니다 기존검진외 복부초음파 복부ct 뇌 mri등을 진행했는데요    주후 결과을 알려준다고 하는데 혹시 암,제가 큰병원에서 얼마전 건강검진을 했습니다 기존검진외 복부초음파 복부ct 뇌 mri등을 진행했는데요    주후 결과을 알려준다고 하는데 혹시 암이 발견되거나 하면 그전에 연락을 주는경우도 있나요  아니면 무조건 결과통보일날 알려주나요 ,영상의학과
69,복부 MRI 어디 까지 볼수 있나요 ,건강 문제 때문에 MRI 하려고 합니다  복부MRI 가 있던데  복부 MRI는 어디어디 확인을 해주나요   간 담도 췌장 신장 모두 다 보이는건가요   아니면  병원마다 복부MRI는 간 담도 췌장 만 해주고 신장은  따로 비용을 결제를 해야 하나요   이상 없으면 MRI 찍지 마라고 하시나요 ,영상의학과
70,Mri 결과지 해석 좀 부탁드려요 ,무릎 mri를 찍은 판독지인데 무슨 말인지 모르겠어요 ,영상의학과
71,자궁적출후 난소정맥류인거 같은데 어떻게 치료를 해야하나요   경기도 김포   대후반 여 골반울혈증후군 , 년반 전에 골반울혈증과 자궁내막증 선근증으로 자궁적출수술을 받았는데요  지금 골반통증과 거미줄처럼 다리 핏줄이 생기고 다리도 아프거든요  이미늘어난 난소정맥류는 자궁적출로 치료가 안되는건가요  아님 추가적인 정맥류 치료를 받아야하나요  수술했던 병원를 다시 가야하는지 정맥류쪽으로 찾아가야 하는지 잘 모르겠습니다 ,영상의학과
72,정계정맥 색전술 시술시 삽입한 코일을 빼고싶어요   서울 송파   대 후반 남  정계정맥류 ,예전에 병원에서 정계정맥류 색전술 시술을  하였는데 백금코일이 몸에 삽입되어 있다고      만약 시술하기 전 상태로 되돌리려면  수술을 받아야하죠  대략비용이 궁금합니다 ,영상의학과
