,0,1,2
37,폐ct 이후 문의드립니당,현재 건강검진중 이상소견으로 인해 흉부ct찍고 소견으로는 우측폐문종대의심 으로 적어져잇엇습니다  그리구 임파선인가 커져잇다고 한거같습니다  여기서 궁금한게  주뒤 다시 조영제ct를 찍어보자는데 조영제ct를 또 찍는 이유가 어떤것들이잇을까요   보통 일반ct만찍어도 다나오지않나요   그리고 저선량ct도 잇던데 이거로는안찍고   일단 암확률은 희박하단소리 아닌가요   찍을만하니까 찍을텐데 궁금해서용  ,영상의학과
38, 년에 한번씩하는 국가건강검진에서 혈액검사만으로 다른 질병을 찾을 수 있나요  두통이 심하고 어지러운데  약  개월이상 지속  mri mra가, 년에 한번씩하는 국가건강검진에서 혈액검사만으로 다른 질병을 찾을 수 있나요  두통이 심하고 어지러운데  약  개월이상 지속  mri mra가 비급여라 보험도 안되고 실비 본인부담율도 높아졌다고해서  백만원 넘는 비용이 많이 부담되네요 ,영상의학과
39,Brain parenchyma에 ab,T WI T WI FLAIR Gradient echo로 axial  sagittal coronal scan및 MR Angiography함   Brain parenchyma에 abnormal signal intensiy없으며 space occupying lesion없고 signal void없으며 hydrocephalus없고 corpus callosum에 특이소견 없습니다  FLAIR image에서 abnormal signal intensity없으며  Perivascular space에 특이소견 없고  corticomedullary junction에 abnormal finding없습니다  Significantly enlarged vessel없고  Pituitary gland에 특이소견 없으며 MR Angiography에서 특이소견 없습니다   해석부탁드려요,영상의학과
40,종괴 같은 음영 이게 무슨뜻 인가요 ,흉부질환의심소견 좌측 척추옆 부분에 약 cm크기의 종괴같은 음영  으로 진료상담 및 흉부ct  추적검사 요함  이렇게 의심 질환 소견서 입니다  자세히 는 검사를 받아 봐야 하지만 지식in에 검색 해도 대략 어느 부분이 의심 되는지 몰라서요,영상의학과
41,건강검진 질문 입니다,흉부질환의심소견 좌측 척추옆 부분에 약 cm크기의 종괴같은 음영  으로 진료상담 및 흉부ct  추적검사 요함  이렇게 의심 질환 소견서 입니다  자세히는 검사를 받아봐야하지만 지식in에 검색해도 대략 어느부분이 의심되는지 몰라서요,영상의학과
42,허리 mri는    T 안찍고    T로도 정확히 알수 있나요 ,의사분들 답변 부탁드립니다  허리 mri는    T만 되도 충분한지,영상의학과
43,복부통증 흉부통증,안녕하세요  복부통증과 흉부통증으로 내과 갔더니 의사 선생님이 신경과를 가보라고 하셔서 외상 후 스트레스 장애와 우울증 진단을 받았습니다  약은 복용 중이고 외상 후 스트레스 장애로부터 오는 가슴 답답함과 통증이 있다고 해도 확실히 문제 없다는 얘기 듣고싶어서 종합병원 가서 CT 촬영을 했습니다  문제없다고 합니다   제 질문은  아직 복부와 가슴에 특히 가슴  답답함은 남아있는 상태고 가슴에 유륜 주변으로 몽우리가 만져집니다 누르면 약간의 통증이 있습니다  남자고   대라 유방쪽 질병과는 거리가 있어보이는데요      CT를 찍었다면  복부와 흉부쪽 찍음  유방에 이상이 있었다면 알 수 있습니까     외상 후 스트레스 장애로 이런 불편함과 답답함 을 정말 느낄 수 있는건가요   감사합니다 ,영상의학과
44,복부ct찍으면 식도암걸렸는지 알수있나요 ,만약에 제가 식도암인데  위내시경 복부ct를 찍었다면  식도암을 발견할수 있나요 ,영상의학과
45,어깨 mri와 mra의 차이점,mri상 자세히 보이지 않아 mra를 찍기로 하였는데  정확한 차이가 궁금합니다  mra가 견관절 내 특정 부위를 자세히 보기 위해 찍는 것인지  아니면 mri보다 전체적으로 다 더 잘 보이는건지 궁금하네요  후자라면 판독을 할때 mri는 추가로 필요 없는지도 궁금합니다 ,영상의학과
46,허리 통증ct,허리가 많이아파 ct를 찍으려 하는데  ct찍을경우 디스크에 대해서 알수있나요   그리고 디스크 때문이 아닌 일반 많은 근무로인한 근육통이나 피로로 통증을 느끼는거라면  ct를 통해서도 근육통 때문인지 알수있나요   비용도 함께 질문 드립니다 ,영상의학과
47,ct 판독 부탁드립니다 ,간암 수술 후  년 째입니다  이번에 간 mri와 페 ct를 찍었는데 폐에  미리 이하 결절이 새로 발견 되었다고 합니다  의사 말로는 염증성 가능성이 높다고 하는데 여전히 마음이 놓이지 않습니다  결론 줄에 이렇게 표기 되어 있는데 염증성결절 또는 전이라고 읽어야 하나요  inflammatory nodule vs  metastasis,영상의학과
48,mri무릎촬영,무릅촬영 할건데요  제가 좀 페소공포증이 있네요   무릅촬영때도 머리부턷 들어가나요 ,영상의학과
49,복부초음파와 CT,작년  월쯤 건강검진으로 상복부 초음파를 했는데 아무 이상이 없었습니다  이후 올해  월에 복부CT를 조영제O  찍게 되었는데 부신쪽에 약 cm의 종양을 발견하였습니다  상복부초음파에서 이를 발견하지 못할 수 있나요  아니면 단기간에  cm의 종양이 자라나요   보통 복부초음파로 부신 종양을 발견하시는 분이 많더라구요  ,영상의학과
50,MRI 급여전환 가능할까요 ,우연치않게 아이 머리에 무언가가 발견되어 서울대학병원에서 MRI를 찍고 석회인지 종양인지 무엇인지 알수없다며  개월에 한번씩MRI를 찍으면서 크기가 커지는지 추적 검사를 해보자하여 진행하고있는데 처음 MRI찍은것만 보험적용이되고 이후부터는 비급여라고 하는데 급여전환 할수없는건가요  비용이 만만치 않아서요   의료쪽으로 아는게 없어서 고민하다 올려보아요 미리 감사드립니다  ,영상의학과
51,뇌 지주막낭종 MRI 결과지,최근 한두달 사이  기억력 감퇴 및 두통 으로 대학병원에서 조영제 사용 후 뇌 MRI 촬영하였습니다  교수님 께서는 물혹은 살아가는데 아무지장없고 선천적인지는      확신할 수 없다 합니다  또한 현재의 물혹이 제가 겪고있는 두통과 인지장애와 관련이 없다고 답변 받았습니다  신경외과    차병원에서는 측두엽 해마위치에 약 Cm 정도의 물혹이 있어 기억력 및 인지기능에 문제가 있다고 답해주셨는데 의사마다 동일한 MRI 촬영을 가지고 다른 의견이 있을 수 있나요  수술이 필요할 수 있다고 서울에 있는 큰 병원을 가라고 했지만 집에서 가장 가까운  차병원에 진료받았습니다   서울아님    질문   의사마다 동일한 MRI 가지고 서로 다른 의견이 나올 수 있습니까  질문   가능하다면 저는 수술을 하고 싶은데 서울로 가야합니까  제가 위치한곳은 인천입니다          경기도나 인천도 서울과 크게 차이 없지 않나요  질문   수술하게 된다면 제가 공공기관에 근무중인데 질병휴직으로 진단서  년  가능할까요    의학적 지식이 없는 일반인 입니다  감사합니다 ,영상의학과
52,몇주전에 영상의학과의원에서 복부ct를 찍었습니다 ,  대 중반 남성입니다  처음엔 고환에 이상이 있어서 고환초음파를했는데 아무 이상이 없었고 걱정되서 복부ct도 찍었는데도 별 이상이 없다고 하였습니다  다행히 고환은 괜찮아 졌습니다  그런데 나중에 알고보니 복부ct가 대장암이나 위암  췌장암 진단에도 이용된다고 들었는데 원장님께서 그때 이상이 없다고 하셨으니 별문제 없는거겠죠   이번년도 일반건강검진 대상자여서 위대장내시경도 같이 할까 고민도 되고 걱정도 되서요   ,영상의학과
53,결핵 x ray검사 결과지 출력가능한가요 ,학교제출해야하는데 잃어버려서 인터넷으로 뽑을수있나요  아니면 병원가서 다시 뽑아달라해야하는 방법밖에없나요,영상의학과
54,의학용어좀 알려주세용   ,담낭파열 췌장머리부분 파열 의학용어   ,영상의학과
55,췌장 스크리닝 MRI와 상복부 MRI는 췌장을 보는 것의 정확도가 똑같나요   서울 동작   대후반 남 간담췌 MRI ,췌장 스크리닝 mri와 상복부 간담췌  mri는 췌장을 보는 것의 정확도가 같나요   췌장으루 보는 정확도가 같다면 기왕이면 간담췌로 하고싶어서요,영상의학과
56,복부 mri 문의드립니다,내일 췌장쪽 건강삼아 mri를 찍어보려고 하는데요  시반쯤요 아침이나 점심 먹어도 되나요    Mri 결과는 바로 니오나오  ,영상의학과
57,오늘 뇌 초음파 를 찍었는데요,제가 두통이 좀 있어서 뇌 초음파를 찍었는데요 초음파상 이상은 없다고 하셨거든요 근데 질문이 있습니다    이 초음파로 뇌쪽의 무슨 문제를 잡을 수 있나요  저 사실 제 증상 보고 뇌졸증 같은 개 아닐까 싶어서 갔거든요 근데 제가 간 신경과는 ct가 없어서 초음파를 찍어주셨는데 결과에 이상 없으면 뇌졸증 같은 건 걱정 안 해도 되나요 ,영상의학과
58,CT결과 판독 부탁드려요, 검사명   Chest CT  enhancement 타부위동시  cavitary lesion with adjacent consolidations in LUL    r o TBc  indeterminate nature  rec  clinical correlation bilat  pleural effusion with passive atelectasis of BLLs sub subsegmental atelectasis  RML and lingular division coronary calcification,영상의학과
59,CT  MRI 결과 해석 좀 부탁드립니다   ,CT      No evidence of  hyperdense lesion calcific plaque with mild stenosis at right proximal ICA  and both C  severe stenosis at both M  moderate stenosis at right V   underlying hypoplasia mild  stenosis at right proximal M   left VA os and right P    MRI   sequence   DWI  T FLAIR  T  GRE  enhanced carotid MPA PWI   contrast enhancement   Gadovision   cc   Two DWI high lesions in right pons an right medial T lobe  R o acute infarctions   a few microbleeds in left thalamus   Nonspecific WM change  severe   old lacunar infarctions in both MPVWM  both thalami both pons   No evidence of D P mismatch   Unremarkable caeotid MRA,영상의학과
60,췌장암일까요 ,안녕하세요 다름이아니고     년   월   일 건강검진중 간에 석회화가의심되어 조영제를사용한 복부 골반ct를 촬영하였고 간부분은 중증도 지방간이어서 그리보였다고하고 이상없음으로 나왔습니다  그후     년  월   일경부터 ct촬영후 개월후  등중간부분통증 상복부통증 옆구리통증이 있고 체중도 지금까지 약    개월 동안   키로에서   키로까지  키로가 빠졌고 몸살감기처럼 전신에 힘이없어요 해서 췌장암및 상복부에 암이의심되서 다시 ct를찍고 싶은데 얼마지나지 않아 피폭이 걱정됩니다 이경우 mri로 대체해서 촬영을해더 효영성이 있을지요 ,영상의학과
61,상복부 문제관련 ct 촬영,안녕하세요 다름이아니고     년   월   일 건강검진중 간에 석회화가의심되어 조영제를사용한 복부 골반ct를 촬영하였고 간부분은 중증도 지방간이어서 그리보였다고하고 이상없음으로 나왔습니다  그후     년  월   일경부터 등중간부분통증 상복부통증 옆구리통증이 있고 체중도 지금까지 약    개월 동안   키로에서   키로까지  키로가 빠졌습니다 해서 췌장암및 상복부에 암이의심되서 다시 ct를찍고 싶은데 얼마지나지 않아 피폭이 걱정됩니다 이경우 mri로 대체해서 촬영을해더 효영성이 있을지요 ,영상의학과
62,의학용어 해석 부탁드립니다,부탁드립니다 ,영상의학과
63,복부 mri문의,복부 mri찍으면 장기중에 어디어디 볼수 있나요 전체는 다 못보는건가요 전체는 ct찍으면 볼수있는건가요 두가지 차이점이뭔가요 저는 전체 복부내부장기를 보고 싶은데요    그리고 복부에 자꾸 가스가차는데  ct 찍으면 가스차있는것도 보이나요 의사님 답변좀부탁합니다 ,영상의학과
64,의학용어   ,초음파검사들 어떻게 쓰는지 알려주세요   상복부 초음파 갑상선 초음파 유방 초음파 하복부 초음파 남자  하복부 초음파 여자  각각 의학용어 어떻게 쓰는지 알수있을까요 급해요  ,영상의학과
65,얼마전 직장신경내분비종양 판정 받고 복부ct찍었는데 영상의학과에서는 담낭이 좁게 보인다며 mri권했다고 하더라구요 그런데 제 담당 교수님께서는,얼마전 직장신경내분비종양 판정 받고 복부ct찍었는데 영상의학과에서는 담낭이 좁게 보인다며 mri권했다고 하더라구요 그런데 제 담당 교수님께서는 나이도 그렇고 아무리 생각해도 암은 아닌거 같다며  개월후에 복부초음파 해보자고 하시네요 담낭이좁게 보일수가 있나요,영상의학과
66,뇌 혈관 CT,뇌출혈 시술하면서 뇌  CT를 찍었는데 뇌CT는 고막부분은 아예 안나오는건가요  머리 전체를 찍었다고 했어요 처음에 찍은거는 빈속이 아니여서 조영제 없이 찍었고 나중에 중환자실 가서 찍은거는 조영제 있는 상태로 찍은거에요  여러번 찍었습니다,영상의학과
67,뇌수하체 종양,안녕하세요 현재 군인이고 몇주전 군병원에서 일반 뇌 MRI 촬영을 했습니다  군의관님께서는 다른곳은 이상 없는데 뇌하수체만 한번 더 조영제를 투여하고 셀라MRI 재촬영을 하자 하셨습니다  현재 안검연축  눈떨림  눈감김  눈부심  증상이 있습니다      뇌 종양일 가능성이 많나요      일반 MRI 에서는 뇌하수체의 종양이 잘 보이지 않는건가요      종양말고의 다른 이유가 있나요       만약 뇌종양이 신경을 누르고 있으면 병역판정은 몇급이 나오나요  의무조사 가능성이 많나요      재촬영 후 아무 이상 없는 경우가 있나요 ,영상의학과
68,CT결과 해석 부탁드립니다 , Conclusion     Acute interstitial edematous pancreatitis with peripancreatic and retroperiotneal fluid collections     Probably secondary edematous wall thickening of GB     About  cm R O dermoid cyst in left ovary    Finding    Abdominal pain    Pancreas의 swelling과 peripancreatic fluid collections 있으며 left retroperitoneum으로 extending 하고 있음   Liver에 focal enhancing lesion 없음  GB의 mild edematous wall thickening 있음  Spleen and both kidneys에 이상 소견 없음  Small amount of ascites 있음  Aorta와 IVC 주위에 의의 있게 커진 LN 없음   Left ovary에 약  cm well defined fat density lesion 있음,영상의학과
