,9,10,11
10,Brain mri T 영상인데왜 하얀색이게뭐죠   ,  하얀색뭠가보이네요,영상의학과
11,단순정맥기형,안녕하세요 최근에 검사했을때 MRI  단순정맥 기형이라고 걱정하지말라고 했는데    그래도 머릿속에 뭔가 있다는게 걱정되고   무슨 문제가 있을까요  혹시 뇌출혈이나 뇌졸중이 올수가 있나요  혹시 수술을 해야하나요 ,영상의학과
12,도와주세요 제발 chest ct 해석이요,diffuse bronchiectasis and comsolidation in both lung and calcified lesion in RLL Chronic destroyed Tbc at Rt  lung and old Tbc leison in LUL Compression Fx  T  ,영상의학과
13,김문성선생님 ct판독 좀 부탁드립니다,제가  월에 건강검진하고 받은 cd를 이번에 우연히 보게되었는데 사진에  mm   라고 써있는데 이게 뭘까요    검사결과는 이상없다고 들어서요  ,영상의학과
14,복부CT 결과 해석 부탁드립니다 ,검사명   Abdomen Pelvis CT with C  결과내용                Reading                 s p hysterectomy for cervix cancer without demonstrable local tumor recurrence or metastasis in the abdomen and pelvis               Conclusion               s p hysterectomy for cervix cancer without demonstrable local tumor recurrence or metastasis in the abdomen and pelvis ,영상의학과
15,MRI 검사결과 문의드립니다,MRI 검사결과지입니다 관련 내용을 알고자 합니다 답변부탁드리겠습니다 감사합니다,영상의학과
16,건강관리협회 뇌mri결과 열공경색으로 소견이 나왔는데,두통이 최근에 많이와서 mri찍었는데 만성 열공경색으로 나왔는데 큰병원에서 진료를 봐야 할까요  치료방법은 뭐가 있나요 ,영상의학과
17,자궁CT 금식,자궁 ct를 찍으려고 하는데 병원마다 금식하라는데가 있고 딱히 얘기가 없는곳도 있더라고요  시간 금식 꼭 해야 하는건가요  ,영상의학과
18,올해   월경 소뇌에 있는 종양제거수술을받았습니다 경과도좋고 휴유증도 없는상태입니다 그런데   월 말경부터 뒷통수 아래부분중간부분이 푹꺼지는 증,올해   월경 소뇌에 있는 종양제거수술을받았습니다 경과도좋고 휴유증도 없는상태입니다 그런데   월 말경부터 뒷통수 아래부분중간부분이 푹꺼지는 증상이 나타났습니다 내년 월에나 수술병원에서 mri진료예약이 잡혀있는데 여태까지없었던일이라서 많이불안하네요 문제가있는걸까요,영상의학과
19,오늘 병원에서 초음파 했는데 내일 복,오늘 병원에서 초음파 했는데 콩팥이 부었다 그래서 내일 복부CT 촬영이 있는데 탐폰을 착용하고있어도 괜찮나요 ,영상의학과
20,치아교정중 뇌CT,제가 두통땜에 뇌 CT를 찍을거 같은데 치아 교정중에 촬영 가능한가요   ,영상의학과
21,친정어머니가 갑자기 인지장애가 심하셔서 대학병원에 진료받으러 가셨는데 CT 촬영본과 증상을 들어보시고는 종양도 의심된다고 하시네요 CT촬영만으로,친정어머니가 갑자기 인지장애가 심하셔서 대학병원에 진료받으러 가셨는데 CT 촬영본과 증상을 들어보시고는 종양도 의심된다고 하시네요 CT촬영만으로도 종양이 감지되나요 며칠후에 조직검사할 예정인데 만약 치료를 하게되면 정신이라도 돌아올 가능성이 있나요 넘 힘드네요  ,영상의학과
22,뇌 mri 찍었는데 양성종양일까요 ,뇌 mri를 찍었는데 내일 조영제를 넣고 다시 정밀검사를 하기로 했습니다만 사진상으로 보이는 게 물혹일지 양성종양일지 너무 불안한 마음에 여쭤봅니다  ,영상의학과
23,건강검진 MRI,저는   살이고 남자입니다  제가  년에 한번씩 위내시경  대장내시경  갑상선초음파 폐ct  피검사를 받는 종합검진을받고잇는데 암이나 뇌혈관질환이 있는지 검사받을때 MRI를 찍으면 되는건가요  MRI를 찍으면 몸전체에 이상이있는지 없는지 알수잇는건지요 ,영상의학과
24,복부ct 판독지에여 나머지는 다해석이 되는데,hepatomegaly  prominent IHD in liver LLS       이부분이 구글로도 번역이 안되더라구여  간비대인건 알겠는데 구글 번역은 간 LLS 에서 눈에띄는 IHD라는데 이 의학용어가 뭔지여   해석좀여 부탁드려요 내공드려요  추가로 간섬유화가 진행이된건지 간경화인지도여 ,영상의학과
25,담낭절제술,월요일 아침 시  첫수술로 로봇담낭절제술을 받았는데요 누워있다가 일어나거나 허리를 숙이거나 하면 불편하고 다른때는 괜찮거든요 병원에 서류 떼러 보험사분이랑 통화하면서 운전해서 가다가 습관적으로 차에있던 담배를 폈는데 상관없을까요    저도 어이가없어서   물어볼곳도 없구요   ,영상의학과
26,mri 판독해주세요,판독부탁드려요 디스크가 맞다는건가여  아픈데 정도는 심한건지 뭔지 모르겠어요 ,영상의학과
27,발목에 씨같은게 만져져요,저희 어머니가   대 중후반이신데 어제 힘쓰는 일을 좀 많이 했어서 발 등에 멍이 드셨는데 이거랑 관련이 없을 수도 있겠지만 발목에 씨같은게 만져져서요 입자 크기는 한 쌀알의 반정도 되는거같고요 병원에 찾아가야하는건가요,영상의학과
28,술 하루만 먹어도 괜찮을까요  ,안녕하세요   살 남자입니다   월  일날 회사에서 손을 다쳐서 손가락 검지 반정도 뼈랑 신경 힘줄 등등 나가서 수술을 했었습니다  손가락 안에 핀을 넣어 놔서 술 담배 등등 지금까지 안했습니다  저번주 금요일에 실밥을 풀고 어제 엑스레이를 찍더니 다음주쯤에 핀을 뺀다고 하는데 뺀다면 아마  월    일쯤 뺄 거 같은데   월   일 하루만 술 취할정도로 안먹고 적당히 먹어도 괜찮을까요 ,영상의학과
29,흉부 엑스레이,흉부엑스레이를 찍었는데요 위장 까지 같이 찍히는 건가요  ,영상의학과
30,체외충격파 때문에 정계정맥류의 울혈증상이 더 심해질 수 있나요   서울   세 남 정계정맥류 ,안녕하세요   정계정맥류  기 이상 되는 환자입니다   만성 전립선염 치료를 위해 회음부에 하는 전립선 체외충격파 ed      을  맞고 나서 너무 고환쪽으로 세게 맞았는지 간헐적으로 약간 묵직한 통증이 있었는데 지금은 계속 뻐근하며  통증이 있습니다   체외충격파를 가하면 정계정맥류의 울혈증상이 더 심해지거나 할 수 있는지요   몇 번 더 남아있어서 병원에선 별 문제없다고 하는데 계속 충격파 치료를 해야 될지도 모릅니다   정맥류 통증이 없으면 지내도 된다는 얘길 듣고 지금껏 지내오고 있는데 갑자기 더 아파지니 정맥류가 악화돼서 혈관에 문제가 생기는건 아닌지 답변 부탁드립니다   감사합니다 ,영상의학과
31,폐결핵 의심,  년 전 결핵을 앓아  개월 약먹고 완치했습니다  그 후 엑스레이 찍을때마다 결핵 흔적으로 비결핵성과 흔적결과로 항상 정상이 나왔었습니다   올해  월에 보건증으로 엑스레이 촬영결과 뭔가 보인다고 ct권유하셔서 ct 촬영했고  좌상 우상에 보였던 것은 모두 결핵 흔적임을 확인했습니다    그리고   월 다른 병원에서 건강검진 결과가 또 양쪽폐 활동성 결핵의심 선형 및 선상음영  우페상엽  경계가 불분명한 결절  우폐상엽  적은 양의 선상음영  좌폐상엽    결핵의심  불분명한 상태 로 나왔습니다  위치는 동일하나 또 결핵의심이 나왔고 이번 건강검진 했던 병원에서 폐사진 이상 보인다고 전화도 왔었습니다  의사선생님께 결핵 과거 병력 있었다고 말씀드렸더니 그쵸  라고 하셨고   월 검사 결과 말씀드리니 지금처럼 계속 관리하면 된다 라고 하셨는데  건강검진 결과는  활동성 결핵의심  저렇게 나오니 조금 당황스럽네요   또 검사를 해야하나요   증상은 아무것도 없습니다,영상의학과
32,B CT 나 MRI 결과인데요,CT 나 MRI 결과인데요  ICH at rt thalamus CR and midbrain 여기에서 CR 이 어디부위를 뜻하는건지 전혀 모르겠어요   궁금해서 못지나가겠네요 아시는분 알려주시면 감사합니다 ,영상의학과
33,손에 힘이 없어보야요     ,아니 제가 또래보다 상당히 마른편인데 걍 있으면 잘 모르겠는데 영상을 찍거나 해서 제 손이 막 움직이는걸 보면 손에 힘이 하나도 안들어간거처럼 막 흐물흐물 해 보여요   손가락이 길고 얇아서 그런지는 모르겠는데 남들은 안그런것같은데 나만 글케보임진짜     흐물흐물해보임    왜그런거죠   기분탓인가,영상의학과
34,심장이 두근거리고 머리가 어지러워요, 개월전부터 어지럽고 심장이 쿵쾅거리는데 폐ct  뇌ct  심장초음파 등은 문제가 없다고 합니다 대체 이유가 뭘까요     머리가 어지러워서 금방이라도 기절할 것 같아요,영상의학과
35,CT 판독 부탁드립니다,안녕하세요  CT 판독 부탁드립니다  Findings  CT of Whole abdomen    Several small L N s in mesentery and periaortic region of abdomen  No evidenec of definite abnormal finding in visible liver  GB  pancreas  kindneys  and other visible abdominal and pelvic structures on CT   Rec   Clinical correlation ,영상의학과
36,CT 오류 가능성,제가 전북대학교 병원에서 CT를 찍었었는데 콩팥이 하나밖에 없다고 하더군요 혹시 CT 오류일 가능성도 있나요 ,영상의학과
37,영상의학과 선생님 제발 봐주세요,저는 간내에 담관에 현재 추적중인 병변이 있습니다 첫번째 두번째 사진이  월에 찍은 사진이고 그 밑에 사진들은 오늘 사진인데요 촬영한병원에선 크기나 모양 별 변화없다고 하는데요    검정색으로 나온건 제가 봐도 변화가없는데 흰색인 모양일때는 모양이 달라요 두번째가  월촬영시 사진이고 세네번째다섯번째가 오늘 찍은건데   딱봐도 다른데 왜 변화없다고 한건지 궁금합니디,영상의학과
38,아빠가 건강검진을 하셨는데 소견서 해석 부탁합니다,C     조직병리검사   장기당     Level B   검진   Gross Findings  Specimen is   piece of soft  pink tan tissue  measuring up to     cm  Entire sections   block     Diagnosis  응급결과 반드시 확인하시기 바랍니다   Stomach  antrum  lesser curvature  endoscopic biopsy   Atypical glands  consistent with high grade dysplasia  Note   Follow up evaluation is recommended to rule out hidden malignancy   큰병원을 가야 하는데 조금이라도 알고 가고싶습니다,영상의학과
39,하지정맥류와 허리 통증이 관련이 있나요   강원 원주   대후반 여 하지정맥류 허리통증 ,몇년전 하지정맥 초음파 진료 후 선생님께서 앞 뒤가 다 터졌네   하셨거든요   겉은 아무렇지 않으니 사는 건 문제 없구 혹시 나중에 미용상 필요하면 초음파 수술로 흉터없이 간단 수술이라고 하셨습니다   근데 요즘 그것 때문이지 잘 때 허리가 넘 아픕니다   쥐는 안 나구요   허리두 협착증 있구요   친정엄마가하지정맥 수술 양쪽 다 받았습니다   허리아픈것두 연관있다구해서 궁금해서 여쭤봅니다   답변 부탁드립니다   감사합니다 ,영상의학과
40,복통이 심해서 병원에 가보니 자궁울혈이 생겼대요   적출 말고 다른 치료 방법 없나요   경기도 안양   대후반 여 골반울혈증후군 ,안녕하세요 전 선근증으로 하이푸 두 번 시술 경험이 있고 부정출혈로 미레나를  번정도 삽입 후 제거 부작용 한적있는데요    그 전부터 잦은 부정출혈로 복통이 있긴 했지만 몇 달 전부터 우측 복부가 심하게 아파져 병원에 가서 확인해본 바 골반에 물이차고 자궁울혈이 생겼다 합니다   가장 깔끔한 것이 적출이라고 하는데 다른 치료 방법 없나요  ,영상의학과
41,조영제 없이 찍은 뇌 mri 정확도,   테슬라로 mri  mra 조영제 없이 뇌 촬영했을시 정확도는 어느정도인가요  뇌종양같은건 발견 못하는것인지 궁금합니다 ,영상의학과
42,성인 수신증 좋아지나요 ,요로결석인거같아서 비뇨기과에서 조영제맞고 엑스레이 찍었는데 결석은 보이지않았습니다 왼쪽하부요관만 이상하다하시며 수신증인거같다고햇습니다 이런경우 수신증인경우가있나요  배뇨시 잔뇨감 뻐근함이있습니다 만약 수신증이라면 어떤검사를해야하는지 또 별다른치료없이 항생제나 식이요법만으로도 좋아지는지 궁금합니다,영상의학과
43,mri 조영제,강직성척추염이 의심되어서 mri찍었는데 염증이 안보이신다고 하시네요  조영제없이 찍었는데   너무 걱정돼서요 mri상 염증이 안보이는거면 아닌게 맞겠죠   ,영상의학과
44,MRI 판독 한줄만,Degenerative OA change grade     라고 되어잇는데  Degenerative OA는 변형성 관절염이라는거 아는데  뒤에 change grade  가 뭐에요    무슨 점수같은데,영상의학과
45,유방초음파에 혹,  살 유방촬영이랑 초음파 검사결과 초음파에서 양성 혹이 몃개 발견됏는데 다 잇는거라고 아무것도 없을순 없다면서 엑스레이는  년에한번 초음파는  개월마다 하면 된다는데 괜찮은건가요  나쁜거아니라고   프로까지 괜찮다고 나머지    프로는 변할수잇는 확률은 잇을수잇으니 검진만 받으라네요   조직 검사 안해도 되는건가요  조직검사 말은 없엇거든요 가족력은 없구요 다른분보니 다른병원에서 조직검사햇더니 악성이라고 했다고 해서 신경쓰이네요 복붙 복사붙어넣기 하지말아주세요  유방암  외과,영상의학과
46,화이자 부작용인지는 모르겠는데  ,안녕하세요   살 여자입니다 화이자  차 맞은지는   일 정도 지났어요 한달전쯤에 심장쪽이 엄청 답답하고 찌릿 거렸는데 한 일주일 지나니까 괜찮아져서 병원을 안갔어요 근데 요즘 다시 아프기 시작하네요 이거 어느병원을 가야되나요  어디쪽 전문병원을 가야되는지 알려주시면 감사하겠습니다    병원이름 말과 진료보는 과로 알려주세요   ,영상의학과
47,mri 비용,뇌mri와 상왕근신경총 어깨mri는 따로 검사하는건가요  아니면 mri찍을때 뇌부터 어깨까지 같이 찍는건가요  ,영상의학과
48,손가락 뼈가 녹아있다고 하는데요,이부분이 엑스레이상 파여있습니다 뻘건부분이 살짝 아리듯이 아픈상태이고 안에 볼록하게 딱딱하게 올라와있는 상태입니다  정형외과 선생님이 심각하게 보셔서 바로 mri ct 검사했는데 다행히 이상소견은 없는 양성종양같다고 하시더군요  선생님은 엑스레이와 손가락상태를 보고 악성종양 암 으로 의심했었다고 합니다  그래서 그냥 약물 물리치료 하면서 사라지기를 지켜보는중인데  이거 혹시 다른병으로 이럴수도 있나요  이유없이 뼈가 녹는 이유가 뭔지 궁금하네요  정형외과 외에 혹시 다른 가봐야할곳이 있을수 있나요  피부과라던가  혹시 균 문제  ,영상의학과
49,정밀mri   mri mra 대해서 문의해요,정밀 mri 와 일반mri 차이점이 뭔가요   mri mra   정밀 mri 검사 비용은 어떻게 되나요 ,영상의학과
50,폐 CT 검사 질문,안녕하세요 군대에서 상병검진 후 엑스레이 촬영에서 왼쪽 폐야에 음영이 관찰되어 CT촬영을 했었습니다  조영제 없이 촬영을 했었고 CT 확인 후에는 군의관님께서 아무것도 없다고는 하셨는데 솔직히 믿음이 좀 덜 가는 건 사실이기에 군 병원에서 CT사진을 CD로 구워서 지금은 전역한 상태입니다      이걸 재검사를 받아보려면 어떤 과로 가는게 좋은지    이미 촬영은 끝난 상태에서 사진만 살펴보는 것은 비용이 대략적으로 얼마가 드는지     조영제를 투여하지 않은 상태에서 찍은 CT로는 제대로 확인할 수 없는지     엑스레이가 잘못 찍혔을 확률이 높은 상태인건지 등 궁금한 점이 많습니다  답변 부탁드립니다 ,영상의학과
51,재활병원에서 근무하게 되었는데 근무실이 C arm 옆방이예요,재활병원에서 근무하게 되었는데 방이 없어서 c arm 옆방의 창고에 책상을 놔주겠다고 해요 처음엔 씨암이 뭔줄 몰라서 알겠다했는데 찾아보니 방사선 나오는거더라고요   전 갑상선종으로 치료받고 있고 아직 미혼인데    그곳에 장기근무해도 될까요     장기근무   년이상  조건으로 일하기로 한곳이라 신경쓰이네요  ,영상의학과
52,인공관절치환술 엑스레이 판독,보시고 수술잘된건지 알려주세요 그리고 양쪽 골반차이가 왜이렇게 나나요  왼쪽 골반이 엄청작네요,영상의학과
53,복부 ct 결과지  ,조영제 투여후   가슴통증후 호흡곤란이 오고  바로구토를 해서   ct를 다시 찍던 해야한다고   했는데   일단 이렇게 결과지가 나왔는데   의뢰해준 병원을 못가서  아직 결과를 듣지 못했습니다   궁금합니다  ,영상의학과
54,MRI 진단소견,L SPINE MRI  L  S   HIVD  left central extrusion  inferior migration  No demonstrable cord signal abnormality No definite evidencd of compression Fx  nor bone destructive lesion  교통사고가 나서 허리가 너무 통증이 심해 MRI 찍어서 판독지 받아봤어요 어떤 내용인지 여쭈고싶어요  치료는 얼마나 받아야하며 호전은 될수있는지 어디가 어떻게 이상이 있고 또는 이상이 없는건지 전치는 얼마나 나올지 궁금합니다,영상의학과
55,Mri cd,오늘 병원에서 mri를 찍었는데 이 자료를 다른 병원에 가져가서 진료받아보려고하는데 기존 병원에서 Mri찍은 자료 받을수있나요 ,영상의학과
56,영상의학과 의사가 되고싶어요,의대 가면 되나요 ,영상의학과
57,전방십자인대 수술고민,mri 진단상 부분파열이라고 하고 한달뒤에 스트레스 검사했는데  cm정도 늘어났다고 했습니다  의사선생님께서 수술 권유는 하지 않았는데 수술 안하는게 맞는지 잘 모르겠습니다 ,영상의학과
58,초음파 검사 할때요,움직여도 되나요  ,영상의학과
59,뇌 mri 찍었는데 궁금한것요,종합병원에서 간단 mri 찍었는데요  의사선생님이 뇌에 이상 전혀 없다고 보여주셨는데  제가 그때 못물어본게 있어서요  mri 검사하면 뇌혈관도 검사 된건가요      뇌혈관도 이상없는건지 궁금합니다     mri 찍으면 구안와사라는 증상도 있는지 없는지 알 수 있나요  궁금했는데 못물어봤습니다,영상의학과
60,유학중인   살 딸이 뇌경색증세로 MRI결과 혈전용해제를썻고 한달치 약을받아왔답니다 두통 어지럼증 왼쪽시력이 절반정도는 안보인다고했는데 퇴원하고,유학중인   살 딸이 뇌경색증세로 MRI결과 혈전용해제를썻고 한달치 약을받아왔답니다 두통 어지럼증 왼쪽시력이 절반정도는 안보인다고했는데 퇴원하고  주후 약만먹고있습니다 신경과 의사를만나보라는데 의료시스템이 한국과달라서  주뒤의사면담이라는데 눈치료는 어떻게해야될지요,영상의학과
61,등통증이 점점 심해져요   열감 때문에 바로 눕지 못하고  옆구리 통증도 있어요  경기 연천   대후반 여 MRI ,선생님 안녕하하세요 올 월에 등통증 심하고 체중 안늘어서 췌장mri찍었는데 괜찮다고 하셨는데 지금 등통증이 더심해졌어요   바로 누우면 등에 열감이느껴져서 바로 눕지도 못하고 가끔 왼쪽 옆구리통증도 있구요  가만히잇어도 화한통증이 잇어요 한번 더 검사해야될까요 ,영상의학과
62,MRI 급여 관련 궁금합니다   부산   대후반 여 MRI ,갑상선암  년차가 되어갑니다   년안에는 MRI가 급여가 가능하다고 하는데   OO병원에서  MRI가 급여가 가능한가요 ,영상의학과
63,동네내과  건강검진 에서 복부ct 결과    대학병원 판독,왼쪽 아랫배가 속쓰림이 심하고 체중감소가 있어서 동네내과에서 가서 말하니 혈액검사  소변검사를 하자고 조영제 복부ct 촬영을 하자고 햇습니다  내과 선생님 말이 이상은 없고 간에      혈관종 물혹으로 보인다고 하고 혈액검사 피검사는 이상없구요   췌장 위주로 찍었다고 하던데   ct  찍으면 전부 다 나오는게 아니고 특정 장기만 찍을수 있나요  불안안 마음에   영상을 들고 큰 대학병원 진찰받고 판독을 의뢰하니 이상없다고 나오고   모가 맞는건지 모르겠네요     위내시경만  번 대장내시경만  번 했는데 이상없구요   ,영상의학과
64,복부 초음파 관련된 질문이요,   아침마다 먹는 호르몬약이랑 두통약이 있는데 그걸 먹어도 괜찮나요      복부 초음파 하기전에 원래 피검사나 소변검사를 하나요  아니면 초음파 끝나고 해도 되는건가요 ,영상의학과
65,허리 등근육쪽멍울,  살 여자입니다 뒤갈비뼈 끝나는부분 왼쪽아래 멍울이 만져져요 피부에 생긴건 아닌거같은데 겉으로는 안보여요   한달전에 허리가 너무아파서 만져보다 발견했는데 지방종같은건줄알고 초음파했는데 초음파상으로는 안보인다고 하셨는데 엑스레이나 다른검사를 해봐야할까요     잊고있다가 아파서 만져보니 그대로있어요  cm정도되는 둥근멍울이에요    이런증상이 나타나는게 다른원인도 있나요   최근 목에도 멍울이 생겨서 걱정되네요  ,영상의학과
66,척추측만증 엑스레이 보는 법,척추 엑스레이에        이라고 되어있는데   도 휘었다는 건가요  ,영상의학과
67,목 삐끗했는데 엑스레이에 나오나요 ,오늘 아침에 목 심하게 삐끗해서 담이왔는데 엑스레이 상으로 문제가 보일까요,영상의학과
68,정계정맥류 같은데 당장 진료를 받을 수 없는 상황입니다    강원도 춘천 고등학생 남 정계정맥류 ,현재 제가 보기에 정계정맥류  기에서  기정도 되는 것 같은데요    지금 시국이 시국인지라 서울을 갈 수가 없습니다  근처에 비뇨기과도 없어서 진료도 받을 수 없는 상황이기도 하구요   약간 두려운 것도 있구요    조금 안 좋은 상황인 것 같은데 얼마전에 한번 통증이 좀 있었습니다        년 정도 후에 코로나도 좀 줄어들고 용기 가 날때 쯤 비뇨기과에 가도 괜찮을까요   또한 좋아지진 않더라도 악화를 늦혀주는 방법이 있을까요 ,영상의학과
69,정계정맥류  단계 진단 받았는데요    경기도 안양   대초반 남 정계정맥류 ,안녕하세요   작년에 고환에 물혹이 있어서 올해 다시 초음파를 진행하였는데 지금까지 큰 통증은 없었습니다   오른쪽에 물혹이 있었는데 오늘 초음파를 다시 해보니 왼쪽에 정계정맥류가 보인다고 하셨습니다    단계는  단계 정도라고 말씀하셨는데 내후년 정도에 임신준비를 할 예정입니다   그럼 주기적으로 검사를 받아야 할지 아니면  단계에서도 수술이 가능한지  질문드립니다   감사합니다,영상의학과
70,뇌mri 판독해석좀 부탁드립니다 ,뇌하수체 종양 mri를 찍었는데 영상의학과라 결과가 뭔지를 모르겠어요    해석좀 해주세요    ,영상의학과
71,폐 CT 검사 주기에 대하여 ,  살인데 담배를 반갑 안되게 피는 편인데 폐ct 검사를 몇년에 한번씩 받는게 맞는 건가요     ,영상의학과
72,뇌 MRI 유소견,안녕하세요 다름아니라 저희 아버지가 얼마전 건강검진 하시면서 뇌 MRI 검사도 하셨는데 유소견이라는 결과가 나와서 아래 내용이 어떤 말인지 해석 부탁 드립니다    양측 대뇌 백질에 여러개의 작은 고신호  확장된 혈관외 공간 또는 UBOs unidentified bright objects   부분 공허안  송과체의 미세 낭종  뇌실의 이상변이  cavum septum pellucidum et cavum vergae  투명 중격 실강   버개격막강,영상의학과
73,뇌척수액 유출 자연치유도 되나요 ,코로나 pcr검사하고 맑고 점성이 거의없는 콧물과 좀 다른 느낌의 액체가 그날 계속 나왔어요 그러고 약간 비강쪽의 뼈부분들이 뻐근한 느낌이 들었어요  증상은 며칠지나고 없어진듯 하다가 아직까지 가끔씩 맑은 액체가 조금 나올때가 있어요 그래서 코밑이 살짝 헐었어요 이런경우 자연치유 될수 있을까요   원인을 엑스레이로 알수도 있나요  ct 나 mri를 조영제 없이 검사해도 될까요 ,영상의학과
74,손목 mri 판독지,mri 판독지 해석 부탁드려요  ,영상의학과
75,안녕하세요,흉부 CT 결과 작은 림프절이 보인다는건 무슨 뜻일까요 ,영상의학과
76,오른쪽 등 오른쪽 상복부 통증,Ct 초음파 내시경 엑스레이 다찍어도 원인을 모르겠습니다 기본적으로 달고 살던거는 역류성식도염이랑 허리디스크가 있었는데 갑자기 오른쪽등이랑 갈비쪽이 쿡쿡찌르는느낌 숨쉬기도 힘들고요  ,영상의학과
77,목디스크 질문 있습니다 ,목디스크 mri판독만으로 질병으로 인하여 생긴 것인지 아니면 상해로 인하여 생긴 것인지 구분이 가능한가요 ,영상의학과
78,교통사고로 인해 경막하 출혈과 뇌내출혈로 인해 mri찍었는데 소견서 해석 좀 해주세요,알려주시면 감사합니다 ,영상의학과
79,영상의학과 검사 판독 확인 부탁드립니다,영상의학과가서 경추부터 골반 대퇴뼈까지 정면  측면  X Ray 찍었는데 소견서 내용이 궁금해서 질문 드립니다   가벼운 척추 측만증 의심된다고 나온것같은데 L      L  S 이 뭔지 모르겠네요 아래의 내용을 보시면 어떤 내용인지 말씀 좀 부탁드립니다    골반전방경사가 심한건 알겠는데 다른 내용들은 모르겠습니다  허리가 아파서요   Whole spine AP Lat     Mild scoliosis of lumbar spines with concavity to Rt  side  Pelvic tilging to Lt  side  Suspicious disc space narrowing  L      L  S   Otherwise unremarkable ,영상의학과
80,신경외과에 머리 엑스레이를 찍었는데 뭐가 찍혀서 큰 병원에서 MRI를 찍으라 해서 겁나요 ,아들이   살인데 머리가 자꾸 아프다고 해서 혹시 목 디스크인가 해서 동네 신경외과 가서 엑슬레이 찍었는데 하단 사진처럼 정수리 부분에 뭔가 하얗게 보이는게 있어서 큰 병원에서 MRI를 찍어보라고 하는데 겁이나요 혹시 의사분들 이런 소견 경험하신분 대략이라도 뭔지 알수 있을까 해서요  우선 병원은 방문 하겠지만 겁부터 나네요  답변좀 부탁드릴께요  ,영상의학과
81,라섹 후 뇌mri,라섹한지  주 됐는데 뇌mri 받아도 괜찮을까요  mri가 혹시 눈에 영향을 줄 수도 있나요 ,영상의학과
