,12,13,14
20,블랙아웃 현상 심함   뇌검사 받을 수 있는 병원은 어디인가요,  대 중후반 여성입니다  술을 좋아하고 거의 일주일에  일은 마시는 편인데   술자리에서 혹은 집에서 편하게 마실 때 주량  병을 초과하면 무조건 끊겨요 그냥 아예 기억이 싹 날라가네요 그리고 그 뒤로 희미하게라도 기억이 안나요  이게 너무 자주 반복되기도 하고  일상에서의 기억도 좀 가물가물 한 거 같은 느낌이고    진짜 뇌에 이상이 있는지 충격요법 받고 싶은데 어느 병원에 가면 관련 검사를 해주나요   정확하게 기억력이 저하되고 있고 알콜치매 전초증상인지 뇌 검사를 해주는 곳은 신경과인가요   물론 알콜중독 관련 정신과 상담도 고려해보고 있습니다     제가 알콜중독 블랙아웃 관련 지식인은 진짜 싹 다 읽었는데  복붙 혹은 잔소리 글말고 정확한 정보를 주실 수 있는 의료진 분들의 답변 부탁 드립니다 ,영상의학과
21,눈 mri 눈 초음파 눈 x레이,눈에 이물질이 들어갔는데 육안으로는 절대 안보여서 눈mri를 받아보고 싶습니다  동네안과도 가보고 대학병원 안과도 가봤는데  육안으로만 보고 이물질 없다고하고 염증약만 주네요  눈꺼풀 뒤집는것도 아파요   이물감하고 통증이 계속되서 눈 초음파 mri x레이 뭐든 정밀검사를 받아 보고 싶은데  눈 mri는 어디서 받아야 하나요  mri로 이물질이 검사되나요  초음파나 x레이는 어떤가요   대학병원가면 또 염증이라고만하고 돌려보내요    진짜 눈 mri받아 볼 수 있는곳 추천좀 부탁드립니다 ,영상의학과
22,CT 결과 해석 부탁드려요  간전이 외에도 복부에 다발성 림프절 전이가 있다는 뜻인가요 ,간전이 외에 다른 말씀은 없으셨거든요    림프절 전이도 있는건가요 ,영상의학과
23,정계정맥류 진단받았는데 진통제를 먹어도 통증이 없어지지 않아요    안양 고등학생 남 정계정맥류 ,현재 정계정맥류 진단을 받은지  일이 되었구요  병원은 대학 병원을 포함하여 총  곳을 가봤고  통증이 생긴지는 일주일 정도 되었습니다   두 병원 모두 초음파 검사를 해봤을 때 이 정도면 수술할 정도는 아니고 통증도 별로 없을 것이라고 했지만  초음파 결과에 비해 제가 느끼는 통증이 너무 심하고  겉으로 핏줄도 보여서 제 생각에는  기 같은데 병원에서는 심각하지 않다고 하니까 어떻게 할지 모르겠습니다   방문했던 병원들은 진통제를 먹으면서 경과를 지켜보자고 했는데  진통제를 먹어도 통증이 계속 있는 상황이라 너무 힘듭니다   경과를 지켜보는게 좋을까요  아니면 다른 비뇨기과에 내원해서 검사를 다시 받아보는 게 좋을까요   그리고 대학병원에서는 수술을 먼저 하고 그래도 증상이 좋아지지 않는다면 색전술을 한다고 했고  색전술을 받아도 통증은 계속 있는 경우도 있다고 하는데  이게 진짜로 맞는 소리인지 궁금합니다 ,영상의학과
24,깊은근육 mri 촬영,안보이는 경우도 있나요    초음파검사를 해도 안나오고 엠알아이 촬영을 해오 안나오는데 치골근부터 시작해서 내전근으로 통증이 계속됩니다   속 깊이 있는 근육 같은 경우는 엠알아이로도 잘 안보이는 경우가 있다고 하는데    맞나요 ,영상의학과
25,코로나 이후 폐 CT 찍었는데요,코로나 걸리고 일주일 있다 건강검진을 받게 되어  폐 CT 찍게 되었는데 우하엽에 경미한 음영이 있으며  국소 염증 가능성 있다는 진단 이 나왔는데   폐렴을 말하는 건가요       코로나 걸린후 가끔 잔기침이랑 가래가 잇어오,영상의학과
26,진단검사 결과 해석 부탁드려요,검사 이름은 US kidney Adrenal Gland Bladder     Multifocal wedge shaped increased cortical echo in both kidneys   LK lower pole  RK upper  mid and lower polar areas      r   Multifocal APN  both     Unremarkable findings in urinary bladder  한글로 그대로 알려주세요 ,영상의학과
27,MRI 뇌사진 첨부합니다 치매위험성있나 봐주세요,어떤가요      저 흰부분이 많은 사람이 위험하다는데 저 흰색부분이 뭐인데 그런거에요     그리고 비타민D 약국에서 파는거 먹으면 괜찮나요 치매에,영상의학과
28,중 뇌mri,중 인데 뇌mri를 찍게되었어요 궁금한게있어요     링거 맞을때 무슨 바늘을 사용하나요     mri를 찍을때 링거를 맞으면서 찍나요    만약 뺀다면 다 찍고 다시 링거를 맞아야하나요      하루만 입원하는데 mri를 찍고 언제쯤 결과나 나오나요     mri를 찍는 시간은 몇분쯤 되나요     링거 맞는거 아픈가요   ,영상의학과
29,mri 자료 요청기간이 궁금합니다,정확한 날짜는 기억이 나지 않습니다  작년이었고  년은 넘었습니다  뇌 mri를 찍었는데 자료요청을 해서 다른 병원으로 진료를 가려고 하는데요  영상자료 요청이 가능합니까   자료요청이 가능한 기간이 있을거 같아 이렇게 질문드립니다 ,영상의학과
30,mri 해석,Brain MRI multifocal chronic ischemic lesion in Rt  subfrontal cortex  both periventricular deep white matter  결과 해석 부탁드려요  ,영상의학과
31,뇌 CT 검사 해석해주세요,newly developed pneumocephalus   postop  status of left F T skull   aneurysmal clipping status in left proximal MCA and left MCA bifurcation   Lacunar infarction in both BG  both PVWM   Cortical atrophy  sclerotic change of both mastoid,영상의학과
32,복부ct도 부위를 나눠서 찍을수 있나요 ,  대 초반 남자입니다  제가 이차성 고혈압 검사를 위해서 오늘 복부ct를 찍었는데요   저는 부신을 봐야된다고 하셔서    조영제 넣기전  조영제 넣고난후  그리고   분 정도 기다리고 부신에 조영제가 얼마나 남아있는지를 보기위해서   그니까  번을 찍었습니다   보통 복부ct라 함은   조영제 넣기전에 찍고 조영제 주입후 찍는걸로 알고있는데  저는 조영제 넣고나서도   분 기다리고 한번더 찍었습니다   방사선량이 걱정되서 물어봤더니    저는 흔히 말하는 복부ct 전체를 찍은게 아니라 부신을 보기 위해서   명치부터 배꼽까지의 부위만 찍었다고 하더라구요    복부ct가 전체가 아니라 이렇게 범위를 좁게 해서도 촬영이 가능한건가요   방사선사분께서는 복부 전체를 찍은것도 아니여서   일반적으로 복부ct에 비해 방사선량이 적게 들어갔을거라고 하시던데   맞는말인가요 ,영상의학과
33,CT 사진 조언바랍니다 ,안녕하세요 얼마전 CT 를  차례 찍었는데 의사분들이 말을 이랬다가 저랬다가 해서 도움을 받고 싶은 마음에 이렇게 글을 씁니다 사진 순서대로   월   일 초진ct     월   일 초진ct     월   일 조형제ct   입니다  입원당시 심각한것처럼 입원해야 한다고 해서 검사당잏 입원하고 치료과정 입원해서  에서 염증수치가 높다고 링거맞고 약먹고  주후 큰병원가서 ct보여주니 큰병원 의사 말이 폐렴 좋아지고 있다고 소견서 써줬다고 왜왔냐고 이걸로는 알수가 없다고  개월 뒤에 다시 ct찍어보자고 하네요  지금 한달여 지났는데   가슴통증이 또 시작되었고   가슴쪽에 응어리진 느낌에 가래같은게 나오고   목이 잘쉬고    시간 정도 일하고 나면 피로감이 그냥 주저앉고 싶습니다  CT로만 봤을때도 폐렴 인지 궁금합니다  조언바랍니다 ,영상의학과
34,유착성 중이염 ct,내일모래 ct를찍으러가는데 귀 내시경으로봤을땐 유착이 보이는데 ct상으론 안보일수도있나요  환기관을 한 상태입니다,영상의학과
35,조영제를 하루 간격으로 사용 해도 상관없나요 ,뇌 mri를 찍으면서 조영제를 사용하고 그다음날 간 mri를 찍으면서 조영제를 사용하는게  그렇게 하루 간격으로 사용해도 문제가 없나요    시간 내,영상의학과
36,뇌검사 MRI 비용 얼마정도하나요 ,병원마다 다른거 아는데 대충 얼마정도 할까요    두통이 너무 잦아서 너무 괴로워요 뇌에 문제가 있는거 아닐까 생각될정도로 너무 잦아서   많이 비싸겠죠   대충 얼마 정도 할지  ,영상의학과
37,어깨에 석회가 있다고 하네요  ,안녕하세요 어깨가 불편해 오늘 어깨 초음파를 찍어보니 조그만한 석회가 발견되었다고 해서 체외충격파를 시작했습니다 의사선생님이 아직 젊으니 한달에서 한달반이면 나을거라 하셨고 대신에 그 기간에 운동을 하지말라고 하셨는데 어깨를 쓰는 운동을 하지말라는건가요 아니면 모든 운동을 하지말라는건가요 ,영상의학과
38,경동맥 초음파 검사결과 경동맥 경화반이라 하는데 어떻게 하면 좋을지요 ,경동맥 초음파 검사결과 진료의견이 다음과 같습니다      양측 총경동맥의 내중막 두께는 정상이고요    우측 약   mm  좌측 약   mm 좌측 경동맥 팽대부에 비석회성 경화반이 보임    최대 약   mm 경동맥의 경화반은 뇌혈관질환을 일으킬수 있는 위험요인입니다  전문의의 진료를 받으시기 바랍니다   어느정도 상태인지 궁금하구요  전문의의 진료라면 상급병원으로 가야하는지  아니면 지방에서 먼저 진료받고 상급병원으로 가야 하는지요   좋은 고견 부탁드립니다,영상의학과
39,니코틴검사,제가   일전에 담배를  개비 정도 폈는데요 니코틴 검사 나올까요 ,영상의학과
40,다리에 혈관이 튀어나와 있는데 가끔 가렵고 불편합니다   성남   대초반 여 하지정맥류 ,안녕하세요   오른쪽 다리에 눈에 보이게 혈관이 튀어 나와 있는데 가끔 가렵기도 하고   바지를 입었을 때 오른쪽 다리 바지가 끼는 느낌이 있어 불편감이 느껴져서 문의 드립니다   이럴경우 수술을 해야 할까요 만약 수술을 하면 입원을 해야 하는지 수술 방법이 여러 개 있는데 어떤 방법이 제일 몸에 좋은지 등등 궁금합니다   답변 부탁드려요 ,영상의학과
41,다리 정맥이 늘어났다고 하는데 병원에 가면 어떤 검사를 받게 되나요   송파   대초반 여 정맥질환 ,얼마 전에 병원에서 다리 초음파를 봤는데  다른 여성보다 정맥 이 늘어나 있다고 하셔서 진료 한번 받아봐라 하셨는데  정맥이 늘어난 건 어떤 검사 진행을 하게 되는 건가요  이건 어떤 질병인 건가요 ,영상의학과
42,자궁선근증 색전술 후 통증이 다시 생겼어요    송파   대초반 여 자궁근종 ,올  월에 자궁근종 및 선근증으로 색전술을 받았어요    달 정도는 통증이 없다가  개월 뒤부터는 생리가 끝나고  일   일간 통증이 너무 심하게 생겼어요   수술받기 전보다 통증이 훨씬더 심해졌습니다    자궁선근증이 재발한 걸까요 ,영상의학과
43,small localized areas with erosion and sclerotic changes are noted in subtle bon,small localized areas with erosion and sclerotic changes are noted in subtle bone marrow edema are observed on a T WI in the enhancement study  there,영상의학과
44,MRI 촬영 결과 어떤 내용인지 해석좀요  ,small localized areas with erosion and sclerotic changes are noted in subtle bone marrow edema are observed on a T WI in the enhancement study  there is no significant increased enhancement in bilateral SI joints   conclusion  bilateral sacroiliit is grade ll,영상의학과
45,저선량 폐ct 찍었는데 기관지염 소견,가슴통증이랑 목이물감 및 인후통이 계속 지속되어서 위내시경 후 식도염이 심하다는 진단을 받았습니다 약을 먹어도 호전이 안되서 검진차원에서 저선량 폐 ct를 찍었는데 왼쪽 폐에 조그맣게 음영으로 된 부분을 보여주시면서 기관지염 소견이 있다고 한달 뒤에 흉부엑스레이 찍어보고  개월 뒤에 폐ct 다시 찍어보자고 하셨어요 저 아직   살인데 인터넷 쳐보니까 음영으로 보인 부분이 암일수도 있다는 무서운 글들이 많이 보여서 너무 걱정돼요   기관지염인데 혹시 모르니까  개월 뒤에 ct 다시 찍어보자고 하신거겠죠  보통 ct 찍었을때 염증 있으면 몇개월 후에 다시 찍자고 하시고 그러시나요   내시경 했을때 식도염이 심하다고 해서 식도염으로 알고 있었는데 가슴통증이 지속되다보니까 혹시나 폐쪽에 큰 병이 있을까봐 너무 무서워요  ,영상의학과
46,의학용어 질문,incidental Lt  Paraclinoid ICA  dorsal wall An  PMHx   all denial visit for  nd  opinion Rec  coil embo  want op  dating Cx sp 도 봐 주세요    outside Cx sp  MRI  마지막 말이 무슨말일까요   전체적인 내용도 알려주시면 감사하겠습니다,영상의학과
47,어머니 MRI랑 MRA결과 나왔는데 의사 소견서 받고 한달 뒤에 연세 세브란스 가기로 했거든요 근데 좀 마음 잡고 결과 듣고 싶어서   혹시 해,어머니 MRI랑 MRA결과 나왔는데 의사 소견서 받고 한달 뒤에 연세 세브란스 가기로 했거든요 근데 좀 마음 잡고 결과 듣고 싶어서   혹시 해석해 주실 분 계실까요 ,영상의학과
48,뇌경색증 진단 MRI영상 확인 좀 해주세요 ,       일 mri검사           월 mri검사                          년도  월에 뇌경색증으로 진단을 받았습니다  위 사진은     월에 mri 검사받은 내용인데 당시 뇌경색증이나 뇌졸증 소견이 없다고 안내받았구요  혹시 위 사진으로   년도 뇌경색이나 뇌졸증을 시사하는 흔적이나   년도 뇌영상에 확인되는 뇌경색증이랑   년도 영상에서 확인되는 소견이 유사하다고 볼수있을까요 ,영상의학과
49,brain MRI,MRI 처방이낫는데 Brain  willis   diffusion  carotid 가 처방이낫는데 정확히 뜻하는게 뭔가요 ,영상의학과
50,    년 흉부엑스레이를 찍었는데 폐에 뭐가있었어요 이번건강검진에도 있더라구요 병원에서 ct를 찍어보자고하셔서 찍으려고하는데 큰병원을 가야할까요,    년 흉부엑스레이를 찍었는데 폐에 뭐가있었어요 이번건강검진에도 있더라구요 병원에서 ct를 찍어보자고하셔서 찍으려고하는데 큰병원을 가야할까요  아니면 ct판독은 왠만한곳은 다 같은진단을 내리는지 가까운곳에서 해도될까요 ,영상의학과
51,경동맥초음파 검진결과 좀 봐주세요 ,안녕하세요  얼마 전에 실시한 건강검진 결과가 왔는데 경동맥초음파 검사결과인데 좋지 않은 것 같아서요  설명 좀 부탁드립니다 ,영상의학과
52,MRI 판독해주세여,MRI L spine  enhance   whole spine  T WI    Spinal cord tumor  intradural extramedullary  at T  body level  about    cm    central to left side disc L    L  S   ,영상의학과
53,검사결과해석해주세요,The previous radiographic findings on the last exam have not significantly changed ,영상의학과
54,다친지  달 후에 찍은 MRI에는 다쳤어도 안나오나요 ,무릎을 높은 곳에서 떨어져서 찍었었어요   최초 다쳤을 당시에 그냥 조금 붓고 걸을만 하길래 병원 안갔어요   근데 시간이 지나고  달 후에도 무릎이 약간 불안정하고 아파서 MRI찍었어요   결과는 MRI상 구조적 문제가 없다는데 인대  연골판  엄청 아프고 불안정합니다    혹시 그 이유가 다친 직후에 찍은게 아니고  달 후에 찍어서 파열된 부분이 잘 안나오지 않앗을까  하는 생각이 들어요   달 후에 찍은 MRI에도 인대나 반월상연골판 손상이 있다면 보이나요 ,영상의학과
55,폐CT 판독지 궁금한게있어요,폐CT 판독지에  Rec  clinical correlation 이라 적혀있는데 쉽게 이해할수있도록 구체적으로 알려주시면 감사하겠습니다  ,영상의학과
56,손등 스파크처럼 찌릿한 순간 저림 관련해서 여쭈어보고싶습니다 ,이전에 손목 삼각섬유복합체  이쪽 염증하고 손상있다고해서 치료하고 어느정도 지나고 나니 통증이 많이 사라져서 괜찮구나 했다가 최근에 손에 힘이 들어가는 행동을 하니 손등이 스파크처럼 신경이 순간 찌릿 하는게 느껴져서 어떤 문제인지   그리고 병원을 가면 어디 과에 가야되는지 알려주세요  손목 관련해서  개월 넘게 앓고 있네요   ,영상의학과
57,초음파검사 할 때 젤리요,배에 여드름 나는건 아니겠죠 ,영상의학과
58,동네 큰 내과 에서 ct촬영, 월부터 시작된 배꼽 왼쪽 옆 통증 및 날카로운 속쓰림으로   체중도 줄고    머   먹는걸 줄이긴 했지만     식 후 참을수 없는 배꼽 전체에 날카로운   속쓰림이 와서   차 끌고    동네내과인데 규모가 있는 내과 방문     대학병원까지 가기엔 너무 급해서     증상 말하니   바로 소변검사  피검사   복부 조영제 ct 해보자고 함   더불어 위내시경    하고 바로 결과를 봤는데   난 응급이라 그런거 같음     췌장은 문제 없다   간에 혈관종   물혹이 있는거 같다   위내시경시   다 좋은데   상처 조직검사 하자고 함   가 있다   역류성식도염   이 있고    혈액수치도 이상없다   정상이다   이거 믿어도 되는건가요     ct촬영 시 보니가   여자가 하던데    판독도   영상의학과 선생님이   판독 한다고 하긴 했는데   보니가 다른 병원에 있는 사람 같고    결국 판독은 내과선생님이 해주더군요     걱정되네요       아 대장은   월 말에 했고요 영상cd 가지고    큰병원에 가야 하나   동네내과에서 ct촬영시 오진이 좀 있다고 해서 걱정되네요   ,영상의학과
59,폐 CT 해석 좀 부탁드립니다 ,      x   x cm spiculated margined mass like lesion with subsegmental atelectasis at posterior segment of RLL    R O lung cancer      mm nodule at RUL     no evidence of LN enlargement,영상의학과
60,대장내시경을 하고 흉부엑스레이 찍는이유는  ,대장내시경을 하고 흉부엑스레이 찍는이유는 뭘까요  ,영상의학과
61,Mri 검사,등 부분에 뭐가 나서 조영제 넣고 mri를 찍었는데요 계속 가만히 있다가 한번 움직이고   중간에 심장이빨리뛰어서 배가 움직일 정도로 호흡을 했는데   이 정도의 행동이 검사결과에 큰 영향을 주나요 ,영상의학과
62,위CT상 위벽의 두께가 일정하지 않고 얇은곳은  mm 두꺼운곳은     mm가 나왔습니다  지켜봐도 될지 추가적인 검사가 필요할지 고민됩니다,위CT상 위벽의 두께가 일정하지 않고 얇은곳은  mm 두꺼운곳은     mm가 나왔습니다  지켜봐도 될지 추가적인 검사가 필요할지 고민됩니다,영상의학과
63,손가락을 베어서 꼬맸는데 mri 촬영시 문제 없는거 맞죠 ,mri 금속만 아니면 되잖아여  조영제 없이 뇌mri mra찍구요   손가락 칼에 베어서 나일론실 같은걸로 꼬맨 상태인데  메이저 병원 mri실에서 괜찮다고 확인 받았고  꼬맨 동네병 세바늘 서도 금속 아니니 괜찮다고 했으니 안심해도 되겠죠   마스크 코편도 철심이라서 철심 빼고 쓰고 찍었었어요 ,영상의학과
64,어깨 mri,이번 년도에 방카르트 수술하였습니다  수술 이후  월부터  회정도 어깨에서 드르륵 소리와 함께 통증이 있었습니다  요즘도 가끔씩 어깨가 쑤시고 통증이 있어서 mri 촬영을 하였습니다  small fluid at subscapularis recess 이렇게 적혀 있는데 해석해 주실 수 있을까요 ,영상의학과
65,폐CT 판독지 해석부탁드립니다,Reading   Small  about       nonspecific solid nodule  RS              Otherwise  unremarkable             Rec  clinical correlation,영상의학과
66,목에 가시, 일전에 생선 먹다가 가시가 걸린 것 같아서 응급실에서 엑스레이랑 목젓까지 사진을 찍었는데 가시가 안 보인다고 하더라구요 상처이거나 더 깊게 들어 갔을 수도 있다고 경과 지켜보자고 하셨는데 아직도 아프네요   잔가시는 엑스레이에 안 찍히나요  빨리 안 빼면 심각해지나요  근데 크게 아프진 않고 이물감이 느껴지는 것 같아요 밥도 먹고 말도 잘 해요,영상의학과
67,건강검진 초음파 결과 ,안녕하세요     살 남성입니다   최근 건강검진을 받았는데요 Liver parenchymal echo는 diffuse homogeneous slightly increase되었음    GB와 pancreas가 bowel gas로 partially visualization됨    GB는 mild contraction을 보임    Both kidneys에서 tiny renal cysts가 약    cm 이하로 보이며 right kidney에서 suspicious tiny echogenic foci가 약    cm 이하로 의심됨   이렇게 나오는데 무슨뜻인가요  ,영상의학과
68,복부ct 관련해서 질문드립니다 ,보통의 복부ct 조영제 포함 를 찍는 과정은  조영제 투입전에 찍고 조영제 투입후 찍고   이 과정이 보통의 복부ct  번이죠   근데 저는 이렇게 하고나서 부신에서 조영제가 얼마나 남아있는지를 봐야된다고해서   분 정도 밖에나와서 대기후 다시 들어가서  번더 찍었습니다     저는 그러면 복부ct를  번 찍은것과 같은 방사선을 받게된건가요  아님 남들이  번찍는건데 저는  번 더 찍어서    배의 방사선을 받게된건가요      저는 복부 전체를 찍은게 아니라   부신을 보기 위해서 명치쪽부터 배꼽까지의 부분만 찍었다는데   그러면 저는 상복부ct를 찍은건가요  이럴경우엔 일반적인 복부ct보다 면적이 작아 방사선량이 적어지나요  방사선량이 면적에 비례하는지 궁금합니다   저와 같은 케이스는 얼마의 방사선을 받게된건가요  상복부만 찍었고   남들이  번찍는데 저는  번더 찍은거같아요  복잡하네요  ,영상의학과
