,6,7,8
16,왼쪽 상부승모근 견갑거근 삼각근 삼두,제가 오른쪽이 좀 더 심한 라운드 숄더인데 요즘에 계속 체형 교정을 하면서 운동을 해주고 있습니다   체형교정을 해주면서 운동을 하니까 특히 오른쪽에 비해 왼쪽 상부승모부터 견갑거근 삼각근 등 근육이 늘어나있는 느낌을 받으면서 약간의 통증  불편함이 있습니다  좀 늘어나있는 부분을 강화 시키려는데 어떤 운동을 해서 강화를 시키는게 좋을까요   아마 오른쪽이 라운드숄더가 심해서 말려있다보니 오른쪽이 좀더 힘을 많이 받아서 근육이 좀 더 불균형하게 발달 되다보니 왼쪽은 근육이 늘어나있는 느낌이    듭니다,재활의학과
17,엉덩이 통증 다리 저림,왼쪽 허리와 골반 엉덩이 통증이 있고 앉아있다 일어서면 왼쪽 발이 저리는 증상이 지속되어 정형외과 병원에 방문해  X RAY를 찍어 진찰을 받으니  lstv 라면서  번 요추뼈가 기형인 상태라고 합니다  오랫동안 운동을 해와서 허리 근육은 많다고 하는데 허리 근육이 튼튼하다고 인대와 디스크가 보호되는게 아닌가요  ,재활의학과
18,코로나 미치겠네,아진짜 사람 죽을것같애요 춥고 팔저리고 다리저리고 목아프고 열나고배에 근육통 근데 어제 신속 항원이였는데 음성이였음 하지금 아파서 잠이안오는데 코로나 거마  사 해주   데없늘까요   존너어파요    뉸물흘리면서 쓰고잇어요 저 죽어요 세상이런고통 첨느껴봄  ,재활의학과
19,발목 골절 붓기, 월   일 화요일에 발목이 골절되서 병원 가니까  월   일에 수술하자해서 하기로 했는데 그때까지 붓기를 빼야된데요 잘때나 평소에 다리를 심장보다 위로 올리라했는데 솔직히 평소에 그러진 않고 잘때 다리를 피면 진짜 너무 아파서 지금  일째 소파에 앉아서 자고 있는데 이거 계속 다리 안올려도   일까지 붓기 빠질까요      오늘은   일 입니다 급해요 내공   ,재활의학과
20,몸이 쑤시고 열나고 아파요,저가 지금 몸이 쑤시고 열나고 아픈데 자가키트  번 해도 계속 음성이 나오고 저가 다리 수술한적이 있는데 수술한지  년  개월  째고 재활치료 받는중입니다 그런데 혹시 다리에 염증이 나서 온몸에 열이 날수도 있는건가요  수술했을당시에 다리에 염증이나면 열이 난다고 하셧는데 염증 때문에 인가요 아니면 코로나 확진에 걸린건가요      ,재활의학과
21,운동화 발꿈치 바닥이 해져요 ,저는 운동화를 신으면 유독 발꿈치 바닥쪽 밑창이 해집니다  딱히 보행방법이 특이한건 아닌데  이유가 궁금합니다 ,재활의학과
22,어깨 회전근파열인지 볼수 있을까요 , 제가 어깨가 계속 아파서 회전근쪽이 뻐근하고 뚝뚝 소리가나서 병원가보니 아무이상 없다고 하는데 제가보기엔 부분 파열이 아닐까 싶어서 올려봅니다     참고로 헬스하는사람 ,재활의학과
23,원치않은 눈맞춤,안녕하세요 올해 고 이 되는데요 저에게는 고민이 있어요 처음에는 작년에 중 에 올라가고 부터 어떤 여자 애한테 의도치 않는데 계속 눈이 마주치더라구요 그게 지속되자그 애도 되게 저를 이상한 애로 보더라고요 그래도 저는 시간이 지나면 낫겠지 라는 생각을 했어요 그런데 고 이 된지금은 거의    명한테 계속 눈이 맞춰지더라고요 그러다 보니 안좋은 소문도 퍼지고 그렇더라고요 그래서 지금은 피해를 주고 싶지 않다는 생각에 거의 바닥이나 교과서만 보고 사는데 제 눈에 문제라도 생긴 건가요    지금 제가 잘하고 사는지 잘 모르겠네요,재활의학과
24,후방십자인대 손상 재활  ,군대에서 후방십자인대가 조금 찢어지는 부상을 입었습니다   달의 보조기착용과 계속 먹는약으료 치료중이었는데 군병원도 가보고 민간병원도 계속 가봤는데 모두 무릎주위 근육을 강화시켜 줘야한다 하시는데 슬슬 통증도 심하지 않아서 해보려고 합니다      지금 상태가 맨몸와이드스쿼트를 천천히 하면 다친무릎 앞쪽이 살짝 쑤시는듯한 작은통증이     있습니다  이러면 스쿼트를 해도 되는 건가요     실내싸이클을 천천히 타도 재활에 도움이 되나요 ,재활의학과
25,골반 자세교정,골반이 약간 비대칭인데 자세를 바르게하면 어느정도 교정이 될까요   혹시 모바일 게임할때 침대에 엎드려서 팔로 고정시켜서 게임하는것도 자세에 문제가 있을까요  ,재활의학과
26,X자 다리 교정  골반 교정,제가 골반이 틀어져있고 x자 다리인데 중둔근이 약해서 그럴수도 잇다는 말을 들엇거든요    골반교정 스트레칭이랑 중둔근 운동을 하면 골반 교정 이랑 x자다리 교정에 도움이 될까요  만약 효과가 있다면 교정되는데에 얼마나 걸릴까요     ,재활의학과
27,발목 인대파열,어느정도 해야하나요  수술 안 했어요 ,재활의학과
28,백니와 무릎 관련 질문,수술로 인한 오랜 병상기간을 가지고 지금은 워커를 이용해 걷기 재활치료에 전념하고 있는데 오랜 병상기간으로 인해 백니가 생긴 줄은 알았는데 무릎을 만져보니 무릎뼈도 좌우로 많이 움직입니다   Q   백니나 무릎뼈이상이 걷기에 악영향을 줄 수 있죠   Q   무릎뼈가 좌우로 많이 흔들리는 원인이 뭐죠   인대  연골     Q   원인이 있다면 어떻게 치료할 수 있죠   비수술적인 방법으로  재활운동이면 좋겠습니다 ,재활의학과
29,코로나 격리기간 질문드립니다,제가  월   일에 자가키트로 양성을 받아서 바로 당일날에 신속항원검사로 양성을 받고  이후 양성판정을 받아 메세지를 받았습니다  메세지대로라면 확진날짜를 포함하여  월                   일동안 격리되고   일   시   분에 해제되어  일째 되는 날인 화요일에 바로 바깥으로 나갈 수 있는건가요  ,재활의학과
30,어떻게 할까요오    ,안녕하세요 제가 깁스를 푼지  달  정도밖에 안됐고 요즘따라 양쪽 종아리가 저리다고 해야되나  암튼 되게 종아리가 아픈데 체육을 해야되나요 안해도 되나요  발목은 안파픈데 종아리는 못걸어 다닐 만큼은 아니고 뛸때 아픈 데 체육을 해야 될까요 안해도 될까요   그리고 엄마는 뛰는게 아니면 체육 그냥 하랍니다 ,재활의학과
31,피어싱 진물나요 ,방금   분전에 피어싱을 뚫고 만지지도 않았는데 진물이 나네요  전에 두곳 뚫었을땐 안그랬는데 왜 그런건가요 ,재활의학과
32,백신 일주일 운동,백신맞은지 일주일되서 팔굽혀펴기   개했는데 맞은팔도아프고 약간 어지럽네요 운동얼마나 더 쉬어야할까요,재활의학과
33,척수 손상 이유,공부하다가 궁금한게 생겼는데요  척수 손상이 주로 척추 골절 시 발생하나 L  L  골절에서는 일어나지 않는 이유는 무엇인가요 ,재활의학과
34,키크는법  ,중  여학생이고요 제 키가 한    정도 되는데 한  cm만 더 커서    는 찍고 된다면    정도까지 찍을 수 있을까요   부모님이 키가 작으시긴 하지만 그래도    ,재활의학과
35,발목인대 파열 통깁스 ,  발목인대 빨리낫는법   통깁스 주의해야 하는것   그외 팁,재활의학과
36,고등학생 키,올해   살인데요 밤에 늦게 새벽에 자면 발목쪽  암튼 다리가 아파요 왜 그런걸까요 저 키 아직 더 클수있는건가요    좀 자주 그랬어서 궁금해요  ,재활의학과
37,임신 초기에 왼쪽 배 통증,임신 초기에 왼쪽 아래 배 통증이 오나요  갑자기 식은 땀도 나고 그러는데    초기에 오는 증상인가요   ,재활의학과
38,어깨 비대칭,제가 왼쪽 어깨가 비대칭이고 통증도 조금 있는데 이거 집에서 운동하면은 나아지나요  ,재활의학과
39, 월   일 허리디스크 신경성형술 시술을 했습니다  그리고 의사선생님께서 철봉에 매달려서 허리를 엿가락 처럼 쭉 늘리라고 했습니다  그래서 야외, 월   일 허리디스크 신경성형술 시술을 했습니다  그리고 의사선생님께서 철봉에 매달려서 허리를 엿가락 처럼 쭉 늘리라고 했습니다  그래서 야외에서 철봉에 매달렸고 얼마 안가서 집에서도 오고 가다 하려고 문틀 철봉을 구입했습니다  하지만 아무래도 지면에 땅을 붙이고 있으니까 매달리기도 애매하고 철봉으로 매달려서 허리를 쭉 늘려야 하는데 물틀 철봉은 그게좀 어려운거 같은데 땅에 발바닥이 닿거든요  문틀 철봉으로 허리운동을 어떻게 하면 좋을까요 ,재활의학과
40,파킨슨재활치료 중 몸 경직  느린 행동 나아질 수 있는 활동 알려주세요   신사동   대중반 남 파킨슨재활치료 ,안녕하세요   아버지께서 파킨슨재활치료를 받기 위해 요양병원에 입원하실 예정인데요   아버지께서 몸 경직이랑 느린 행동이 조금 있으셔서 걱정이 됩니다   파킨슨재활치료로 이런 부분도 교정이 가능한지요   어떤 방법으로 교정을 하는 건지 궁금합니다   미리 답변 감사드립니다 ,재활의학과
41,장애등급관련 질문 드려봅니다 ,현재  주장애 및 장애 정도 지체 척추 장애 장애의 정도가 심하지 않은 장애인  종합 장애 정도 장애의 정도가 심하지 않은 장애인   몇급 장애인에 속하는거죠   급으로 알고는 있는데 확실하지 않아서요 알아볼수있는 방법이나 사이트가 있습니까      ,재활의학과
42,거북목 교정하고싶은데 어느 병원 가야하나요  ,거북목 교정하고 싶은데 어느병원으로 가야하는 건가요   정형외가 가면 되는거 맞나요   교정 과정은 어떤식으로 진행되는지 알 수 있을까요 ,재활의학과
43,어깨아파요,골절후거의다붙었는데 다친쪽어깨로 옆으로누워잤는데   일넘도록야파요,재활의학과
44,근육통,팔이 아프고 다리가 함이 안들어가요 근육이 뭉친 느낌인데요 혹시 마비되고 그런거 아니겠죠  아니면 맹장염이나 무서워요,재활의학과
45,엄지 손톱 조반월이 균일하지 않아요,다른손톱은 다 문제 없고 오른손 엄지에만 사진처럼 차이가 있는데 어떤 문제가 있는건가요 ,재활의학과
46,  일 전 아스파트에 넘어져 멍 들었습니다  지금은 멍이 옅어졌으나 손가락으로 누르면 바늘 수백개로 찌르듯 고통이 있습니다  멍 들었을 때 느꼈,  일 전 아스파트에 넘어져 멍 들었습니다  지금은 멍이 옅어졌으나 손가락으로 누르면 바늘 수백개로 찌르듯 고통이 있습니다  멍 들었을 때 느꼈던 느낌과 완전히 다른데  골절일 가능성이 클까요  병원 가기 싫어서 참고 있었는데 누르지 않는 한 이상 없음   가야되나요,재활의학과
47,고관절 아픔 병원,오른쪽 고관절이 상당히 아프고 걸을 때 오른다리를 뒤로 젖힐 때 아픕니다 병원을 가보려고 하는데 정형외가에 가야되나요 아님 한의원에 가야되나요 ,재활의학과
48,승모근  어깨 비대칭,비대칭이 너무 심해서 스트레스 입니다  그냥 서 있으면 잘 모르겠는데 저렇게 사진으로 찍으니까 엄청 비대칭이네요  병원은 어디로 가야할지 교정이 가능할 지 질문드립니다,재활의학과
49,요추 골절,저희 할머니가 요추  번이 부러진건지 금간건지 모르겠지만 아마 움직임에는 이상이 없는거 보니 금간거 같아요  위치가 수술이나 주사로 시멘트같은 물질을 넣기에 위험하고 나이가 있으신지라 다른 뼈도 부러질수 없어서 자연적으로 붙기를 기다리는 쪽으로 결정난거 같습니다 옛날에는 한달정도로 누워만 있게 했다는데 요즘은 그렇지는 않는다고 하더군요 다리가 저리거나 오줌관 같은건 안하는데 방사통이 가슴부분으로 오는거 같습니다  문제는 항암 중이시고 항암에 쓰는 진통제가 굉장히 강한걸 써서 골절에 대한 진통제가 대부분 듣질 않습니다  하루에도    시간마다 아프다며 비명을 지르고 특히 눕거나 누운상태에서 일어날때 거의 발작수준으로 그러시는데 요추  번 골절때 가장 무리와 통증이 오지 않는 자세나 혹은 고통을 줄일 처치가 무엇이 있을가요,재활의학과
50,헬스 후 어깨 통증이 날개뼈로,안녕하세요 약   개월 전에 운동하다가 오른쪽어깨가 많이 다쳤는데 회전근개나 인대가 많이 다친 것 같습니다 병원 갈 시간도 없고 좀 쉬면 괜찮겠지 하고 쉬면서 하는데도 어깨가 많이 안낫다가 최근에 좀 괜찮아져서 다시 운동 하는데 어깨통증이 있는건 당연하고 그 어깨 통증이 오른쪽 날개뼈 안쪽까지 내려오는 것 같습니다   이 경우에는 어디가 많이 안좋은건가요  ,재활의학과
51,발톱에 검은 점   , 개월 전부터 생긴 점   입니다  개월 전에 친구랑 롯데월드를 갔는데 옆 발톱이 계속 살을 찔러서 너무 아파서 발레 할때 포인하는 느낌으로 힘을 주고 롯데월드를 돌아다녔어요 친구들한테 피해주고 싶지 않아서 그냥 힘주고 빠르게 걸었어요 그러고 나니까 어느 순간에 갑자기 이게 생겼더라구요 이게 발가락에 너무 많이 힘을 줘서 그런건지 아니면 다른 이유가 있는건지 정말 궁금합니다 정확한 답변을 위해서 사진 첨부합니다 내공    드릴게요 제발 부탁드려요,재활의학과
52,귀가 멍합니다 거북목 흉쇄유돌근 관련인가요 ,현 고등학생입니다  제가 조금 굽은등에 거북목 라운드 숄더  흉쇄유돌근  그 부분이 왼쪽 오른쪽 근육 이완수축 정도가 좀 다릅니다  물론 예전보다 운동도 하고 그래서 엑스레이 찍어보니 등과 어깨는 많이 나아졌습니다만 자세가 안 좋으면 머리가 어지럽다고 하는데 두통도 좀 심한 편이고 어지럽기도 한건 맞는데 고개를 뒤로 젖힐때 왼쪽 귀가 멍하고 이명    처럼 막힌 것도 이 때문인가요  그리고 목 근육이 서로 다른데  치료법도 알려주시면 감사하겠습니다,재활의학과
53,  개월 아기 중족골내전증 같은데 치료가 필요할까요,더 아기때부터 발이 안쪽으로 바나나 모양처럼 휘어있었는데 그동안 걷거나 뛰는데는 지장이 없어보였고 돌 즈음 동네 소아과에 문의하니 그냥 정상이라고 하셨어요  이제   개월이 됐는데 아직 발 모양이 그대로라 소아정형외과를 가봐야 하나 싶은데 그 전에 의견을 들어보고 싶어요   지금 걷고 뛰고 하는덴 문제 없고 오래 걸으면 안아달라고 하는데 발이 아프다 이런 소리는 없고 원래 잘 안아달라고 해서 발이 불편한건지 아닌지는 잘 모르겠어요  평소에 w자로 앉고 제가 볼 때는 똑바로 앉으라고 자세를 고쳐주고 있는데 그래도 W자가 편한지 계속 그렇게 앉아요   인터넷에서 중족골내전증 판별법  검색해서 사진찍어봤는데 한 번 봐주시고 꼭 치료를 해야하는지 교정이 필요한지 의견 부탁드려요 ,재활의학과
54,다리 아퍼여  , 개월전부터 무릎쪽이 아프다가 최근  개월부터 다리 접을때마다 무릎쪽이 굳은느낌으로 접으면 아프고 뭔가 뼈가 툭해서 아픈 그런 느낌 날거 같고 다리 접기도 힘들고 넘 아퍼여 그 제가 다리 혈관 병이 잇는데 부모님은 그거 땜이라는데 이건 누가봐도 뼈가 접을때마다 아픈건데 어칼지  ,재활의학과
55,척추측만증 스트레칭 질문,척추측만증   도 있는데 키크는 스트레칭 중입니다 척추측만증에 안좋은 스트레칭이 있다고 들었습니다 스트레칭은 코브 라자세 고양이자세 차일드자세 물고기자세 몸통비틀기 기마자세 입니다,재활의학과
56,체형교정관련,안녕하세요   살 성인 남성입니다   제가 다리꼬는 습관때문에 골반이 틀어져서 라운드 숄더와 거북목 척추측만증이 와있는 상태입니다   이 점을 해결하기위해 pt를 배웠으나 매일 다이어트 운동만 하고 해서 돈은 돈대로 내고 고친게 없습니다   이것때문에 컴플렉스가 생겨서 자신감도 떨어지고 자신감이 떨어지니 취업에 대한 자신감도 떨어지네요    혹시 이 문제들을 고칠수 있는 방법이 무엇이 있는지 알수 있을까요  유튜브에 나와있는 운동영상으로도 고칠수 있는건가요 ,재활의학과
57,수원 이춘택병원에 입원중 코로나 확진판정이 났습니다 그리고 빨리 퇴원하라네요,저희 장모님이 발목 복사뼈 주위 골절로 코로나 검사받고 입원하시어 한달정도 입원하셨고요  차수술후   일후 발가락골절이 추가로 확인되어  차수술까지 하셨네요 그래서 한달정도가 되었고요  입원비가 걱정이라 더 계셔야 하는데 퇴원을 하시겠다고 하셔서 담당의와 상의후 퇴원하시려고 하던차에 코로나 확진판정을 받았네요    가족과는 면회도 못했는데요   간호사가 빨리 퇴원을 종용하며 바로 퇴원수속을 밟으라며 연락이 왔습니다    이춘택병원    믿었지만  이리되었네요 어찌해야될까요  병원 입원시에는 코로나 검사 이거다 저거다 말도 많았으면서   오늘들어보니 완전 격리 혼자만 병실사용 할말있음 전화사용  하고있다네요   ,재활의학과
58,신경전도 근전도,안녕하세요  저는 엉덩이 근육에 떨림과 근위축이 있고 보행장애가 있어 휠체어 이용합니다    개월전 부터 보행장애가 생겼는데 다리  허리디스크 문제인줄알고 목 허리 흉추 골반 mri 찍었으나 문제없었고 다리 허리 근전도를 받고 이상이 없었습니다   최근 엉덩이부분이 매일 근육경련이 있어 확인해보니 근위축이 일어나 브릿지를 매일했으나 점점더 근위축이 생기는데 엉덩이부분 근전도를 다시해봐야할까요  아니면 다리 허리 근전도에 문제가 없었으니 근전도상 문제는 없는건가요 ,재활의학과
59,종아리살이 계속 찝니다,고  남학생입니다 종아리살이 계속 찌는데 종아리살빼는 효과적인 운동 없을까요 ,재활의학과
60,팔자걸음으로 인한 다리 휘어짐 교정,안녕하세요 다리 휘어짐 때문에 문의드립니다 제가 평생 팔자걸음으로 살아서 아마 다리가 휘게 된거같습니다 혹시 궁금한데 제가 오다리 로 휜건지 어떤 증상인지 알수있을까요  그리고 만약 휘어진거면 팔자걸음 교정  다리교정치료로 회복 가능한걸까요  ,재활의학과
61,아이가  월에 골절이되어 수술을 하고 축구하는 아이라 수술후 깁스를 풀고 재활센타에서 재활하는과정에서 수술했던 병원에서 진료를 하지않고 재활과,아이가  월에 골절이되어 수술을 하고 축구하는 아이라 수술후 깁스를 풀고 재활센타에서 재활하는과정에서 수술했던 병원에서 진료를 하지않고 재활과 연계되어있는 병원에서 진료를 받게되었는데 그 병원에서 재수술을 권합니다 사진 한번보시고 말씀 좀 해주세요,재활의학과
62,거북목 치료,거북목인 것 같은데 병원가는 것 말고 치료 가능한 방법이 있나요 ,재활의학과
