,3,4,5
11,손가락힘줄터짐문제재활훈련질문,손가락 힘줄 터짐으로 수술 받고 손가락 다굽혀지는데  년  개월이 지나도 부풀어 오른 붓기 염증 같은게 사라지지 않는데 문지르는 것으로는 한계가 있어보이는데 완치법이 뭔가요,재활의학과
12,척추측만증은 비수술적 방법으로 치료가 절대 되지 않나요 ,안녕하세요  항공 신체검사 병원에서 척추측만증 진단을 대략   도   도 정도 있다고 진단받은   세 학생입니다  육군사관학교 입시 요강에  척추측만증 코브스씨 측정법으로 골변형 동반이 확인된 경우로   도 이상  이라고 적혀있습니다  요강에 따르면 불합격 사안인데   해당 병원에서는 비수술적 방법으로 척추를 되돌릴 순 없다고 안내받았습니다  비수술적 방법으로 척추를 정상 궤도에 올려놓을순 없는건가요    월중에 신검받아야 하는데    그 전에 정상 궤도로 돌려놓을 수 있을지 궁금합니다,재활의학과
13,오른쪽 발 구조 변형,오른쪽발이 왼쪽에 비해 구조가 변형된거 같습니다 왼쪽은 발 다리에 전체 적인 힘이 좋고 서있을때 균형이 잡이있는데 오른쪽은 다리 발 힘도 약할뿐 아니라 서있을때 새끼발가락 이 들리고 불안정 합니다 측만증으로 도수치료를 받고 있는데 다리 길이 차이를 교정해도 오른쪽이 약하다보니 서있을때 오른쪽 다리가 길다고 느껴지고 도수치료사가 발목 이양쪽다 돌아 갔다는데 테이핑 정도해주고 교정은 안해주는 거 같더라구요 또 발 볼이 양쪽 발이 넒고 양쪽다 발가락 사이사이가 땅에 닿을 때 벌려져 있는데 이증상도 위내용이랑 관련이 있나요  치료 가능한걸까요   ,재활의학과
14,안짱다리는 내회전형 인가요 ,비골이 너무 튀어나와보여요,재활의학과
15,knee flexion 질문이요,   재활의학과   knee flexion      왼쪽다리  교통사고 후 현재 재활중          이면 어느정도 인가요 ,재활의학과
16,전속력으로 달릴때만 무릎이 아픕니다   내공     ,직업상 운동을 해야하는데 몇주전 인터벌 달리기를 심하게 하다가 마지막에 무릎이 내부에서 뚝하는 소리가 나면서 디딜때 아팠습니다   이후로 조심하고 있는데 살살 뛰거나 점프스쿼트 등을 할 때에도 괜찮습니다   그런데 유독 전속력으로 뛸때면 무릎이 가끔씩 톡하면서 겉으로 소리가 나진 않고 내부에서만  무릎연골끼리 부딪히는 듯한 느낌이 듭니다  약간 뒤틀리는   십자인대일까봐 걱정이 많이 드는데 찾아보니 십자인대는 처음에 고통이 강하기도 하고 절뚝임이 심하다고 해서 그건 아닌가 싶으면서도 헷갈립니다  위에서 말씀드렸듯이 전속력으로 달리지만 않으면 괜찮거든요   걱정이 많이 되서 요즘 계속 우울하네요      주일정도 아무것도 안하고 가만히 쉬어줬는데도 오늘 확인해보니 증상이 그대로입니다   정형외과를 가서 자세한 검사를 받아보고 싶은데 당분간 일정상 힘들 것 같아서 답답한 마음에 올려봅니다   혹시 예상가시는 원인이나 이유  병명 알려주시면 큰 도움 될 것 같습니다       내공     개 겁니다  ,재활의학과
17,쇄골 모양이 이상해요,말 그대로 쇄골이 일자로 가다가 갑자기 u모양으로 파여져 있어요 친구들도 이런거 처음 본다 하는데 교정하고 싶어서 그런데 교정이 되는걸까요 헬스 같은 거로,재활의학과
18,기부스 했는데 어케 하나요   ,병원에서 얼음찜질 하라는데 기부스 낀 상태로 해봤거든요  근데 아무 느낌도 안나고 차가워 지지도 않는데 맞는건가요   참고로 손가락이 꺾여서 한거고 기부스 했을 때 잘때는 어떻게 해야하는지 알려주세요    초 입니다   ,재활의학과
19,발에 멋대로 근육통이 와요,누워있을때 가끔 발목을 돌리면서 스트레칭하거나 이러면 발등쪽 근육이 갑자기 엄청나게 땡기면서 발가락이 멋대로 접히는데 왜 이러는건가요  억지로 원래대로 펴줘야 괜찮아지는데 원인을 모르겠네요   ,재활의학과
20,발목인대수술 후 재활문의 ,근무중 사다리에서 떨어져서 발목인대 파열이 되었습니다   우측 전거비인대파열로 수술했고요 안쪽인대는 끊어졌지만 수술안해도 된다고 해서  우측 전거비인대만 수술했습니다   지금 수술한지 한달반정도 되었고요  깁스 풀은지는 보름정도 되었습니다   아직 내 외측 다 통증은 있지만 걸으라고 하더라고요  당연 가동범위가 안나오는 상황이고요  의사선생님 말로는 따로 재활도 안하고 물리치료도 필요없다는데 이게 맞는건가요   제가 현장에서 일을 하는지라 얼른 치료를 받고 일을 해야하는데   의사선생님이 너무 방치 하는게 아닌가 싶어서요 한달뒤에 오라고 하심   의사선생님 말대로 그냥 시간이 답인가요   아니면 재활과 물리치료를 얼른 받아봐야 할까요 ,재활의학과
21,장애등급이 궁금합니다,아버지가   년전에 계단추락사고로 오른발뒤꿈치랑 복숭아뼈라인이 부서져서 철심을 박으셨거든요 그래서 절뚝거리십니다  아빠는 티안난다고 하지만 한눈에봐도 다리불편한 티가나요 그래서 장애등급을 받으실수있나 궁금합니다 장애등급을 받으려면 어떻게 해야하는지 아예 무지해서요,재활의학과
22,수원재활병원 추천 좀 부탁드려요,현재 아버지께서 뇌졸중 발병   일째 인데 재활병원 알아봐야 할 것 같아서요    수원에 괜찮은 수원재활병원 있으면 추천 좀 부탁드려요 ,재활의학과
23,거골 골병변 진단을 받고 미세 천공술 수술을 한지  주차입니다 현재 밴드를 이용한 재활운동과 걷기를 자주 하고있는데 처음에 골병변 진단을 받은,거골 골병변 진단을 받고 미세 천공술 수술을 한지  주차입니다 현재 밴드를 이용한 재활운동과 걷기를 자주 하고있는데 처음에 골병변 진단을 받은 발목 바깥쪽에 걸을때마다 찌릿한 통증이 계속 느껴지는데 이게 괜찮은건지 문의드립니다,재활의학과
24,중수골 손등뼈 가 금이 갔는데 궁금한게 있어요,현재 왼쪽 새끼손가락쪽 손등뼈 중수골 에 금이 갔고  약  주정도 지났습니다  병원가서 엑스레이 다 찍어보았고  정도가 심하지는않아서 찍찍이로 탈부착할수있는  반깁스를 하고있는데요  궁금한게 있어요       깁스를 풀고 양쪽 손을 비교해보면 부상당한 왼쪽 새끼손가락쪽 손등이 오른손 손등에 비해 확연히 무너져 있는 모습인데 아직 뼈가 붙기 전이라 이런 모습인걸까요  회복되면서 뼈가 붙으면 무너져있는듯한모습도 원래대로 돌아올까요  병원에서 이미 선생님께 질문해보았지만 부상 정도로 보았을때 모양의 변형을 걱정할필요는 없다고 하셨지만 너무나 걱정이 됩니다       후에 뼈가 붙고나서 똑같은 부위에 부상을 당할 가능성이 있나요  뼈에 금이 가고 회복된다는 개념이 궁금해요 금이 간 뼈가 회복된다는게 완벽하게 감쪽같이 붙는다는건지 아니면 회복되었다고 하더라도 한번 금이 갔던 흔적  이 남아 다쳤던 부위는 추후에도 조심해야하는건지   재활을 해야한다는것과는 별개의 궁금증이라서요     뼈가 붙고 재활을 시작하는 타이밍에 헬스를 해도 될까요  엄청 무거운 무게라거나 엄청 격한 운동까지는 아니고 적당한 무게를 치는 헬스정도는 재활하면서 병행해도 될까요 ,재활의학과
25,한의사님 질문있습니다  ,살이 너무 안찌는데 한약을 먹으면 살이 찔까요 ,재활의학과
26,상체 불균형 질문드립니다,군대에서 웨이트트레이닝   개월 정도한 군인입니다만   어느 순간부터 몸의 불균형이 너무 심해 거울로 볼때마다 스트레스를 받고 있습니다 어떤식으로 교정을 해야할지 감이 안잡혀서 질문드립니다,재활의학과
27,만성치열 진단 받았는데 헬스해도 될까요    수술 후 바로 출근 가능할지   ,제가 만성치열 진단 받아서 수술을 받아야 한다고 하더라고요  들으니까 입원을 하루 정도는 해야한다고 하는데  제가 연차개수가 별로 없어서요 수술 후 회복기간 때 회사를 다녀야 할 것 같습니다    달 반 정도 후엔 퇴사 예정이라 미뤘다가 이 때 수술을 할지 아니면 그냥 지금 해버릴 지 고민입니다  그리고 플러스로 지금 피티를 받고 있는데  웨이트 운동을 해도 될지    궁금합니다  피티가 환불도 안되고 돈도 비싸서요   수술은 무조건 받을거고 수술 받기 전까지 받아도 되는지의 여부가 궁금합니다    그리고 플러스로 성관계도 맺으면 안될까요   궁금한게 많아요 ,재활의학과
28,EMG 근전도검사 병원,안녕하세요 서울에 근전도검사 병원 추천좀 부탁드립니다 왼팔 전완부 검사받으려 하구요 가능하다면 추가로 허리까지 검사 받을 예정입니다 한강 기준 강 북쪽으로 용산구 동대문구 강북구 성북구 종로구 이정도 안에서 있는지 궁금합니다 병원마다 전화해도 다 emg검사는 안한다고하네요 대학병원은 금액이 비싸다는데    우선 대학병원은 제외하고 부탁드립니다    용산구 동대문구 종로구 성북구 강북구에서 있다면 추천해주세요 여러곳을 추천해주시면 감사합니다       번질문에 위치한곳에 검사하는병원이 없다면 다른지역 추천 바랍니다    추천해주신 병원의 비용이 어느정도인지 궁금합니다 모르신다면 대략적이로라도 부탁드립니다,재활의학과
29,위장 병 ,다리 움직이거나 계단 오르면 위장이랑 뼈 사이에 공간이 생긴 느낌이에요 이거 뭐죠 ,재활의학과
30,상체 불균형 질문드립니다  ,군대에서 웨이트트레이닝   개월 정도한 군인입니다만   어느 순간부터 몸의 불균형이 너무 심해 거울로 볼때마다 스트레스를 받고 있습니다 어떤식으로 교정을 해야할지 감이 안잡혀서 질문드립니다,재활의학과
31,안짱다리면 비골이 튀어나와있나요 ,안짱다리는 내반슬인가요 ,재활의학과
32,손등 골절로 수술하였는데 뼈가 벌어져    정도 밖에 붙지 않아 재활을 해도 손가락이 안구부려져요,새끼손가락쪽 손등이 골절로 비개봉 수술을 받았는데  주가 지나고 나서 핀을 뽑으니 골절부위가 아래쪽 일부 약   정도 만 붙고 위쪽은 붙지 않은 상태예요 뼈가 차오려면서 유합이 되기를 기다리고 있는 중입니다  의사선생님 말로는 재활을 하라고 해서 억지로 구부리면서 재활을 하는데 손가락이 까딱까딱만하고 구부러지질 않아요 인대 손상은 아닌것 같은데 뼈가 다 붙지 않아서 그런건가요  아님 다른 원인이 있는 걸까요 불안한 마음에 계속 잠을 못자고 있어요,재활의학과
33,복부 통증 부의 문의드립니다 ,안녕하세요   최근 두 달 전에 위내시경을 했고 결과는 살짝 염증 증상만 있지 별다른 문제는 없다는 진단을 받았습니다  그런데 종종 양쪽 갈비뼈가 끝나는 지점 부근이 가끔 따끔 거리는 증상이 있는데 이런 증상은 어떤 장기에 이상이 있을 때 나타나는 신호인지 궁금해 문의드립니다   전문가분의 답변 부탁 드립니다  감사합니다 ,재활의학과
34,발목 인대가 늘어났는데요,발목 인대가 늘어났는데 반깁스 풀고 바로 술 마시고 담배펴도 되나요 ,재활의학과
35,군복무중 부상,군 복무중 낙상사고 당했으며  전방십자인대파열 반연골상파열 대퇴부파열  내 외측파열 혹시 동요도   MM안될수가 있나요  ,재활의학과
36,코로나 격리해제 후 통증,제가 원래 연골연화증이 있어서 무릎이 아픕니다  코로나와 전혀 관련은 없어보이는데 격리해제 이후 사회 생활하면거 무릎이 이전과 다르게 통증이 너무 심해져서요  전체적인 몸 밸런스가 무너져서 그런가 싶기도 합니다만 혹시라도 연관이 있을까요 ,재활의학과
37,군대 승모근,계속 컴퓨터 생활해서 승모근 딱딱하게 굳어있고 만지면 좀 아픈데 군대가면 저절로 사라지나요 ,재활의학과
38,한의원 무릎침 질문이요 ,퇴행성관절염있는데 한의원에서 침맞으면 도움좀되나요  뭐 꾸준히 운동하고 연골주사맞긴하는데 조금이라도 도움이된다면 맞아도 나쁠건없다고 생각해서요  궁금합니다 ,재활의학과
39,척추측만증 맞나요 ,제가 배드민턴 운동선수로 생활 하고 있습니다  한쪽 팔만 쓰는 운동을 해서 그런가 양쪽 어깨 높이도 조금 다르고 어깨 길이도 대충 봐도    cm는 달라보이고 한 번씩 어깨도 뻐근하고 한번씩 고관절이 아파서 일자로 걷을때도 아파서 잘 못 걷는데 이론 증상이 있으면 척추측만증 맞나요 ,재활의학과
40,재활치료 뇌졸중 환자가 받으면 후유증이 나아질 수 있을까요   강남   대 초반 남 재활치료 ,안녕하세요   아버지께서 뇌졸중으로 쓰러지시곤 후유증을 앓고 있습니다   거동이 불편하셔서 재활치료 가능한 요양병원 아니면 일반 요양원을 고려하고 있는데요   후유증이 나아질 수만 있다면 요양병원에 입원시켜드리고 재활치료를 받게 해드리고 싶습니다   재활치료로 뇌졸중 후유증 개선이 가능한가요 ,재활의학과
41,허벅지가 아파요,그림처럼 허벅지가 움직일 때마다 아파요     일 어제 부터 그랬는데 왜 그러는지 모르겠어요   쥐난 것 처럼 저린게 아니고 누가 주먹으로 치는 느낌  그게 움직일때마다 이러는데 어떡해야할까요      그냥 근육통일까요  바닥에 쭈그려 앉으면 뒤쪽 허벅지도 아프구요    원래 안 아팠음   ,재활의학과
42,중족골 골절 후 재활기간,내고정술 수술한지  개월정도 지났는데도   걸을 때 마다 욱신거리는데 원래 이렇게 오래가는건가요 ,재활의학과
43,후방햄스트링 염증이 하지불안증후군때문에 악화되고 있습니다,작년   월쯤 런닝을하다 무릎 뒤쪽을 다쳤습니다  평소 생활하는데 지장은 없지만 밤에 자려고 똑바로 누우면 다리가 쫙 펴지면서 다리에 힘도 안빠지고 통증이 심합니다  요즘에는 앉았을때도 가끔 통증이 생깁니다  그래서 정형외과에 가서 일주일간 소염제와 물리치료를 받아 나았었는데요  이후  개월정도 간격으로 다시 재발하고 있습니다  완치가 안되길래 다른 정형외과에 가서 초음파검사도 받고했는데 제가 하지불안증후군이 있어서 염증이 다시 악화되는거같다는 말을 들었습니다  그 말을 듣고 생각해보니 제가 다치기 전부터 확실히 하지불안증후군이 있더라구요  평소에 다리도 잘붓고 잘때 다리가 불편해 가만히 놔두지를 못했었습니다  현재 다니는 정형외과에서 충격파치료 및 기타물리치료를 받고있는데 이게 근본적인 해결책이 되는지 궁금해서 여쭤봅니다  정형외과가 아니라 다른 진료과에 가봐야하는걸까요  가뜩이나 충격파비용은 비급여라 비용도 비싼데 나을기미는 안보이고 계속 받는게 효과가 있을까 궁금합니다 ,재활의학과
44,반장슬 백니,  살여자구요 반장슬 백니때문에 스트레스인데 어릴때사진을 봤는데 한    살 사이로 보이는데 이때부터 다리가 반장슬인데 어렸을때부터 이런건 자세교정이나 스트레칭으로 고치는건 불가능이겠죠 ,재활의학과
45,코로나 PCR검사 비용 질문,제가  월말에 확진을 받고서 자가격리 해제되고 다시 확인 차 pcr 검사를 받고 다시 양성이 나왔습니다 근데 확인차 받았던 검사는 비용 지불이   만원정도 되서 지불하고 받았는데 지금 병원에서 연락와서 환불이 가능하다고 연락이왔는데  양성 판정 후 자가격리 해제하고 다시 가서 확인차 받은 pcr검사 양성 이 부분도 환불을 받아도 되나요 ,재활의학과
46,종아리 길어질 수 있나요 ,  살입니다 아직 성장판이 닫힌지 정확히 모르겠는데 성장판이 닫혀도 스트레칭이나 운동 하면 종아리 길어 질 수 있을까요  그리구 인터넷에 많이 돌아다니는 종아리 길어지는 운동 믿을만 한지 궁금합니다 ,재활의학과
47,새솔동 입원 가능한 병원이 있나요 ,다리 골절로 깁스 풀고 재활치료 할려고 하는데  입원치로 가능한 병원이 있나요 ,재활의학과
48,내일  모인데,내일 고  첫  모인데 떨려여    잘 볼 수 있겠죠    응원의 말씀 부탁드려요  ,재활의학과
49,정강이뼈가 아파요,조금만 무리줘도 아파요  작년까지 고삼이엇어서 그런가 운동을 안해서 그러가 싶은데 제가 그렇다고 뼈에 무리갈정도로 비정상 체중은 아니구요 고삼 수행평가하면서 줄넘기 하다가 정강이뼈가 처음으로 좀 많이 아팠는데 그때 너무 아파서 꾹꾹 눌렀다가 더 아파졌었어요 그뒤로 걍 냅두다가 오늘 뛰었는데 아파서 뛰기가 힘들어요 걍 좀만 더 쎄게 뛰면 뼈가 뭔가 무릎 위로 튀어나올것같아요 이거 뼈에 이상생긴걸까오 아니면 원래 다들 뛸때 정강이뼈가 아픈건가요   걱전인데  ,재활의학과
50,디스크 돌출,이 정도면 회복 기간이 얼마나 걸릴가요    주 전에 고중량 스쿼트 하다가 코어가 훈련으로 지친 상태에서 스쿼트를 계속 진행하다가 깔렸고 처음  주간은 정말 아파서 일어나질 못했습니다   주 전부터 일상통증은 심하지는 않지만 침대에서 일어날 때  오래 앉을 때  재채기할 때 스쿼트 자세할 때 엉치가 아픕니다  또 앞으로 숙일 때도요   그 외에는 지낼만 합니다  방사통도 쭈구려 앉으면    시간 정도 생겼다가 없어집니다      제가 정말로 궁금한 것은 이 정도 돌출이면 들어가는 데 얼마나 걸릴까요       철봉에 매달리는 것도 디스크 돌출이 들어가는 데 좋은지 궁금합니다 ,재활의학과
51,협착증과 디스크,안녕하세요 척추협척증과 디스크가 있는데 운동 배우고 싶어서 알아보는데 유도 킥복싱 주짓수 등 활동적인 운동해도 괜찮을까요 ,재활의학과
52,발목을 다쳤는데 정형외과를 갈까요 한의원을 갈까요,운동하다 발목을 다쳐서 정형외과를 가니 엑스레이상으로 인대와 힘줄이 늘어났다고  반깁스와 약을 처방받았습니다  나아갈때 쯤 제가 깁스를 풀고 다니다 몇 번 더 삐끗했습니다  처음다쳤을 때보다 더 아팠습니다    이후로 빨리 낫기 위해 한의원을 방문해서 침을 맞았습니다  처음 갔을 때는 선생님께서  반깁스를 이렇게 오래차면 어떡하냐   하고 혼났습니다  세번째 방문 때는  두번 피를 뽑았으면 좀 괜찮아져야하는데 아직도 아프냐 며 의아해하셨습니다  그래도 안낫길래 최근에 좀 더 큰 정형외과를 가니  뼈조각이 살짝 떨어졌는데 큰 문제가 되진않는다  불편하면 수술해야한다  정확한건 CT를 찍어봐야 한다 고 하셨습니다  현재는 반깁스와 약을 다시 처방받은 상태입니다    지금 발목은 걸어다닐 때 아프기보다는 불편한 느낌입니다   한의원에서는 반깁스를 하지말아라  정형외과는 하고다녀라  저 어떡해야할까요  어떻게해야 다리가 나을 수 있을까요 ,재활의학과
53,요추유합술후 개월차 PT 가능 할까요 ,수술후 근육손실등 신체가 다운되어 헬스장이용 PT 신청 해 재활 운동 도움 받을수 있을까 문의 드립니다 헬스장 재활가능한 트레이너를 잘 만나기 어렵다는 말도 있는데 절박한 상황에 도움이 될수 있는지 고수님들 의견 부탁 합니다   운동은 걷기와 실내자전거 타기 하고 있습니다 ,재활의학과
54,척추측만증 교정 스트레칭,척추측만증이있는 남학생입니다 심한건 아닌데 보기 좀 그래서 교정을 하고싶어서 질문을 올려봅니다 정형외과가서 엑스레이를 찍었을때 상대시점으로 제 등을 기준하여 왼쪽으로 살짝 휘었었어요 척추측만증 교정 스트레칭을 해볼려하는데 효과가 있을까요   척추측만증때문에 키도 안크는거같아요 그리고 혹시 자세를 바르게하면 척추측만증이 살짝이라도 교정이 될까요 걷는건 도움이 되나요      척추측만증 교정 스트레칭 영상좀 공유해주세요  남학생 기준    척추측만증 교정 스트레칭이 효과가 있을까요    자세를 바르게하면 척추측만증이 살짝이라도 교정이 될까요   걷는게 척추측만증이 사라지는거에 도움이 될까요   바른 자세가 어떤 자세인가요 정확하게 알려주세요    긴글 읽어주셔서 감사하고요 내공은    걸도록 하겠습니다,재활의학과
55,이런 모양으로 척추가 휘면 어느방향으로 호흡을하는데 척추측만증에 도움이되나요 ,척추가 이렇게 살짝 휘었고 골반도 살짝 휘었습니다  어느방향으로 호흡을 하면 좋을까요  전문가님들 답변 부탁드립니다 ,재활의학과
56,어깨와 목에 담이 왔을 때,어깨와 목에 담이 왔을때 첫주에는 어깨주물고 스트레칭으로 풀어줬는데  주 주 지나면서 안풀어지네요 어떻게 하면 시원하게 풀어질까요 ,재활의학과
57,키가 줄어들 수가 있나요 ,원래 아침       저녁      였는데 지금은 아침      에 저녁      에요 다 부모님이 재준건데 왜일까요  척추가 휜 것 같진 않은데   ,재활의학과
58,  개월 임상심리평가요,영유아검진후 언어 인지 사회성 쪽이 안좋아 병원에 갔더니 언어검사와 임상심리검사를 해보라시더라구요  일단 검사예약은 하고왔는데    임상심리검사같은경우 한두푼도 아닌데 말 안트인   개월도 유의미한 결과를 볼수있는건가요  실비처리되기때문에 비용의 부담으로 질문하는것이 아니고  시간이나 걸리는 검사라는데   개월이 할수있는건지    개월에게서 유의미한 결과가 도출되는게 맞는지 정말 궁금해서요 ,재활의학과
59,안면비대칭 재활의학과,안면비대칭으로 재활의학과 갈려고 하는데 보통 뼈에 문제가 없으면 보통 어떤 치료를 해주나요 ,재활의학과
60,견쇄관절염,인천 큰병원에서 x ray촬영 후 견쇄관절염을   년  월에받고 목동역 재활병원에서 콜라겐 주사  번 물리치료 충격파치료를 주마다 받고있는데 아직도 견봉쪽을 누르면아프네요 움직이는데 큰지장은 없지만 푸쉬업이나 아픈쪽 팔 사용 시 콕콕 쑤시는통증이 있는데 언제까지 운동을 하면안될까요주  살은찌고 낫지를 않으니 고민입니다,재활의학과
61,소상공인방역자금,하고있던장소에서 학원을 계약기간인  월까지만하고   월부터는 집부근으로 옮겨 다시 해보려 계획중인데 갑자기 시어머님이 아프셔서 수술병간호로  개월가량 지방에가야해서 텀이생길거같아요  학기부터 나 새로오픈해야할것같은데 사업자등록 처리를 어찌해야하는건지 휴업처리가능한건지요 휴업가능한기간은 얼마나되는지 아울러 휴업처리가 가능하다면 방역기금도 수령대상이 되는건지도 궁금합니다,재활의학과
62,매연 재검사 과태료,종합검사에서 매연 수치 초과로 재검판정을  차까지 받았는데   일이내 재검을 받지 않으면 과태료  검사수수료 발생한다고 합니다   당초 검사시간              일이내 재검기간            일이내 검사를 받지 않고       일 다른 업체로 검사를 의뢰했을대 수수료는 다시 내야하는 지 알고 있는데 과태료 부분은 어떻게 되는지 궁금합니다   재검 기한       도 검사기한을 넘긴거라   일 이내  만원이 발생하는지 당초 기간        은 넘기지 않은거라 발생하지 않는지요,재활의학과
