0,1,2
잇몸 상처 치료법,안녕하세요 양치질을 하다가 잇몸에 상처가 났는데 어떻게 치료하나요  아픈건 없고 그냥 상처가 났는데 어떻게 해야할지 잘 모르겠어요   그냥 두면 알아서 괜찮아질까여 ,잇몸질환
여기있는 사랑니 뺴야할까요,사진에 보이는 곳에 사랑니 뺴야할까요 충치생긴거같은데  구강염쪽에 자꾸 사랑니가 다아서 저렇게 상처가 생긴걸까요 ,충치  치아질환
사랑니 발치 후 다음 날인데 두통이나 무기력함을 느낄 수도 있나요 ,요새 코로나이기도 하고 주변에서도 많이 걸려서 좀 겁을 먹었는데 어제 사랑니 빼고 오후 시에 잤거든요 일주일간    시간정도 자서 피곤하기도 했고 근데 사랑니 빼고 자고 일어났는데 머리가 살짝 맹해지더라구요 코로나 자가진단 키트는 이미 했구요 사랑니 발치 후에 두통이나 무기력함을 느낄 수도 있나요   ,치아 유지  관리
사랑니 음식물,제가 약 한 달 전에 오른쪽 아래 사랑니를 발치했고  이틀 전에 왼쪽 아래 사랑이를 발치해서 현재 오른쪽으로만 씹을 수 있는 상황입니다  한 달 전에 뺀 오른쪽 사랑니 자리에 자꾸 음식물이 끼는데 원래는 가글을 세게하면 다 빠졌는데 며칠 전 뺀 사랑니 때문에 가글을 세게 못 하겠어요   어떻게 하면 빠질까요  혹시 가글 세게 해도 될까요 ,치아 유지  관리
신경치료한 어금니,아까 초콜릿을 먹다가 신경치료 후 금으로 씌운 아랫 어금니가 부셔졌는지 빠져버려서  구멍이 크게 났는데 음식물이 들어가도 괜찮을까요    괜히 신경치료 한 곳을 건드리는게 아닐지 걱정이 되네요     금으로 씌울때 구멍을 파내서 까만 보형물 을 넣는거 같은데 구멍을 뚫고난 원래 치아가 부셔저서 같이   빠진거 같기도 하고요   몇주전 부터 치아 옆부분이 부셔진거같은 느낌이 들긴 했었어요     지금 당장은 시간이 안돼서 치과를 갈 수가 없어요   ,충치  치아질환
사랑니에 관하여   ,안녕하세요 고 입니다 맨 마지막 어금니 뒤에 이빨이하나 나고있는데 사랑니 맞는걸까요    티비에서 사랑니는 다 뽑고 겁나 아프다는데 고 이라 치과갈시간이 안나요    어쩌나용,치아 유지  관리
충치 발병률이 여성이 남성보다 높나요 ,인터넷에서 그런 말이 있어서요   사실인가요   그리고 대부분의 사람이 충치가 있다는것도 사실일까요,치아 유지  관리
이빨 충치 ,아래쪽 앞니 뒷면에 거울을 봤더니 거뭇거뭇한 것이 보여서 질문해봅니다 일단  월쯤 치과에 가서 간단하게 스케일링 했었고 검사 해서 작은 충치가 어금니쪽에 있는데 관리만 하면 유지 될거란 말 듯고 충치치료는 안했거든요  그런데 앞니에 충치를 밯견 못했을리는 없는것같고  달만에 검어질 정도가 되나 싶어서 질문드립니다  이게 무엇때문에 검어진건지 궁금합니다 증상은 전혀 없습니다,충치  치아질환
먹다가 어금니가 갈림,지금 치아교정중이긴 한데 음식을 먹다가 입에서 치아 깨지는 소리  가 나서 보니까 어금니 부분이 약간 갈려있던데 이대로 놔둬도 되나요  아니면 음식을 먹을때마다 계속 치아표면이 깎일수도 있나요  ,치아 유지  관리
차가운거 먹을때마다 이 욱신 시림,제가 오늘 아침부터 갑자기 오른쪽 맨밑에 어금니쫃이 뭐 씹을때나 차가운거 먹으면 이게 시린게 아니고 욱신거리는 느낌이거든요  방금도 차가운 우유 먹었는데 진짜 오른쪽으로 아예 못먹을덩도로 욱신거려요 혹시 충치 인가요   ,충치  치아질환
아래 사랑니 발치후 윗 사랑니 통증, 일 전 왼쪽 아래 사랑니를 발치하였습니다  그런데 어제부터 왼쪽 위 사랑니 통증이 시작되었습니다  가만히 있어도 욱신욱신하고  윗 사랑니를 손으로 건드렸을 때 통증이 매우 심합니다   이 통증이 아래 사랑니를 피해 조심히 양치질을 하다보니 위 사랑니까지 양치질이 잘 되지 않아 통증이 느껴지는 것인지  아니면 아래 사랑니 발치의 후유증인지 궁금합니다  발치를 진행할 때 다른 곳에 충치는 없다고 하셨었습니다 ,치아 유지  관리
혓바닥 물집  ,양치도 꼬박꼬박하고 하는데 혓바닥에 백태도 생기면서 물집같은게 올라왔어요    이유가 무엇일까요       어떻게 해야할까요     긁어내면 피도 쪼금 나요 아프지는 않구요  ,치아 유지  관리
앞니 안쪽 잇몸에서 입천장사이,가만히두면 아프진 않는데 누르면 안쪽에서 코까지눌리는 느낌이에요 너무 신경쓰여서 심각한거면 치과가볼려는데 카메라가 화질이 너무 안좋아서 사진으로 못봤고 혀로 살짝씩 만져가면서 아는거라 자세히는 모르겠네요 뭐가 난거보다 부은거 같은 느낌이에요,잇몸질환
진주교정치과추천,투명교정하고 싶은데요     살이구요  티안나는 교정하고싶어요 진주에 있을까요 ,치아교정
안녕하세요  진주 교정치과 추천해주세요 ,진주로 이사왔는데 아는 치과가 없어서요  교정하려고 하구요  사후관리까지 꼼꼼하게 해주는 곳으로 추천해주세요 ,치아교정
임플란트틀니 알아보는 중인데,어머니가   치아가 많이 빠지셔서  임플란트틀니 알아보고 있는데 괜찮을까 하네요   아무래도 나이가 좀 있으셔서 그런지   치과 치료 받는걸 좀 힘들어하셔요 임플란트틀니랑 전체랑 차이가 좀 있을까요    그리고 임플란트틀니 돈은 많이 비쌀까요  ,의치  임플란트
임플란트가격 좀 알아보고있는데,어머니가 치아가 안좋으셔서 임플란트를 해야 하는데  임플란트가격이 동네나 수도권쪽은 좀 많이 다르더라구요 이유가 있을까요  그리고 임플란트가격 말고도 어떤걸 보고 치료를 해야 하나요  추천도 받았지만 제가 좀 알아보고 데리고 가고 싶어서요 임플란트는 처음 해보시는거라서   잘 알아보고 받고 싶습니다,의치  임플란트
앞니 크라운에 금 간건가요 ,     번 크라운 했습니다 오늘 학교에서 상호실습 한다고 알지네이트로 인상채득을 했는데 처음에 했을 때   번에 줄이 생기더니 한번 더 했을 때   번에도 줄이 생겼어요   이거 금 간건가요  치과 가야하너요  알지 두번 떳다고 이렇게 되는게 맞나요    ,충치  치아질환
치아 가철식 유지장치 재제작,교정 끝난지는  년정도 됐구요 몇달전부터 유지장치를 잘 안꼈더니 지금 아예 안들어가는데 아무래도 앞쪽 이빨 하나가 교정하기 전처럼 좀 많이 돌출된 것 같아요    치열이 많이 변형됐어도 유지장치 재제작해서 끼는게 가능할까요    ,치아교정
교정기가 떨어졌어요,교정중인데 교정기가 떨어졌거든요  근처치과가서 부착해달라고 해도 될까요 ,의치  임플란트
치과 파노라마 사진을 찍었는데 빨간색으로 줄 친 아래 양쪽에 동그라미 같은건 뭐인거에요      그리고 저 사진 상에서 문제 있는 곳이 있나요 ,치과 파노라마 사진을 찍었는데 빨간색으로 줄 친 아래 양쪽에 동그라미 같은건 뭐인거에요      그리고 저 사진 상에서 문제 있는 곳이 있나요  ,충치  치아질환
혀통증심함,한달전 임시치아 일때부터 보철물에 의해 혀가 쓸리고 골드크라운 제작후 한달지났는데 매일 혀가 쓸리고 왼쪽만 혀가 보철에 닿는듯 이빨에 눌린 자국이납니다  턱도 아픈지 좀 됐어요 혀가 매일아프고 왼쪽목만 붓고 아픕니다  너무힘든데 교합문제인지 보철물이 안맞아서 혀가 쓸릴수도 잇나요 입안에서 옆면이 거슬리는데 매일 아파서요 특정하게 보철물 한곳이 혀에 자국이나고 혀가 그부분만 매일 아프고 부어있는데 이게 뭘까요   무슨병인지 교합문제 치아의 보철물 쓸림 인지  보철 재제작 해야되나요 아파서 살수가 없어요 확인방법있나요 ,치아교정
사랑니 발치,제가 몇년전 교정을 했는데 그때 발치를  개인가  했었던거같아요 그래서 지금 윗니   개 아랫니   개인데 위쪽 사랑니 한쪽이 자꾸 충치가 생겨서 발치를 하고 싶은데 제 사랑니가 엄청 잘나있어요 그래서 치과 어딜가도 사랑니가 예쁘게 잘 나있다고 하셨고 치아가 발치로 인해 부족하다며 사랑니가 지지대  역활을 해준다고 왠만하면 쓰라고 하시는데 빼면 많이 안좋은걸까요  사랑니 충치 때문에 너무 스트레스 받네요     조언 부탁드립니다,치아 유지  관리
잇몸에 혹,얼마전 왼쪽윗어금니 통증으로 신경치료 번과 크라운치료 받았는데요 치료과정에서 왼쪽아래어금니쪽 잇몸치료 초음파스케일링 를 받았습니다 그 이후로 왼쪽아래어금니쪽 잇몸에서 혹이 생겨 신경이 쓰여 질문 드립니다 물렁거리진 않고 딱딱한편이고 통증이 심한건 아닌데 좀 신경쓰이는 정도입니다 동영상으로 찍었는데 답변 부탁드립니다   잇몸에 혹 재생 수                  화질 선택 옵션 자동,잇몸질환
치아 대해서,윗쪽 부분에 충치가 생겨서 치료중인데 지금 하얀거으로 떼웠는데요 그치아가 검은색으로 변하면서 아파요 왜그럴까요 ,충치  치아질환
치과 신경치료 해야되는지 봐주세요 제발,치과에서 자세하게 설명같은걸 안해주셔서  의사선생님이 아니라 치과실장님 같은분이 얘기하셔서    신경치료 해야될 정도로썩었다고 얘기하셨는데 사진으로 보시고 판단하신게아니고 육안으로 보시고 얘기하셨거든요         레진같은걸로나 다른치료는 없을정도일까요       또 신경에문제가있어보이는지 궁금합니다,충치  치아질환
사랑니 잇몸통증때문에 죽을거같은데 어떻게 해야 할까요   ,사랑니 부근 잇몸이 진짜 심하게 부어서 입 다물지도 벌리지도 못하고 반대쪽 이까지도 못 다물정도로 부었는데   가만있어도 욱신거리고    삼일전에 갑자기 아파와서 치과서 염증치료 받았는데 염증치료받고 이틀후부터 더심하게 붓고 약도 효과가 없고 자고일어나니 점점 심해져요   이런상태면 사랑니 발치도 안되겠죠    너무부어서 사랑니가 잇몸에 파묻혔어요    검색해봐도 치과 광고성 글밖에 없고   주말이라 병원도 못가고 버티고는 있는데 이상태로 병원가도 약처방해주고 붓기 빠지기만을 기다려야겠죠    점심으로 죽도 아예 못씹어서 우물우물해서 꿀떡 삼켰는데   내일 치과가면 뭔가 조치를 해줄까요 ,잇몸질환
이가 시려요  ,오른쪽 어금니가 뜨거운건 모르겠는데 차가운 물 같은걸 먹을때 시려요  왼쪽 어금니는 아무렇지 않은데 오른쪽 어금니만 그래요 왜그럴까요 ,충치  치아질환
치아 교정 끝난지  년 됨 입안에 붙인 유지장치가 떨어졌는데,오늘 아침에 밥먹다가 떨어졌는데 지금 이가 되게 아파요 코로나 격리중이라서 당장 병원을 못가는데 이가 아픈이유가 뭔가요  누룽지먹다가 떨어졌는데 유지장치에서 우두둑 소리가 났어요 제가 핸드폰으로 보면 유지장치가 깨지거나 하진 않았는데 그냥 유지장치가 흔들리는것같  요 유지장치 떨어져도 아팠던적이 한번도 없는데 아픈이유가 궁금해요,치아교정
충치 치료,며칠 전부터 씹을때 어금니에서 통증이 느껴져서 봤는데 그림처럼 치아 가 쪽에만 까만점처럼 생긴데 보이던데 이미 많이 진행된건가요  한달전쯤에 검진 갔을땐 아무런 얘기 없었는데통증이 있는게 처음이라 너무 걱정되어요  그리고 치과 예약없이 가도 괜찮을까요   내일 바로 가려고 하는데  ,충치  치아질환
오미크론 치통,오미크론으로 인해 자가격리 중입니다  오미크론 걸리기전에 안아펐는데  격리  일째부터  치통인지 이가썪은건지모르겠는데  욱신욱신합니다  뜨거운거먹으니까 아프네요     달  번씩 치과를 갔었는데 이렇게까지 아픈충치를 놓칠리가없을텐데  오미크론으로 인한 치통일까요   이가 썪은걸까요 ,충치  치아질환
충치 치료 후 치아 불편함,충치 치료 후 치아를 혀로 밀거나 만지면 전과 느낌이 다릅니다 충치가 깊어서 신경치료를 해야 할 수도 있는 치아인데 일단은 덮어두신다고 했거든요 그리고 치료 후 며칠은 불편함이 없었습니다 그런데 몇주 지나니까 조금씩 불편하더라고요       충치 치료 후 물마실때 약간 시리거나 그러면 신경치료를 받아야하나요  불편한 정도는 아닙니다    치아 통증이 아니라 윗턱 관절쪽이 뻐근한건 사랑니랑 관련이 있을까요     사랑니집이 있긴해요 충치 통증과는 완전히 다른통증이고 씹을때만 살짝 뻐근합니다,치아 유지  관리
인레이 후 흡연,오늘 충치가 있어서 마취를 했는데 아직 안풀렸는데 흡연 가능할까요,충치  치아질환
크랙치아 증상,어금니 크랙치아 대학병원서 마무리한지 한달이 지났구요 아직 임시치아 상태구요   가지증상 있었는데 하나는 이빨안이 기분나쁘게 아픈느낌과 하사는 속에서 욱신욱신 증상 이였어요  이빨안이 아픈느낌은 없는데 치실을 다거나 한번씩 간헐적으로 속에서 욱신욱신 거리는 증상이 있어요 물론 같은자리에 턱디스크가 와서 아픈상태이고 치료중입니다 골드크라운으로 씌우고 씹어봐서 아프거나 못씹으면 치아재식술 가능성 있습니다 임시치아라서 그런지 크래커 씹어도 아픈느낌인데 골드씌우면 다르겠죠  기형신경치료 완료했지만 못씹으면 치아재식술 해야한다고 그랬어요  언른 씹어야하는데 몇달째 힘듭니다 ,치아 유지  관리
코로나 확진 이후 입병,코로나 확진  목  이후 자가격리 중인데 확진 당일부터 잇몸이 너무 아팠고 계속 알보칠을 발라주고는 있는데 차도가 보이질 않습니다  사진이 저화질이라 잘 보이지않는데 치아와 연결된 부위가 사진과 같은 상태입니다   통증이 너무 심하고 치아까지 욱씬거리는 상황이고 지금까지와의 입병과는 모양이 다른데 단순 입병이 맞을까요   자가격리중이라 병원도 못가고 치아와 잇몸이 너무 아파서 잠도 못자고 있습니다  치아까지 아파서 지금까지 구내염으로 인한 통증과는 비교가 안되는데 단순 구내염이 아닐까봐 무섭습니다 ,잇몸질환
불소무첨가 치약 광고를 보면서,제가 알기는 불소는 충치예방에 좋다고 아는데 궁금합니다,충치  치아질환
스플린트하교 교합,스플린트를 한 개월꼈는데요 턱관절은 많이좋아졌는데 교합이 조금달라진듯한 느낌이네요 앞니로 뭔가 뜯기도힘들어지구요  스플린트 착용안하면 다시원래대로 돌아오나요  일시적인 현상인가요 ,치아교정
인레이 치료 후 시림,안녕하세요 한 달 전에 인접면 충치가 발생하여 인레이 치료를 받았는데요 붙이고 나서 지금까지 별 탈없이 시리지도 않고 잘 있었는데 어제부터 갑자기 찬 물 마실 때 인레이 치료한 곳에 물이 스며들 듯     이 참기 힘들 정도로 시립니다  매일 양치   치실   가글까지 했는데 이러네요 한달만에 충치가 다시 재발 할 가능성도 있나요   아니면 접착에 문제가 있는건가요   이건 무슨 경우인가요  ,충치  치아질환
악궁확장장치,제가 탈부착하는 악궁확장장치를 끼고있는데 이걸 양치할때도 밥먹을 때도   시간 끼고 있으라고 하더라고요  근데 양치하고 나서 혹시 몰라서 장치 빼니까 안에 잔뜩 껴있었어요  입천장을 다 덮는 형태라 칫솔로도 닿질 않고   이럴 땐 어떻게 해야하나요   치과쌤 말을 듣는게 좋은 건지 아님 양치할 때만 빼고 닦는게 좋은건지 모르겠어요 그 음식물이 치간칫솔로 없어질 것 같지도 않고 그렇다고 걍 놔두기엔 충치생길 것 같아요 도와주세뇨     ,치아 유지  관리
교정 비용,다른곳은 다 예쁜데 밑에 있는 앞니 개정도  가 이상해서 교정 하려하는데 이것만 해도    만원 이상 나오려나요  ,치아교정
교정시작한지  주정도 지났는데,술 마셔도 되나요   과음안하고 맥주 한컵 정도요 술자리때매  ,치아교정
오른쪽 아래 어금니가 깨졌어요,너무 급해서 달아봅니다 안녕하세요 저는   살이고 금천구에 살고있습니다 오른쪽 아래 어금니가 거의 깨져서 없더라고요 남은 부분이 달랑달랑 거리는데요 어머니 아버지께서 돈을 고생하시면서 버시는데 이빨 비용도 너무 비싸서 걱정되고 코로나 시국이기도하고 비용이 얼마나 들까요     치과선생님들께서 댓글을 달아주시면 감사하겠습니다,잇몸질환
윗니가 좀 돌출인데요 치아교정,교정하면 입들어갈까요 발치하고하면요   윗니가 조금 뻗혀서요  앞니로 음식 잘 못 끊어여  입술도 두꺼워서 입이나와보여요  ,치아교정
부정교합 치아교정  하관 비대칭,제가 부정교합이있고 하관 비대칭이 있어 안면도 비대칭이 더 심해보입니다  이정도 치아는 몇급 부정교합이구 치아교정하면 하관비대칭도 개선이 될까요   아니면 수술을 해야하는 케이스인지    궁금합니다 ,치아교정
무턱 치료 어케하죠,제가 지금 윗송곳니랑 아래송곳니랑 닿았을때 어금니끼리 안닿아요   그렇다고 어금니끼리 닿게하면 송곳니 앞니가 안닿아요  양악밖에 답 없나요  마사지같은걸로는 무리인가요,치아교정
임플란트 가격,안녕하세요 위에 이가 한개가 없는데요 거기에 임플란트 하고 싶어요 혹시 임플란트 가격이 얼마 정도 되는지 알고 싶어요   또 상담은 무료이에요  아는 분 있으시면 답변 부탁드립니다   ,의치  임플란트
임플란트를 앞니에 하게되면, 개월동안 앞니가 없는 상태로 지내야하는 건가요  아니면 치과에서 조치를 취해주나요 ,의치  임플란트
