title,content,department
항문 농양 수술,며칠전부터 항문 주변이 아프고 부어올라서 인터넷을 찾아봤는데 항문 농양이라는 추론을 하였습니다  내일 바로 병원을 가보려고 하는데요  수술 이외의 방법과 수술 시간  입원 여부  입원시 입원 기간에 대하 궁금합니다    살 꽤나 건강한 남성입니다 ,대장  항문 외과
치질수술 후 원래 이런가요     ,혈전 제거를 했었고 이미 수술한지도  개월은 넘어서 완치는 된 상태인데 평상시에도 항문 사이에 불편감이 느껴지고 안 날때도 있음  배변시에는 힘주면 수술부위가 붓는건지 커졌다 다시 줄어들고   수술 자체는 간단했거든요  저 같은 경우는 부종이 안빠지는것보다 평소엔 어느정도 들어가 있다가 힘을 주면 붓는것 같아요  원래 수술하면 이러나요  최근에 수술한거면 몰라도 이미 몇개월은 지났고   좌욕도 꾸준히 해주고는 있는데 이런거 없애고 싶어서 수술했는데 다시 병원가니 이상은 없다고 하시고 힘주니까 붓는거라면서 변비약 주셨어요  궁금한게 원래 수술하고 완치 판정을 받아도 불편감이 잘 느껴지고 힘주면 잘 부어오르게 되나요  당연히 힘을 주니까 영향이 가긴 할테지만   약을 다 먹어도 증상이 똑같으니까 안쪽은 다시 사진 찍었을때 괜찮다곤 하셨지만 재발같은 걸까요  치질약을 먹어볼지 다시 병원에 가봐야 할지   다른 병원도 가볼까요 ,대장  항문 외과
지속되는 복통의 원인,배의 중간부분이 간헐적으로 아프기 시작한지  일정도 됐습니다  처음엔 소화불량이라 생각해 소화제도 먹었는데 위가 아닌 배의 문제인 것 같아 진통제도 먹어봤지만 딱히 소용없는듯 했고요  설사나 기타 배변활동이 잦은것도 아니라 식중독이나 장염을 의심하진 않고있습니다  진통마냥  분정도 아프고 호흡을 잘 고르면 통증이 금방가는듯     하고  분이 지나면 괜찮습니다  내과에 가보는게 제일 빠르겠지만은 그정도는 아닌 것 같아 여기 올려봅니다 ,대장  항문 외과
항문 농양 수술,항문농양수술한 날을  일이라고하면  일차에 수술후에 마취가풀리고 퇴원을 하고 나음날 오전에 거즈를 때러갔는데 지혈이 안됐다고 집에서 이따 오후에 좌욕기에 불리면서 때래요 그래서 방금땠는데 왜이렇게아프나요 이렇게 아픈게 맞나요 하  ,대장  항문 외과
대퇴탈장 질문합니다 ,남성입니다    샤워하면서 안쪽 씻다가 발견했는데요  딱히 어디가 아프거나 한 곳은 없고  왼쪽 허벅지 안쪽에 작게 멍울이 만져지는데 이게 탈장일까요   사진상 흰색 동그라미 쳐진곳이고 튀어 나왔다는 느낌은 거의 적습니다,대장  항문 외과
저 변실금인가요,제가몇주전부터 똥이잘안나오고 엄청 딱딱하고    일에 한번싸고 그했거든요 근데 며칠전에 똥싸고 나왛는데 뭔가 뒤쪽이 물뭍은거처럼 찝찝한거에요 그래서 닦아봤더니 그땐 안묻엏는데  분정도 뒤에 다시닦으니까 조금 뭍고    한   분뒤에 닦았더니 또 좀 뭍었어요 어제는 갑자기 앉았는데 또 뒤쪽이 물뭍은거처럼 찝찝해서 닦아보니까 또 좀 뭍고요   이날이 역대급이긴했어요   그때 너무 큰 변을 봐서 일시적으로 항문이 늘어난 걸까요     ,대장  항문 외과
피똥이 나와요,피똥이 느낌이 나는게 아니고 다 하고 닦을려고 보면 피가 엄청 코피 흐른듯이  나와있고 덩어리도 휴지로 닦을 때 있던것 같아요 근데 아프진 않아요 똥은 이틀에 한번 싸고 쌀때마다 피똥인것 같아요 근데 진짜 아프진 않아요,대장  항문 외과
치질수술에 대해 궁금한게 있습니다 ,작년  월에 치질이 진짜 심해져서 아마  기판정을 받았었습니다  하지만 그때 제가 겁도 많고 또 수술을 잘권하지 않는 추세라고 약물치료를 진행했습니다  지금은 현재 괜찮아졌지만 부었던 껍데기가 남아있는 상태입니다  아프진 않은데 이게 아무래도 껍데기가 남아있다보니깐 거슬리고 가끔 힘들면 욱씬거리긴합니다  이번에  월말에 입대가 예정 되어있어서 수술을 결심했습니다  지금은 잠잠해져있는 껍데기를 제거하는게 도움이 될까요  자세한건 내일 병원을 가지만 궁금해서 여쭤봅니다  입대까지 약  주가 남았는데 회복은 가능할까요 ,대장  항문 외과
모소낭 수술,꼬리뼈쪽에 나서 통증이나 일상생활 불편함은 없어요 꼭 수술을 해야하는지 궁금합니다 그리고 고환과 항문 사이에도 생겨서    개월에 한번씩 부풀어오르긴한데 항문외과에서 수술한다하면 이부분도 같이 가능한건지도 궁금합니다     꼭 수술을 해야하는지    꼬리뼈쪽 하고 고환과항문사이에 생긴 두가지부위도 같이 제거수술이되는지 궁금합니다 ,대장  항문 외과
아침에 대변볼때 피가섞여나와요 항문이 아프지도않은데 혹시 암인가요 참고로   대 여자입니다 지금까지살면서 그런적이 없엇는데 작년말부터 혈변을몇일,아침에 대변볼때 피가섞여나와요 항문이 아프지도않은데 혹시 암인가요 참고로   대 여자입니다 지금까지살면서 그런적이 없엇는데 작년말부터 혈변을몇일보다가 괜찮다가 요즘 다시그러네요 무서워요 ,대장  항문 외과
대장내시경후,대변을볼때 대변보구 이런게피나요   한 정되는것같아요,대장  항문 외과
항문치열   ,항문 치열로 일주일 넘게 고생중인데요    이제 일주일하고 삼일됏은대 저사이에 항외과를 세번넘게 다녀왓습니다    이상없다고 하시던대 급성치열이니 관리만 하라고 하셧고   그렇게 아프지안은상태인대 왜아프다고 하는지 모르겟다고 하시더라구요    전 엄청아프거든요    이거 언제쯤 나을수있나요   어제병원에서 항문마사지 받고온후로 통증이 더심해지는데 항문벌어지면서 더 찢어진거아닐런지   ,대장  항문 외과
항문과 질 사이 염증 ,항문하고 질 중간쯤 부분이 가렵고 따갑고 한번씩 그래서 긁었더니 피도 나고 그러네요 처음엔 치질인줄 알아서 치질약을 바르기도 했는데 위치를 보니 항문과 질 사이 위치더라고요 병원을 예약은 했는데 해외에있어서 한참 기다려야 진료를 해준다고 해서 지식인에 여쭤봅니다  진료를 받아봐야 알겠지만 염증같은 걸까요 ,대장  항문 외과
배변 시 붉은변,안녕하세요  근래 변비감  잔변감이 생기고 생전 없던 변비를 처음 겪고 있습니다    오늘은 배변 후 닦으니 분홍색    이 살짝 묻었더라구요 혈변인가 싶어 놀랐는데 그건 또 아닌 것 같고   걱정이 되어 질문합니다   ,대장  항문 외과
항문안쪽에서 피가 나요,할머니가 와상환자신데 묽은변을 자주 보셔서 항문주위에 발진이 많이 생겼습니다 근데 그후로 항문안쪽에서도 빨간 피가 나온다고 하시네요 콧줄로 유동식만 드시기에 변비는 없는 상태이고 변은 거의 묽은 편인데 왜 항문안쪽까지 피가 나오는지 모르겠습니다 병원에 모시고 갈 여건이 안되는데 혹시 추천해주실 연고나 약이 있을까요 ,대장  항문 외과
치루 세톤법 수술 질문입니다 ,제가 세톤법으로 수술을 받았고 고무줄을 조인다는데 안 조이고 바로 수술로 떼어 달라고 해도 되는 건가요  저는 시간 소비하는 거 같아서 그럽니다 군인 신분이기도 해서 수술로 고무줄 뗀다고 해서 자동 탈락하는 거랑 차이가 큰가요 ,대장  항문 외과
치질 만성치열인데 설사    회 정도로 치루가 될까여 ,제가 치질 작년   월부터 올해  월 현재까지 어느정도 만성치열 입니다  즉  개월 정도 되었네여 그런데  설사    회 정도 했는데 치루로 발전할 가능성 있나여   설사 많이하면 치열에서 치루에 걸린다는 이야기를 들어봐서여   아니면 치열에서 치루로 발전하는건 설사를 더욱 자주해야 그렇게 되는건지여   답변해주시면 감사하겠습니다 ,대장  항문 외과
갑자기 배아프고 설사,여자 입니다 제가 갑자기 배가 아프고 설사를 해요 처음에는 딱딱한 똥이였는데  번째 부터 묽은 똥으로 바뀌더니 냄새도 심해집니다 항문도 따갑구요 지금 생리 끝나가는데 그거 때문인가요  제가 급하게 나가야 해요  ,대장  항문 외과
고민이네요,  대 초반입니다      년전부터 느껴진 신체 변화에 의해설명 드려요 항문에서 냄새가 많이 납니다   살은 비만등급  정도 이구요      샤워할때 항문쪽을 집중해서 닦지만 몇시간뒤면 땀이 차 똥냄새가 납니다     옷에 한번씩 냄새가 베깁니다    치질도 한번씩 있고 치핵   피가 한번씩 나옵니다 자주아님    대변은  일에 한번씩 합니다   지금 병원을 갈수있는 상황이 아니라 지금 군대 그럼혹시 방법같은건 따로 없는건가요    청결제 약 연고 라는등 좋은 답안 부탁드립니다   ,대장  항문 외과
항외과 혈변 치핵치질문의,안녕하세요   살 남자구요 어떠한 문제가있는건 확실하지만 어떤것일지 지식인을 통해 미리 소견을 듣고 병원을 방문하고자 합니다    개월전부터 혈변이 나옵니다  매일매일이 혈변이 나오는건 아니고  주일에 한두번꼴로 나옵니다 검은혈이 아니도 정말 시뻘건 피인데요  이게 변이 타원형이라고 치면 마치 붓으로 줄을 그은것마냥 변덩어리에 빨간줄이    개 씩 그어져 있습니다   검은혈변이 나온다 변을보고나면 변기물이 핏물이다 라는건 봣어도 저같은 상황은 저도 처음인지라 여쭤봅니다   나이도 젊은편이고 식욕도 왕성하고 매일같이 혈변은 싸는게아니라 암으론 저도 의심이 안가는데 이게 장에 상처가 생긴것일까요   의사선생님 혈변을 싸는데 마치 붓으로 줄을그은것 처럼 혈자국이 있는데 무슨문제일까요  답변부탁드립니다 ,대장  항문 외과
항문튀어나옴 증상질문요,이런증상 나타난지  일정도 된것같은데 첫날에 약간따끔하고 부풀어올라서 약국가서 연고하나사서 바르고있는데 크게달라지는건없네요 변을닦을때나 샤워할때 손이닿으면 한부분은 좀따갑고아픕니다 평소엔 살짝부풀어오른 그부분만아픈데 변을보고힘을주고나면 전체적으로 부풀어오릅니다 살면서 처음으로겪는현상이라 머릿속이복잡한데 사진보시고 병원가야하는지 약처방이나간단한시술로해결되는건지 심해서수술까지해야되는건지 진짜잘아시는분 답글부탁드립니다  평소때와 변보려힘주고난뒤사진 두장첨부합니다,대장  항문 외과
항문 가려움과 찢어짐,한 일주일전부터 물을 안먹다보니 변이 딱딱해져서 항문이 찢어졌습니다 그래서 항문에 오늘 한번 비누로 씻었더니 지금 간지러워 미치겠어요 간지러우니 잠도 안오고 손으로 긁으면  차감염된다해서 꾹꾹 참고있습니다 검색해보니 비누로 항문을 씻어서 간지러운거라하더라고요 오늘 딱 한번 씻었는데 계속 간지러워질까요  그리고 항문이 찢어졌는데 어떻게 낫을 수 있나요  진짜 너무 가렵고 아프고 방법 없나요  좌욕도 하고있는데 질과 항문을 같이 한 좌욕기에 넣는게 맞나요  그리고 마지막으로 항문에 후시딘 발라도 되나요  항문에 후시딘을 발라서 가려운건지 비누때문에 가려운건지도 모르겠어요,대장  항문 외과
청소년 치질 치핵,어릴때 잠시 변비가 있었고 화장실에서 볼일을 다 봐도 앉아있는 습관이 있었습니다 그래서 그런지 만져보면 항상 아주 작은 혹 같은게 느껴졌어요 아마도 치핵 같습니다 근데 크게 문제는 없어서 계속 방치했는데 요즘 갑자기 볼일보는게 아프면서 대변에 피가 묻어서 나오기 시작했고 병원에 가는게 너무 부끄럽기도 해서 인터넷을 찾아보고 물과 채소류  볼일보는 시간 줄이기를 일주일 동안 하니까 피도 안나고 통증도 가라앉았습니다 근데 가라앉으니까 또 같은 습관때문에 다시 통증이 생겼습니다 항문의 입구쪽을 만져보니까 말랑말랑하고 작은 혹이 있습니다 치핵  근데 여기는 통증이 없는 것 같고 좀 더 안쪽에 말랑하지는 않고 약간 딱딱하고 작은     약간 자갈 모래가 하나 있는 느낌   이 나면서 거기를 만지면 아프고 피도 거기서 납니다 그리고 가끔 설사를 하고나면  분동안 엎드려 있어야 할 정도로 후끈후끈한 통증이 있습니다 치핵은 아닌 것 같은데 도대체 뭘까요    병원 가라는 말씀은 안 하셨으면 좋겠습니다 병원 갈거면 진작에 갔을거니까요  ,대장  항문 외과
항문이 가렵고 물집같은게 났어요,몇일전 항문쪽에 뭔가 잡히저니 거울로 비춰봤는데물집 비슷한게 여러개 났더라구요딱 보기에 징그럽게 보이더라구요병원가기 부끄럽기도 하고 혹시 약물치료 한다면 어떤게있을까요  오래전부터 항문이 가렵고 그런 현상이 자주있었는데 약물로 치료가능할까요  ,대장  항문 외과
소변에 피 가 나왔어요,많이는 아니고 걍 닦았는데 휴지에 선홍색  피가 묻어있었어요 진짜 조금이요  전에도 이런적 한 번 있었는데 나중에 똥 싸니까 피가 엄청 나오더라고요  이거 어떡하죠   ,대장  항문 외과
항문 왁싱 후 관리,오늘 항문만 왁싱을 받고왔습니다  추후관리에 대해서 궁금해서 여쭤봅니다     비데를 사용해도 상관이없나요      블로그 글들을 많이 찾아봤는데 보습제만 발라도 된다 VS 보습제바르고  일뒤 스크럽도 같이해줘야된다    의견이 갈려서 뭐가 더좋은지 알고싶습니다     물로만 관리해도 된다  꼭 보습제나 스크럽을 꼭 사용해야되나요 ,대장  항문 외과
이건 어떤 항문 질환인가요  , 년여전 화장실에서 큰대변을 급하게 보았습니다 너무 마려운데 참았다가 싼건데 약간 항문이 찢어지는  너무 큰변이 나왔다는 생각이 들정도더라구요  그때당시 하얀 점액같은게 닦이더군요 변이 휴지에 묻지않고요  그뒤로 항문주변에 진물같은게 나오고 따끔따끔거리고 불쾌한 냄새도 나고 피가 닦일때도 있구요   간질간질하기도 했어요 그러다 괜찮아지면 또 괜찮고   제가 직업도 그렇고 컴퓨터에 오래 앉아있습니다 근데 만약 치질이면 아파서 앉아있지도 못한다고 해서 쉽게 넘겼거든요 이게 좀 오래되다 보니 첨엔 겁나서 찾아보니 치열 치핵  그런거라서 좌욕하면 괜찮아질다길래 해봤더니 정말 증상이 나아졌고  또 귀찮아서 안하다보니까 또 재발하고 그런식으로 지내고 있습니다 최근에    일 변을 못봐서 억지로 화장실에 앉아있었습니다 그런데  분 안으로 끝났거든요 근데 느낌이 피가 묻을것같단 생각이 들더라구요  아니나 다를까 시뻘건 피가 또 묻어 나옵니다 변은 별로 묻지않구요 대부분 피더라구요  이제 정말 병원을 가봐야할것같은데 병원가면 대부분 수술쪽으로 유도한다고해서 제 나름 불안하고 그런데 어떻게 해야할까요   일단 병원은 가야하는건 알지만 무섭습니다  제가 올해   살인데 암이나 그런거면 검정피가 나온다고 해서 일단 저 나름 안심하고 있고 분명 항문질환같은데 제가 말한걸로 대략 어떤 병명인지 알수있나요  지금도 앉아있는데 아프진 않습니다 그냥 좀 찝찝한 정도에요   ,대장  항문 외과
치열  기입니다 ,치열  기여서 수술말고 자연치료하고싶은데 제가 실천하려는 방법이 괜찮은지 또 추가하면 좋을거 말해주세요      하루에 프레스탑 연고 아침에 한번 자기 전 한번 바르기     하루에 적어도  리터 이상 물 마시기     치센 알약  아침밥 먹고 한번 저녁밥 먹고 한번  하루에 총  번먹기     하루에 아침에 한번 자기 전 한번  분 이내로 좌욕하기     가볍게 걷기,대장  항문 외과
치질 수술 부작용인가요 ,오늘 아침에 퇴원했고 마취는   시간 전에 풀렸는데   시간이 지난 지금도 주사 넣던 부위인 엉덩이와 허리사이부분이 마취가 덜풀린 것 같습니다 만지면 뭐가 닿은게 느껴지는데 감각이 느껴지지 않아요 괴로운것은 그부위가 가렵다고 느껴져서 계속 긁고 있는데 긁어도 전혀 느낌이 안납니다 꼬리뼈쪽에 멍든듯이 아픈 느낌도 남아있고 어떻게 해야할지 모르겠네요 시간이 지나면 괜찮아 지는건가요  영원히 마비된 상태면 어쩌나요  하도 긁어서 피부에는 진물이 나는데 전혀 시원하지않고 괴롭습니다,대장  항문 외과
대장내시경 검사후 하혈, 일 전  목요일  대장내시경 검사를 받았습니다 용종은 없어서 용종 절제나 조직검사는 일절 없이 그냥 내시경 검사만 받고 끝냈었는데요 조금 전에 순간적으로 피가 나왔습니다 항문에서가 아니라 생리할 때처럼요   생리는  주 전쯤에 이미 다 끝냈었고 규칙적인 편이라 원래대로라면  주 뒤쯤이 돼야 생리가 시작되는데   대장 내에 출혈이 있거나 그런 경우엔 항문으로 피가 나오는 건가요  이런 경우는 뭐가 문제일지   걱정이 됩니다,대장  항문 외과
치루수술후 변기에 피솓아내고 배가아픕니다,어제 의원급 병원에서 수술하고 오늘퇴원했습니다 배가아파서 변기에 앉아도 아직 먹은게 적어서 인지 변은 나오지않고 피만가득합니다 방귀만껴도 관략근 근처에는 피가 묻어나기는 합니다 첫날이라 예민하긴한데 주말이라서 걱정은 되네요  본론으로   변기에 피쏟아낸후에 저는 배가아픕니다 괞찮은가요  간호사는 괜찮고만할뿐이지 적절한조치는 없네요    주일후 헝가리 출장있습니다 편도 비행시간만   시간 거리인데 현지 의료시스템으로 치료받을수 있는지 비행기를 탑승해도 괜찮은지 궁금합니다,대장  항문 외과
어떤 상황인지 알려주세요,혹이 있다고 해서 화요일에 레이저로 제거했습니다 아직도 항문쪽은 아픈 상태이구요  동네병원에서 계속 치료를 받아야하는건지 좀 더 큰데로 가야할지 모르겠네요,대장  항문 외과
얇은 심처럼 가느다란 변  사람 변 ,오늘 아침에 변을 봤는데  제가 변비가 심해서 힘을 엄청 줘야 겨우 나옵니다   토끼똥만 한걸 몇 덩이 쌌는데 자세히 보니  토끼똥같은 똥에 심같이 얇은 변이 꼬리처럼 붙어있는  마치 올챙이처럼   변 색은 엄청 진한 갈색이였고  엄청 얇고 두꺼운 실 샤프심 정도 되는 두께의 똥이 나왔는데  과장이 아니라 정말 얇은 심같은게 나와서  뭘 잘못 먹었나  싶었는데 그럴만 한 음식도 없었구요  그리고 머리카락도 아니였습니다  구충일 가능성도 있나요   아니라면 무엇 때문에 이런 변이 나온거죠  무슨 무슨 문제가 생긴걸까요   참고로 전에 치핵에 걸린적이 있었습니다  가끔 후유증처럼 느껴지기도 하구요  묵직한 느낌이 가끔 나요,대장  항문 외과
여고생인데요 약간의 치질 증상이 있긴,고등학생인데요 약간의 치질 증상이 있긴 하였으나 그냥 변 본 후 항문 통증정도에서 그쳐서 딱히 병원을 안갔었는 데 오늘 아핌에 변을 보았는 데 갑자기  시쯤에 배 통증이 있어 화장실에 가서 소변을 보았는 데 약간의 피가 보였는 데 알고보니 항문 쪽에서 피가 나고 있더라고요 이게 단순히 치질 증상인지 치질 증상 중 배 통증도 동반하는 지 묻고 싶어요,대장  항문 외과
게실염 재발,제가  월말에 게실염 진단을 받았습니다  그러고 약 달 정도 항생제 치료를 하고 증상이 없어져  월  일에 대장 내시경을 했는데 게실염은 없다라고 의사 선생님이 그러셨는데    일 전 부터 오른쪽 하복부에 약간의 통증이 있습니다  심한거는 아니고 약간 불편한 정도 인데 다시 병원에 가봐야 하나요     ,대장  항문 외과
항문 농양인가요    사진있음 ,두달전 농양제거하고 한달전에 치루수술했는데 오늘보니깐 뭐가 났네요 항문농양인가요      꼬리뼈 아래쪽 이에요,대장  항문 외과
치핵수술 후 항문 모양이 이상한데 괜찮은건  요  ,수술한지 일주일 됐습니다  금요일날 여쭤보긴 할껀데 지금 항문모양이 이상합니다   모양을 기대했는데 아직까지는 뭔가 튀어나온 부분도 있고 항문색이 원래 어두운데 분홍색 으로 튀어나온 부분도 몇개 보이고 엉덩이를 잡아당기면 튀어나온 부분 사이가 갈라지는게 보여서 징그럽기도 하고 무섭네요    아무는 과정이겠죠    시간 지나면   모양으로 될 수 있는건가요    괜히 이상한모양 될까봐 겁이 나네요     ,대장  항문 외과
치열인가요 ,혼합치핵도있구요 치열도있는걸까요 대변딱딱할때 보면 찢어지는느낌나구요 피가휴지에 조금묻어나기두하구요 변에 피가 줄이그어진거처럼 묻어나와요   딱딱한날에 힘주면 피는물론 통증이있구 항문주변이 얼얼 몇시간동안아파요  이게 피나는게 치열땜인가요 내치핵땜인가요  내치핵은 튀어나오는건 없어요,대장  항문 외과
치질 구별번,재가 항문 쪽에 찢어진건지 치질 인지는 몰라도 항문안 말고 주변에 살이 벗겨져    있어요  혹시 치질일까요  아님 치열 ,대장  항문 외과
항문이 찢어져서 피가 철철 나요           ,바로 며칠 전    그날따라 덩을 좀 참기도 했고 양도 많았어서 와라락 쌌는데 항문이 찢어졌나봐요   지금  일짼데 쌀 때마다 찢어진 곳이 다시 찢어지는 찌릿한 느낌이 나면서 닦을 때 피가 흥건히 묻어 나와요  이런 적은 없었는데 무슨일이야     찾아보니까  주면 낫는다는데 약국가서 먹는 약이랑 연고 사서 복용하면 되겠죠   주 후에도 안 나으면 그 때 병원 가도 되는 거겠죠                 ,대장  항문 외과
항문근처에 점이 많이 났어요,항문상태 보려고 거울로 밑을 우연히 봤는데 검은 점이 너무 많아서 깜짝놀랬어요 튀어나오거나 하진않고 진짜 점같이 보여요   점크기가 큰것도있고 작은것도있는데 진한 검은색이에요   항문근처로 열댓개가 있는것같은데 이게뭘까요   이렇게 점이 생길수가 있을까요  ,대장  항문 외과
치질수술후 좌욕시 피가,수술 일차 입니다 치열 치핵 동시 수술했구요  좌욕할때 피가 묻어나올때가 있고 또 어떨땐 안나올때도 있습니다 이건 왜 그런가요 변을 보고나선 피가 안나올때도 있고 역시 마찬가지로 변이 쉬원찬게 나오면 피가 나올때도 있어요  이건왜 그런건가요  덩어리 같은 피가 나오거나 수제비처럼 흐믈흐믈한 피가 나올때도 있습니다,대장  항문 외과
선생님 답변 부탁드려도 될까요,진지하고 알기쉬운 답변 부탁드립니다  제가 한  일전  설사를 했는데 항문쪽이 따갑더라고요  그리고 이 삼일 정도 만지지 않아도 따가운 통증에 손가락으로 만져보니 아픈 종기같은게 항문 바깥쪽에 있는거에요 그 이후로는 앉아있을때나 이럴때 통증은 없는데 손가락으로 확인하면 아직 그 종기가 만져져요 크기도 그대로인거같구 이거 치핵이라면 수술해야하나요 제가 사정상 수술을 못하는데    수술없이 치료가능한지 객관적으로 말해주세요,대장  항문 외과
혈변 이유 중 치질말고는 없을까요 ,한 평생 혈변을 본 적이 없어요 인생 살면서 단 한번도요  복통은 가끔 있는데 그때마다 생리통인지 뭔지 잘 모르겠어서 그냥 대부분 넘겼고요  며칠전부터 혈변을 보는데 처음엔 생리인 줄 알았다가 아니더라고요  학생이라 앉아있는 시간이 길긴 한데 갑자기 이제와서 혈변을 보는 것도 이상하고  치질이라기엔 변을 눌 때 통증이 전혀 없어요  평균적으로 하루에 한 번 정도는 변을 누니 변비도 아닌 거 같은데  식습관이 좋진 않지만 그렇다고 유독 가족 중 저만 유별나지도 않거든요      인생 살면서 크게 변한 게 없는데 왜 갑자기 혈변을 누는 걸 까요    설사를 요즘따라 조금 한 거 같습니다 복통도 생리통인지 좀 있고요  혈변이라고 해서 막 완전 피 바다 그런 건 아니에요,대장  항문 외과
혈변을 봤는데 대장검사키트가 희미하게 푸른색으로 변한 것 같습니다 ,혈변을 가끔 보는데 약국에서 파는 키트는 색이 희미하게 푸른색으로 변한 것 같습니다  너무 불안하고 무서워서 질문 남깁니다  대장암인지 아니면 치핵인지 궁금합니다  사진 보시고 답변부탁드립니다  ,대장  항문 외과
혈변을 보는데 불안해서 대장검사키트 종이 를 썼는데 암인지 아닌지 모르겠습니다 ,혈변을 가끔 보는데 약국에서 파는 키트는 색이 변하지 않는데 그래도 너무 불안하고 무서워서 질문 남깁니다  대장암인지 아니면 치핵인지 궁금합니다  사진 보시고 답변부탁드립니다  ,대장  항문 외과
치루 수술 질문입니다 ,세톤법을 받았는데 고무줄 조이는 시술 안 하고 바로 절개 수술로 해달라고 해도 되는 건가요 ,대장  항문 외과
치질좌약 언제,배탈나서 설사여러번 하니 치질증상이 더 심해졌어요   그래서 바로 좌욕하고 좌약넣으니 너무 따가운데 변보고 바로 넣음 안되나요 ,대장  항문 외과
