0,1,2
몸무게가 늘지를 않습니다 ,기준몸무게는   kg정도 됩니다    그런데 몸무게가 빠져도  늘어도 다시   kg으로 돌아와요       작년에는 기준몸무게가   키로 정도였는데 헬스  개월정도 해서  kg이 올랐구요   정답이 헬스  식단 이런것밖에 없는것인가요     기초대사량이 높은편입니다  ,운동치료
엄지손바닥통증      ,엄지손바닥쪽에 무게가 올라가거나 그러면 뻐근하면서 통증이 옵니다  그냥 엄지쪽에 힘을 주는  그런동작할때 옵니다 썸리스로할때는 별로안오는데 오버그립으로하면 거의 무조건 오는데 어디가문제일까요 바벨숄더프레스할때는 거의오고 풀업하려고 스트랩감을때나 풀업을 끝까지 내릴때 엄지손바닥쪽에 통증이옵니다 바벨로우시에도 엄지로안잡으면 통증이없는데 엄지를 사용하면 통증이 발생합니다  어디가문제일까요 정확한명칭부탁드립니다  동그라미친쪽에 통증이옵니다,운동치료
 급해요  자고 일어나니까 오른쪽 목하고 뒷머리가 아파요,금방 일어났는데 오른쪽으로 고개를 꺾을수가 없을정도로 갑자기 아픈데 왜이러는거죠       고개를 밑으로 숙여도 아파요   목도 목인데 오른쪽 뒷머리도 갑자기 아픈 느낌이에요   일어나니까 갑자기 이러는데 해결방법 없나요   고개를 오른쪽으로 살짝만 돌려도 아파요   목에서 어깨 이어지는 부분도 아파요,운동치료
팔 운동시 통증,턱걸이를 하거나 평행봉을 할 때  한번 힘 세게 주고 내려오면  복부 쪽과 몸통 앞쪽이 타는듯하고 뜨거워지는 느낌이   초 정도 지속됩니다  어떤 증상인지 아시는분 계신가요   ,운동치료
허리디스크로 인한 엄지발가락 감각이상 회복될수 있나요 ,허리디스크로 인한 요통과 함께 엄지발까락이 약간 무딘 감각이상이 잇는데요 허리쪽은 통증이 점점 없어지는거 같습니다만 오른쪽 엄지발까락이 좀 이상해요 무디다고 할까요  일주마다 물리치료는 받고 있습니다만 감각이 돌아올까요  허리는 아프긴 하지만 좋아지는 느낌이구요 제발 감각만 돌아오면 좋겠어요 아픈지  주 되가거든요   일하는데가 허리를 좌우로 많이 돌리는 작업장이라  감각 회복되려면 몇일쯤 걸릴까요  회복되는 운동도 있으면 추천좀요,운동치료
오른쪽 옆구리 갈비뼈 아래  통증 원인과 해결방안 알려주세요,안녕하세요  통증원인은 대충 짐작이 가는데 해결방법이 궁금합니다  다리골절수술로  주정도 누워서 생활하다 최근 이틀 업무로인해 장시간 앉은뒤로 오른쪽 갈비뼈아래부분 옆구리통증이 있어 수면을 취하는게 굉장히 힘듭니다  깊은호흡이 어려우며 조금이라도 호흡을 깊게했을시 통증이오며 웃을때도 통증이 옵니다  골절이나 대상포진은 아니며 호흡계 근육들이 문제있는거같습니다 어떻게 해결해야할지 알려주시면 감사합니다 ,운동치료
가슴 윗부분 뭉침,쇄골 아래 가슴 윗부분이 양쪽다 꼭 앞벅지 튀어나온것처럼 단단하게 살짝 튀어나와 있는데 살이 튀어나온 건가요  아니면 근육이 뭉친건가요   ,운동치료
근육통이맛나요,근육통 발목 부터허벅지 까지 이동하면서 통증이오는데 너무아파요살이터지는것처럼 말로표현이 안되게 아파요 뜨거운물수건으로 찜질을겨속하면풀리는데너무아파요,운동치료
운동할때 긴장안하고 피곤풀리려면 뭘 먹어야 하나요,요즘들어 운동할때 너무 피곤한데 혹시 긴장도 안되고 피곤도 풀리고 최상의 컨디션 유지하려고 할땐 뭘 먹어야 하나요 주변 지인들은 바카스나 삐콤씨 먹으라고 하는데  아시는 분 알려주세요,운동치료
운동 하루 못하면,이번 일주일간 매일 등교에 준비 해야 할 것도 많고 운동도 매일 해서 잠도 부족하고 그랬더니 목감기에 걸려서 몸도 춥고 운동 하루 못하게 되었는데 살이 찌거나 근육이 빠지거나 그럴까요      아침은 간단하게 밥 진짜 조금에 김이랑 연근 메추리알 장조림 먹고 학교 가기 전에 계단으로 내려가고 학교에서도 계단 오르락 내리락 하고 체육도 앞구르기 하고 스트레칭 했고요 저녁에 엄마가 주신 배추된장국이랑 두부조림 연근 알타리 계란말이  개 밥 조금 이렇게 먹었는데 너무 걱정돼요 잘 안 쉬기도 했고 운동이 습관이 되어버려서 조금 힘들었어도 다 했었는데 오늘은 하고 싶어도 엄마가 쉬라하시고 몸이 안 좋아질 것 같아서    몸이 안 좋아지면 학교도 이제 곧 시험기간이라서 가야하는데 못 가게 되고요    그래서 혹시 여쭤봅니다 근데 오늘 저녁을 좀 든든하게 먹었어요    내일은 아침 에 밥 대신 가벼운 걸로 먹을거구요 점심은 일반식이지만 조절해서 먹고 저녁은 사과 반 개 계란 한 개 바나나 한 개 이 정도 먹을 거고내일 일어나서 운동 먼저 하고 오후에 운동 또 할겁니다 괜찮을까요   내공 든든하게 챙겨드릴게요    ,운동치료
복근 만들기 체지방 감량,배만 살이 조긍 있는데 복근은 행레레   회 세트 AB휠   회 세트 이  가지만 해도되나요  복잡한거 싫어서   체지방 감량운동은 유튭에 암거나 따라하면되나요,운동치료
맨몸운동 루틴 순서,안녕하세요 현재 저는 헬스랑 맨몸운동을 병행하면서 운동하고 있습니다  다름이 아니고 요근래 맨몸운동에 빠져서 맨몸 중점적으로 진행을 하려고 하는데요  멀리 바라보고 추후 고급자 동작들을 마스터 하는 루틴으로 가려고 합니다  그래서 백레버  프론트레버  사이드레버 가로본능   물구나무서기  물구나무푸쉬업  플란체  이러한 동작들을 하나하나 마스터 해 나가고 싶은데  각각 난이도가 어떤지 궁금합니다   난이도 별로 등급을 정하고  쉬운 것들부터 하나하나 마스터 해 나갈 생각입니다   저 동작들 난이도 순으로 정리해주시고  뭐부터 차근차근 하면 될지 알려주세요  맨몸운동 고급자들의 답변 기대하겠습니다  감사합니다,운동치료
백신맞고 볼링,왼팔에 백신을 맞고 볼링을 쳤는데 오른쪽 이두가 갑자기 너무 아픕니다 왜이러죠 ,운동치료
헬스 루틴과 식단,헬스 시작해보려는 헬린이입니다  평소에 배드민턴이나 농구같은 운동을 했습니다  키는    cm이고 몸무게는   kg입니다  인바디결과 골격근량은     kg 체지방률은      나왔습니다  헬스목적은 몸이쁘게 만드는것보다 운동 수행 능력 점프력이나 멀리뛰는 능력 을 향상시키고싶습니다  운동시간은    시간정도 가능합니다  루틴이랑 식단좀 알려주세요,운동치료
유연성,지금 몸이 운동을 안해서 유연성이라고는 하나도 없는 몸인데요 유연성을 길러야해서 운동을 시작할려고 해요 근데 유연성 같은 경우  완전 유연성 하나도 없는 몸 는 어느정도 운동해야지 유연성이 와   유연하다  할 정도로 생길까요   몇달 정도   ,운동치료
고  근력식단 헬스,키     몸무게      체지방량      골격근량      인데요 벌크업을 해야할까요    아침 고구마  개 단백질 쉐이크 or 닭가슴살  점심 잡곡밥 닭가슴살 계란 개 기름없이   헬스 후 단백질 쉐이크  저녁 잡곡밥 닭가슴살 각종 반찬  대충 이렇게 먹는데요 이렇게 먹어도 근육 생기고 체지방이 빠질까요  아니면 단백질을 더 많이먹고 밥양을 줄일까요  상승 다이어트 라는걸 해보고있어서요,운동치료
린매스업 중 수술,지금 린매스업을 진행 중인데 수술이 있엇니    주간 운동을 못 할 것 같습니다 그래서 린매스업을 일시적으로 중단하고 몸무게 를 유지하려는데 그래도 되는 걸까요 ,운동치료
 분할루틴,고  학생입니다 맨몸운동  개월 했고요 헬스 다닌지  주정도됬습니다  분할루틴 짜주시면 감사하겠습니다 밀기 당기기 하체 이렇게 짜주세요,운동치료
남성 다이어트 후 린매스업 벌크업 식단과 운동에 대해서 알고싶습니다 ,제가 이번에 다이어트로    kg에서   kg 로 체지방은    에서       로 줄었는데요   이제 다음주이면 바디프로필을 촬영을 앞두고 준비하게 되었습니다   바디프로필을 찍고 난 후에  앞으로 벌크업 린매스업을 할수있는 식단 및 운동의 강도는 어떻게 해야할지 알수있을까요    제가 원래 평소에 먹는 식단은  삼시세끼를  고구마 또는 쌀밥   g 닭가슴살    g 계란 흰자  개분량  간식은 웨이 보충제  로 했었습니다   운동은 주  회로 운동을 다니고  등  가슴  하체  어깨  삼두 이두  복근 하는 형식으로 나눠서 운동을 하고 있습니다   이제는 벌크업 및 린매스업을 할수있는 방향성으로 식단 및 운동량에 대해서 알려주시면 감사하겠습니다 ,운동치료
다이어트 운동,다이어트 하는데 운동 추천좀여 층간소음 없는 걸로 해주세요  급하게 뺄거라 강도 높은 게 좋아요,운동치료
무산소 근력운동후  km달리기,udt 부사관을 준비하는 고등학생입니다  저는 키     몸무계   나가는 멸치입니다  실기를 위해  개월동안  시간  분 근력운동 루틴을 하고 그후에 바로  km 시간측정 달리기  지금은   분 정도 나옵니다 를 하는데 달리기를 하고나서 단백질 보충제를 먹는데 달리기를 하고나면 근력운동 때 펌핑 같은 팔이 짱짱한 느낌이 사라져서 팔이 안두꺼워지고 근력이 않느는건지 궁금합니다   근력운동후 시간측정 달리기를 해도 문제없는건가요  ,운동치료
 대운동에 대하여,군대에서 맨몬운동은 꾸준히 했었고 전역후이도 간간이 턱걸이랑 푸쉬업은 해왔습니다  그런데 얼마전에  대운동을 즐겨하던 사촌을 따라 헬스장에 갈 기회가 생겨서 한 번 갔었습니다  워낙 사촌이  대충이라 갑자기 저에게 온김에  대 측정하라고 했죠     해서 측장해보니 벤치는      데드는      스퀏은    까지 무게를 쳤습니다  물론 어거지로 든거지만 만약  대운동을 결심하고 운동을 한다면  대    까지 가는데 어느정도 시간이 걸릴지요  ,운동치료
운동시 팔 혈관,저가 운동을안한지  년이 넘었는데  년전엔 아령으로 수축을하면 혈관이 매끄럽고 통통했는데  요번에 새로 운동을시작하니 혈관굻기가 줄어든것같기도하고 매끈하던 혈관이 마치 하지정맥류처럼 팽팽하지않고 쭈글어드는 느낌이들더라구요 운동을 안하면 원래 혈관도얇아지나요  계속앉아서하는업무여서  년내내 거의 앉아서 생활했습니다 ,운동치료
허리숙이거나 누웠다 일어나다가 복근 통증,허리숙이거나 누웠다 일어나다가 복근 통증질문 내공복근 좌측상단부쪽이   찢어질 듯 아파서 처음 느껴보는 고통이라 깜짝놀랐는데  그뒤로  주일에 세네번씩 비슷하게 또 상체 들어올리거나 누웠다 일어날 때  또는 옆으로 누을 때  딱딱한 지면에  골반부터 치면서 누웠는데 또 같은 부위가 쌩뚱맞게 찢어지는 통증오고  가만 있을 땐 또 안 아파서 이렇게 한두어달 된 것 같은데  해당 부위에 자극되는 움직임을 행 할 때만 아파서   두어달 지난 어제도 누웠다 일어나면서   똑같은 부위에 찢어지는 강한 고통이 왔다가 한   초이내 멀쩡히 괜찮아지구요  똑같이 누웠다 일어난다고 무조건 또 매번 아프진 않습니다       번 똑같이 움직여도 안아플 땐   안아프구요    하           복근 문제일까요   아님 근막 같은 곳 문제일까요   아싸리 내장장기 문제일 수 도 있을까요  하       구부정한 자세로 오래 생활하긴 했는데 복근이 너무 수축된 자세로 지내다 어떤 자세를 취한 날   그때 파열이 온건지    비슷한 경험 있으 신 분도 잘 없을 것 같고      병원가면 될 일이지만 일단 병원가기 전까지 답답한 마음에 질문 한번 드려봅니다 ,운동치료
배란기 운동 질문,제가 요며칠간 하체운동을 빡세게 했긴했어요 스쿼트도 자주하고 덤벨 사용해서 하체운동을 했는데 간혹 스트레스나 빡센 운동을 할때 배란혈이 터지는데 안터지나 싶었는데 역시나 배란기때 딱 나오네요    빡센 운동해서 터진 배란혈은 양이 좀 있는데 그렇다고 운동을 쉬기에는 좀 그래서요   가벼운 하체운동 뭐가 있을까요  ,운동치료
   kg     cm 여자면  시간동안 런닝머신 하고 식단조절 하면 살 빠질수 있을까요 ,        인 여자에요  인바디 해보니 제 몸에 근육  지방  물 등등 전부 많은데 지방이 비교적 더 많다고 하더라구요  그래서 피티   회 끊었어요  일주일에  번 수업하고  매일 가서 피티없는 날은 런닝머신  시간 하고 식단조절 하면 살 빠질 수 있겠죠      얼마나 빠질까요   ,운동치료
맨몸운동 분할,현재 맨몸운동으로 턱걸이 푸쉬업 덤벨로 팔 어깨를 무분할로 하고있는데 턱걸이 푸쉬업 팔  다음날 턱걸이 푸쉬업 어깨 이런식으로 나누는게 좋을까요 아니면 무분할로 하는게 좋을까요 다른 좋은운동법이 있으시면 말씀해주세용,운동치료
다리찢기 질문,다리찢기 할 때 마다 무픞이 안닿고 평소에도 무릎이 안닿더라구요 부모님은 그런사람이 가끔 있다는데 무릎이 안닿는 이유가 궁금해요  그리고 다리찢기를 하면 사타구니쪽이 아파야하는데 무릎이 찢어질 듯 아프더라고요 왼쪽 무릎에 혹이 있긴한데 혹이 생기기전부터 아팠어서 지금은    도 정도가 최대   왜이러는지 이유가 궁금하고 이런경우는 어떻게 일자로 찢을수있죠   ,운동치료
코어잡는법,스쿼트나 데드리프트할때 발살바를 하지않고 일반적인 웨이트트레이닝시의 호흡을 하면서도 복부의 긴장을 유지시켜서 기립근과의 수축력에 있어 어느정도의 균형을 잡을수 있는 방법이 있을까요  있다면 어떤방식으로 훈련해야할까요  실력있는 트레이너분들의 답변기다립니다,운동치료
바디프로필을 준비 하려고 합니다 ,현재   살 대학생입니다  올 겨울방학때 기간은  개월 정도로 잡고 바디프로필을 준비하려고 합니다  키     몸무게       이고   개월 전에 검사를 한 번 해봤는데  정확한 수치는 기억이 나지 않지만 근육량이 평균 이하였고 체지방량이 평균이상은 아니었지만 평균이상에 조금 가까웠습니다  Pt를 받을려고 하는데 아무래도 가격부분이 많이 걱정이 됩니다  주 회 수업을 받고 자유운동이 가능한 곳을 가서 운동을 하루에 두 번씩 가고  짜주는 식단을 지킬 생각입니다  막 엄청 근육빵빵이 아니라 은근한 근육정도를 원하고 있습니다  근육빵이 아니라 근육이다 라고 인식할 수 있을 정도만 되어도 좋습니다   질문은     저정도 기간을 생각하고 있는데  기간은 양호한가요    개월    보통 pt수업  회당 가격이 얼마정도 드나요     그 외에도 왁싱  사진관 등 운동뿐만 아니라 찍는데도 돈이 엄청 들어간다는데 총 가격은 얼마정도 나올까요   알바도 병행하면서 할 예정입니다  아  글고 제가 신도림에 사는데 신도림에 가격대도 적당한 pt장을 추천해주시면 감사하겠습니다   ,운동치료
새벽 밤 산책도 비타민D 흡수 할 수 있나요 ,오전  시에 자서 해가 지면 눈을 뜹니다  요즘 개인적인 실내 작업이 많아서 햇빛을 본지 일주일 됐네요   책을 읽으면 살짝 눈이 떨리기도 해요 햇빛 못 받아서 그런가요  건강하게 음식 섭취 중이고 실내 운동 매일 하고 있어요   비타민D  천과 마그네슘은 매일 복용 중입니다       새벽에 산책해도 광합성에 도움 되나요      비타민D 함유량을 높이면 도움 될까요 ,운동치료
무슨운동을 해야 할지 고민입니다,  살 남  제가 불균형식사를 많이하고해서 몸이 많이 망가진 상태입니다 제가 고민인건 오른쪽 눈 이번해  월달 녹내장 판단 받았습니다 그래서 안압이 안정해야 녹내장이 진행이 안되는데 무산소운동을 하면 안압이 올라가서 못하고 유산소만 하고 있는데요 고등학생때까진 정상이었는데    cm      kg  농양배농수술로 병원입원했는데 밥맛없어서 지금   kg까지 떨어졌습니다 그래서 저는 살을 빼는게 아니라서 유산소운동만 할순 없습니다 요약하자면     오른쪽 눈에 녹내장이 있고 코솝 약물  치료중이고 무산소운동하면 안압수치가 높아져 녹내장 진행속도가 빨라질까해서 고민중입니다 해결방법을 알려주세요   ,운동치료
운동이 잘 안되는날,잘안되는날에 그부위 평소에      퍼센트만하고 다음날 다른부위 해도 별 지장 없나요  운동이 이렇  끝나는날에는 찝찝해서 다음날에도 같은 부위를 한번 또 할지 그냥 다음부위로 넘어갈지 항상 고민이네요,운동치료
인바디 분석 및 헬스 루틴 평가 부탁드립니다  내공    ,안녕하세요          kg   살 헬스  년차 남자입니다   분할에 평소 사진처럼 루틴을 짜고 운동하는데 주변사람들이 너무 과하다고 하는데 좀 줄일필요성이 있나요  수정 및 평가좀 부탁드립니다 이렇게는 해야 매일알베겨서 기분이 좋은데 어떤지 잘 모르겠네요 보통  세트에 역피라미드로 실패지점 전까지    회 진행하고 총 운동시간  시간  분  시간 걸립니다  주    회 운동  또한 인바디 평가좀 부탁드립니다  내공   ,운동치료
푸시업만 해서,헬스장 안 다니고  집에서 푸시업만 다양하게  열심히 해도  가슴근육 발달이 충분할 수 있나요  ,운동치료
무릎쪽 염증질문이요,제가  개월전부터 체대입시를 시작했는데 운동을 좀 격하게한날 특히 허벅지운동 한날 은 짧게는 하루 길게는    일정도 무릎 뚜껑뼈의 측면 반대쪽 무릎이랑 만나는쪽 부분이 아파서 유튜브 찾아보니까 대퇴사두근이 수축돼서 뚜껑뼈가 딸려올라가서 생기는 현상이라 하더군요 그래서 대퇴사두근도 잘 풀어주고 운동했는데 또 아파서 동네 정형외과에 갔습니다 근데 아픈날이 주말이었어서 이틀장도 지난뒤 통증이 사라진 뒤 에 가서 그런지 문제가 없다하시더라구요 그래서 이번에 또 아팠을땐 바로 재활치료를 전문적으로 하는 병원에 갔습니다 가니까 x레이 찍어보고 초음파검사 해보자해서 초음파검사 하니까 무릎을 덮고있는 대퇴사두근의 일부분에 염증이 생겼다 하시더군요 그래서  주일정도 물리치료도 하고 체외충격파치료도  번정도 했는데 원래같았으면    일이면 나았어야했는데 이번엔  주일이 다됐는데도 계속 아픕니다 병원쪽에서 뭔가 잘못한건가요 아니면 치료하는 과정에서 생길수있는 자연스러운 현상인가요 ,운동치료
어깨 근육 늘어남,제가 일주일하고  일 전에 버스 급정거때문에 어깨 근육이 늘어났는데 병원도 가봤고 병원에서 준 약도 먹었는데 아직도 아프네요    원래 근육 늘어난건 오래가나요   아니면 제가 좀 특이케이스라서 병원에 다시 가봐야 하는건가요  근육 늘어난게 처음이라 혼란스럽네요   ,운동치료
자세와 근육 질문,제가 전문지식이 없어서 생각만 하던것을 전문가께 여쭤보고싶어서요       등쪽근육이 약해지거나 또는 앞쪽근육이 과도긴장했거나     수축으로인해 나타난 증상은 무엇이 있을수가 있나요        엉덩이나 척추를 바르게 세우는 근육들이 약해져서     앉아있거나 서있을 때 인위적으로 자세유지를 위한 버팀이 지속된다면 어떤 문제가 생길 수 있을까       요     그리고 그 해결방안은 무엇일까요  단순히 저 근육들을 키워주는 운동을 하면 되나요      제 생각엔 이미 잘못된 버릇으로 인해 몸이 불균형해지면 순서를 그거부터 고치고 예의 근육 부위의     운동을 해야 하는거 아닐까 싶어서요       위의  번의 내용처럼 엉덩이나 척추를 세워주는 또는 지탱해주는 근육이나 힘이 많이약해지는게    심하면 누워있는것도 불편할 수 있나요  누워있을때는 거의 근육도 사용하지않는 가장편한자세 맞나     요 ,운동치료
미술 전공자 운동 피티 필라테스트,미술 전공하는 학생인데 요즘 운동의 필요성을 느끼고 있어서 운동을 다니려는데 헬스를 다니면서 근육을 만드는 게 좋을지 필라테스를 다니면서 자세교정을 하는 게 좋을지 고민이 되네요 자세가 안 좋아지는게 근육이 등과 허리를 못잡아서 굽는 거라 근육을 기르는 게 우선일까요  ,운동치료
줄넘기에 관하여,줄넘기를 하루에 평균     개 정도    개씩 끊어서 하는데 끊어서 할때 어느 정도 쉬고 하는게 운동 효과가 제일 좋나요   ,운동치료
고중량 저반복 저중량 고반복,와 몸 예쁘다 가되고싶은 헬린이입니다 운동을 한지   일 정도 됐는데요 근육 이 커지고 싶습니다 모든 운동을 저중량 고반복을 해야할까요 고중량 저반복을 해야할까요  벤치프레스 같은경우는 제가 온힘을 다해 드는게   키로 정도되는데요  저한텐 이게 고중량   키로    개 x   세트  이게 저중량 입니다 혹은   키로   개  세트   키로   개  세트   키로   개  세트   키로     키로   둘중 뭐가 나을까요 남자지만 키는 작고 상체가 통통한 체형이라 힘이 별로 없어서 저만큼 밖에 못듭니다   ,운동치료
