,12,13,14
10,아이 손톱증상이 점점심해져 선생님께 질문드려요,안녕하세요 네이버지식in 답변하신거 보구 질문드려요 아이가  개월전에 넘어져서 다쳤을때 손톱 손상이 있었고 자라면서 나아지는것 같았는데  손톱이 울퉁불퉁하긴했어요  몇일전부터는 뿌리쪽이 빨갛게변하면서 아푸다고 하더라구요 동네병원 진료시 연고랑 약 처방받고 왔는데 조직검사가 필요하다고 하시더라구요 대학병원 피부과로 아무곳이나 가도 될지 아이상태가 어떤지 어느정도는 알고가야하지 않을까해서 선생님께 질문 드려봅니다,응급의학과
11,화상 치료,커피포트 물을 쏟아서 화상을 입었는데 사진은 첫째날 둘째날 지금 순서 입니다  호전하고 있는건가요  내일 화상병원 가보려고 하는데 비용은 얼마정도 들까요  관리를 잘해도 무조건 흉이 남을까요 ,응급의학과
12,할머니네집 개한테 물렸는데요,일주일 전에 할머니네 개한테 물려서 병원가서 소독하고 파상풍 주사랑 항생제 주사 맞고왔는데 혹시 광견병 주사도 따로 맞아야 되나여    할머니네 개는 광견병 주사 맞은적은 있는데 안맞은지 좀 됐다고 하더라구여 병원갔을때 따로 맞으라는 말이 없어서 안맞았는데 괜찮을까여   ,응급의학과
13,제가 코로나 차 백신주사를 토요일에,제가 코로나 차 백신주사 화이자 를 토요일에 맞고 처음에는 팔도안아프고 미열도 안났어요 그런데 월요일부터 갑자기 갈비뼈있는쪽인가  조금씩아파요 왜그런거죠  부작용인가요  빠른답장부탁드립니다,응급의학과
14,배꼽에서 똥내같은 역한냄세가 나요,배꼽에 물이생기면서 똥내랑 같은 역한냄새가 많이나요 어떻게야 하죠 병원을 가야한다면 어디로 가야하죠 ,응급의학과
15,이 정도 선반에 박힌거 땜빵 날까요  ,머리를 선반에 박았는데 응급실가니 소독만 해줬는데 땜빵 날까요  ,응급의학과
16,뇌출혈 질문,뇌출혈오면 서있기도 힘들고 엄청 어지럽고 머리아프다던데 다른 증상들도 있나요  만약 의심되면 골든타임이있어서 응급실로 가야하나요 ,응급의학과
17,코로나검사,포항세명기독병원 선별진료소  시 반 이후로 문 닫던데 그 이후 시간은 응급실가면 코로나검사 받을수있나요  ,응급의학과
18,병원 밤에 응급 환자 대기가 많음 대기시간  시간,코로나 확진자 있어서  시간동안 기다려야 한데요 담배를  년동안 폈는데 응급 환자분들이 많아서 기다려야 하는데 그냥 아침에 갈까요  수술은 안하겠죠 이상 없겠죠  심장은 가끔 뛰긴 하는데      살려주세요,응급의학과
19,칼로베인 자리에 피 고임,커터칼로 베인자리애 사진처럼 퍼런 자국이 생겼어요 부위는 종아리 앞쪽이고 상처는  센치 정도예요 파상풍은 아니겠죠 ,응급의학과
20,정형외과에 진료 후 Pain in limb   ankle joint M          라고 적혀있는데 이게 뭔가요     ,정형외과에 진료 후 Pain in limb   ankle joint M          라고 적혀있는데 이게 뭔가요     ,응급의학과
21,갑자기 두드러기,갑자기 목을 중심으로 이런 두드러기가 나고 조금씩 퍼지는데 원인이 뭘까요    작년에도 이맘때쯤에 두드러기가 전신에 나서 응급실 갓었는데   너무 무섭네요,응급의학과
22,혈압약 타지역에서 급히 구할수 있나요,장모님이 허리 시술을 위해 경기도로 올라오셨는데 허리가 많이 굽으셔서 거동이 불편하십니다  보호자가 직접 약을 구할수 있나요 ,응급의학과
23,화상입었을때   , 급해여 제가 지금 화상을 입어서 그런데 지금 연고 어떻거 발라야하나요  화상연고 없음 ,응급의학과
24, 미카르디스정  mg 한국베링거인겔  하임   텔미칸정  mg 제일약품   텔미칸정 년복용햏고 다니던병 원이 멀어서 가까운 보건소로 병원을 옮겼, 미카르디스정  mg 한국베링거인겔  하임   텔미칸정  mg 제일약품    텔미칸정 년복용햏고 다니던병 원이 멀어서 가까운 보건소로 병원을 옮겼는데 미카르디스정  mg으로 주시던데 차이점문의요 ,응급의학과
25,오래 서 있으면 속울렁거림,제목 그대로 오래 서 있으면 속울렁거리고 약간 토할거같은 느낌이 들어요  입술도 떨리고요 계속 움직이면 괜찮은데 어쩔수없이 가만히 서 있어야할때는 너무 힘들어서 화장실가서 토 할려고 해봐도 구역질 만 나고 아무 소용이 없어요    해결 할 방안이있을까요   ,응급의학과
26, 일째 미열, 월 일 오후 입원하면서 미열  월 일 오후 시 복강경 담석제거 담낭염 심각했다함  미열  월 일 오전 피검사 염증수치  다른항생제 주사 미열계속  월 일 오전퇴원 이후 계속 미열  항생제 처방후 일 회복용중   월  일 현재까지   도를 넘지않는 미열이 지속되고있습니다  외래예약은  월  일이고  차병원이라 담당과 진료는 당일이 불가합니다  늦더라도 같은병원 같은과에 진료를 보는게 좋을까요 다른 병원이라도 가야할까요  다른병원이면 염증으로인한 미열은 어디서 진료를 봐야하나요   예전에도 면역력이 떨어져 장염 위염으로 인한 고열로   일 입원한적이 있어서 질문합니다  ,응급의학과
27,손톱 랩핑 후 관리,채칼 쓰다가 손톱 중간이 조금 금가서 피가 나길래 지혈하고 다음날 핏자국을 못 지운 채로 손톱 랩핑을 받았어요   금간 곳까지 손톱을 기르면 너무 길어서 불안할 것 같은데 길면 손톱깎이로 바짝 깎아도 랩핑한게 괜찮을까요   빈틈생기면 곰팡이 핀다길래 불안해서요   그냥 평소 손톱 자르듯이 바짝 잘라가며 길러도 될까요 ,응급의학과
28,배꼽이 빨개요,제목 그대로 배꼽이 빨갛고 살짝 물기   가 잇는 것 같아요,응급의학과
29,꿈에서 꿈을 꾸고 그 꿈에서 또 꿈을 꾸는건 뭘까요   번정도 꿨습니다 ,꿈속에서 뭔가 인지부조화를 느껴서 눈을 감고뜨니 꿈이더라구요  안심하고 출근하고나니 컴퓨터에 블루스크린이떠서 이상하다싶어 장비팀에가서 확인해보니 오늘 출근안하는 날이라 왜왔냐고 해서 다시눈을뜨니 꿈이더군요    아 내가 계속 꿈을꾸는구나싶어서 깨서 다시잠드니 또꿈이에요    중간에 한  번정도 이러니 무섭더라구요   못깨어나는게 아닌가싶었어요 이게 작년말부터 올해까지  번정도 이러니 스트레스탓인가  아니면 어떤분은 이게  길몽이라고 하시더라구요   어떤걸까요  ,응급의학과
30,계단 올라가고 난 뒤 호흡곤란 어지러움,한  층  정도를 계단으로 올라가고 난 뒤 벽에 기대어 서있는데 그 때까진 괜찮았는데 몇 초 지나고 갑자기 숨이 안 쉬어지고 가쁜  답답한  느낌이 드는거예요  그 상태로  초 정도 가다가 서서히 괜찮아졌는데 괜찮아지고 나니 갑자기 어지러우면서 몸이 중심을 못 잡고 뒤로 넘어가려 하고 그랬어요  요즘 이런 일이 흔히 있는데 운동을 너무 안 해서 그런걸까요 ,응급의학과
31,작년  월부터 조금만 움직여도 숨이 가쁘게 쉬고 너무 숨이 가빠서 헛구역질이 나와요  달동안 하루  시간 산책했는데도 낫지않고 그대로에요,작년  월부터 조금만 움직여도 숨이 가쁘게 쉬고 너무 숨이 가빠서 헛구역질이 나와요   달동안 하루  시간 산책했는데도 낫지않고 그대로에요,응급의학과
32,더러운 철수세미에 베임,더러운 철수세미 청소용 에 베였는데 파상풍 주사 맞으러 가야할까요   ,응급의학과
33,뇌진탕 척수액이요 머리를 여러군대 맞고 바로 코에서 맑은 핏기가 보이는 물 같은게 나옴 그러고는 몇시간 후에 구토증상이 하루정도 있었음  틀 지,뇌진탕 척수액이요 머리를 여러군대 맞고 바로 코에서 맑은 핏기가 보이는 물 같은게 나옴 그러고는 몇시간 후에 구토증상이 하루정도 있었음  틀 지나도 두통이 있어서 응급실에가서 CT를 찍음 이상없다함 응급실인데 젊은 의사들은 핸드폰게임하고 있음 두통은없지만 외래봐야나요 ,응급의학과
34,머리가 어지럽고구토, 개월 전에    일 두통에 어지럽고 시야가 흐려지고 몸살에 속울렁거려서 토를 하고나면 좀 괜찮아지다가 다음달에    일정도 또 그러다 그이후에 아예증상이없다가 이틀전부터 또 그러는데 원인이뭘까요    ,응급의학과
35,손가락 피부를 잘랐어요,어제 저녁  시경 과일깎다가 엄지손가락 첫째마디 지문쪽 피부를 가로  신체 세로  미리 깊이    미리정도로 잘라냈습니다  응급실가서 소독하고 오늘 성형외과 갔더니 피부이식수술이 필요할수도있다고 대학병원급으로 진료를 다시 받아보라고하며 신경이 죽기전에 빨리 가보라고하는데 혼자일해서 퇴근이   시라 야간으로밖에 못가요     응급실에서 진료 후 수술이 되는곳이 있거나 전문병원 중 야간진료있는병원이 있을까요 아니면 주말에 진료를 잡아도 될까요   광진구 중곡동입니다   급해요,응급의학과
36,오른쪽 윗배와 바로 뒷편 등허리 통증,몇주간 오른쪽 윗배가 불편했었는데 이제 바로 반대편 등허리 쪽이 자세를 바꿀때 좀 아프네요 뭔가 장기가 부어서 아픈 느낌인지   대변은 뭉쳐서 이쁘게 안나오고 설사형식으로 나옵니다 ,응급의학과
37,코로나 백신 두통 속쓰림 발열,      약먹으면     도 이상 발열나고요 속쓰려서 토할것 같고 두통 너무 심해서요 응급실가서 수액맞을수있나요  열 나서 못들어 가나요  이런거 가지고 수액 안맞춰 주나요 ,응급의학과
38,부정출혈    배아픔   질문,제가 지금 부정출혈을 하는 거 같아요    생리할 때 처럼 피가 나오지는 않고  갈색에 휴지로 닦을 때만 피가 나옵니다   갈색이라 피인지 뭔지 잘 모르겠는데 피 같아요   그리고 배가 너무너   아파서 진짜 식은땀 날 정도로 아팠는데  지금은 또 안 그렇고요   어제는 아침에 알바 가는데 너무 어지러워서 걷지를 못하겠더라고요   진짜 헉헉 쉬면서 걸어갔는데   음 뭐 괜찮은걸까요       ,응급의학과
39,장염  오한과 발열 증상,어제 새벽에 구토 오한 미열 설사 증상이있어서 오전에 병원 다녀왔는데 장염이래요  지금도 오한과 발열 증상도 있어요  설사는 먹은게 없어서 좀 괜찮아졌습니다  병원에서 오늘은 물 말고 아무것도 먹지말라고 했는데 해열제 먹어도 되나요   지금     도에요  응급실가면 받아주나요   아픈데 괜히 갔다가 코로나 때문에 못들어간다거나 해서 헛걸음 할까봐 계속 누워만 있어요 ,응급의학과
40,제가 예전부터 잔병치레가 매우 적은편인데 어제 자다가 갑자기 속이 너무 안좋고 토할것 같아서 깼는데 다시 자니까 좀 괜찮더라구요  근데 몸에 힘,제가 예전부터 잔병치레가 매우 적은편인데 어제 자다가 갑자기 속이 너무 안좋고 토할것 같아서 깼다가 다시 자니까 좀 괜찮더라구요  근데 일어나니까 몸에 힘이 하나도 들어가지 않고 입맛이 없어서 질문 드립니다  빠른 답변 부탁드려요 ,응급의학과
41,정확한 답변 부탁드립니다,  월   일쯤에 백신을 맞았어요 근데 이걸맞고나서 가슴이답답하고통증이  일정도있어서 내과가서 약처방받고 괜찮아졌는데 저번에도 갑자기 좀 아팠다가 없어졌는데 토요일 밤에 밥먹고있다가 아프기시작했는데 아직까지 좀 아픈데 왜그런거죠,응급의학과
42,수술 후 피주머니를  일 정도 하고 제거 후,수술 후 피주머니를  일 정도 하다가 빼내고 스템플러  번 찍고 두꺼운 거즈 붙여줬어요  그리고  일 후 퇴원했어요  퇴원한 날 저녁부터 계속 피주머니 상처에서 노란물이 나오는데 움직일때마다 나와요  병원에 문의하나 자체 소독하고 가까운 외과에서 소독받으라 하는데 왜 물이 나올까요  언제까지 나오는건가요  병원은 흔히 있다고 하는데 걱정되네요 ,응급의학과
43,윤곽수술 한지  일 됐는데 똑바로 정자세로 누워자도 될까요 ,옆으로 누워자는건 안 할거고 앉아서 자는거 너무 불편해서 정자세로 똑바로 누워서 자도 될까요,응급의학과
44,발등 화상 맞나요 ,몇주전인가 뜨거운 물에 닿아서 이렇게 된 것 같은데 병원 치료 받아야할까요 ,응급의학과
45,헌혈 검사지,총단백 알부민 콜레스테롤이  기준치보다 높거나 높은편으로 나왔는데  어떤경우에 문제가될까요    콜레스테롤은 어떨땐    나왔고    나왔고 이번이 좀 높아서 문의합니다   알부민은 무슨역활은하나요   총단백이 높으면 문제되나요   ,응급의학과
46,급성 맹장염 제 친구 ,제 친구가 금요일 새벽 시쯤부터 급성 맹장염이 와서 병원에 갔는데 오늘은 수술 못받고 내일도 못 받을 수 있다네요    살이제 막 되었는데 혹시 맹장이 터지거나 하지 않겠죠   그전까진 계속 토하다가 오늘은 배만 너무너무 아프다는데 벌써 거의 이틀째네요  너무 걱정되어서요  ,응급의학과
47,왼쪽 갈비뼈가 아파요,갑자기 왼쪽 갈비뼈    번째 중 하나가 아픈데 가슴 바로 아래 있는 갈비뼈가 아프구요 움직일 때도 아프고 가만히 있을 때도 아파요 누가 심하게 때린 느낌  같아요,응급의학과
48,유리단지 깨져서 베임,유리 단지가 제 손에서 깨져서 제가 조금 들고있었어요  근데 왼손에 손가락은 유리에 완전 베여서 피나고 베인 손가락이 푸른색으로 변하고 신경이 건들린 것 같이 찌릿해요  오른손은 유리에 닿이긴 했는데 피도 안나는데 따끔따끔해요  지금 양팔이 저려요  지금 과산화수소수로 소독했는데 괜찮은걸까요   아직도 피나는 왼손은 저려요 사진에 있는 흰색 가루는 지혈제가루입니다,응급의학과
49,눈가 파인 흉터   , 일 전 눈두덩이 위쪽에 화상을 입었습니다  별일 아닐거라 생각하곤 틈틈이 마데카솔만 발라주며 미흡하게 대처를 한 탓인지  딱지가 떨어진 오늘 상처 부위를 다시 보니 빨갛게 파인 흉터가 생겨있었습니다    파인 정도가 꽤 심한데다 눈 바로 위에 위치해있어 더 두드러지는 흉터라 제대로 된 조치가 필요하다 싶어 글을 남깁니다  재생 연고나 재생 크림 등 당장 취할 수 있는 조치에 대한 조언 부탁드립니다 ,응급의학과
50,발톱이 거의다 빠졌을때,발톱이 찍혀서 피멍이 들었었는데 빠지겠구나 싶었는데 좀 길러지먄서 빠질줄알았는데 얼마 지나지도 안았는데 갑자기 떨어졌어요 전혀 아프진 않아요 붓기도 없구요  근데 사진처럼 옆은 다빠졌는데 끝에 붙어있어서 완전히 안떨어졌는데 어떻게 뽑죠 병원가야 되나요  아니면 봉인해서 저절로떨어질때까지 기다려야하나요,응급의학과
51,유리가루 질문,액정 필름갈다가 액정 필름이 두동강나서 유리가루가 손바닥에 묻은것 같아요 바른 흐르는 물에 씼었고 조금 따끔거리는가 외에 별다른 통증은 없는데 괜찮겠죠   ,응급의학과
52,끓는 물 화상,제가 커피 물을 끓이고 허벅지에 쏟아버려서 화상을 입었습니다  사진에 보이는거 처럼 피부가 다 까졌고 열감이 있어 통증이 있습니다 몇도 화상일까요    흉터는 남지 않겠죠 ,응급의학과
53,아이 다리가 x자다리 외반슬같은데 병원가봐야하나요 ,아이 다리가 x자다리 외반슬같은데 병원가봐야하나요  괜찮을까요  ,응급의학과
54,입안에 멍 빨간반점같은게 생겼어요,서로 왼쪽 오른쪽 볼인데  뭐 씹은 기억은 없는데 이게 뭘까요 병원 안가봐도 되는걸까요    통증은 없습니다,응급의학과
55,할머니 뇌출혈 의식불명, 일전에 갑작스럽게 쓰러지시고  바로 응급실로 갔더니 뇌출혈이라합니다  수술 시도는 했지만 불가능하다했고  만약 깨어나셔도 마음의 준비를 해야한다고 했습니다   지금은 의식불명 상태에서 출혈액 응고를 위해 약을 쓴다고 하고   약이 잘 들어서 피가 멈추고 의식도 돌아오시면 정말 좋아지실거란 일말의 가능성도 없이 마음의 준비를 해야하나요    너무 무섭습니다   ,응급의학과
56,조직검사 꼬맨거 푼후, 사진 혐오 주의 제가 조직검사를하고 실을 푼지 몇주가지났는데 실뺀후 몇일 듀오덤 붙이고 있다가 땟는데요 가렵길래 그 주위만좀 긁다가 가끔 조직검사한 부위가 따끔고리길래 다시 후시딘바르고 듀오덤 붙였는데 후디신 바르고 붙인 조직검사주위가 빨개졌어요 사진처럼   사진중앙부위가 아마 조직검사한곳일거에요 다시 벌어진건아닌거같은데 후시딘 바르게 잘못된건가요  지금은 조직검사했을때 바르는 연고 바르고있어요 이거 다시 큰병원 가야하나요   ,응급의학과
57,아이머리 스템플러 머리끼임, 월  일 목 에 상에 부딪혀서 응급실 가서 스템플러  개로 봉합 했는데요  셀프 드레싱 해주면서 상처부위를 보려하는데  상처 부위가 안보일만큼 머리카락이 많이 껴있어서요   이런경우 머리카락 끼임으로 인해서 잘 봉합이 안됐다는 후기를 봤는데    이분 후기에서 응급실 봉합  정형외과에서 스템플러 뽑으러 갔드가 정형외과 선생님께서 머리카락이 끼어있어서 봉합이 잘 안됐다고 얘기 들었다 하더라구요    그냥 둬도 괜찮은 걸까요    추가로 스템플러를 한번 잘못 박으셨는지  한개를 빼고 다시 박으셨었는데   이것도 괜찮은건지 궁금합니다     두번째 사진은 지금 다시 드레싱 해 주면서 주변 머리카락이 끼인거를 최대한 빼고 찍은 사진이에요  상처 부위가 그나마 보이긴 하는데 제대로 붙고 있는건지 모르겠네요  ,응급의학과
58,백신  차경과일,     일에  차를 맞았는데   일 경과면     일 수요일부터 방역패스인지 아니면   일이여야 하는건지 헷갈리네요 딱   일 되는 수요일은 효력이 없는 건가요    수요일에 밖에서 할 게 많은데 안 되면 pcr해야합니다  ,응급의학과
59,백신 접종 후 미열 두통, 차 맞고 지금 두통 때문에 죽을 것 같은데 미열   도     도까지 오르고 있거든요 원래 미열 있으면 얼굴이 덥나요  ,응급의학과
60,항생제 구토,다래끼 때문에 항생제 복용하고 있는데요  분명 아무 부작용이 없었는데  어제 밥을 좀 덜 먹고 약을 먹었더니 새벽부터 토하고 난리네요  다 토하고 흰 죽 몇 입 먹었더니 위액까지 다 게워냈습니다  속에 든게 없으니 텅 비고 느글느글한 느낌만 있고 괜찮아지긴 했습니다  약 복용을 중단해야 되는 거죠  주말이라 병원이 닫았는데 응급실까지 가야하나요 ,응급의학과
61,갈비뼈 골절,갈비뼈 우측     번 등 총  군데 골절이 있어서 입원해잇는데요   일전부터 열이 자꾸 나서 해열제를 수액으로 맞는데도   도인 상태가 자꾸 유지되네요  왜 이런 걸까요 ,응급의학과
62,윗배 통증,위에 배가 너무 아파요 숨을 쉬면 배가 등에 붙는 정도로 느낌이 들고 쿡쿡 쑤셔요 화장실을 가도 해결이 안되요 아침 먹은거 없고 어제 저녁에는 오뎅탕 먹었어요 음식 문제는 없었구요 원래는 매일 아침 배가 아파서 화장실을 갔다오면 괜찮아졌었어요   지금 당장 괜찮아질려면 어떻게 해야되죠,응급의학과
63,감기인가요 ,두통에 열이 높을땐     도까지 올랐다가 다음날이면 정상온도로 뚝 떨어지다가 갑자기 다시 오르는데 열감기인가여   두통이랑 열 외에는 다른증상은 없어요 코로나 음성입 당,응급의학과
64,넘어진 후 울렁거림,제가 경사길에서 발목을 접지르면서 넘어졌거든요 그런데 넘어지고 나서부터 속이 울렁거리고 토할 것 같은 느낌이 들어요 넘어진 직후부터 울렁거려서 잠깐 앉아 있긴 했거든요 머리를 부딪혔다거나 그러진 않았는데 왜그런걸까요 ,응급의학과
65,무릎을 구부릴 때 안 아픈데 피면 아파요,무릎을 구부릴 때 안 아픈데 쫙 피는 순간 아파요 심한통증이 오는 건 아니고 신경쓰이는 정돈데 뭔 증상일까요 ,응급의학과
66,속 울렁거림,아까 낮에 점심먹고 저녁에 버스탓는데 유난히 오늘따라 멀미가 심해서 속이 토할거같이 울렁거렸는데 버스에서 내리고 난 한참 뒤에도 계속 울렁거림이 지속되는데       배꼽아래쪽도 통증이 있는거같아여   왜이러는건지 아시나요 ,응급의학과
67,누르면 아파요,왼쪽 배꼽옆 부분이 누르면 끈어질 듯이 아파요 그냥 두면 안아픈데      그리고 윗배가 자주 딱딱해져요 윗배 누르면 꾸르륵 소리랑 함께 다시 괜찮아 지는데 왜이럴까요   그리고 요즘 조금만 먹어도 쉽게 배불러요      세 여자입니다,응급의학과
68,왼쪽 명치 밑이 갑자기 아파요,일하고 있는데 갑자기 왼쪽 명치 밑이 너무 아팠어요 지금은 괜찮긴한데 갑자기 확 쪼이는 느낌들고 그러고 머리 아픈데 그냥 잠깐 이런건가여   ,응급의학과
69,몇도 화상인건가요 ,고기 기름 안티게 막아주는 망이 떨어지려고 해서 잡다가    물집생기고 살짝 쭈굴쭈글 해졌어요 물집이 하얗게 변했어요 사진이랑 똑같이 엄지도 그렇고 새끼손가락이랑 중간손가락은 물집은 없어요 지금 아파서 흐르는 찬물로 하고있어요 화상연고는 있는데 병원을 가야하나요 ,응급의학과
70,두통과 속 울렁거림 화이자 백신 부작용인가요 ,제가 어제 화이자 백신  차를 맞았는데 어젠 팔만 좀 저렸어서 괜찮았는데 오늘은 두통과 속 울렁거림이 더해지고 오한까지 생겼는데 이거 백신 부작용인가요   ,응급의학과
71,미열 두통 복통 인후통이 있는데 원인이 궁금해요,열이   도까지 올라서 코로나 검사 받았는데 음성 판정 받았어요 그래서 병원에 다녀왔는데 비대면 진단이라 정확한 진단은 못 받았거든요 약은 처방받았는데 약을 먹어도 계속 미열이 있고 두통이랑 명치  윗배 통증이 심해요    그리고 약 먹으려고 밥을 먹으면 속까지 안 좋아지는데 도대체 원인이 뭘까요  인후통은 심하진 않은데 약 먹고 컨디션 좋아지기 전까진 계속 있어요,응급의학과
72,배가 아프고 머리가 아파요,간단하게 말 할 게요     열은 안 나고  일째 머리가 지끈거려요    정확히 명치가 욱신거리고 아파요    첫 날에는 하루종일 소화가 안 되고 다음날에는 밤만 되면 소화가 안되요    카페인 중독 온 사람처럼 심장이 가끔 욱신거리고 쿵쾅거려요    가끔 오한이 느껴져요  왜 그런거죠    제일 신경쓰이는 건 머리가 너무 아파서 힘들어요    만약 병원을 간다면 어디 병원으로 가야 하죠  내과는 아직 못 가서 ,응급의학과
73,백신  차 접종 후 증상, 차 화이자를 맞고 숨이 안쉬어져서 응급실에 갔고  차는 최근에 맞았는데 별 증상은 없었는데 왼쪽 뇌 가 상당히 두근거려요  맞은지  일차고 관자놀이보다 뒤쪽이 뇌 일부분이 두근거리는데 아픈건 아닌데 심하게 두근거려서 신경쓰입니다  병원을 가봐야할까요  병원에가서 할 수 있는게 뭐가 있죠  ,응급의학과
74,코로나 검사,전날 제 동생반에서 코로나 확진자 나와서 검사를 받고 음성이 떴는데 오늘 저희 층에서 또 확진자가 나왔어요    검사해야하나요  아직   시간 안지났어요 참고로 어제 방학식이어서 검사한 시점 이후에는 접촉 안했습니다 ,응급의학과
75,화상 응급처치후,냄비 손잡이 잡다가 화상을 입었습니다 너무 아픈데 연고 바르면 될까요 ,응급의학과
76,입 안에 뭐가 났는데,피곤할 때 나는 평범한 무언가처럼 생겼었는데  오래동안 안없어지길래 확인해보니 이렇게 변해있네요   너무 하얗고  밑부분은 피 색처럼 검붉어요 이건 뭔가요  병원치료가 필요하다면 어느 병원에 가야 할까요 ,응급의학과
77,코로나 동선이 겹쳤어요,제가 다이소 갈려고   번 버스를 탔는데 동선이 겹쳤더라구요 그래서 궁금한 점이 몇 개 있습니다    동선 겹쳐서 코로나 검사 하러 가는데 일반 코로나 검사 해주는 선별진료소 하는 병원 가서 하면 되나요     만약에 검사 하고 음성이 나왔는데 음성이 나와도  일 자가격리 해야 하나요       이제 막 중학생이 된 올해   살인데 부모님 없이 가도 괜찮을까요 ,응급의학과
78,등에 흑색종인가요 ,우연히등보니 생겨서 당황스럽네요,응급의학과
79,속이 울렁거리고 머리가 깨질듯이 아파요,속이 너무 심하게 울렁거리고 머리도 깨질듯이 아파요 오른쪽이 아픈거같고 토 나올거 같은데 토는 안 나와요    약을 목었는데도 계속 아픈데 어떡하죠   ,응급의학과
80,혀에 빨간 뭔가가 났는데 병원 가봐야되나요,끝부분이 삼각형 끝부분처럼 뾰족하고 빨간색에 많이 아픈건 아닌데 신경이 쓰이네요 병원가봐야되나요,응급의학과
81,뇌진탕으로 기절한 사람 응급처치 방법이 궁금해요,머리를 부딪혀 기절을 하게 되면 구급차가 오기 전까지 무엇을 해야하나요   호흡이 있다고 가정할 때  의식이 돌아오도록 흔들거나 큰소리로 깨우는 방법이 최선인가요 ,응급의학과
