,9,10,11
10,코로나 가족 양성,자취하는 형이 이틀전에 집에서 밥을 먹었고 다음날 자취방에 갔는데 아파서 편의점 진단키트를 했는데 양성이 나왔습니다   가족들다 pcr검사를 받으러 갈 예정입니다 Pcr검사후에 음성 결과 받으면 형을 제외한 사람들은 어떻게 되나요   이틀전을 기점으로 형과 가족들은 다시만난적은 없었음  자가격리  일 해야하나요     양성 결과 나온 형은 어떻게 되나요 병원에서 치료받는것과 자택에서 자가격리 둘중에 하나 선택인가요 ,응급의학과
11,코로나 가족 양성,자취하는 형이 이틀전에 집에서 밥을 먹었고 다음날 자취방에 갔는데 아파서 편의점 진단키트를 했는데 양성이 나왔습니다   가족들다 pcr검사를 받으러 갈 예정입니다 Pcr검사후에 음성 결과 받으면 형을 제외한 사람들은 어떻게 되나요   이틀전을 기점으로 형과 가족들은 다시만난적은 없었음  자가격리  일 해야하나요     양성 결과 나온 형은 어떻게 되나요 병원에서 치료받는것과 자택에서 자가격리 둘중에 하나 선택인가요 ,응급의학과
12,울대병원 응급실,울산대학병원 응급실 주말 밤에 각 과들  의료진들 다 있는거 맞나요 ,응급의학과
13,윗등 윗배 옆구리 통증, 일 전 목요일 저녁쯤 부터 윗등 이라고 해야하나 오른쪽 날갯죽지 아래 부터 오른쪽 옆구리까지 아프길래 그냥 담걸린줄 알고 무시했는데 그 다음날 일어나니까 전 날 보다 아팠고 불편했는데 그래도 심하진 않아서 뜨거운 물로 좀 마사지하고 잤는데 오늘 일어나 보니까 정말 너무 아파요 숨 쉴때도 아프고 걸을때도 아프고 아까는 걷다가 너무 아파서 숨이 안쉬어지고 못걸을 정도 였어요  저녁이 되니까 더 아프고 오른쪽으로 몸을 숙이거나 오른 팔을 등쪽으로 갖다대거나 허리를 숙이거나 할 때도 너무 아프고요 일상생활 힘들정도로 정말 너무 아픕니다 왜 이럴까요 교통사고나 다른 사고 한 번도 없었고 목요일 아침 까지만 해도 정말 멀쩡했어요 이상한거 먹은거 없고요,응급의학과
14,허리통증 나아지는법,몇주전에 소파에서 하늘다리 자세를 몇분정도 했는데 그 다음날부터 허리가 아프더니 안나아지더라구요 누웠다 일어나기도 힘들고 허리 구부리는것도 못할정도에요  어떻게 하면 나아질까요  자연스럽게 안 아파질 수 있나요 ,응급의학과
15,코로나 양성 밀착접촉자 병원 진단,안녕하세요 제 친구가 코로나 양성이 나왔는데 동생이 오늘 배가 아프대서    를 불렀대요 알고보니 맹장 그쪽이 아팠나봐요 근데    에서 병원에서 다 안 받아준대요 전화를    에   번은 넘  했는데 밀착 접촉자라고 다 안 받아주나봐요 맹장 터지면 위험한데 어떡해야 하나요  급해요  ,응급의학과
16,소견서   진단서   중에 기간이 적히는 것이 무엇인가요  ,소견서나 진단서 등 병원에서 발급해줄 수 있는 문서 중에 환자는 몇일 이상 통원치료가 필요하다라는 것을 증명해줄 수 있는 서류가 무엇인가요   답변 부탁드립니다   ,응급의학과
17,파상풍 초기증상인가요  ,저는 초등학교 학년 여학생인데요    제가 오늘 아침에 녹이 조금 쓴 면도기같은걸로 팔을 쓸다가 손등부분이 칼에 좀 쓸려서 피가 났는데 조금 났거든요     근데 오늘밤에 그러니까 아까 씻을 때 봤는데 제 팔쪽에 아까 녹슨 면도기로 밀었던 곳이 빨갔게 오돌토돌하게 뭔가가 되게 많이 난거에요   혹시 파상풍일까요   아니면 녹슨 것때문에 생긴 독이 잠깐 오른걸까요   약간 만지면 따갑고 아픈데 근육은 안땡겨요  ,응급의학과
18,코로나 밀접접촉자 기준,월요일에 지인을 접촉하였고 지인이 수요일 저녁부터 증상이 나타나 금요일저녁에 확진 판정을 받았습니다  이럴경우 밀접접촉자로 분류가 되나요   항원검사 실시 했을땐 음성판정이 나왔습니다   아직 보건소에서 연락온것도 없구요    밀접 접촉자로 분류가 될까요  현재까지 아무 증상은 없습니다,응급의학과
19,밀접접촉자 증상 음상, 월  일부터  일까지 남자친구랑 같이 있었습니다 남자친구가 아침에 출근을 하는데  일날 출근하는 아침부터 목이 칼칼하다고 했습니다 그리고 일이 끝나고 집에 도착했을때부터 몸이 떨리고 열이 나더군요  전 옆에서 간호를 했고요 남자친구는 많이 힘들어했어요 다음날 아침  일이 되어 남자친구는 집에 있던 자가진단 키트를 해보니 두줄이 떴고 저도 목이 살살 간지러워서 곧바로 근처 보건소에 가서 검사를 받았고 신속항원검사를 한 저는 음성이 나왔으며 남자친구는 다음날인  일 아침 양성으로 결과가 나왔습니다   일째가 되니 저는 증상이 더 악화되었는데 인후통과 드문 기침이 있더군요  열은 안나지만 머리가 지끈거려서 다시 한번 보건소에 가 검사를 하니 또 음성이 나왔습니다 증상이 있어도 음성이 나올수가 있나요 제가 면역력이 정말 강한편인데 남자친구에게 목감기만 옮고 코로나에는 감염이 안될수도 있나요 그리고 다음날 아침에 증상이 가라앉고 검사를 했을때 음성이 뜨면 안도해도 되는걸까요 ,응급의학과
20,뒷목 아픔 뻣뻣함,며칠 전부터 뒷목이 아프더니 갑자기 뒷목에 열이 확 오르고 뻣뻣해졌습니다 두통도 뒷머리 앞머리 다 있습니다 또 며칠 전부터 머리가 멍한 증상과 어지러움도 있었습니다 백신 맞은 지   주 정도 지났는데 관련이 있을까요 관련이 없다면 어떤 질병이 의심되는지 알려주세요 어느 병원에 가야 할까요 혈압은 오늘 잰 결과 정상이었습니다,응급의학과
21,어제 백신 맞은 후 눈이 갑자기 이상해요,어제  차 맞은 후 갑자기 눈앞이 흐리고 글씨가 책이든 화면이든 안보이고  눈 밑쪽에 파도치듯 울렁입니다  백신 부작용인가요 ,응급의학과
22,언니가 일하는 병원에 직원이 코로나에 걸렸습니다,제가 지금 위가 많이 아파서 병원에 가고 싶은데 언니는 오늘 백신  차를 맞았고 병원에 확진자가 나와서 급하게 혼자 방에 있습니다  언니는 아직 검사를 안 해서 음성인지 양성인지 모르는 상태인데 그분들과 밥을 먹은 적도 없고 친하지도 않는데 일단 격리를 하고 있습니다  근데 제가 지금 위가 많이 쓰리고 아파서 참았다가 내일 병원에 가려고 했는데 이게 병원에 가도 될까요  너무 아픕니다 ,응급의학과
23,코로나 음성 유증상,친구랑  월  일   일에 만났고  일 오전에 자기가 확진이라고 연락 줘서 저도 바로 자가키트 하고 음성 나왔습니다 친구는  월  일 저랑 만나기 전에 할머니댁 다녀왔는데 그때 옮은거 같더라고요 저랑은 마스크 쓰고 대화했고 마스크 없이 대화한적은 없습니다  저는  일 낮   일 아침   일 낮 아프고 다시 검사해봄  전부 음성이였는데 아침 검사 이후로 목이 부은것처럼 아파서 침 넘길때 불편하고 미열           도  가 있습니다  pcr 검사로 확인하고  그래도 음성이면 감기약을 먹고싶은데 병원에서 자가키트 음성이 떠도 pcr 검사가 가능한가요 ,응급의학과
24,코로나 증상,제가 이틀전부터 고열이랑 미얄 왔다갔다 하다가 두통에 설사까지 있는 상 항에서 생리가 터져서 생리통이랑 증상까지 한 번애 병원 갔을 땐 목 아프냐고 물어봤는데 그땐 안아프다가 저녁 되니깐 또 아프더라구요 혹시 설사  가래  목 아픔  열 이정도로 코로나 양성이 될 수도 있나요,응급의학과
25,목 아픔이 약간있는데,집이 조금 건조하긴 한데 자꾸 목이 음   따갑다고 긍까 건조할때 나는 증상 그런게 있는데 그래서 생수를 목에 잠깐 넣어놓고     숨 참고 삼켰더니 조금 나아지긴 하더라구요 근데 그냥 벌컥벌컥 물만 마시면 그 증상이 사라지진 않아요 요즘 집이 너무 건조해서 코도 자주막히는데 그게 목으로 좀 넘어가는것 같기도 해요 그래서 목이 아픈거 같기도 하고요 집에서가 가장 심하고 밖에서는 음   집보단 나은것 같아요 코로나 증상에 목아픔 있던데 좀 불안해서요 이렇게 여쭤봅니다,응급의학과
26,아뮤나 알려주세요 코로나 증상,제가 설날에 할머니집에 갔는데 사촌언니가 양성이여서 코로나 자가 키트를 보건소에서 했는데 음성이 나왔고 밀접 접촉자여서 pcr을 했는데 음성이 나왔습니다 근데 밀접접촉자한  일차일때 목이 조금 아픈거 같은데 그리고 코도 막히고 콧물도 조금 나오는데 이거 코로나 증상인가요  근데  일차 일때 제가 반팔 반바지 입고 밖에 나가서 잠깐 놀았는데 마당에서 열도 없어요 그리고 어제는 이제 목이 안아팠어요 그냥 콧물 조금 나고 코 살짝 막히고 코로나 인가요    알려주세요 기침 하루에  번  오늘 처음으로 아 그리고 가래도 나와요  두통 열 오환 등 그런건 없음 ,응급의학과
27,이거 왜이럴까요  아시는분 달아주세요 ,제가 식사후에 후식으로 과일을 먹는데 사과나 배를 먹으면 명치가 계속 아파서요  왜그런 걸까요 근데 몇분 지나면 안아파지거든요,응급의학과
28,어느 병원 과 목을 진료 받으러 가야하나요  숨이 잘 안쉬어져서 처방해준 약은 필요시 먹고는 있는데 딱히 전문의를 찾아보진 않았어요 혈전 처럼,어느 병원 과 목을 진료 받으러 가야하나요  숨이 잘 안쉬어져서 처방해준 약은 필요시 먹고는 있는데 딱히 전문의를 찾아보진 않았어요 혈전 처럼 보인다고 하는데 온몸에 군데군데 이렇게 멍처럼 생기고 색이 짙어졌다가 또 한참 뒤에 없어지고 엄청 간지러울때도 있어요,응급의학과
29,빨대를 삼켰어요,손가락 한마디에 반만한 빨대를 얇은걸 삼켰는데 그게 뾰족한 빨대라 좀 걱정되요   어카나요    ,응급의학과
30,코로나 아니겠죠   ,제가 오늘 오전   시   분부터 오후 시까지 외근으로 밖에 있었습니다  옷은 짧은 패딩에 얇은 바지였구요  집에와서  시쯤 컵라면과 소고기 조금을 먹고 방에서 일상생활을 하던 중 갑자기 추위를 느끼고 손발이 엄청 차가워 졌습니다  방의 온도는   도였구요  원래 몸에 열이 너무 많아서   도로 생활하고 한겨울에도 잘때는 더위를 느껴서 창문을 조금씩 열고잡니다  근데 갑자기 추위가 느껴지고 손발이 차가워지면서 설사를 한번 했습니다  계속해서 체온계로 온도를 재고 있는데          를 유지하고 있습니다  아까 밤   시 반에 자가키트는 음성으로 나왔습니다  기침은 안나오고있고 손발은 조금씩 돌아오고 있는데 목소리가 약간 변한것 같습니다 백신은  차까지 맞았습니다  코로나일 가능성이 클까요     아니면 제가 삭센다주사를  달째 맞고있는데 그 부작용일까요 ,응급의학과
31,신발를 신고 간지러움 생기고 복숭아 뼈가 쓸리면서 물집이 잡히고 피멍처럼 검게 변하고 붓기가 심해요 걸을때마다 아프네요 며칠 지나면 괜찮을 줄,신발를 신고 간지러움 생기고 복숭아 뼈가 쓸리면서 물집이 잡히고 피멍처럼 검게 변하고 붓기가 심해요 걸을때마다 아프네요 며칠 지나면 괜찮을 줄 알았는데 일주일 가네요,응급의학과
32,코피 자주 나는 이유,제가 원래는 코피가 잘 안났는데 최근  년정도인가 코피도 한번씩 터지고 심지어 엄청 많이 나고 잘 멈추지도 않아요   원인이 있을까요 ,응급의학과
33,이거 왜 이럴까요,몇주전  부터 있었는데 그때는 안 부었는데 갑자기 부어져있더라고요 만지면 통증이 있어요 간지러운거 같기도 하고   벌레에 물린걸까요  만약 벌레에 물렸으면 어느 병원에 가야할까요 ,응급의학과
34,증상 원인을 알고싶어요  ,  대 중반 여자입니다 증상이 생긴지는    주 되어가는 것 같아요    아무리 원인을 찾아보려고 해도 뭐때문인지 나오지가 않아요     일단 증상만 나열하자면 두통  빈맥  분에    정도   어지러움  손떨림  손저림  숨 쉬기 힘든 가슴 답답함  그리고 아주 가끔씩 메스꺼움 증상이 있어요    일단 직장이 환기가 잘 안되는 구조라 숨막히거나 답답한 느낌은 자주 느끼구요  집에서도 최대한 환기를 해놓긴 하는데 아무래도 지금 겨울이다 보니        시간 열어놓기가 힘들어요 찬 바람 좀 쐬고 있거나 아니면 아예 따듯한 물로 샤워를 하고 나오거나  하면 또 괜찮아지는 것도 같구요  그래도 여태까진 참을만했는데 오늘 새벽에 움직이기만 해도 저 증상들 쭉 나타나면서 몸에 힘이 빠져나가고 그래서 아무것도 못하고 누워만 있다가 심해지면 응급실이라도 가야지    했는데 가만히 있으니 또 괜찮아져서 일단 지푸라기라도 잡는 심정으로 질문해봅니다    대체 뭐때문에 이러는걸까요    다른 날엔 안 그랬는데 정말 오늘은 잠 들면 내일 눈을 뜰 수 있을까 싶은 생각이 들고 무섭더라구요   새벽에 잠도 못자고 괴롭고 힘들어요     당연히 쉬는날 병원은 방문할거지만 원인이라도 대충 알고싶어요     답변 부탁드립니다  ,응급의학과
35,손가락 살점 나갔습니다,채칼로 야채썰다가 배였는데 살점은 잃어버렸고 또 병원에선 수술까지 해야되는건 아닌지 걱정됩니다,응급의학과
36,복숭아뼈 물집 터진 이후 곪음 사진 주위 ,복숭아뼈 주변이 간지러워서 막 긁었더니 상처가 생기면서 물집이 생겼는데  어디 부딪히는 바람에 터졌어요   그이후로 몇 일째 계속 곪아있고 걸을때마다 상처난 부위가 살짝씩 아프게 느껴지는데 이거 뭘까요    만져보니까 주변 부위가 살짝 부어있긴한데   뭘까요   막 큰일난거아니겠죠,응급의학과
37,편도 제거 수술  일차,잘 회복하고 있는지가 궁금합니다   어제도 너무 아파서 잠도 제대로 못잤구요    너무 걱정스럽습니다 ,응급의학과
38,내성발톱 상태,이정도면 어느상태인건가요 요며칠번부터 점점 아파오네요 손으로 잡은쪽 발이 아파요,응급의학과
39,복통으로 응급실에 실려간후 ct촬영,복통으로 응급실 내원후 원인을 몰라 ct촬영과 혈액검사를 진행했습니다   검사결과 쓸개담석으로 인한 통증으로 나왔는데   이같은 경우에 쓸개말고 위   간쪽도 같이 진단했다고 봐도 무관할까요      보통 암검사를 위해 ct촬영을 한다고 들었는데 원인을 모른채로 내원해서 ct촬영을 했으니 쓸개주변 장기는 문제가 없다고 봐도될까요    ,응급의학과
40,화이자 백신 일주일 후 부작용,제가  차를  월   일날 맞고 난 일주일이 지나고 오늘 학교 다녀왔는데 몸이 너무 무겁고 피로하고 편두통도 있어서요 원래 백신 맞고 며칠동안 편두통이 있긴 했는데 심한 편은 아니였었고   목에 자꾸 가래가 끼긴 했는데 아무렇지도 않다가 갑자기 이렇게 부작용이 생길 수 있나요 ,응급의학과
41,판피린이나 콜대원 판콜,만   세면 키즈로 먹어야하나요 아니면 그냥 어른용 먹나요,응급의학과
42,허리 타박상 관련,일을 하다가 높은높이는 아니였지만 그냥 보통높이 사다리에서 떨어지면서 허리를 계단같은 뭉툭한 모서리에 찧이고나서 숨도 잘 안 쉬어지고 속이 울렁거렸습니다 단순하고 순간적인 고통인줄알고 방치했는데 시간이 지나면 지날수록 허리가 불편하고 목에 담이오는 느낌이 납니다 시간상으로는 대략   시간은 지나지않았구요 병원가서 검사해볼정도로 심각한 징후들이 보이는건가요  통증이 있는 허리쪽 부분은 멍이 들어있는 상태입니다 움직이면 살짝 통증이있어 잠도 못 자고 있네요   ,응급의학과
43,머리 부딪치고 몇 시간 뒤 코피,  살 학생이고 카페에서 놀다가 눈썹 윗부분을 테이블에 부딪혀서 멍이 들고 조금 부었어요 그리고 두통도 없고 부딪친 부분만 멍든 느낌으로 아파서 신경 안 쓰고 있었습니다 그 뒤로 두통도 없고 아무 문제도 없었어요 그리고 새벽에 자다가 깼는데 일어나자마자 코피가 주르륵 흘렀어요 근데 며칠 전부터 콧물에 피가 섞여 나와서 신경 안 쓰려고 했는데 괜히 무서워서요    두 증상이 관련 있는 건 아니겠죠 ,응급의학과
44,녹슨 면도기에 상처가 났는데,팔에 깨 두알만한 상처 두개가 났거든여  파상풍 예방접종  은 맞았는지 안 맞았는지 기억이 안 나고 일단 상처부위   분정도 물로 씻어줬는데 괜찮을까여,응급의학과
45,백신접종 부작용,혈액질환 말고는 다른 기저질환은 없습니다  백신 차접종후 대기하면서 삼성헬스 심박수 측정기로 측정한결과 최소 안정된상태에서 재도        대에 머물렀고 최대    bpm까지 측정됬습니다  이상이 느껴져서   분정도 앉아있다 집가는 길 지하철 계단올라갔더니    이 나왔습니다 호흡곤란은 없었고 압박감과 두근거림이 너무 심해서 일단 그자리에 앉아 안정한뒤 움직이긴했습니다  기기 오류일수도 있지만 평소에 무리한운동을해도    bpm을 넘어본적이 없는데 이번에 느낀 가슴두근거림은 처음느껴본 빠르게 뛰었습니다   차때도 그러기는했는데 이정도는 아니였고 심박수측정을 안해봐서 잘 모르겠고 접종후  달이 되가는데 아직 병원을 안가봤어서   현재는 멀쩡해져서 병원가보기도 그렇고    차 부스터샷맞기전에 그래도 대학병원 담당 교수님과 상의를 하고 맞아야될까요 ,응급의학과
46,어지럽고 머리아픔,그저께 제가 심하게 체하고나서 열도나고했었는데  체한거랑 열은 이제 더 이상 안나는데 조금 머리가 아프고 어지럽네요   왜이런걸까요   저는 좀 괜찮아서 이제 멀쩡해 지겠구나 싶었는데 아직도 어지럽고 머리가 아프네요   심하지는 않은데 어떻게 해야되나요    좀 쉬면 나아질까요 ,응급의학과
47,목 담걸린거 같아요 ,왼쪽으로 눕고 잤는데 일어났더니 오른쪽 방향으로 머리가 안돌아갑니다   거기다가 오른쪽 어깨는 왼쪽 어깨보다 내려가있고 얼굴은 왼쪽으로 꺾여 있습니다  이런 적은 처음인데 시간 지나면 돌아올까요    안돌아온다면 무슨 병원을 가야할까요  고개가 한 쪽으로 치우치는 바람에 어깨도 결리는거 같습니다  ,응급의학과
48,화상 뭐해야 하나요,밥그릇옮기다 쏟아서 화상을 입었는데 물집이 잡혔어요 두시간 전부터 차가운물에 계속 닿게 하고있었는데 계속 너무 아파요,응급의학과
49,배에 화상입었는데 ,아파서 죽을것 같아요 약  도 화상인데 통증 얼마나 가요  배에 온찜질하다가 고대로 자버려서 아침에 일어나보니 화상 입혀져있더라구요  여러분 저 좀 살려줘요 아파서 죽을것같아요 흐헝   ,응급의학과
50,화상 껍질 벗겨짐,제가 약  주전에 수증기 화상을 입었는데요  연고를 계속 바르다 보니 갈색 껍질  같은 게 조금씩 벗겨져서 저도 모르게 무의식 적으로 껍질을 벗겼는데 괜찮나요    물집 같은 건 없구요  아프거나 따갑지도 않고 스치듯 화상 입어서 껍질 까진 부분은 원래 제 살 색깔이에요,응급의학과
51,화상에 관해서,안녕하세요 제가 며칠 전 알바하다가 라면 국물을 손목에 엎어서 화상을 입었는데 지금 미보라는 연고를 바르고 있거든요 이연고를 바르고 멸균거즈로 덮어도 될까요  잘 때 도 뒤척이면서 자서 아무래도 걱정 되고 밖에 나갈 때 흉해서요 멸균거즈로 덮고 압박붕대로 좀 감아도 될까요   그리고 잘만 관리하면 흉터나 색소침착 같은 거 안 일어나겠죠     ,응급의학과
52,남편이 이마눈옆을다쳐 설날 시골 응급실에서 꼬맸는데 경황이 없어서 언제풀어야하는지 여쭤보지못했어요  몇일후 풀어야할까요  집근처에서 풀예정이라 ,남편이 이마눈옆을다쳐 설날 시골 응급실에서 꼬맸는데 경황이 없어서 언제풀어야하는지 여쭤보지못했어요  몇일후 풀어야할까요  집근처에서 풀예정이라  바늘정도꼬맸습니다 ,응급의학과
53,이정도는 안 꾀매고 듀오덤 붙여두면 낫죠 ,냉동실에서 유리병이 떨어지면서 그 파편이 튀겨가지고 살점이 뜯겨져나갔는데요 깊지는 않았던것 같은데 벗겨진 부분 간격이    mm정도 되는 것 같아요  듀오덤 붙이고 잤더니 안에서 지혈되면서 피딱지같은게 생기고 있는 것 같은데 이대로 듀오덤 붙이면서 관리하면 되나요 ,응급의학과
54,백신부작용  심장 두근거림으로 응급실 갔다왔는데,얼마전에 심장이 미친듯이 뛰어서 새벽에 응급실을 갔다왔습니다  이상없다는 말만 듣고 퇴원했는데 생각해보니 백신 때문일수도 있겠다 싶어서요   이상없는데 심장이 그렇게 뛴것도 이상해서   무슨 검사했는지는 못들었습니다 피검사랑 엑스레이만찍고 갑상선 검사같은건 했는지 모릅니다 그래서 궁금한건    응급실에 다시 연락하면 무슨 검사했는지 구체적으로 알 수 있나요     피검사했으니 기본적으로 갑상선항진증이 있는지 확인했겠지요     응급실에서도 백신예외확인서를 위한 소견서를 받을 수 있나요 ,응급의학과
55,얼굴쪽 혹이,옆으로 옮겨가는데 이게 맞나요   설 연휴 첫날부터 걸려서 벌써  일 넘었는데 통증은 오늘 좀 덜해졌는데 혹이 첨엔 귀옆 턱볼쪽이었는데 지금은 많이 옮겨져서 귀 바로 옆밑까지 붓고있어요 이러다가 귀밑에까지 부을거같은데  집에 소염제 있어서 하루 두알정도 먹었는데 효과는 없는거같고 당장 내일 아침비행기로 해외로 가는데 병원도 못가고   어디까지 옮겨가서 부을지 걱정되요  볼거리같은데 이게 원래 혹이 옮겨가는게 맞는건지 다른건지  ,응급의학과
56,구토 울렁거림,속이 계속 울렁거려서 마시는 약이랑 알약도 먹었는데 하나도 안괜찮아서 두통도 있었음  토  번 했는데 좀 괜찮아지다가 자려고 누웠는데 잠도 못 자게 울렁거려서 마시는 약 하나 더 먹었는데 아직 잘 모르겠어서요    자고 일어나서 병원 가봐야될까요 왜 그러는 걸까요    잠도 못 자고 죽겠어요    ,응급의학과
57,이게 뭘까요,저번에 팩을 잘못써서 붉게 오돌 토돌 올라왔었는데 지금은 그냥 이렇게 모세혈관 터진 마냥 이렇게 빨개요 왜그럴까요   ,응급의학과
58,코로나 검사 내일부터 오늘부터, 월  일부터 코로나검사 자가진단키트 결과가 양성이거나 고위험군만 pcr 검사를 한다는데 자가진단키트가 정확성    프로도 아닌데 양성인사람이 오류로 음성이 나오면 어떡하죠    당장 생활을 해야되는데요   옮기면서 다니는거밖에 더 되나요 방법 없나요   몸살 목 간지러움 근육통 증상이 있습니다 접촉자는 아니고요  ,응급의학과
59,내성발톱 때문에 잠을 못자겠어요  ,지금 새벽  시인데  너무 졸려요 근데 발을 올리면 괜찮은데 내리면 너무 아파요   밤 새고 병원이라도 가고싶은데 서있을 수가 없어요   어쩌면 좋죠      다리만 올려야지 덜 아프고 일어날 수도 내릴 수도 없어서 너무 힘들어요  ,응급의학과
60,제 장기가 붓거나 뭐가 잘못되어가는거 같아요   ,일단 얼마전부터 왼쪽 갈비뼈에 뭐가 닿는 느낌이 들고요  아픈건 아니지만 좀 불편했습니다   그리고 마찬가지로 왼쪽 등에서도 뭔가가 닿는 느낌이 들었어요  근데 느낌이 아니라 정말 닿은거 같습니다   왼쪽이고요  더불어 숨쉬는것도 좀 불편합니다      그렇게 부울수 있는 장기가 뭐죠      짐작되는 병은 무엇인가요   흡연을 좀 많이하고  키는      몸무게     배가 많이 나온편이긴합니다,응급의학과
61,음성 확인서,코로나 검사하러 가면 음성확인서 당일에 주나요  다음날 오나요  다음날 온다면 다음날 몇시쯤 오나요 ,응급의학과
62,갑작스럽게 아버지가 쓰러지셨어요,식사하시면서 반주도 조금 하셨구요 식사후에 바닥에 앉으셨다가 일어서시는데 갑자기 앞으로 쓰러지셨어요 아버지께서는 쓰러진 기억이 안나신다고 하시고 얼굴이 하얗게 질리시더라구요 병원은 가지 않으시려고 하시고 왜 이러는 걸까요 ,응급의학과
63,흑색종일까요 ,몇달 전에 생겼는데 없어지지 않네요   흑색종일까요 ,응급의학과
64,너무 아파요,열이     도로 미열도 있고 아까는    번 정도 토를 했고요 너무 어지러워요 계속 추워요제발 왜이런건가요 어떻게하면 나을 수 있을까요,응급의학과
