,0,1,2
32,타박상 거즈 떼어낼때,어제 무릎을 다쳐서 연고 바르고 거즈를 테이프로 붙여놨는데 오늘 연고 바르려고 떼려고 하니까 상처랑 엉겨붙여서 안떨어져요   이대로 냅둬야할지 아님 물로 축축하게 만들어서 떼야할지   어떡하죠  ,응급의학과
33,상처 이렇게 났는데 병원,어제 길가다가 걸려서 넘어져서 상처가 이렇게 났는데 좀 깊게 난 것 같아요 혹시 이런 상태면 병원 가야할까요  아니면 자가치료 가능한 부분인가요  만약 병원가야한다면 어떤 병원 가야하나요 ,응급의학과
34,의사 출근시간,의사도 휴일이 있나요 응급상황이 생기면 바로 나가야하나요,응급의학과
35,제 손가락을 구원래주세요,예 오늘 쌤께 스테이플러 빌려드리려고 입벌려주다가 그대로 엄마손가락찝혔어요 완전히 찝힌게 아니라서 걍 뺐는데 피가 와            장난아니더라구요  지금은 괜찮은데 만질때마다 멍걸려서 만지몀 아픈 듯이  지금 딱 그 느낌이에요 살랴주세요,응급의학과
36, 도 화상을 입은 것 같은데,다른 증상은 없구  그 부위를 손톱으로 꾹 눌렀을 때만 아파요  혹시 도 화상으로 진행이 될까요 ,응급의학과
37,화상입엇는데 이렇게 된건 뭔가요 ,지난주 토요일에 끓는물을 좀 쏟아서 화상입었고 하루종일 차갑게 해줫어요 물집같은건 전혀 하나도 안생겻어요 바로 사진처럼 되었는데 약을 따로 발라야 하나요 아니면 냅두면 될까요 죠금 간지럽네요,응급의학과
38,뇌종양 산정특례 타병원 다른부위 적용 여부,저희 엄마가 뇌종양으로 삼성병원에서 산정특례 등록을 했는데요 지방 내과에서 천식으로 진료중 피가섞인 가래로 인해 큰병원 가보라고해서  차병원 갈 예정인데 거기서 폐를 mri나 ct 의사가 찍어보자고해서 찍으면 타병원도 산정특례 적용이 가능한가요  기초수급자시고요 ,응급의학과
39,이틀전부터 간지러워서 긁었더니 이렇게 염증이 생기고 그 주변으로 퉁퉁 붓더라구요    주변 만지거나 누르면 통증이있구요 이게 봉와직염 인건가요 ,이틀전부터 간지러워서 긁었더니 이렇게 염증이 생기고 그 주변으로 퉁퉁 붓더라구요    주변 만지거나 누르면 통증이있구요 이게 봉와직염 인건가요  ,응급의학과
40,식도 화상,제가 코로나 때문에 원래 목이 아픈데 어제 하필 뜨거운 물을 마시다가 너무 뜨거운 걸 모르고 그냥 삼켰어요 그래서 지금 목이 너무 아파서 물도 못 넘기겠는데 식도 화상을 입은 건지 그냥 코로나 때문인 건지 모르겠어서요     대체 뭔지 어떻게 하면 되는지 좀 알려주세요 ,응급의학과
41,화상 붉은 끼 없애는 법 ,제가  일 전에 끓는 물에 화상을 입었는데 언제 사라질지 궁금해서 물어봅니다 하필 손이고 붉은 끼가 심해서요  아직 얼마 돼진 않았지만 빨리 낳게 하는 방법이 있을까요  연고는 바르고 있습니다  ,응급의학과
42,수증기화상,  분전쯤에 뜨거운수증기에 손이 다았는데 지금 너무 화끈거리고 물집잡혔어요 제가 지금 코로나 격리중이라 약국에도 못가는데 어떻게해요 ,응급의학과
43,고데기 데임 화상,안녕하세요    양반다리로 앉아서 고데기를 하다 떨어져서 발목을 데었는데   출근전이라 집에 후시딘도없고 데일밴드밖에 없어서 붙혔다 떼어냈는데 살이 다 벗겨졋어요 지금 이틀째인데 진물 엄청 나와서 메디폼 실버 붙혀놨는데 괜찮을까요  언제 갈아야하죠   뭘 사야하는지 약국선생님이 너무 상세하게 설명을 안해주셨어요  소독약 뿌리는것도 제가 필요하냐고 물어보니까 필요하긴하죠 라고해서 사고    하   지금 쓰라리고 걷는데도 너무 불편해요 매디폼 가루약이나 바르는거 필요하지않아요  라고 물어봤는데 약국선생님이 필요없다고 해서 안샀는데 정말 필요하지 않은건지   잘 파악이 안되네요 알려주세요 부탁드립니다   ,응급의학과
44,이거 화상인가요  ,축구하고 물집 생겼길래 잘라냈더니 저 빨간 부분이 계속 아리고 따끔따끔해서 질문드립니다  병원 가야할까요    ,응급의학과
45,조금 녹슨 사다리에 긁혔는데 파상풍 걸릴까요 ,제가 친구집 옥상 사다리 올라가다가 조금 녹슨 부분에 긁혀서 바로 물로 씻고 마데카솔 바르고 밴드 붙였는데 파상풍 걸릴까요    어릴때 파상풍 주사도 맞았습니다,응급의학과
46, 도 화상인가요   도 화상인가요 ,아까 뜨거운거 실수로 만졌었는데   그 담에 바로 찬물 직행 했어요 ,응급의학과
47,화상 고름,화상나아가는도중에 이렇게생겻어요다시 너무간지러워요    어떻게해야되나뇨  ,응급의학과
48,발톱이 완전 들렸는데 늦은 시간이라 응급실 밖에 없어요   ,제발 살려주세요 어케 할까요 죽을거 같아요 응급처치 방법좀여,응급의학과
49,손가락 화상,한   분쯤 전에 손가락을 데었습니다 얼음이나 찬물에 두면 괜찮은데 조금이라도 저렇게 안있으면 엄청 따가운데 병원갈정도로 심각한 건가요 ,응급의학과
50,화상으로 인한 신경마비 증상 돌아올 수 있을까요 ,제가 제일 사랑하는 친구가 극단적 선택으로 인해 왼쪽 손가락 부터 팔까지 모두 화상을 입었습니다 발견당시 일산화탄소를 많이 마셔서 고압산소 치료와 화상치료를 같이 한걸로 알고있어요  다행히 뇌에는 문제가 없어서 의식이 생긴 후 말도 잘 하고 표현도 확실히 하는데 화상을 입으면서 의식을 잃고 그러면서 오래 방치를 해서 그런 이유인지 근육이 녹았다는 진단을 받았다고 해요 화상으로 유명하다는 한강성심병원에서 수술은 한 번 했고 병원에서도 퇴원해도 된다는 이야기를 듣고 퇴원을 했는데 지금까지도 손가락이 안으로 굽은 상태로 움직이지 않아요 힘을 주면 아주 미세하게 까닥 하는 정도입니다    화상으로 인한 마비증상이 좋아질 수 있는 방법과 또 원인 과 치료를 잘 하는 병원이 어디있는지 알 수 있을까요    혹시 고압산소치료로 인해 안좋아진건 아니겠죠   그리고 이 후에 다리도 절뚝거리면서 잘 걷질 못해요 원래 허리디스크 수술을  번이나 했던 친구인데 오랜시간 방치해있어서 다리에도 영향이 간건지   병원에서는 허리때문이라 철심을 박아야한다는데 그게 맞는건지 잘 모르겠습니다    그리고 저와 같은 사연이 있으신 분들   메일 등 연락처 알려주셨으면 좋겠습니다 저는 의학 지식이 없고 이런 상황도 처음이라 정보좀 많이 알고싶어요 부탁드립니다  이 사고로 제가 사랑하는 친구가 매일매일 힘들어해요 또 떠날까봐 너무 무서워요   힘이 되어주고싶어요  선생님들 제발 부탁드립니다  ,응급의학과
51,바지입을때마다,엉덩이쪽이 나무 튀어나와있어서 너무 보기싫었거든요 그래서 인터넷에 쳐봤더니 전방경사라고 하더라고요 단기간에 고치는 방법은 없나요 ,응급의학과
52,심장마비 응급처치후,심장마비 발생한후 바로 응급처치해서 맥박이랑 호흡은 돌아왔으나   일지낫는데도 안깨어날경우가 있을까요    뇌 MRI 괜찮다고 하던데 ,응급의학과
53,피부 화상,제 동생이 라면 먹다 쏟아서 피부 다 화상 입고 껍질 다 벗겨져서  달 입원하고 수술  번 한다는데 괜찮겠죠 피부에 지금 너무 심해서 다 벗겨지고 이상한거 올라왔다고 하던데  ,응급의학과
54,심재성 도화상   일후,안녕하세요   일날 심재성 도화상으로 바로 병원에서 진찰받고   일째인데요  원래있던 밴드가 떨어져서 임시방편으로 다른밴드로 부착하였습니다 하이드로겔타입 밴드구요 연고는 회사에 두고왔습니다 소독없이 밴드만 붙힌상태입니다  병원에 가서 연고와 밴드를 다시사려는데  심재성 도는 집에서 처치하면 오히려 안좋다는글이 많아서 그냥 병원에 가라하시던데 일요일이라 여는곳이 없네요    그래도 살이 돋고있는거같은데 제경우는 집에서 해도 상관없는지요   그냥 사진처럼 밴드붙힌채로 둘까요 아니면 메디폼과 화상연고를 집에서 바를까요 내일 바로 병원방문 예정입니다,응급의학과
55,이 상처 화상상처인가요  아니면 그냥 다친건가요 ,왜 다쳤는지 궁금해서요   ,응급의학과
56,화상 흉터 남을까요 ,양꼬치먹다가 꼬챙이에 닿여서 사진과 같은 자국이 남았습니다  혹시 흉터 남을까요   관리를 어떻게 해줘야하나요  ,응급의학과
57,손가락 고름 질문,하루전날에 약지에 어떤것에 박아서 잠깐 아팠는데 다음날 되니까 한쪽부분에 뭐가 나와서 봤더니 고름같더라구요 짜니까 쭈욱 나와서 짜긴 했는데 아직 통증이 있습니다  이거 어떻게 하면 좋을까요  ,응급의학과
58,수요일 저녁에 못에 살짝 찔렸는데요  년전에 부스트릭스프리필드시린지 맞았는데 지금이라도 파상풍 주사 맞는게 좋을까요   ,수요일 저녁에 못에 살짝 찔렸는데요  년전에 부스트릭스프리필드시린지 맞았는데 지금이라도 파상풍 주사 맞는게 좋을까요   ,응급의학과
59,그거 뭐지,예전에 넘버원인가  하는 프로그렘에서 봤는데 그 갑자기 몸을 누르고 있는데 갑자기 들면  독소가 퍼져서 죽는다는 그 증후궁 뭐라고 하죠  기억 날듯 말듯 한데      ,응급의학과
60,의료 기구 질문 심 재싱기  심재동기 ,이름이 뭔가요  심장 멈췄을때 뛰게 하려고 만든 기계이름이,응급의학과
61,삭센다 주사맞은지  일째부터 구토 설사가 심해요 ,구토는 하루에 세네번했고 설사는      번 합니다  지사제먹어도 하네요  시간이지나면 설사 횟수가 줄어들까요       미리그람 맞았어요  주사맞은진  일째구요 처방받은곳 의사샘이 휴진이라 물어볼곳이없네요 감사합니다,응급의학과
62,팔이 자고 일어났더니 갑자기 부어올랐는데 왜 그런 거죠  ,모기 물린 것처럼 하얗게 부어올랐고 아프진 않아요 벌레가 문건 가요   ,응급의학과
63,발바닥 껍질이 뜯어졌어요,오늘 슬리퍼 신고 뛰었더니 뜯어졌네요 이걸 무슨 증상이라 하나요 걸을때마다 아파요 제가 춤추고 다니는 사람이라   빠른 해결방안 알려주세요,응급의학과
64,상처 난 지  주나 됐는데 봉합수술이 가능한가요   ,피부가 찢어져 상처가 났 는데 염증이 생겨서 정형외과 내원하고 있는데요  상처가 안 아물어서 봉합 수술을 하겠다고 하셔서요  상처 나고 하루 뒤면 봉합수술이 안 된다고 들었는데 맞는 건가요   ,응급의학과
65,발가락 물집   ,발가락이 이렇게 빨갛게 됐는데 누르면 너무 따가워요   이게 뭘까요 원인좀 알랴주세요 ,응급의학과
66,응급처치 관련 질문,안녕하세요  응급처치 관련하여 여쭤볼게 있습니다  제가 작업중 목공풀이 담긴  cc 주사기에 엄지손까락을 찔려 피가 났습니다   바늘에 풀이 들어있는 상태였습니다   깜짝 놀라 피에 섞인 목공풀이 나올까 싶어 찔린 부위를 짜내서 피가 나오게 한 후  알코올 솜으로 소독 후 밴드를 붙였습니다   찔린 후 손에 힘이 잘 안들어가는 것 빼고는 큰 이상은 없습니다  혹시 향후 이상이 있진 않을까 걱정되어 질문 올립니다 ,응급의학과
67,무릎상처 일반 밴드,제가 넘어져서 무릎에 큰 상처가 생겼는데 계속 진물이 나와요 근데 무조선 습윤밴드를 붙여야하나요 지금은 상처엔 드레싱밴드 를 착용하고있어요 면적도 커서  굳이 습윤밴드를 할 필요가없으면 일반 밴드를 착용하거싶아사요,응급의학과
68,발바닥 까짐 치료,농구오래하다가 발바닥이 까졌는데 이거 집에서 어떻게 치료해야하나요  병원까지 못가겠어요,응급의학과
69,욕창방지용 메디폼 몇일 사용,욕창방지용 파스비슷한 메디폼 몇일 붙이고 떼나요,응급의학과
70,손톱 옆 감염 가능성 있나요 ,어제 저녁에 손톱 옆에 껍질이 일어났길래 그냥 잡고 뜯었는데 아침에 일어나니까 좀 아프고 젓가락질 했더니 좀 땡땡하네요 손톱 껍질 뜯은 사이로 세균감염이 되기도 하나요   ,응급의학과
71,붙이는 핫팩 화상,제가 배가 자주 아픈 편이라 핫팩을 애용하다가 화상을 입었는데 한  달전에도 이런일이 있었다가 냉찜질이랑 바세린 좀 발라줬는데도 좀 검하게 흉터가 남아버려서     이번에는 어떻게 해야 할까요   ,응급의학과
72,화상연고 마데카솔, 일전에 화상을 입어서 손에 물집잡히고 그랬는데 지금은 괜찮아 졌는데요 지금은 가로세로  cm정도씩 손 까지고 안에가 뻘건데 화상연고를 발라야 할까요 마데카솔을 발라야할깡요   지금은 화상입은것같지 않고 손에 살이 두껍게 벚겨져서 피나오기 직전인데    반씩바르는건 안되겠죠   ,응급의학과
73,동맥혈가스검사 해석 부탁드려요  ,동맥혈가스검사 해석 부탁 드립니다   혹시 대사성 알칼리증인지         보상기전인지      PH       PCO       PO       HCO         HCO  std        Base Excess ECF       Base Excess blood       O  content      total CO       O  saturation     ,응급의학과
74, 세 남아 선천성이루공 수술을 앞두고있습니다    시부터 금식중이였으나 아침  시  분경 쿠키 한입을먹엇어요  소량 수술시간은 정확히 알수가없으, 세 남아 선천성이루공 수술을 앞두고있습니다    시부터 금식중이였으나 아침  시  분경 쿠키 한입을먹엇어요  소량  수술시간은 정확히 알수가없으나 오전중으로 할것같아요   의사쌤께 말해야할까요     ,응급의학과
75,화상질문드립니다 ,금일 오후  시경 커피포트에 있는 뜨거운 물에 손을 데였습니다  데인 즉시  분간 흐르는 찬물에 열감을 빼고  그 후   분가량 얼음찜질하다가 그 방법이 잘못됐다는 내용을 보고 적당히 차가운 물 받아서  시간넘게 손을 넣고있었는데 아직도 피부 속에서 따가운 느낌이 남아있습니다  어떻게 해야하나요  현재 코로나 자가격리 및 자차가 없는 상태라 병원 방문도 어렵습니다 ,응급의학과
76,욕창치료 완치,할아버지가 욕창이신 거 같은데 욕창도 치료하면 완치가 가능할까요      ,응급의학과
77,화상 진물 딱지,화상 입은 부분에 진물이 나오다 딱지 앉기 시작했습니다  찾아보니 진물은 맑고 고름은 노랗고 초록빛이라 하더라고요 전 노랗고 초록물들이 나왔고 그 부분에 딱지처럼 굳어있는데 계속 약 바르면 괜찮을까요    아님 병원에 가는게 맞나요   ,응급의학과
78,욕창몇단계 일까요 ,누워계시고 기저귀하시는   세 여자 어르신입니다  주전쯤에왼쪽엉덩이 위쪽에 이런게 생겼는데 같이 계시는 할아버지는 괜찮다고하시는데 병원진료 해야할까요  리도 맥스 바르면 된다고 하셔서 바르기는하는데 진전이 없네요   휠체어에 앉아계시는것도 힘들어하셔서 병원가기도 쉽지가 않네요 치료 방법이 있을까요 ,응급의학과
79,건전지 수은 상처부위에 닿을 경우,안녕하세요   어제 마우스 건전지가 다 닳아서 교체 하는 과정에 수은이 조금 흘러나온거 같더라구요   근데 제가 엄지손가락에 가시래기를 뜯다가 약간 상처가 났는데 그 부위에 수은이 닿았는지   와 진짜 순간 손가락에 고압전기가 흐르는듯한 느낌  엄청나게 짜릿하더라구요  너무 아파서 바로 흐르는 물에 손 씻고 비누칠도 했는데    하루가 지난 지금 크게 이상반응은 없는 것 같습니다만  혹시 대학병원에 가봐야하나요   약사분께 여쭤보니 잘 모르겠다고 그냥 큰병원 가라고 말씀하셔서 어떻게 해야될지 몰라 여쭤봅니다  괜히 갔다가 뭐 이런걸로 대학병원까지 왔냐 할까봐요,응급의학과
80,물집이 잡혀요,제 인생 노란 물집이 잡힌적이 별로 없는데 갑자기 손가락 살 뜯고 청결하지 않은곳에서 만져서 그런지 노란 물집이 몇일째 잡혀요 ,응급의학과
