,6,7,8
10,CT 판독 부탁드려요,As compared with the last chest CT     Decreased size of embolus at abdominal aorta and SMA without evidence of bowel ischemi a   Improvement of splenic and both renal infarcts    Newly developed small both pleural effusion    Extrahepatic and right intrahepatic bile ductal dilatation without visible obstructive lesion  A few small hepatic cysts in both lobes Otherwise  unremarkable,영상의학과
11,ct나 위장조영검사에 사용되는 조영제는 서로 같은건가요 ,종류나 섭취량은 같다고 보면 되나요   ct의 경우는 복부ct입니다,영상의학과
12,뼈 부러진후 칼슘영양제 복용,제가 뼈가 부러져서 축구를 한동안 못하고 있습니다 너무 짜증나요 하고싶은 것을 못하는게 이리 스트레스일줄 몰랐습니다 칼슘영양제가 골절에 좋다길래 제가 먹고 있는데 적어도 설날 끝나고는 축구를 하고싶습니다 이젠 못참겠어요 그때까지 최대한 낫는게 목표인데  월달에 부러져서 한달동안 쉬고있구요 내일 mri를 찍으러 갑니다 이제 본론말할게요 칼슘영양제를 하루에 아침저녁  번먹으라고 하더라구요 제가  번먹고 저녁에 자기전에 하나 더먹으면 자면서 칼슘이 많이들어오고 잘동안 뼈가 붙으니까 더 잘 붙지 않을까요 결론 하루에  번먹어야 되는 칼슘영양제를 자기전에 먹어서 하루에  번먹고 자면 뼈가 빨리 붙어서 자기전에 하나 더 먹어도 될까요 ,영상의학과
13,복부시티 결과 판독,게실염이라고 하는데 대장암 일수도 있나요 병변이 작은건가요,영상의학과
14,복부시티 판독 결과 문의,해석좀요   게실염이라고 하는네 대장암일수도 있나요,영상의학과
15,연골봉합술 후 mri 촬영,수술 후 봉합이 잘 되어 있는지 mri로 확인할수 있나요 ,영상의학과
16,CT검사 결과지,해석 해 주실 분 계신가요 감사합니다,영상의학과
17,병원에서 진단 받은 내용인데 해석 부탁 드릴게요,오늘 와이프가 CT촬영하고 진단 받은 내용인데   의학용어가 어려워서    전문가 분들 해석 부탁 드립니다   특히  번째 진단 내용이 궁금한데 결절이 지켜봐도 되는 결절인지    전문가분들 진단 내용 해석해주시면 정말 감사하겠습니다 ,영상의학과
18,MRI 결과 해석 부탁드립니다 ,검사명   MR Breast CE   Diffusion Reason for axam   biopsy proven malignancy in the Rt  breast   Finding   Amount of fibroglandular tissue   extreme fibroglandular tissue BPE   mild    Rt  whole breast를 차지하는 약  cm크기의 irregular heterogenous enhancing mass가 보이며  biopsy proven malignancy임  Nipple invasion을 동반하고 있음    Rt  far lower centra에 약    cm 크기의 enhancing lession은 washout을 동반하고 있으며 suspicious intramammary lymph node로 생각됨    Rt  pectoralis major muscle내에 multiple enhancing lesions가 보이며  largest one      cm  intramuscular metastasis로 생각됨    Rt  axilla level    에 multiple metastatic lymph nodes가 있음     Rt  supraclavicular fossa에 small enhancing lesion이 보이는데 초음파에서 관찰되는 lymph node와 일치할 것으로 생각되며 suspicious함     Lt  side에 특이 소견 없음 ,영상의학과
19,뇌 mri 와 mra 문의,편측 팔 다리 저림 및 무기력감으로 혹시 뇌 쪽 문제일까봐 mri 와 mra 촬영하려고 하는데   의사 지시가 아니기 때문에 제가 알아서 선택해야합니다   궁금한건 mri mra 둘다 조영제 옵션이 있는데 일반적으로 조영제를 사용하는 것이 더 상위 포괄적인 방식인가요  아니면 증상과 보려고 하는 부위에 따라 조영제를 사용하면 안되는 경우도 있는건가요     두번 촬영하기 싫은데    무엇으로 촬영하는게 안전할지 모르겠네요,영상의학과
20,안녕하세요 선생님 궁금한게 있어서요,안녕하세요 선생님  지난번 조직검사 걸과지 해석에 도움 잘받았었구요 지금은 삼성병원에서 지난주에 정밀검사를 마치고 이제 걸과들을 예정이예요 다름아니라 저가 오른쪽 가슴  시 방향 조직검사를 지방 영상의학과에서 받아 상피내암 소견이 있었는데요     월 말경  지난주에 삼성병원에서 오른쪽 유방  시방향에 혹이 있어 그것도 조직검사를 바로 해주셨어요 그리고 조직검사결과 기다리는중에  차로 조직검사받은 병원에 매주 면역주사를 맞으로 다니는데 어제 병원가서 저의 상황을 영상의학과 선생님한테 말씀드렸더니 초음파 다시한번 더 보자 하여 검사를 했더니       월에 했을때는 없었다 영상을 처음초음파 받았을때의 영상과 어제 새로한 영상을 비교해서 꼼꼼히 보시더니 새로 발견한 혹도 암 인것같다 그런데 이러면 얘기가 달라진다 안좋다 이러시더라구요 근데 저가 궁금한것은 이렇게 갑자기 빨리 자라기도 하나요  혹시 조직검사하고 저처럼 주위에 혹이 빨리 자라는 케이스가 있는지요  사실 처음 조직검사받고 한 삼사일지나서 새로 생긴 혹 주변이 유두와 매우 근접한 곳인데 유두와 유륜이 너무 가려운거예요 계속계속 가려웠고 긁다보니 구슬같은 뭔가가 만쳐지더라구요 가려우니 막 긁으면서 그 멍울도 꽉 꼬집어 긁기는했는데 이렇게 갑자기 혹이 빨리 자라기도 하는지해서요 삼성병원에다가는 아직 초진때 선생님한번 뵈서 저의 상황을 설명하진 못했어요 시간이  분내지  분컷이라    많이 나쁜걸까요  크기는  센치가 조금 넘는데 유두 바로 옆이고 피부에서도 이 혹이 톡 튀어 나와있는게 알수있을정도이며 그 주변이 가려움이 있는데 겁자기 이렇게도 빨리 자라기도 하나 그게 궁금해요  답변해주시면 너무나 감사하겠습니다   ,영상의학과
21,오른쪽 경부쪽으로 비특이성림프절염,대학병원에 가서 CT예약과 세침검사를 예약했는데 대학병원은 원체 사람도 많고 예약 날짜가 길고 해서 림프절 걱정돼서 혹시 영상의학과에서 CT 찍어 가져가도 되는지 궁금합니다  그걸 가져가면 또 촬영은 안 하겠죠  ,영상의학과
22,Mri결과 해석,골반 근육 땡김 및 통증으로 mri 찍었는데요 임파선 부은것 이외는 정상이라고 했는데 관절염이라고 적혀저 있는것 같은데 확인 부탁드려요 그리고 제가 전립선염도 있는데 혹시 골반 mri 찍으면 주변 장기들도 볼수 있는거 아닌가요  방광이라든지 고환이라든지,영상의학과
23,두 여자분들 봤을때 나이 몇살쯤으로 보입니까 ,두 여자분들 봤을때 나이 몇살쯤으로 보입니까 ,영상의학과
24,니코틴 시간 얼마나 지나야 빠지는지,니코틴   인데 그거 하나 다 피면 얼마나지나야 몸에서 다 빠지나요 ,영상의학과
25,뇌CT  뇌 MRI 검사결과지 해석 부탁드리겠습니다 ,    뇌CT  뇌 MRI 검사결과지 해석 부탁드리겠습니다       그리고 뇌하수체 선종  종양의 경우 조영제없이 찍은 뇌CT   조영제없이 찍은 뇌 MRI에서도 나오는지 궁금합니다 ,영상의학과
26,뇌초음파 결과지인데 이게 무슨뜻인가요 ,이게 무슨뜻인가요  좋다는건지 나쁘다는건지  ,영상의학과
27,중풍맥이 잡히면 mri mra에서나오나요 ,차사고로 한의원에 다니는중입니다   얼마전부터 선생님게서 맥에 뇌가안좋다고 하시는데 오늘  맥에서 중풍이 잡한다고 하네요   혹시 중풍이잡힌다면  mra  mri  검사로 중풍을 찾을수도 있나요   참고로 저는 대동맥판막패쇠부전  고혈압 고지혈증 환자입니다 ,영상의학과
28,어깨 mri 찍었는데요  궁금합니다,conclsion   Tendinopathy at ssp   Ac joint OA  Finding MRI of shoulder  저희 엄마 어깨가 아파서 검사했는데   뭐라고 써있는지 모르겠네요  알려주시면 감사하겠습니다 ,영상의학과
29,x ray 판독부탁드립니다   ,안녕하세요 선생님  척추측만증  일자목  일자허리 진단 후 운동과 병원치료를 병행하고 있습니다   어릴적부터 자세가 좋지 않았는데 신경 근육통으로 몇 년을 불면으로 보냈습니다  통증이 심할 때는 등에서 검을 빼듯  뼈를 뽑아버리고 싶습니다   Q  흉추 쪽 휘어진 부분이 선천적인지 후천적인지 궁금합니다   만약 후천이라면 어떻게하면 저렇게 휘어버릴 수 있는지  주의해야 할 점 등   판독 말씀부탁드립니다  감사합니다 ,영상의학과
30,뇌 MRI 영상의학과 판독지 해석좀 부탁드립니다 ,오늘 검사보고 왔는데 결과는 이상 없는거죠  의사선생님께 해석좀 부탁드립니다 ,영상의학과
31,Mri 재촬영,머리 골반 부위 mri를 받아야 해서 당일 한시간 텀으로 총  번 찍어야 하는데 혹시 괜찮을까요  Ct는 방사능 피폭때문에 위험한걸 알지만 혹시 mri도 자기장 부작용이이나 유전자가 파괴되거나 이상이 있는지 여쭈어 보고 싶네요,영상의학과
32,머리문의드립니다,안녕하세요  살아이키우고잇습니다 오늘  살짜리딸아이가 티비뒤로 계속 들어가서    저는 강아지 빚해주는라 못봐는데   센티티비가    높은데서 저머리정수리쪽에떨어져서거든요   어지롭고 아프고하는데요 속이좀 안좋네요   괜찮을까요   ,영상의학과
33,뇌MRI 판독 결과 문의 드립니다 ,안녕하세요   어제 뇌 MRI 이상소견 있다하여 병원 방문하여 상담했는데 상급 의료기관에서 가보라고 하네요   아래와 같이 소견서 전달 받았는데 판독 결과가 궁금합니다    사진을 보여주는데 우측 전두엽쪽에 음영이 확연하게 많이 보였습니다   해석 부탁드리요  subtle linear T  high SI in right frontal lobe cortex,영상의학과
34,폐ct 판독지 알려주세요,간유리가 나왔는데요 크기 얘기는 왜 없을까요  종격동 림프절은 어떻다는건가요  추적하라는건가요 ,영상의학과
35,폐에 결절이 있어 흉강경 로봇수술을 할려고 하는데 수술후 얼마후에 정상생활을 할수 있나요 ,폐에 결절이 있어   여년이상 CT검사로 추적해 왔었는데 크기에 변화가 없다가 작년   월 검사에서 결절이 커졌다고 해서  mm    mm  수술하기로 했습니다 일반 흉강경수술보다 로봇수술이 치유가 빠르다고 해서 로봇수술로 결정했는데 수술후 얼마정도 지나면 정상생활이 가능하고 현업에 복귀가 가능한지 궁금합니다 ,영상의학과
36,내과 진료,백신 맞은 이후로부터 하루내내 소화불량에 시달리고 음식 냄새만 맡아도 토할 것 같고  음식을 먹으면 항상 토할 것 같이 소화가 잘 안 됐어요  백신 맞은지 두 달 되어가는데 이제서야 진짜 이대로 안 될 것 같아서 병원에 가려고 하는데 동네 내과가면 진찰 받을 수 있나요  위내시경은 큰 병원에서 할 생각입니다  동네 내과에서 진찰받을 수 있겠죠 ,영상의학과
37,사기는당한거아니죠,낮에 농협은행 이라면서 누구누구시 맞죠 하길래 네 라고 말하니 농협대환대 프로 할수있다고 하시 면서 설명을 하시는거예요 그래서 듣고 대답만했어요 아무런 정보는 주지않고요 사기대출아니죠 어떻게 제이름 아는걸까요 개인정보는 주지않았으니 사기 당한거 아니겠죠,영상의학과
38,급합니다 선생님들   ,내일 mri를 찍는데 근육  개월째 튕김과 골반 압박감 느낌때문에 머리및 골반 부위를 한시간 텀으로 찍게 됬어요     mri가 방사능으로 찍는것이라니라 피폭에 관한 위험성은 없겠지만 자기장으로 찍는걸로 알고 있는데 썐 자기장으로 인해 혹시 인체에 나쁜 영향을 줄까 싶어 걱정이되어 이렇게 글을 올려 적습니다 혹시 mri로 인해 유전자 돌연변이가 생긴다거나 유전자가 파괴되진 않겠죠   또 혹시 한시간 텀으로 다른 부위이긴 하지만 너무 짧은 시간 내에 두번 연속 mri를 찍는데 몸에 해롭진 않을까요  빠른 답변 부탁드립니다    그리고 전문가 선생님들만 답변 달아주시길 바랍니다    ,영상의학과
39,유방암 발생 원인,  대 중반인데 몇달 전부터 가끔씩 왼쪽 가슴 겨드랑이 갈비뼈 부근이 찌릿하면서 멍든거처럼 통증이 있어요 통증은  분 채 안되서 사라졌다 잊을만하면 또 찌릿하구요 멍울은 잘 모르겠고 원래 짝가슴이고 유륜크기는 동일하구요 왜 이러는건가요     남자가슴처럼 엄청 작은데 유방암에 걸릴 수가 있나요    성관계 유무에 따라 유방암 발생률에 차이가 있나요     야동을 많이보는것과 관련이 있나요   너무너무 창피하고 부끄럽지만 답변 부탁드립니다   ,영상의학과
40,니코틴 검사,안녕하세요  제가 다음주 화요일에 신체검사가있는데 그때 니코틴검사도 하거든요  소변이나 피검사로 한다고하더라구요 이번주 화요일부터 금연하고있는데 진짜 니코틴 뜨면 안되서 어떻게든 낮추고  으로 만들고 싶은데 그사이에 방법같은거 없나요  조언 많이들 꼭꼭 부탁드리겠습니다,영상의학과
41,식사후 심박수가 올라서요,식사후 갑자기 심박수가 훅 올라서요  심전도 찍었는데 모양이 이래요 괜찮은걸까요       뭘까요      ,영상의학과
42,어머니가 소화불량으로 힘들어 하십니다  작년에 위 내시경 검사했을 때는 문제 없었어요   서울 강서   대후반 여 내과검진 ,안녕하세요   어머니가 요 근래 소화불량이 와서 가슴을 퍽퍽 치십니다   동네 내과 병원 약을 먹어도 나아지는 건 없고요   트름도 계속 하시는데 답답함이 느껴져요   가스도 생기고 체한 거 같다고 밥도 잘 못 드시는 거 같습니다   근데 또 먹어도 배가 고프대요   어머니께서 원래 위쪽이 안좋으십니다   작년에 위내시경 검사했을 때 큰 문제는 없었구요   췌장쪽 증상이 소화불량이라고 알고있는데 검사해야할 것이 뭐가 있을까요   mri    t 검사 하나면 내과쪽  전체 위  췌장 등  를 다 볼 수 있나요 ,영상의학과
43,췌장염 진단받았는데 약을 복용해도 통증이 계속 있어서 힘듭니다   경북 문경시   대후반 남 췌장염 ,병원에서 췌장염 진단 받고 고향 와서 약을 복용해도 통증이 계속 오네요    물어볼 사람두 없구   며칠 굶구 수액맞으면 몸에 통증이 사라질까요   인터넷검색해봐도 만성 췌장염이 아닌데   달 동안 염증 때문에 통증이 온다는 게 없어서요  ,영상의학과
44,췌장암 가족력이 있는데 특별한 증상이 없어도 MRI 촬영을 할 수 있을까요   서울 마포   대중반 남 복부MRI ,안녕하세요   작년에 아버지가 췌장암으로 돌아가시고 주변 얘기로 췌장암은 유전적요인이 있다고 해서 검사를 해보고 싶은데요   찾아보니 초음파는 췌장을 검사하기 정확하지 않고 CT는 방사선 문제 때문에 복부MRI를 해보고 싶습니다   이렇게 특별한 증상이 없어도 검진차원으로 MRI촬영을 할 수 있을까요 ,영상의학과
45,뇌혈류 초음파 검사 와 뇌스펙트,뇌혈류초음파 검사와 뇌스펙트 검사 차이점이 뭔가요   서로 뭐가 다른건가요   ,영상의학과
46,흉부엑스레이  피검사 하루에 두번,  월중순에 코로나 확진되서 격리해제되고  흉부x ray  저선량CT 까지 찍었습니다  흉부를 찍고 불분명하다고 해서 혹시 몰라 저선량CT를 당일에 찍었구요  큰병원가서 확인해보자고 해서 그다음날  차병원가서 확인해보는데 코로나로 인한 폐염증은 추적검사  인가 뭔가를 해봐야한다고  그냥 자연치유되는 과정일수 있으니 한달뒤에 다시 엑스레이 찍어보자고 하셨어요  그리고 이번주 수요일에  검체검사 채혈   흉부X RAY 후전측방향  이렇게 두가지 예정되있는데 제가 새로 취업하는 곳에서 채용신체검사서를 요구합니다  그렇게되면  일주일 사이에 피를 또 뽑게 되고  채용신체검사 항목에 있는 흉부엑스레이까지 또 찍게되는데 혹시 문제가 되지않을까요   어차피 피뽑는김에 채용검진에 들어가는 항목까지 같이 뽑고  흉부도  번으로 대체하고 싶은데 대학병원 특성상 연계가 안되는거 같아요        안그래도 코로나로 면역력이 약화되어 있는데 괜히 피두번뽑고  한달간격으로 흉부엑스레이  번찍게 될까바 걱정인데 몸에는 전혀 상관없을까요 ,영상의학과
47,CRP 수치가 일반시람보다  배 높다는데,씨티 찍었을때 뇌하수체 후엽에 약간 혹같은게 보였었는데 그 뒤로 갑자기 열도 나고 해서 검사하니 CRP수치가 일반사람보다  배가 높다고 하더라구요 관련 있을까요 ,영상의학과
48,간유리음영의 임상학적 의견 및 기타 조언 부탁드립니다 ,    년 LLL에 solitary subsolid nodule of pure GGO about  cm in size 가 정기검진  CT에서   발견된 이후로 주기적으로 추적관찰 중입니다  폐 좌측 하엽에 간유리음영 발견       년  월에 low dose CT 마지막 추적결과 크기나 기타 변화는 없었습니다   그때 교수님은  년 지났으니  년 기간으로 팔로우업하는것도 괜찮다고 하셨는데 제가  년으로  하겠다고 하였습니다   지금 곧 팔로우업 검사를 해야 하는데 항상 이때쯤 간유리음영에 대해서 검색할때마다 불안한 글들이  많아서   년 이상 변화가 없는 경우에 어떤 임상학적 의미가 있을지 답변 부탁드립니다   그리고 지금 low dose CT로 추적하고 있는데요 이렇게 저선량으로 추적해도 간유리음영의 미세한 변화상황에 대해서도 관찰할 수 있는것인지도 궁금합니다   설사 이번 검사에도 변화가 없더라도 제가 무언가 더 많은 병원을 다니면서 다른 소견을 들어봐야 할지도 고민이 됩니다   감사합니다 ,영상의학과
49,상복부 씨티 초음파,검사하려고하는데 내과에서받는거랑 정형외과에서 받는거랑 항문과에서 받는거랑 차이가있나요 ,영상의학과
50,  세 어머니 CT결과지  내과  해석부탁드립니다  다리에 핏줄이 끈어진건지 어머니왈  병원에 의뢰해 받은 영상결과지 인데요  몇일 입원하셔서,  세 어머니 CT결과지  내과  해석부탁드립니다  다리에 핏줄이 끈어진건지 어머니왈  병원에 의뢰해 받은 영상결과지 인데요  몇일 입원하셔서 시술을 받으셔야한다고 하는데 혼자계시는분이라 제가 모셔와야 할꺼같은데 어디병원 어떤시술을 말하는건지 전혀 모르겠습니다    잘아시는분 해석좀 해주실수 있을까요 ,영상의학과
51,췌장 머리쪽에 물혹이   mm발견 했는데 초음파사진좀봐주세요,초음파만보고 대충 어떤상태인지는  모르겠죠  CT찍어놓고  결과기다리고있어요,영상의학과
52,정계정맥류가 의심됩니다  제 증상이 많이 심각한건가요   강원 양구 고등학생 남 정계정맥류 ,고 입니다  왼쪽 고환에 핏줄이 있습니다   검색해보니깐 정계정맥류가 의심되서 여쭤드립니다   통증은 전혀 없고 만지면 핏줄이 만져집니다   육안으로 봐서는 핏줄이 보이긴 하는데 많이 심각한가요 ,영상의학과
53,뇌 MRI 결과,우측 심부 측두 뇌실주위 백질 내 경증 만성 허혈 또는 경색 병변이라하는데 이거 신경외과 가봐야하는 건가요,영상의학과
54,Mri 설명좀 해주세요,다른 질병으로 mri찍었는데 해석좀 부탁드려요 의사선생님은 별거아니라는 식으로 말씀하셨거든요 not acute stroke lesion   detected mild small vessel disease소견만 관찰되었습니다  미리 감사합니다,영상의학과
55,손등 뼈 금,안녕하세요 제가 며칠 전에 왼쪽 손 등을 문 손잡이에 쎄게 부딪쳤었는데 손으로 힘 다 풀고 쓰윽 만지니까 전기 통하는 느낌 처럼 찌릿 하더라고요 그래서 손등을 확인했더니 부은 건 모르겠는데 점상 출혈도 일어나지 않았어요 그냥 멍만 들었어요 그저 계속 찌릿하기만하고    이건 금일까요            어쩌죠      병원 갔다가 아무것도 아니라는 진단 받으면 민망하고 ,영상의학과
56,손 엑스레이 가격,엄지손가락과 손바닥을 연결하는 부위가 아파서 손 엑스레이를 찍으려하는데요 대략 가격이 어떻게 되나요 ,영상의학과
57,피지낭종 제거를 했는데  바늘 정도 꽤맨거 같아요 낭종이 터져서 지방이랑 붙으면서 좀 더 도려내서 실밥은  주 뒤에 제거하자고 하시는데 비행기,피지낭종 제거를 했는데  바늘 정도 꽤맨거 같아요 낭종이 터져서 지방이랑 붙으면서 좀 더 도려내서 실밥은  주 뒤에 제거하자고 하시는데 비행기 타는데 문제되는게 있나요,영상의학과
58,폐에혹이생김,오늘폐ct를했는데작은혹이하나생겼다고합니다 그리고 개월뒤다시검사해보자고하십니다걱정되는마음에산삼배양근을먹어볼려고하는데도움좀될가요,영상의학과
59,허리디스크 MRI의료보험적용,뇌혈관MRI검사시 이상소견이 있으면    의료적용되잖아요   허리디스크 될 계획이라고 들었는데 맞나요 맞다면 언제부터인가요 ,영상의학과
60,화이자백신  짜지맞고몸이힘들어서 한달에 번가슴엑스레이를  개월 찍고    머리 ct한번찍었어요  방사능에 노출된건 아닌지해서요    머리mr는,화이자백신  짜지맞고몸이힘들어서 한달에 번가슴엑스레이를  개월 찍고    머리 ct한번찍었어요  방사능에 노출된건 아닌지해서요     머리mr는 괜찮은건지요  또 조영제 도 몸에 안좋잖아요   좋은 답변부탁드립니다  ,영상의학과
61,MRI 판독부탁드립니다,허리가 너무아파 MRI 찍었는데요 판독 결과가 어떻게 되는지 해석 부탁드립니다,영상의학과
62,MRI 사진좀 봐주세요  디스크 수술이 필요할까요 ,안녕하세요   허리가 많이 아파 MRI를 찍었는데 아래 사진과 같이 디스크 소견을 받았습니다   담당 의사가 수술을 권유하시는데  디스크는 가능하면 비수술적 치료가 우선 아닌가요   반드시 수술만 가능한지 다른 방법은 없는지 궁금합니다   약간의 다리저림 증상이 있습니다    세 여자입니다 ,영상의학과
63,임산부 엑스레이,찍어도 되나요   아 어제 출산했어요,영상의학과
64,건강검진결과 간 우엽  mm단순 낭종  ,안녕하세요   의학적 지식이 없기에 조언을 구하고 또 궁금한걸 해결 하고자 이렇게 질문 해봅니다    어머님이 건강검진결과를 받으시고 결과가 나오셨습니다  다른덴 다 문제가 없는데   간 우엽  mm단순 낭종 으로 유소견 이렇게 적어진 상태이고 더 명확하게 알고프면 ct조형술 받아보라고 하셔서  일단 월요일 건강검진협회 방문 후 상담하고 ct조형술 받아보기로 했는데요    년 전 즉     년에는 간 우엽 단순 낭종이  mm엿는데  년 후 지금     년에는  mm가 커진 상태더라구요  mm라서 작은거긴 하지만  그래도 걱정입니다    여기서 궁금한건      mm라도 제거 가능한지       mm면 작다고는 알고 잇는제 정말 작은건지       관찰요망 이라고 적어지긴 햇는데 아무래도 더 정밀하게 검사 받아보는게 좋은건지       mm가 더 자라서 암으로 변할 가능성이 잇는지   궁금합니다,영상의학과
65,엑스레이 촬영했는데 흰색 덩어리가 보인다는데 뭘까요,배에 가스가 차서 배가 아파서 엑스레이 촬영을 했는데 오른쪽 아랫배 사진상으로는 왼쪽 위치에 흰색 덩어리가 보인다는데 초음파는 공복 상태에서 해야되고 지금은 위가 꼬여서 확인을 못한다는데 저게 뭘까요,영상의학과
66,폐에 mm크기혹,폐ct를찍었는데폐에 mm정도되는혹이있다고합니다 그리고선생님이 개월뒤에다시한번찍어보자고하시는데이게암일가봐무섭습니다 전문가님의말씀부탁드리겠습니다,영상의학과
67,임산부 초음파,가슴포음파 굔찮아여 ,영상의학과
68,출산 후 모유,모유가 안나오는디 어떡하지요 ,영상의학과
69,골반 s i joint Mri CT 판독부탁드립니다 ,S I joint  NCE  Compared to previous MRI taken on                    Conclusion         Left accessory sacroiliac joint   no change of sacroiliitis with erosions and partial ankylosis  suspicious mild progression of sclerosis  no significant change of a focal BM edema at left SI joint      sacroiliits grade III  New York criteria  Spina bifida occulta  left S  lamina  강직성 척추염일 가능성이 있나요   아니면 그냥 관절염인가요,영상의학과
70,소견서 해석,안녕하세요  mri 판독소견서 해석 부탁드립니다  사진으로 올려도 되는지 모르겠네요  꼭 부탁드려요    ,영상의학과
71,성형수술 후 흡연 술 관련 질문,남자 절개   눈매교정  속쌍커풀  했습니다  수술 한지는   일 정도 지났고  실밥푼지는  일 지났습니다  붓기도 거의다 빠진거 같고 완전 자연스럽게 된거 같습니다  혹시 술 담배는 언제 부터 할수 있나여      다른건 몰라도 요건 못참겠네여    만약 지금하게되면 어떻게 되는건가여 ,영상의학과
72,엑스레이 플라스틱,안녕하세요  오늘 보건증 발급하기 위해 엑스레이를 찍고왔는데요 브라렛을 입고 갔는데 아무것도 없는 줄 알고 찍었는데      집에오니까 끈조절 하는 부분에 플라스틱이 있더라구요 착각했어요   하   근데 찍어주시는 분이 찍고나서 확인 하셨겠죠  괜찮으니까 보냈겠죠  후크는 없었고 어깨선쪽인데 폐쪽이 아니라서 괜찮을까요  답변 부탁드립니다  ,영상의학과
73,어깨 조영제 맞은 후 흡연,오늘 MRI 때문에 어깨에다가 초음파 보면서 조영제를 맞았습니다 맞은지  시간 다되어 갑니다 조영제 맞고 담배 펴도 되나요 ,영상의학과
74,해석 부탁 드립니다 의사 소견입니다,lt  adrenal gl mass Apct    cm lt adrenalgland mass obs  Rt pelvic cavity mass Apct    Cm   ddX  rt  ovarian cystic mass subserosal uterine myoma  이게  어떤 상태인지  해석부탁 드립니다,영상의학과
75,얼마전 뇌하수체의심 검사받은 건데 결과가 나왔는데 무슨의미인지 몰겠어요 월요일에 결과들으러 가는데    무섭네요   갑상선전절제 하고 또 의심이,얼마전 뇌하수체의심 검사받은 건데 결과가 나왔는데 무슨의미인지 몰겠어요 월요일에 결과들으러 가는데    무섭네요   갑상선전절제 하고 또 의심이 든다고     ,영상의학과
