,18,19,20
10,방사선 종류,CT chest   D  CT brain  angio   carotid  CT barin  perfusion  이뭔가요    그리고 MRI brain 종류가 뭐가 있나요  ,영상의학과
11,골절 mri 해석좀요  ,해석 좀 부탁두려요 ,영상의학과
12,복부엑스레이 질문여,제가 깜빡하고 휴대폰을 배주머니에 넣고 엑스레이촬영을해버렷는데 이럴경우 핸드폰때문에 방사선 피폭량이 더 많아지나요    ,영상의학과
13,MRI 판독 부탁드립니다   ,교통사고 후 MRI판독지 사진을 첨부해 드립니다  해석 부탁드립니다   ,영상의학과
14,핏줄이 뛰어나오는이유,골프를 치기시작하면서 뭐만하면 손에 핏줄이 올라오네요 왜그런건가요  핏줄도 늘어나나요 ,영상의학과
15,뇌 mri 진단명 및 병리학적증상,뇌 mri사진을 설명해주세요  자세하게설명해주시면감사하겠습니다,영상의학과
16,영상의학과 x ray  ct  검사 소견서 해석 부탁드립니다 ,안녕하세요  x ray  ct 소견서 해석부탁드립니다  감사합니다      x ray 소견서    R O RML and lingular infiltration    A small granuloma in LLL     ct 소견서    Old TB scar in RUL    Subsegmental atelectasis in lingula and RML     cm calcified granuloma in LLL    A few tiny low attenuation in B liver  too tiny to charactrize    An    cm AML in left kidney,영상의학과
17,흉부엑스레이 찍을때 복장,학교에서 검사한다고 면   프로 속옷 입고오라는데 집에 면    폴리우레탄  인것 밖에 없는데 이거 입고 찍을수있나요   ,영상의학과
18,폐CT후 복부ct, 월 경에 저선량 폐ct가 아니라 일반 폐ct를 촬영하였고 이번에 복부ct 찍으려고 해요  그런데 방사능 걱정이 많이 되는데 괜찮을까요 ,영상의학과
19,조영제없는 CT 촬영 후 당일 백신 접종 가능한가요 ,조영제 없는 CT 촬영이 오전에 있는데 오후에 백신 접종 해도 상관없나요   궁금해서 질문드립니다       감사합니다 ,영상의학과
20,모야모야병 검사비용 mra mri,Mra mri 검사를 대학병원에서 받고 싶은데 비보험 가격이랑 보험이 필요하면 어떤 보험을 들어야 되나요 또한 보험적용 가격이 궁금합니다,영상의학과
21,의사분들만   대 남성 뇌mri주기,안녕하세요 올해  월에 사지허약으로 신경과 진료를 보다가 뇌mri mra찍게 되었고 아주 정상적이라는 소견을 받았습니다  개월이 지난 지금에 미약한 시력저하가 있어 안경도 바꾸고 안과도 가보고 하였는데 안과에선 정상이란 판정 받았습니다 두통같은 특징적인 증상은 아직 없어서 이게 심적인 문제인건지 혹여나 뇌쪽 문제인건지 잘 모르겠는 상태입니다  Q  이런 상황에서 혹시  월 mri mra 검사가 정상이였더라도 악성 뇌종양이 생겨서 이럴 수 있는지 궁금합니다 Q  또한 가능성이 낮다면 mri 검진주기를 몇년에 한번정도로 잡는게 좋은지 역시 궁금합니다,영상의학과
22,복부ct결과 의견 부탁드립니다,성인남자 복부 ct상 dysuria와 소량의 골반강 복수가 보인다는데 어떤의미가 있는건가요 ,영상의학과
23,진료의뢰서없이 과거 진료기록으로  차병원,이번주에 종합병원에서 진료를 보고 통원확인서를 발급받았습니다   근데 더 궁금해서  차병원인 대학병원에 가고싶은데 통원확인서로만 진료가 가능한가요   년전쯤에 제가 그 병원에서 진료하고 수술까지 받은 교수님한테 진료를 받고자하면 의뢰서 없어도 가능한가요 ,영상의학과
24,정계정맥류를 치료하면 하복부와 허리 통증이 없어지나요  서산   대후반 남 정계정맥류 ,대학 병원에 내원하여 초음파 검사 결과 정계정맥류 판정을 받았습니다  왼쪽 고환통과 왼쪽 하복부 및 허리 통증을 동반 하는데 전립선염 증상과 비슷해서 문의 드립니다  정계정맥류도 하복부 및 허리와 고환통을 동반하는지요   병원에서는 시간이 지나면 통증이 감소될 수도 있다고 하는데 지속된 고환 및 하복부와 허리 통증으로 불편합니다  고환 쪽을 보니 혈관이 확연히 보입니다 시술 후 하복부와 허리 통증이 없어지는지 궁금합니다   답변 주시면 감사하겠습니다 ,영상의학과
25,췌장 낭종을 진단 받았는데 가려야 할 음식이 있나요  강동   대초반 여 췌장 낭종 ,며칠 전에 mri검사 후 췌관내유두상점액낭종 진단 받았어요   개월 뒤 추적 검사 해보자고 하셨는데 가려야 될 음식이나 조심해야 할 것들이 있는지 궁금해요,영상의학과
26,하이푸 재시술로 자궁근종이 이전보다 더 작아질 수 있을까요  충북   대중반 여 자궁근종 , 년전  센치 자궁근종을 지역 병원에서 하이푸시술을 받아  센치로 줄어들어  년 가까이 유지했는데  올해  월  센치로 커져서 괴사가 됐다고 합니다   커진 부분 쪽으로 하이푸 시술을 진행하는지  이전보다 더 작아질 수 있는지  하이푸 시술 시 통증이 굉장히 심했는데 MR하이프도 통증은 같은지     겁이 많이 나서 궁금해요,영상의학과
27,Lt  MCA occlusion으로 cerebral infarction,MRI MRA랑 CT 자료 해석 자세히 해주세요 오타 있을 수 있어요 내공      ,영상의학과
28,뇌mri 가격 문의,저기서 비용  최저비용  최대비용  이렇게  가지가 있는데  비용        은   뭐며  최저비용          최대비용        어떤게 실제 환자가 부담해야할 비용인가요 ,영상의학과
29,MRI MRA 결과,결과 설명 부탁드립니다  감사합니다      Hypoplastic Rt distal VA     Lt transverse sigmoid sinus aplasia ,영상의학과
30,뇌 Mri 질문,후각을 잃어서 뇌속에있는 코 신경을 찍자고 뇌 mri를 찍기로 했습니다 뇌 mri찍기 전에 우울증약 먹어도 되나요  먹고 찍으면 검사결과에 영향 미치나요  우울증 걸린 사람은 뇌mri에 나오나요 ,영상의학과
31,뇌  목 mri 비용,  살 남성입니다 뇌랑 목 mri 사진을 찍어서 검사까지 받고싶은데 가격 편성을 잘 몰라 질문 올립니다 각 평균 얼마정도 나오나요  ,영상의학과
32,뇌출혈 mri  ct 결과지의 내용 질문,엄마가 뇌경색과 뇌출혈로 시술후 퇴원하였습니다  진단서에는 분명히 뇌출혈이 주병명으로 되어있는데 보험사에서 요구하는 뇌출혈이 증명되는 mri  ct 결과지에는 뇌출혈이라는 말이 없습니다   뇌혈전은 있습니다   그리고 퇴원할때 찍은 마지막 사진 소견에는 현재 두개골에 뇌출혈 없음  이라고 적혀있구요  병원에서 지나가는 영상의학과 선생님을 붙잡아서 여쭤봤는데도 뇌출혈이라는 말은 어디에도 없다고 하네요   영어라서 잘알지도 못하겠고 괜히 걱정이 앞서서 서류를 넘겨주지 못하고 있습니다   이와 관련하여 주치의 의사선생님과 상담을 해야할까요  아니면 그냥 보험사측에 서류를 넘기고 처리를 기다려야할까요 ,영상의학과
33,머리씨티방사선양얼마나되나요,씨티를 많이 찍었는뎆 방사섡양이 얼마니되나요   머리수술한다고 몇년사이에 몇번넘게찍었거든요     방사선이 제 몸에서 나오나요    ,영상의학과
34,뇌 ct  번 방사선,안녕하세요 선생님 의료에 관한 질문입니다 다름이 아니라 어제 조영제를 넣고 뇌 ct를 찍고   분 뒤에 조영제를 넣은 후 제가 움직여서 다시 조영제를 투여하고 뇌 ct를 또 찍었습니다    분 간격으로 총  번 찍은 것이지요   피폭양이 너무 걱정이 되는데 이 경우 인체에 무해한가요 선생님  답변해주시면 감사하겠습니다,영상의학과
35,허리가 아프면 췌장이랑 상관이 있는건가요   ,특별하게 아플이유가 없는데 계속 허리가 아픕니다 운동을하거나 무거운걸 들거나한적도 없는데 왜이러는지 혹시 췌장이랑 상관이있는건지 검사를받게되면 ct나 mri를 촬영하는건가요   ,영상의학과
36,Mri 판독지 질문,판독지에 척수에 비정상 신호강도없음이라고 적혀있는데 이말이 신경눌림이없다는뜻인가요 ,영상의학과
37,복부 ct 찍었는데 해상도  정확도 ,우상복부가 더부룩하고 콕콕 찌르는 통증이 있을 때가 있어서 담낭이 걱정되어 근처 검진센터 가서 조영제 맞고 복부 ct 를 찍었는데 특별히 이상 없다는 결과를 받았습니다  간낭종    cm 짜리 외에는 따로 뭐가 나온건 없다고  다만 여전히 불편감이 있어서 찾아보니 ct 기기가     년형 지멘스 somatom go now 라더군요  이 기기면 간이나 담낭의 종양 등을 관찰하는데 무리없는 수준인가요  single source ct 이고    slice  ivr     라는데   아무리 봐도좋은 기기 같지는 않아서요 참고로 최근 한달동안 초음파는  차례 각기 다른 병원에서 받았는데 지방간 외 아무 문제 없다고 했습니다 ,영상의학과
38,pva 색전물질,polyviniyl alcohol PVA 는 영구적 색전인가요 일시적 색전인가요 ,영상의학과
39,내시경 해석 부탁드립니다   ,There was a mass like lesion at the G C side of antrum covered with normal mucosa  무슨뜻인가요   ,영상의학과
40,뇌 CT 결과 ICH in BG CP의미 알려주세요,ICH in BG CP라고 되어있는데  BG  CP가 의미하는게 뭔가요 ,영상의학과
41,ct mri 찍을때 금식하지말고오라는건 조영제 안맞나요,금식할필요 없으면 조영제 안맞 는건가요,영상의학과
42,허리 요추ct 소견 내용좀 알려주세요,얼마전에 걷지도 못할정도로 너무 아파서 한의원에서 몇번 치료받다 안되겠다 싶어 ct찍어봤는데 이렇게 나왔어요  무슨말인지 잘모르겠어서 혹시 수술 해야될정도인지  이 소견이 수술후 장애등급까지 신청가능한 소견들인지도 궁금합니다,영상의학과
43,얼마 전에 호흡기쪽이 계속 아프길래 국군 병원에 가서 x레이랑 ct촬영을 했어요  Ct결과를 보실때 엄청 빠르게  분정도 훑어 보시고 별 이상,얼마 전에 호흡기쪽이 계속 아프길래 국군 병원에 가서 x레이랑 ct촬영을 했어요  Ct결과를 보실때 엄청 빠르게  분정도 훑어 보시고 별 이상 없다고 하시던데 ct 결과가 그렇게 금방 봐도 결론을 내릴 수 있나요  처음이라 걱정 되어서 문의드립니다,영상의학과
44,흉부 ct해석부탁드립니다,   Minimal change in the extent of GGO in RUL  이표현의 정확한 의미가 무엇인가요  의학적으로요 간유리 음영이 커졌다는 의미인가요  담당교수님은 변화가 없다로 생각해도 된다고 하셨는데 minimal change와 extent 가 찜찜해서요     Dependent opacity in both lungs  에서 opacity는 ggo와 다른건가요  담당교수님은 정확히 뭔지 모르겠다 하시는데 폐ct찍을때 폐가 눌려서 그런걸수도 있다는데 opacity 원인은 어떤 경우에 나오는 건가요 ,영상의학과
45,방사선 보고서 해석,Rotate position  Slightly decreased extent of the diffuse increased perihilar opacities in both lungs  해석 부탁드립니다 그리고 방사선 소견상 폐꼭대기 폐첨부 부위에 혼탁한 음영이 있음   보기가 틀린 이유 또한 부탁드립니다,영상의학과
46,폐 ct를 찍으러 갔는데 뇌 ct가 찍힌 것 같아요,웅웅 뭐가 돌아가는 곳에 머리 부분이   초 조금 넘게 있다가 갑자기 침대가 기계 밖으로 빠르게 쑥 빠졌어요  제가 본 어떤 폐 ct 촬영 영상에서도 그렇게 찍는 경우를 본 적이 없어요  뇌 ct를 찍는 영상에서는 그렇게 찍었던 것을 본 것 같아요  병원에서 제 뇌 상태를 몰래 보려고 그런 것 같아요   회 촬영으로 병원에서 알 수 있는 것에는 무엇이 있나요   그리고 어떻게 해야 하나요 ,영상의학과
47,조영제 알러지가 모더나 혹은 화이자 접종의 금기 사항이 되는지 여쭙습니다 인천   대후반 남 정계정맥류 ,다음 주에 모더나 혹은 화이자  차 접종 예정입니다       년에 비뇨기과에서 병원 이름은 기억나지 않음  정계정맥류 색전술 시도 시  조영제알러지가있다하여 결국 아무 시술도 받지 못했습니다   해당 조영제 알러지가 모더나 혹은 화이자 접종의 금기 사항이 되는지 여쭙습니다,영상의학과
48,정계정맥류가 남성호르몬 저하에 영향을 준 것인지  궁금합니다  인천   대후반 남 정계정맥류 ,안녕하세요   정계정맥류 관련하여 몇 가지 문의 드리고 싶습니다   우선 제 경우 남성호르몬이 낮아 이유를 찾던 중 고환 초음파 검사를 하게 되었고 심하진 않은 것 같은데 서있는 상태에서 배에 힘을 주었을 때 역류가 관찰된다고 하셨습니다   진료 기록지 상으론 Spermatic cord 부위에 vessel dilatation 관찰되며 발살바 시 flow 증가와 reflux 관찰 supine  standing에서 확인   이라고 적혀있습니다     년  월 경 다이어트를 심하게 했고 당시 근무가 주간 근무와 야간 근무를 번갈아하는 형식이어서 그랬는지   대 후반의 나이임에도  남성호르몬 수치가    가 나왔습니다   이후 다이어트를 끝내고 두 달 정도 후 다시 검사를 해보니  점 후반대로 상승했지만 여전히 낮았습니다     년에 부서를 이동하여 야간 근무가 없고 스트레스를 적게 받는 상황에서 잘 챙겨먹고 운동도 열심히 하고  최근에 호르몬 검사와 정액 검사  고환 초음파 검사를 했습니다   남성호르몬 수치는    이 나왔고 정액 검사는 이상이 없었습니다   다만 위에서 말씀드린 것처럼 고환 초음파 검사에서 정계정맥류를 말씀하셨습니다   제 경우처럼 별다른 증상이 없으면 치료를 하지 않고 경과를 지켜보는 것 같은데  인터넷에 검색을 해보면 정계정맥류는 자연적으로 개선되지 않기 때문에 치료를 하는 게 낫다는 내용도 보았습니다   궁금한 점은 제 정계정맥류가 남성호르몬 저하에 영향을 준 것인지    그리고 치료를 해야 하는지 궁금합니다 ,영상의학과
49,복부 통증 관련 MRI와 내시경 검사 어떤차이가 있나요  송파   대초반 여 MRI ,안녕하세요   동네 병원에서 복부 자궁 초음파 하였고 아무 이상 없다고 진단 받았습니다   그러나 알 수 없는 하복부 통증 및 불편감으로 약    개월 전  한의원에서 하복부 MRI촬영을 하였습니다   MRI검사에서도 복부에 변비와 가스가 많이 보이는 것 외에는 문제가 없어 보인다고 하셨습니다   이후에 변비를 고쳐보고자 물  유산균 등 잘 챙겨 먹었는데도 고쳐지지 않는 것 같아요 변 굵기도 얇고  잔변감이 있습니다   최근에는 몸에 힘이 없고  어지럽고  공복에 구토 증상이 있었고요  조금씩 다른 복부 불편함도 있는데 도대체 뭔지 모르겠어요  이런 경우 위  대장 내시경을 받아보는 게 도움이 될까요   듣기로는 MRI가 더 정밀한 검사라고 알고 있는데 혹시 내부를 들여다보는 검사는 다를까요 ,영상의학과
50,비뇨기과에서 절제술 수술 날짜를   월 초에 받아 놓고 불안해 하다가 글을남깁니다   천안   대중반 남 전립성비대증 ,평소 소변이 가늘고 잔뇨감이 심하고 밤에 화장실을 자주 갔지만 나이 탓이려니 하다  Psa수치가 높아서    비뇨기과에서 비대증 진단을 받고 염증 치료를  개월 정도 해도 낮아지지 않아 암 조직 검사를 받고 음성 통보를 받았습니다  비뇨기과에서 절제술 수술 날짜를   월 초에 받아 놓고 불안해 하다가 글을남깁니다 색전술 말씀은 안 했고 제가 결찰술을 말하니 너무 커져서 안 되고  절제술이 최선이며 한번엔 부작용이 나타나니 절제술을  번 나누어 하라고 하시는데 다른 방법은 없을까요 ,영상의학과
51,왼쪽 고환 부근에서 통증이 있더라구요 정계정맥류가 의심됩니다 화성   대후반 남 정계정맥류 ,아침에 일어나니까 왼쪽 고환 부근에서 통증이 있더라구요 그래서 검색을 해봤는데 정계정맥류가 유력해 보여서 고환 크기도 비교를 해보고 쭈글쭈글한 부분이 있는지 확인도 해봤어요 고환 크기는 왼쪽이랑 오른쪽이 비슷한데 꾸불꾸불한 특정 물체가 있긴 해서요    그래서 기다리다 보니까 조금 지나서는 통증이 또 없더라구요    직접 진찰을 받으러 가기에는 부담이 있어서 이렇게 올려봅니다    정계정맥류가 맞는 걸까요     맞다면 언제 치료하는 게 좋나요  ,영상의학과
52,제 현재 증상은 발등 발바닥 손등 팔 혈관 부위가 혈관들이 많이 튀어 나왔습니다  하지정맥류일까요  진주   대중반 여 하지정맥류 ,저는 최근에 발목 염증으로 체외 충격파를 받았습니다 총  회를 마무리 하였고  회 마무리할 때     화이자 접종  차를 하였고      회 마무리 하였습니다 정맥류 진단은  년 전에 받았고 진행 중인 상태였습니다   제 현재 증상은 발등 발바닥 손등 팔 혈관 부위가 혈관들이 많이 튀어 나왔습니다   보인다 표현보다 나왔다가 맞겠네요   발등은 특히 심한데요 발바닥과 함께 맥박이 뛰는 게 느껴지고 저리고 밤이 되면 혈관이 붓고 따가워서 잠을 이루지 못해요   상황이 체외 충격파와 접종 이후이고 새로운 증상들이 너무 속상하게 만드네요   혈관이 우리 몸속엔 다 있겠지요   하지만 하루 지나갈 때마다 더 나오고 보이는 건 어떻게 이해 해야 하나요 저는 일을 하지 않고  월부터 쭉 쉬고 있습니다 정맥류 증상처럼 발바닥과 손등 팔 모두 간지러운 증상도 있습니다 ,영상의학과
53,자궁선근종이 하지정맥류를 유발하나요  고양   대후반 여 하지정맥류 ,혹시 자궁선근증이 하지정맥류를  유발할 수 있나요   미레나 시술 시 선근증을줄일수있나요 ,영상의학과
54,뇌출혈 mri  ct 결과지에 대해서,엄마가 뇌경색과 뇌출혈로 시술후 퇴원하였습니다  진단서에는 분명히 뇌출혈이 주병명으로 되어있는데 보험사에서 요구하는 뇌출혈이 증명되는 mri  ct 결과지에는 뇌출혈이라는 말이 없습니다   뇌혈전은 있습니다   그리고 퇴원할때 찍은 마지막 사진 소견에는 현재 두개골에 뇌출혈 없음  이라고 적혀있구요  병원에서 지나가는 영상의학과 선생님을 붙잡아서 여쭤봤는데도 뇌출혈이라는 말은 어디에도 없다고 하네요   영어라서 잘알지도 못하겠고 괜히 걱정이 앞서서 서류를 넘겨주지 못하고 있습니다   이와 관련하여 주치의 의사선생님과 상담을 해야할까요 ,영상의학과
55,정계정맥류 색전술 문의 드립니다   대구   대중반 남 정계정맥류 ,안녕하세요    년에 대학병원에서  기 진단과 색전술을 받고  혈관과 통증이 일부 남은 채로 지내왔습니다   개월 전부터 고환 옆으로 굵은 혈관이 생기고 고환 혈관들이 다시 부풀어 올랐습니다  동네 비뇨기과에서 초음파 검사 후 재발 진단을 받았고  색전술은 주요 혈관 처리에는 괜찮지만 다른 주변 혈관까지 처리하기에는 한계가 있다고 수술을 권유 받았습니다  하지만 저는 어릴 적에 잠복 고환 수술을 해서 다시 비슷한 부위에 수술하는 것이 부담스럽고   년에 교수님께서 색전술을 선택한 것도 수술 경력 때문인 것 같다는  담당의  분의 말씀을 들었습니다  궁금증     주변 혈관 처리에 일정 부분 색전술의 한계가 있는지요       차 색전술로 윗부분이 막혔을텐데 아랫부분 접근이 가능한지요      잠복 고환 수술로 혈관이 이상할 수 있다는 얘기도 얼핏 들었는데    물론 진단을 해야겠지만 이 경우도 시술이 가능한지요  긴 글 읽어주셔서 감사합니다,영상의학과
56,복합뇌하수체자극검사 칵테일검사  결과로 뭘 알 수 있나요 ,호르몬 균형이 깨진 것 같다고 큰 병원 가서 칵테일검사를 받아보라고 하더라고요  타지로 와서 큰 병원 예약 잡아놓고 진료날만 기다리고 있는 상황인데 마냥 기다리고 있기 너무 불안하고 무서워서요 검색해보니까 뇌종양 수술로 많이 나오던데 그럼 지금 뇌종양이 의심되는 건가요    확답을 바라는 게 아니라  어떤 문제가 있을 수 있는지  어떤 치료를 받게 될 수 있는지 제발 좀 알고 싶어요     타지에서 학교를 다니고 있는데 제 상황에 대해 아무것도 모르고 있는 상태라 부모님께도 연락도 못 드리고 마냥 불안해하고만 있어요,영상의학과
57,뇌동맥류와 운동관련,  년 월 지주막하출혈로 코일색전술시술을 받았고 지금은 정상인이 되어 생활하고 있는데 점핑같은 운동 심하게 뛰어도 되는지요 그리고 가끔 술 자리도 괜찮은지요,영상의학과
58,척추 검사 해석부탁 드립니다,척추 mri와 ct찍었는데 의무기록지에  DDD L    both ss Rt HIvp L     이렇게 적혀잇는데 해석 부탁드립니다  퇴근시간이 되어서 진료결과를 이렇게 적어주셨는데 협착층인가요  추간판 돌출증인가요  ,영상의학과
59,의무기록 해석 가능하신분들 간단한것좀 봐주세요  ,허리 mri와 ct를 찍었은데  DDD L    both ss Rt HIvp L     이 내용 해석 부탁드립니다,영상의학과
60,선택지에서   세 여성이 필수로 해야 하는 건강검진 항목 좀 알려주세요 ,어머니 건강검진을 하셔야 하는데  기본적인 거 외에 선택검사 중 어떤 걸 우선적으로 받으셔야 할까요  지병도 없으시고 건강하십니다  구분된 선택 검사 항목에서  가지 검사를 선택할 수 있습니다   선택검사     위내시경  위장조영촬영  선택검사     CT 흉부  경추  뇌  관상동맥석회화  복부비만  부비동  요추 중 택  부위   간경화도초음파  경동맥초음파  뇌혈류초음파  대동맥초음파  비타민D  아토피 검사  여성호르몬검사  직무스트레스  펩시노겐  선택검사     MRA 뇌혈관   MRI 지방간   난소기능검사  노화및염분대사증후군  뇌MRI  대장내시경  심장초음파  치매스크리닝 검사  감사합니다 ,영상의학과
61,영상기록판독지 해석요청,ct촬영 결과인데 해석좀부탁드립니다 ,영상의학과
62,Ct질문 mrl,제가 이번주에 엑스레이  번 찍엇는데 복부 내일 ct촬영해도 괜찮을까요   머리도 아픈데 머리mrl검사도 해야할까요      하      ,영상의학과
63,관상동맥석회화ct 관상동맥조영ct,부모님 건강검진을 알아보려는데 선택검진항목에서 고민이 되어서요  심뇌혈관 질환이 있는지 확인 목적으로 이 두 항목ct 다 하는 게 좋을까요  아니면 석회화ct만 해도 좋을까요 아빠는 당뇨와 고지혈증이 있으세요  제가 선택검진을 골라봤는데요 여기서 빼거나 추가할 검진이 있을까요   뇌mra  뇌위축mri  자궁 유방 전립선 상복부 갑상선 경동맥 초음파 대장 위내시경  흉부ct  골밀도검사 관상동맥석회화ct  관상동맥조영ct  검강검진은 검진항목이 많은 한국건강관리협회에서 받을건데 검사결과 가져가면 개인의원에서도 해석해주실 지 궁금합니다 내과 같은   질문이 많았는데요  처음 해드리는건강검진이라 전문가 답변 부탁드려요 ,영상의학과
64,다른 과 전문의 vs 영상의학과 전문의 초음파 보는 거 수준이 다르다고 믿고 있는데 어떤가요 ,초음파 판독하는 게 어렵다는 말을 들어서 병원에 갈 때 늘 영상의학과 전문의가 따로 있는 어느정도 규모가 있는 병원을 다니고 있습니다  그런데 어제 다니던 산부인과 병원을 방문하니 영상의학과 선생들이 없어지고 그냥 일반 진료 보는 산부인과 선생님이 직접 초음파를 봐주더라고요  그래서 이젠 병원을 옮겨야 될 것 같은 생각이 듭니다   같은 영상의학과 전문의라도 경험이 많은 분과 그렇지 않은 분의 실력 차가 많이 나는 것 같고요   초음파 판독 아무나 못 하는 거 맞죠  영상의학과 선생님들의 생각은 어떠신지 궁금합니다  비 전문가의 답변은 사양하겠습니다 ,영상의학과
65,MRI 촬영시 궁금증입니다,MRI 촬영  시간 전에 냉찜질을 하면  염증소견이 있던 부위에 염증이 안보일수도있나요   갑자기 궁금해서 물어봅니다 선생님들 ,영상의학과
66,흉부CT,침맞고 찍는건상관없죠   오일바르고찍는것도상관없죠   가기전목욕탕들릴거라 오일은,영상의학과
67,충수염으로 복부ct 찍었는데 다른장기들도 확인하나요 , 개월전에 배아파서 종합병원 응급실갔는데 충수염 의심되서 복부ct 조영제먹고 찍었고 충수염으로 수술했어요 근데 충수염 확인할려고 복부ct찍었으면 의사분들이 다른장기들도 이상있는지 확인하나요  췌장암이나 위 대장암도 복부ct 찍은걸로 확인하나요  아니면 다른장기들은 안보고 충수염의심되서 찍은거니 맹장쪽만 확인하는건가요 ,영상의학과
68,CT 촬영 후 샤워,저녁 시에 조영제 투여하고 ct찍었는데 저녁에 샤워 해도 되나요  감염   되나요 ,영상의학과
69,허리디스크 굳음 ,제목 그대로 CT촬영 후 의사가 결과를 보더니 허리디스크  번 번쪽이 터져서 굳었다라고 하시고 mri찍어보라고 하셨는데 굳음 현상이 온거면 심각한건가요    수술할정도인가요   ,영상의학과
