,24,25,26
15,체력문제일까요 ,너무 졸리고 집중을 못하고 몸에 힘이 안들어가요 자고싶어요 잠은 충분히 자요  시간 낮잠 근데도 너무 졸리고 몸에 힘이 안들어가요 그냥 누워있고싶고 자고싶어요 체력문제인가요 ,가정의학과
16,  살 여학생 몸무게,올해   살이고 키는      몸무게는   키로에요  원래   키로에서 충격을 받아서 장기 다이어트로   까지 감량을 한다음 유지하고 있거든요  근데 몸무게가 적당한건지 모르겠어요 엄마는 성장기니까 그만 하라고 하셔서 유지중이지만 다른분들 보니까 굉장히 날씬하시더라고요  조금 더 빼는게 좋을까요  ,가정의학과
17,이 증상이 심장병인가요 ,지금 고 인데요  중학교    학년 때부터 가끔가다가 왼쪽가슴 심장쪽이 찌릿거리면서 한      초 동안 움직이지도 못할정도로 아파요  한번은 움직여보려고 노력했는데 더 쪼이는 느낌이 들면서 통증이 심해지더라고요  인터넷에 찾아보면 심장병 증상은 거의   분 정도 통증이 있다고 하던데 저는 길어도  분이상 지속된 적이 없었거든요  그래서 긴가민가 하면서 아직 병원도 간적 없고요  중학교  학년 고등학교  학년때 정말 하루에 한두번 정도 무조건 통증이 있을정도로 빈도 가 심했었구요  지금은 많이 나아져서 한달에 한번 통증이 있는 정도에요  단순 스트레스 때문일까요  가족분들 중에 심장마비로 돌아가신 분이 있는데 혹시 심장마비도 유전 가능성이 있나요 ,가정의학과
18,코로나 증상 토,저희 엄마께서 오늘 갑자기 토를 엄청 하셔서요  제가 초등학생때 엄마가 갑산성 암에 걸리셔서 완치 하시고도 자주 아프셨는데 지금까지 아파서 토를 한적은 없거든요    그 외에도 토때문인건지 계속 콜록거리시며 기침을 하시고 고양이때문인것같지만 훌쩍훌쩍 비염 증상을 나타내는것같아요 비염은 고양이 털갈이 시기마다 자주 나타나는 증상이에요   오늘 특별히 속이 안좋아질만한 음식을 드시지 않았는데 왜그런걸까요   엄마가 많이 힘들어하셔서 코로나 아니어도 무슨 위험한 병에 걸린건 아니겠죠   ,가정의학과
19,입술포진터짐,성인이 대서 술먹고 세수하고 일어낫는데 입술포진이 다 터져서 딱지가 졌는데 흉 지나요  놀라서 에스로반 바르긴 했는데      더번질까요 ,가정의학과
20,복부성형 후 백신,제가 얼마전에 복부성형을 했습니다    곧  주가 되어가는데  백신패스가 다음주 월요일에 해제가 되어서 다음주 월요일에 접종을 할까하는데      수술한지  주가 되었지만  장액종은 아직도 빼고 있습니다     복부 성형으로 완벽히 복부가 괜찮아진건 아니지만  일상 생활에는 불편함은 없고 컨디션도 좋고     아 항생제 복용도 끝났습니다    그래도 아직 복부 성형을 좀 넓은 범위로 한 이후이고  장액종은 아직 많이뺴고 있는 상황인데   백신 부스터 접종을 해도 괜찮을까요        마음 같아선 미루고 싶긴한데  이제 백신패스가 도입 되어서 정말 어쩔 수 없이 빨리 접종을 해야할거 같아서요     ,가정의학과
21,백신 예방접종 후 음주하면 안되는 이유,백신 예방접종 하루 전  당일    일 은 음주를 자제하라고 안내하시는데요  그 이유는 무엇인가요   술로 인해 항체 생성에 방해가 되서  술로 인해 몸에 염증 반응이 나타날 수 있어서   전문의 선생님들의 설명이 듣고 싶어요 ,가정의학과
22,남자복부지방흡입 질문이요,회사원   대 남자인데요  집생활이 늘어나면서   kg넘게 살이 쪘어요  뱃살이 엄청 심한데 살뺄려고 운동해야 되는데 그게 쉽지 않네요   그래서 남자복부지방흡입 후기 보니까 효과들이 대단 하던데 저도 하면 그렇게 효과 볼수 있는걸까요 ,가정의학과
23,화이자 백신  차 부정출혈,화이자 백신 맞은   세입니다  접종 후 하루  이틀 뒤부터 조금씩 부정 출혈 중인데요  거의   일 쨉니다  이거 어차피 병원 가서 해결되지도 않을 것 같은데 제가 잘 못 생각하는 건가요  내일은 괜찮아지겠지 괜찮겠지 하는데 걱정이 이만저만이 아닙니다   청소년이라 호르몬 때문에 그런건가 싶기도 한데   일 훌쩍 넘어가니 괜히 남탓하고 싶고 그러네요     언제쯤 괜찮아질까요 ,가정의학과
24,코로나 검사 대상,일하는곳에서 확진자가 나왔는데 그 사람은 월요일에 다녀갔고 저는 다른날 다녀가서 동선이 겹치지는 않았는데 코로나 검사 대상이 될까요 ,가정의학과
25,손에 미세한 유리조각이박혔습니다,일단지혈하고 물로 깨끗이씻고 밴드붙였는데 크게문제되나요 ,가정의학과
26,감기인가요 증상 급함,마른기침 좀심함    코막힘  살짝    두통  살짝 있어요 자가격리중이였고 오늘또 주말이라 못갓는데 심해진것가타요,가정의학과
27,코로나 인가요   ,제가 어제       에 친구들이랑 놀러갔는데 지금 두통이 있고 목이 나갔어요   제가 오늘   분정도 찬바람에 계속 있었는데 그래서 그런건가요    ,가정의학과
28,백신 접종 간격,안녕하세요 백신 접종 간격에 대해 질문드립니당   차 백신 맞고 최소 몇 일 뒤에  차 접종 할 수 있나요   그리고 만   세 백신 패스 대상자는 술집은 출입 불가 인가요  아님 그냥 음식집은 가능하고 유흥주점만 안되는 건가용  ,가정의학과
29,코로나 백신접종 후 어지럼증 복통,화이자  차 맞은지 한달반 됐어요   주전부터 두통 어지럼증 그리고 위가 쓰리고 체한것처럼 아프고 쉽게 피곤해져요   힘이 없어서 자꾸 눕고싶고  전에는 이렇게 갑자기 여러군데가 한꺼번에 아픈적이 없었는데 백신부작용인가요 ,가정의학과
30,코로나 백신 부작용,코로나 백신   월   일에 맞고   월   일에서  월  일 넘어갈때 소주 두병정도 먹었는데 다음날 오늘  일어나보니까 백신 왼쪽에 맞았는데 왼쪽 쇄골쪽이 부워있고 약간 구슬느낌의 덩어리 두개가 있어요 이거 뭐 어떻게 해야되나요   ,가정의학과
31,폐암인가요,기침한지는  주 됐고 가래도 계속 나와요 그리고 언제는 실 같은 피랑 함께 가래가 나왔어요 그리고 보건실에서 산소포화도 쟀는데      정도 됐고 가끔 숨 쉴때 아파요 나이는   이고 흡연은  년동안 하루에 한 갑 씩 피고 지금은 금연한지  개월 지났습니다 그리고 엄마가 기관지 암이 있습니다,가정의학과
32,축구하다가 발톱이 검은색으로 변했었는데 심해졌어요,  월 일에 풋살을 했었는데 좀 꽉 끼는 신발을 신고  시간을 했더니 발톱이 좀 아프고 검은색으로  변했었는데 좀 있으면 낫겠지하고 놔두다가 어제   월   일  다시 풋살을 했는데 발톱뿌리 쪽이랑 그 쪽 살까지 색이 변하면서 전보다 더 아프네요    월 일까지 병원이 쉬어서 병원을 못가서    이거 심각한건가요   ,가정의학과
33,메스꺼움 구토,오늘 아침부터 자꾸 속이 메스껍고 구토가 나옵니다 음식 아무것도 못먹겠고 차랑 메실 좀 마셨는데 바로 구토가 나옵니다  구토 색상은 노란색이였고 신물도 나옵니다 성관계 중 콘돔은 항상 착용해서 임신은 아닌거 같습니다 어떤 증상일까요 도움 좀 부탁드립니다,가정의학과
34,코로나 휴유증,안녕하세요   월   일   날 때쯤 코로나 확진판정 맞고 자가격리 끝나서 신나던중인  학년 초등학생 입니다  오늘 차를 마셨는데 아무 향도 나지 않더라구요    다른사람들은 다 난다고 해서 좀 신경이 쓰였습니다  코로나에 걸리면 휴유증으로 미각이나 후각을 잠깐 잃는다고는 하는데 저는 아닌줄 알았거든요  실험삼아 독한 향수도 뿌려봤는데 마찬가지였어요   개월 안에 돌아온다고는 하는데  명중에  명정도가 돌아온다고 하더라구요  이거 후각이 안돌아올 수도 있겠다 싶어서 질문합니다     후각이 돌아오기 위한 노력들은 어떤것들이 있을까요    보통 다들 휴유증 극복 하나요    병원에 가면 어떤 도움이 되죠 ,가정의학과
35,단식할 때 보리차 마셔도 되나요 ,집에서 직접 끓인 보리차인데 물단식 때 보리차만 마시면서 해도 되는지 궁금해요 어떤 사람은 보리차도 칼로리가 높다고 해서   ,가정의학과
36,화이자  차  차 간격, 차 접종은  월 말에 했는데 맞고 나서 부작용이 생기고 무서워서 접종을 미루고 있었습니다  지금 다시 접종하면  차부터 다시 맞아야 하나요   ,가정의학과
37,백신 차맞기전에 개인상담을 받고싶습니다 , 차 백신을 맞고 팔의 통증과 열이 나고 두통이 심해서 이틀 동안 앓아 누웠습니다    이거까지는 남들도 많이 겪는거라 그러려니 했습니다   그리고  주 뒤에  차 백신을 맞았습니다    차백신을 맞고  차때와 똑같이 열이 나고 두통이 심해서 이틀동안 앓아누웠는데    그러고    일 뒤에 장염이 찾아왔습니다  병원에 가보니깐 백신 부작용으로 인한 장염이라고 하더라구요    속도 아프고 두통은 말할것도 없고    일하고 반나절 동안 죽만 먹고  그 마저도 아파서 많이 못먹었음  아픈  동안 일도 못나가서 손해는 손해대로 다   보고     살아있는 시체처럼 살았습니다  그리고 장염같은건 국가에서 인정도 안해준다고 하길래 그냥  그래    이거  맞고 끝이겠지    하고 그냥 한숨 한번쉬고 끝냈습니다   근데 이 망   아니 귀하신 정부분들께서  차백신을 맞으라고 문자를 보내더라구요     차때는 이틀아팠고  차때는  일  일 아팠으니깐 이번  차는    생각만해도 겁이나고 끔찍합니다    그래서 이와같은 내용으로 개인상담이라던가 개인상담같은게 없으면 좋은 대처방안이라도 찾고싶은데  좋은수가 없을까요   ,가정의학과
38,고  건강검진,고 인데요 이번에 건강검진받으러가는데 금식 검사전날부터하나요 당일부터하나요 검사당일날에 우유도 먹으면 안되나요 ,가정의학과
39,친구가 제 머리를,친구가 왼쪽머리를 개쎄게 강타해서 너무아픈데 성장호르몬 나오는곳까지 영향을 줘서 성장에 문제가 생기면 어떡하죠  키커야하는데 맞은곳이 계속 뜨겁고 두통이 나요   ,가정의학과
40,저 괜찮겠죠   ,친구가 왼쪽머리를 개쎄게 강타해서 너무아픈데 성장호르몬 나오는곳까지 영향을 줘서 성장에 문제가 생기면 어떡하죠  키커야하는데 맞은곳이 계속 뜨겁고 두통이 나요   ,가정의학과
41,머리 개쎄게 맞앗는데,친구가 왼쪽머리를 개쎄게 강타해서 너무아픈데 성장호르몬 나오는곳까지 영향을 줘서 성장에 문제가 생기면 어떡하죠  키커야하는데 맞은곳이 계속 뜨겁고 두통이 나요    하루 지낫는데도 두통 그대로고 침 삼키는거랑 뱉는거 의식하게되는데 괜찮을까요 너무 걱정됩니다  ,가정의학과
42,건강검진 기록 관련 질문드립니다 ,안녕하세요 검강검진 때문에 질문드립니다       사진을 보면    에서    미만 정상수치  에서  정상인데 왜 목표상태에서는 주의    미만 정상수치 가 서로 결과가 다르게나오나요  두개중에 뭘로 봐야하나요   그리고    이면 심한건가요     혈합은 심각한가요      총콜레스테롤도 높고 LDL도 높고 고콜레스테롤증 의심 낮은 HDL의심인데 이건뭔가요   어떻게 해결해야하나요  위험으로 나와서요     번은 정확한 관리법과 지금상태좀 정확하게 알려주세요     그리고 문진표오류인지 제가잘못체크한건지 하루 음주량은  체크를 안했는데 저렇게   잔이나왔어요   이거 수정이되나요  나중에 보험들거나 취업할때 불이익이 생기는거아닌가요 ,가정의학과
43,같이 먹어도 되는 약인지 봐주세요,갑자기 피부염에 인대파열되고해서 원래 다니던 정신과약까지 합쳐서 세병원의 약을 먹게됐는데  같이 먹어도 되는 약인지 봐주시길 바랍니다   정신과약의 정확한 이름은 폭세틴  아빌리파이  명인트라조돈캡슐  필요시약으로 자나팜정입니다,가정의학과
44,당뇨가있어 혈당강하제를 먹고있는데 시서스를 먹어도 괜찮을까요 방송을보니까 전문의와 상담하라던데 제가다니는 병원의사분은 잘모른다더군요  도와주세요,당뇨가있어 혈당강하제를 먹고있는데 시서스를 먹어도 괜찮을까요 방송을보니까 전문의와 상담하라던데 제가다니는 병원의사분은 잘모른다더군요  도와주세요 다이어트 해야돼서요,가정의학과
45,성장호르몬 주사 배에 맞을때 앉아서 맞아야 하나요 누워서 맞아야 하나요,성장호르몬 주사 배에 맞을때 앉아서 맞아도 되나요 누워서 맞아야 하나요  허벅지에 맞는게 아파서 배에 맞으려는데 궁금해서요,가정의학과
46,미성년자 백신,  살 학생인데 제가 부정맥 치료를 받았어서 엄마  아빠가 백신 접종을 체대한 멀리 미루고 있어요   근데 그거까진 괜찮은데 제가 노는걸 좋아해서 놀러다니면 가끔 한 번씩 백신 미접종자 출입을 제한하는 곳이 있더라구요  부정맥 시술 완료까지 했는데 백신 접종 많이 위험한가요 ,가정의학과
47,다이어트중인데   두드러기and가려움 ,아침에 마그네슘와 징코큐젠시아를 공복에 먹고  이후에 출근해서 풀무원 핸디밀을 마시고 이후 물만마십니다 그리고  점심때 일반 도시락을 먹는데 업체에서 주는 도시락으로 일반식을 합니다 밥안남기고 다 챙겨먹구요  저녁은 편의점에서 파는 타먹는 오트밀에 두유를 섞어마십니다 그리고 자기직전에 알파리포산이라는 영양제를 먹고 취침합니다  그런데 얼마전에 뭔가 몸이가려워서 만지는데 오돌토돌 뭔가 올라오더라구요    그때 뭔가이상해서 먹을걸 조금 섭취했는데 두드러기가 가라앉았었구요       지금 PMS 기간이긴한데 혹시 이것때문에 더 예민하게 반응하는건가요       ,가정의학과
48,자가격리중에 코로나 증상이 나타났는데 자가격리기간 내에 검사 가능한가요 ,가족중 한명이 코로나에 확진되어 격리시설로 갔는데 그 다음날에 코로나 증상이 나타났습니다  지금 열은     도에서   도정도로 나오는 상황이고 심박수는    에서    정도 나오고  어제는 가슴쪽이 답답하고 머리가 아팠습니다  입맛도 사라지고 몸에 힘도 없는 상황입니다  코로나 확진이 의심되어 검사를 받고싶은데  월  일까지 자가격리라 밖에 못나갑니다  지금은 타이레놀 먹고 체온  산소포화도  심박수 규칙적으로 재고있습니다  검사를 자가격리중에 할 수 있나요  정확하고 세세하게 답변해주시면 매우 감사하겠습니다 ,가정의학과
49,백신 맞았는데  먹던 약들 그대로 복용해도 될까요 ,오늘 화이자 백신을 맞고왔는데요  허리랑 무릎때문에 복용하던 약들이 있는데 특히나 비스테로이드성 소염진통제는 항체 형성에 문제가 될 수도 있다 이런 말이 있길래 복용을 하는 게 맞나 뭐 이런 걱정이 듭니다   근이완제 오페릴   서방정  관절약 조인스정    mg  위장보호제 레코스타정  위장운동조절 및 진경제 모라드정  비스테로이드성 소염진통제 페노클정  복용 중인데 그대로 다 먹어도 되는 건지  뭔가 빼고 먹어야 되는 건지  전문적인 답변이 필요합니다 ,가정의학과
50,안녕하세요  피검사결과 분석 부탁드립니다  ,안녕하세요   한달전부터 외국에 거주하게되어 일하고 있습니다  며칠 전부터 배가 자주 아프기 시작하더니 심한고통은 아닙니다  어제부터 열도 좀 많이 나서 피 검사를 했습니다  결과가 나왔는데 직접 분석하기에는 무리가 있어 이렇게 질문드립니다    장염이 의심되지만  장염치고 구토나 설사는 일체 없고  체하거나 하지는 않습니다  간혹 배 아픈것과 아마 고열때문에 두통과 몸살기운이 있습니다  현재는 열도 많이 내리고 호전이 됐습니다 ,가정의학과
51,계속 구역질나요 살려주세요,일주일전부터 계속 구역질이 나 너무 힘듭니다 첫날에는 토를  번을 했습니다 아침을 먹으면 오분이내에 바로 토가 나와요 제가 뭐 거식증이 있다거나 스트레스와 같은 정신적인 문제로 이러는 건 전혀 아니고 진짜 좀만 배부르다 싶으면 갑자기 구역질이 나고 속이 쉽게 더부룩해집니다 또 토하기 직전에 머리가 핑 돌면서 숨을 헐떡이면서 막 숨이 막히는 느낌입니다 진짜 이거 뭘까요  성의있는 답변 기다리겠습니다,가정의학과
52,목욕을 너무많이 했더니,안녕하세요 오늘 욕목을 너무오랫동안 해서 머리카락이 자꾸 빠져용 왜 이런가요,가정의학과
53,아시안 플러시 신드롬,이제 성인이 되는 고등학생입니다  몇일전 부모님과 함께 맥주를 한캔 정도 마시자 얼굴이 아주아주 살짝 빨개졌는데  황정민 마냥 빨개지는거 아님  아시안 플러시 신드롬인가요   기존에 칵테일 공부를 열심히 해서 술을 마실 일이 조금 많을 것 같아서 질문 합니다  그리고 주량을 알아보는 방법이 있을까요 ,가정의학과
54,친구가 머리를,친구가 왼쪽머리를 개쎄게 강타해서 너무아픈데 성장호르몬 나오는곳까지 영향을 줘서 성장에 문제가 생기면 어떡하죠  키커야하는데 맞은곳이 계속 뜨겁고 두통이 나요   ,가정의학과
55,영양실조 회복기간,제 조카    세 가 심한 편식으로 영양실조 진단을 받았습니다   두통과 어지럼증 때문에 병원 가서 진단 받아 본 결과 영양실조로 나왔고  비만으로 인한 지방간이 좀 있었습니다  그외 뚜렷한 원인은 밝히지 못했습니다    혹시나 해서 혈액순환에 좋은 것들을 많이 먹인 탓인지 두통은 사라졌으나  약간의 어지럼증은 여전합니다  원인을 정확히 몰라서 그러는데 혹시 영양실조 때문에 어지럼증이 올 수 있는지 궁금합니다  일단 빈혈로 인한 어지럼증은 아닙니다    늦잠을 자면 아침에 어지럼증이 심해지는 경향이 있는 것 같습니다   그리고 영양실조에서 거의 회복되는데 걸리는 기간이 어떻게 되는지 궁금합니다 ,가정의학과
56,빈속에 오바이트를 합니다,안녕하세요   살 중학생입니다 다름이아닌 제가  주일전에   번이나 토를해서  주일동안 거의 아무것도 안먹고있습니다 저는 하루에  끼를먹었고 치킨 피자 라면 탄산등 안좋은거를 너무많이먹어서 토를했다고 생각하고  주일동안 하루에 끼 잠자기전  시간전에는 아무것도안먹고 밥을먹고 눕고싶으면  시간에서  시간동안 서있거나 앉아있었습니다 밥은 진짜 거의안먹었어요 근데  일전 오바이트가 나오더라고요 저는  내가먹던양에비해서 너무안먹고 빈속을 너무 오래유지해서 오바이트가나오나  라고 생각을했습니다 지식인여러분들은 어떻게 생각하시나요 ,가정의학과
57,의학  입술 헤르페스에 항바이러스제를 복용하면  ,입술 헤르페스에 항바이러스제를 복용하면   전염력을 약화시킬 수 있나요   아예 전염력을 차단 시킬수 없겠지요  가족들에게 옮길까 걱정이 됩니다  그리고   전염력은 대체로 언제부터 언제까지일까요  물집 잡히고 부터 물집이 다 가라앉고 딱지가 떨어져 흔적이 없어 질때 까지 일까요   일반인 말고 전문지식이 있으신 의사분이 답변주셨으면 합니다,가정의학과
58,A형 간염 예방접종 기간, 월에  차 맞고 그 뒤에  개월  개월 뒤에 바로 맞아도 되나요 시간이 없어서요   ,가정의학과
59,B형간염 예방 부작용자 코로나백신가능할까요 ,안녕하세요 저는 어릴때b형간염 예방주사 맞고 부작용으로 사지가  시간정도 마비 됐던 경험이있습니다  그때 그 기억 때문에 코로나백신 맞는게 꺼려지는데 삶이 너무 불편해서 맞아도 될까요 ,가정의학과
60,미열이 계속나요,목이 아픈것도 아니고 부은것도 아니고 체한것도 아니고 뭐가 뭔지 잘 모르겠는데 그저께부터 열이     도      사이에서 계속 맴돌아요   타이레놀 먹어도 안떨어지고 왜 그런지 전혀 모르겠는데 무슨 암 초기증상 이런걸까요  미열이 나기잔부터 등이 으슬으슬 춥고 몸이 시립고 그런 증상은 있었는데 잠깐 몸살가지고 열이 오래간적이 없었는데   잠깐 정상 된거 같다가 자고 일어나면 또 열 오르고 잠깐 몸 움직이면 열나고 이러니까 너무 힘들어요 지금 할것도 매우 많은데   ,가정의학과
61,화이자 백신  차 맞고   도 지속,화이자  차맞고    일뒤쯤부터  주차가 다 되어가는데 미열이 지속되고 있어요 근데     도여서 미열이라고하기는 좀 그런데 원래     도가 평균체온이었는데 백신맞고나서 살짝 체온이 올라가니까 걱정은 되더라구요  일주일 살짝 그러고 말겠거니했는데  차맞기  일전인데도 열 재보니까     도가 나오네요  차맞기 전에 병원가보는게 좋을까요  아님 그냥 맞아도 무방할까요 백신맞고 다음날에만 심장 아픈 거랑 체온이 올라간 거 빼고는 다른 증상은 없었어요,가정의학과
62,어지러움증상,  살 여자인데요 방학이라서 누워있어서 그런가 너무 어지러워요 눈앞에 핑돌고 별보이고 그런건 아닌데   머리가 어지럽다고해야하나  한  일전부터 계속이러는데 어떻게해야하나요  병원은 어디가야하나요,가정의학과
63,발톱에 흰줄 뭔가요,발톱에 흰색 줄 뭔가요   ,가정의학과
64,열꽃 미열,한  주 되었는데  이사 후 처음엔 두드러기가 올라와서 병원가서 알레르기 검사하니 먼지알레르기라고 해서 먼지청소 후 두드러기는 가라앉았어요  근데 그 이후에도 하루에도 몇 번씩 열꽃이 나타나는데  신체 위치는 때마다 다르고 가려움은 없습니다  가끔 가려울 때도 있지만 두드러기때 만큼 심하지는 않아요  근데 병원 다니면서 계속 열이 있다고 해서      도   주일 넘게 지속되는 거 같아요  pcr검사도 받고 코로나 음성이 나오긴 했는데  아직도 미열이 있어요  병원에서는 잘 모르겠다고 하는데  어디 병원을 가야 고칠 수 있나요  요즘 스트레스로 식도염도 와서 고생중인데  열이 나니 매번 pcr 검사 받을 수도 없고  고민입니다   ,가정의학과
