,3,4,5
31,울쎄라 인모드 같이 하면 더 좋을까요 ,인모드 시술을 고민하다고 리프팅 효과가 덜하다고 해서요 울쎄라와 함께 받으면 좋을 것 같아서 문의 드립니다  울쎄라 인모드 보통 몇 삿으로 진행하는지도 알려주세요 ,가정의학과
32,남자 코 모공축소 방법 좀   ,  대 남자입니다  얼굴모공도 문제인데 특히 코 모공이 너무 눈에 띄어서 모공축소 방법을 찾고 있습니다  모공축소된다고 코팩을 붙여봤는데 피지만    남자 모공축소시술 알고 계시면 공유 부탁드려요 ,가정의학과
33,식욕억제제 다른종류 같이 복용하지말라하잖아요,이유가 자세히 뭔가요 중추신경에 무리간다 말고 자세한 이유 알수있을까요   평소 엠피온정먹는데 너무 조절안되는날은 디에타민도 같이먹어볼까싶어서요  아니면 작용시간 끝나고 먹는건 되나요 ,가정의학과
34,제가 다른 사람들보다 피로를 더 많이 느끼는 것 같아요 ,안녕하세요 학생입니다  제가 제 친구들에 비해 피로감을 더 많이 느끼는것 같아서 이게 진짠지    알아보려고 질문 했어요 일단 자도자도 졸립니다  저는   시에자도 학교 오면 피곤해서 책상에 자는데 애들은 새벽  시  시에 자고 일어나도 생생합니다  그걸보니 정말 부럽습니다  어떻게 늦은시간까지 버틸 수 있는지   애들한테 얘기를 하면 너가 정신력이 부족한거다 다 변명이다라고 얘기하는데 저도 진짜 늦은시간까지 공부해서 제가 정해논 일을 끝낼려고 해도 안됩니다 자면 죽는다라는 제약을 걸고 했는데도 그냥 죽는게 낫다는 생각이 들 정도로 피로감이 듭니다   그냥 일상이 피로해서 낮잠 한번 안자면 일상생활을 못할 정도로 불편할 지경이예요  옛날에 운동도 많이했습니다  제가 생각 하기에는 옛날에 학교 가정 폭력을 많이 받아서 스트레스를 많이 받았었거든요    그래서 학교 끝날때마다 스트레스 때문에 제가 많이 지쳐서 학원도 빠지고 아무것도 못했는데 그 영향인가요    ,가정의학과
35,코로나 잠복기간,오늘 낮에 같이 점심식사를 한 사람이  알바 하기전에 자가진단 키트로 검사하니까 양성 반응이 나왔다고 합니다  그 소식을 듣고 저도 자가진단 키트로 검사했는데 음성 반응이 나왔어요 코로나가 걸려도 바로 반응이 나오진 않나요  잠복기간이 있는건가요  일단 음성이 나왔는데 일상생활을 해도 되는 걸까요 ,가정의학과
36,갱년기인가요 ,저희엄마는   세이시고 아직 폐경하시지는 않지만 불규칙한 편입니다 원래는 되게 천사같은 성격이세요 가끔 기분파일때도 있지만요 근데 요즘 이상해요 뭔가 일 잘못되면 제가 생각 못해서 그런거라고 뭐라고 하고    그러다 서로 큰소리나면 갑자기 토라지고 또 갑자기 혼자 풀려요          그리고 술 안마시는데도 얼굴이 빨갛고    영상통화하다가 갑자기  왜 너만 이쁘냐고 그러고    나는 못생겼다 그러고       눈빛이 슬퍼보 여요       이거 갱년기인가요  제가 양보하고 이해해주는게 답인가요 ,가정의학과
37,백신 접종,제가 화이자를  차까지 맞았는데  차를 언제 맞았는지 모르겠어요    차는   월   일에 맞았는데 이걸로  차 언제 맞았는지 알수있나요   적어서 내야하는거라   ,가정의학과
38,코로나 확진자랑 빨대,제 친구꺼 음료수 있길래 빨대를 제가 입대고 모르고 마셨는데 친구의 친구도 그 빨대를 입대고 마셨대요 근데 그 친구가 코로나 확진받았는데 어제 자가키트 했는데 음성 나왔는데 살짝 목 아프고 머리 아파서 열 재봤는데     도 나왔는데 괜찮을까여    기분 탓일까용       아직 하루 밖에 안지나서 잠복기 일 수도 있나욥   ,가정의학과
39,오미크론 코로나,집에만 있고 밖에서 마스크 한 번도 안벗었는데 목감기 집에서 걸려서 이비인후과가니깐 신속항원검사 하라고 해서 했더니 양성에다가 PCR했는데 문자도 안보내주고 전화 걸었더니 보냈다는데 안왔는데 이게 무슨 경우죠   결과는 양성이라고 하더군요      집에만 있었는데 오미크론 걸린다는게 가능한건가요  목감기도 PCR하면 양성으로 뜨나요   만약 오미크론이라쳐도 그럼 마스크 효과도 없는데 뭣하러 쓰죠 ,가정의학과
40,섬유낭종성변화,선생님 조직검사결과 섬유낭종성변화이구요  크기는     인데 맘모톰으로제거해야하나요 ,가정의학과
41,다이어트약 어떻게 끊어야 하나요,작년   월  일 부터 푸링정 펜디메트라진  mg  을 거의 매일 하루에  알씩 복용해서 체중을   키로         감량했습니다  이제  개월이 거의 다 되어서 약을 서서히 끊으려고 하는데 약을 끊을때 갑자기 끊으면 절대 안되고 서서히 줄여나가야 한다고 합니다  그래서 약을 하루에  알    알     알 로 줄여가면서 끊을 생각인데  알    알     알을 각각 몇일정도 먹어가면서 끊어야 할까요 조언부탁드립니다 약은 아직   알 남아있어서 부족하진 않을거깉아요,가정의학과
42,다이어트 약 먹고 발기부전,다이어트약  일 복용중입니다  다이크로짇정  반쪽 대원디아제팜정 mg  아세드린정 틴틴정  스벨트정토프라맥정  mg   반쪽  근데 아침이나 뭐 수시로 발기가되었는대  잘안대는 느낌이 들어서요 다이어트약 때문에 그런건지 궁금해서요 ,가정의학과
43,유학 건강검진 비용,일산 병원에서 하려고 하는데  에이즈  B형간염 C형 간염 흉부엑스레이 디프테리아 파상풍 백일해백신 MMR 장티푸스  이렇게 검사하면 얼마정도 나오나요 ,가정의학과
44,코로나   예방접종완료자 기준,  월 말 즈음에 백신  차 접종만 한 상태에서 코로나 확진되었습니다  그 후 아직  차 미접종 상태고요  현재 가족 중 확진자가 나왔는데 자가격리 해야 하나요  혹은 접종완료자여서 수동감시인가요 ,가정의학과
45,코로나 밀접접촉자,저 목요일에 아는 분이랑 밥을 같이 먹었는데 그 분께서 오늘 확진 판정을 받으셨대요 금요일에도 만났었는데 마스크는 안 벗었었고  금요일부터 증상이 있으셨다고 하는데 저는 밀접접촉자가 되는건가요 ,가정의학과
46,저녁마다 속이 안 좋고 복통 증상,일주일 정도 됐는데요  매일 저녁마다 배가 너무 아프고 구역질 날 정도로 속이 안 좋아요  그럴 때마다 카베진  알 먹고 자면 아침에는 괜찮고요  다시 저녁이 되면 동일 증상이 반복됩니다   내과에 가봐야 할까요  요며칠 일자목 통증이 너무 심해서 정형외과에서 타온 약을 먹긴 했는데 그것 때문에 그런 건 아닌 것 같고요      밤에도 공부해야 하는 학생인데  배가 너무 아파서 일상 생활이 힘드네요  ,가정의학과
47,코로나 증상 미각상실,안녕하세요 일주일 전에 하루 이틀 열이나다가 약을 먹으니 열이 떨어지고  계속 증상이 바뀌다가 오늘 키트 검사로 양성이 나왔습니다      일부터 오늘까지 일주일이 지났는데 틈틈히 병원가서 PCR검사도 하고 집에서도 검사를 했는데 계속 음성이 나오다가 이렇게 양성도 나올 수 있나요   또 어제부터 냄새와 맛이 느껴지지 않습니다   무엇을 먹어도 식감만 다르고 음식의 주요 맛이 느껴지지 않습니다   그나마 느껴지는 건 약간 달다 짜다  음식의 맛이 안 느껴지니 너무 무섭고 음식 맛이 그립습니다   만약 코로나가 완치된다면 미각도 빠르게 돌아올까요  혹은 사례 중에 미각이 돌아오지 않을 경우가 있나요 ,가정의학과
48,코로나 증상,제가 지금 목이 아플랑 말랑하는 상태이고 후각은 원래의   퍼센트만 맡아지고 미각은   퍼센트만 느껴져요 코막힘은 없고 그냥 평소보다 후각과 미각이 조금 저하된 느낌이구요 자가진단키트는 음성이 나왔습니다 콧물은 조금 나옵니다 혹시 지금 이 계절에 유행하는 감기나 그런걸까여 아니면 코로나 인거같나요 ,가정의학과
49,코로나 확진 후 기침,제가 코로나   확진이 되었는데요    열이나 오한같은 코로나 증상들은 싹 다 나았는데 기침만 점점 심해지고 있어요    코는 원래 비염이 있어서 막힘이 더 심해졌고요    이제  일뒤면 자가격리 해제인데 그때까지 기침이 계속 되면 어떡하나요   일차랑  일차에는 약을 먹으면 기침도 전혀 안 났는데 이제는 약도 아침 점심 저녁으로 먹고 있는데 더 심해지기만 해요     일째 먹고 있습니다  이러면 자가격리가 풀려도 밖에 나갈수 없나요  기침 멈추는 방법같은 거 없을까요 ,가정의학과
50,코로나 양성판정자가 같은 근무지에 출근을합니다 ,회사에 양성자가 나와서 단체로 신속항원검사를 했는데 한명이 양성이 나왔는데 음성나왔다고 거짖말하고 pcr검사를 받지않고  회사에 출근중입니다  이사실을 몇명은 알고있지만 상사라 말도못하고 있습니다  어떻게 해야올은건지요 ,가정의학과
51,조현병은 스스로 자각 못 하죠 ,제가 했던 생각들이 다 망상이었음을 들었던 소리가 실존하지 않았음을 알게 됐는데 조현병 증상과 맞아 보여서 걱정했어요 하지만 저 문장도 똑바로 제대로 구사하고 있고 만약 조현병자라면 스스로가 자각하지 못 하겠죠  제가 이런 생각이 든다는 것 자체가 조현병이 아니라는 증거겠지요 ,가정의학과
52,미열이 지속됩니다   , 주째 계속          의 미열이 나고 있습니다  코로나인가 싶어 병원에 가 검사도 받아봤는데 코로나는 아니였습니다  열 말고는 다른 증상도 없고 목도 안아프고 콧물도 안납니다  병원에서는 좀 지나면 괜찮아질거라 했는데 나아지지는 않고 계속 종합 감기약을 먹었는데도 열이 내리지 않습니다  병원에서 따로 약을 주지않아 약국에서 사와 먹었습니다 어떡할까요 ,가정의학과
53,턱선 살리는 법좀 알려주세요    ,어지간히 턱선이 거의 안 살아나서 고민인   대 남자입니다   현재    cm   kg정도 되는데요   턱선이 진짜 저보다 키가    cm 더 작고   kg이상 많은 사람들 보다 제가 더 턱선이 훨씬 없어서 고민 입니다     몸은 괜찮은데 유독 턱  볼  얼굴쪽이 심해요   진짜   kg이하까지 빼야 겨우 다른 사람들이랑 비슷하게 되는 수준인데   그러면 무게가 너무 줄어서 좀 그렇더라구요   특정 부위 살 빼는 방법은 지방흡입 외에 거의 없다는데 더 빼는거 말고 방법이 없을까요   ,가정의학과
54,발톱 멍 곰팡이 질문 사진 주의 ,열흘 전쯤 발톱이 눌린 상태에서 오래 걸어서 엄지발가락에 멍이 들었는데 오늘 보니까 사진처럼 징그럽게 푸른 점  같은 게 여러 개 보이는데 그대로 둬도 괜찮을까요     아프거나 하진 않아요      곰팡이인가요   그냥 피멍인가요      ,가정의학과
55,물 많이 마시면 살이 빠진다고 하는데,저는 오히려 물을 많이 마시면 몸  얼굴이 붓는 거 같아요 겨울에 특히 손발이 많이 찬 편이긴 한데 이와 관련이 있나요  물 많이 마시는 게 몸에 안 받는 사람도 있나요   L  L 정도 마시고 있습니다 ,가정의학과
56,코로나 의심증상,열은 안나는데 코가 미칠 듯이 간지럽고 예민하고 재채기가 자주 나오고 콧물 가래가 많이 나오는데 코로나 일 수도 있을까요   ,가정의학과
57,코로나 완치될 수 있나요   ,확진받고 하루가 지날수록 증상이 하나씩 늘어요   약 처방받고 두통은 나아졌는데 이제는 가래때문이 목이 너무 아파요 목소리도 제대로 안나오고요 앉아서 뭐 먹으려고 하면 속 울렁거려서 못먹겠어여 이거 정말 완치되는거 맞아요     가습기라도 있으면 좀 나을까요 약먹기전에 증상은 설사빼고 다 있었어요  차까지 맞았는데  ,가정의학과
58,디에타민 일주일에 얼마나 빠질까요 ,급하게 동창 친구 결혼식이 얼마 안남아서    디에타민을 처방 받았는데 일주일에 얼마정도 빠질까요     주 복용 예정이에요,가정의학과
59,갑상선 문제인가요 ,제작년에 스트레스를 너무 받았었는지 편도가 심하게 부었었데요 병원을    군데정도 갔는데 다그랬어요  그때 저는 편도 부었을때 물 삼키는거 조차도 힘들었고 밥먹는거 조차 힘들었어요 근데 그이후로 밥먹는거까진 괜찮은데 편도 붓고나서 그 이후로 아직도 물 삼키는게 힘들어요 물을 한번 마실때마다 너무 벌컥 마시게되고 목 안쪽에 뭔가가 막힌느낌  침삼킬때도 침삼키는게 힘들네요   병원을 가봐야되는건 아는데 결과가 안좋게 나올까봐 무서워서 못가고있어요   이런증상 아시는분 있으신가요 ,가정의학과
60,코로나 확진,올해 고 이 된 여학생입니다  학교를 이사가게 되서 멀리오는 바람에 전부 새친구 들을 사귀게 되었어요  그래서 지난주  일 동안 반 친구들이랑 친해져 가는 게 너무 즐거웠고요   근데 제 가족 중에 확진자가 생겨버렸고 전 백신을 안 맞아서 학교를 못 가요  pcr 검사도 내일쯤 가능하고요  학교를 못 가는 사이 친구들과 멀어지거나 소외될까 무섭고  내신이나 성적에 문제가 갈지도 무서워요   전 어쩌면 좋죠    ,가정의학과
61,코로나 검사 자가키트 양성,머리아프고 목 쉬고 열나고 몸살인가 하고 혹시 모르니까 자가키트 그거 검사 했는데 양성  줄 나왔는데 지금 바로 보건소에 연락해야하나요  아님 내일 ,가정의학과
62,코로나 열만,제가  차접종 까지 마친 중학생인데요  어제 부터 열이 거의   도 까지 나는데 진짜 정신도 멀쩡하고 가끔 힘들고 목은 전혀 안아프거든요  그래서 자가키트 검사했더니 음성 나왔는데 코로나 말고 감기일수도 있는거죠  입맛이 없는것도 절대 아니고요  그냥 열만 나요 ,가정의학과
63,제 발이 지금 거의  년째 이런데 발톱은 멀쩡한거 보면 무좀은 아닌거 같다고 그러는데 뭐 때문에 낫지를 않을까요  ,제 발이 지금 거의  년째 이런데 발톱은 멀쩡한거 보면 무좀은 아닌거 같다고 그러는데 뭐 때문에 낫지를 않을까요  ,가정의학과
64,배꼽때가 돌덩이처럼 박혀있어요,배꼽때가 일반 배꼽때가 아니라 뿌리깊이 박혀있다고 해야하나요      예전에 로션발라서 뽑아보려다가 아랫배가 찌릿하고 아파서 포기했었습니다      대인데 배꼽때 꼈다고 피부과가기도 솔직히 조금 창피한데    이대로 두면 더 안될 거 같아서 병원에 가보려합니다  병원에서 이상하게 안보겠죠     내과 말고 피부과가는게 맞나요 ,가정의학과
65,오미크론인가요,  갑자기 몸에 소름이 돋으면서 걷는것도 힘들어짐 잘때    아침에 일어나자마자 목이 매우 아팠음  지금은 많이 나아짐   열을 재진 않았는데 열감 느껴지다가지금은 잠잠해짐   근육통이 오한이 들때 수반되었음  지금은 양호해짐   자려고 누웠는데 코 막힘증세    경미한 두통때문에 잠이 안옴   목 금요일    일전  학원쌤이 코로나확진을 받음  근데 맨 앞자리라 거의 밀접수준임   이 모든증세는  월  일 즉 어제부터 시작됨   이거 코로나 확실할까요     일전 항원검사   월 일 자가키트로는 음성 떴습니다 ,가정의학과
66,갑자기 오한이 심해요,신랑이 갑자기 오한이 심하네요 부들부들 떨고 춥다네요 열은 미열정도 인것같은데   우선 타이레놀한알먹었어요 꿀물도 한잔마시고요 어떻게해야하나요 ,가정의학과
67,외이도염있고  만성비염있도 있어요,목이 너무 아프네요 따끔거리고 잠을 못자겠는데 인두염인가요  아님 외이도염때문에 그런건가요 ,가정의학과
68,코로나 pcr검사 음성   아내는 양성,아내랑 밀첩접촉자인데 pcr검사 아내는 양성 저는 음성 나왔습니다 증상은 둘이 비슷하게왔고 저도 오한 두통 기침 목아픔이 있었고 아내도 증상은 비슷한데 코막힘이 심했어요 아내먼저 pcr검사 받고 양성 나와서 저도 받아보니 음성이더라구요 제가 후에 또다시 증상이 나타날수 있나요   아니면  차까지 맞아서 괜찮은건지   ,가정의학과
69,사레에 자주걸리는 이유,아버지가 최근에 사레에 자주걸리시는데 물마시다가나 뭐 드시다가 그러세요  항상 목에 뭔가 가레  같은게 걸린듯이 기침도 자주하고 사레 한번들리면 진짜 숨이 넘어갈듯이 괴로워하시는데 혹시 어떤 질병과 관련되어있을수도 있나요  관련된 검사 받을수 있는건 어떤게 있을까요   담배를 오래 피시긴 하셨어요 ,가정의학과
